"","hydration","ambient.humidity","ambient.temp","bins10lfm","bins20lfm","bins5lfm","bottle.wt","dry.wt","dw.flam.sample","fd","fh","fresh.wt","gd","gdw.gfw","gdw.gww","gdw.gww.saturated","glow","gr","gti","gww.gdw","gww.gdw.saturated","ignition","ignition.temp","ignition.temp.higher","individual","lfm","lfm.NAs.imputed","lfm.notes","lfm.outliers.out","max.mpa.sample","model","model.spp.gr","month","mpa","pfg","prop.ignite","prop.new","prop.new.lfm","ros","round","RWC","RWD","sample","sample.length","sample.wt","site","spp","start.temp","temp.change","temp.max","temp.max.higher","temp.start.higher","ttfg","tti","ttms","video.notes...56","video.notes...57","water.wt","ww.flam.sample","year","year.month","fh_nas_imputed","flam.index","mean.wt","dry.norm.fh","dry.norm.gd","dry.norm.fd","dry.norm.pfg","dry.norm.ttfg","dry.norm.tti","dry.norm.gti","ignition_num"
"139","hydrated",64,22,"(110,120]","(100,120]","(115,120]",6.1869,6.7144,2.35003542509846,NA,NA,7.3383,NA,0.914980308790864,10.7619810867126,7.90790121027255,0,"(110,120]",0,1.182748815,1.619336025,0,NA,NA,"2020_September_CECO_2.2",118.2748815,118.2748815,NA,118.2748815,-0.398,"HP","2020_September_HP_CECO_(110,120]","September",2.46,NA,8,NA,NA,NA,5,73.0391220068114,26.9608779931886,2.2,10,2.5684,2,"CECO",276.8,NA,NA,NA,215.5,NA,NA,NA,"NOGORI",NA,0.6239,0.218364574901544,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"140","hydrated",68,21,"(110,120]","(100,120]","(110,115]",6.1786,7,2.42174661336887,17,29,7.2048,299,0.971574505884966,34.1796875000001,7.90790121027255,1,"(110,120]",186,1.124637681,1.619336025,2,276,219.5,"2020_September_CECO_2.2",112.4637681,112.4637681,NA,112.4637681,-0.398,"HP","2020_September_HP_CECO_(110,120]","September",4.473,96,8,NA,NA,0.588235294117647,6,69.4505441512672,30.5494558487328,2.2,10,2.4926,2,"CECO",272,10.3,282.3,256.2,212,7,193,203,NA,NA,0.2048,0.0708533866311347,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"141","moderate",61,22,"(70,80]","(60,80]","(70,75]",7.2426,7.916,1.63962427910967,NA,NA,8.3924,303,0.943234354892522,16.6162888329135,7.90790121027255,1,"(70,80]",NA,0.7074547075,1.619336025,0,NA,NA,"2020_September_CECO_2.2",70.74547075,70.74547075,NA,70.74547075,-0.398,"HP","2020_September_HP_CECO_(70,80]","September",5.04,NA,10,NA,NA,NA,7,43.6879496644311,56.3120503355689,2.2,10,1.7383,2,"CECO",251.5,NA,NA,NA,219.8,125,NA,NA,"gpe",NA,0.4764,0.0986757208903293,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"142","hydrated",62,22,"(100,110]","(100,120]","(105,110]",7.1306,7.779,2.52788855240676,NA,NA,8.4865,295,0.916632298356213,10.9950530035336,7.90790121027255,1,"(100,110]",NA,1.09114744,1.619336025,0,NA,NA,"2020_September_CECO_2.2",109.114744,109.114744,NA,109.114744,-0.398,"HP","2020_September_HP_CECO_(100,110]","September",2.89,NA,NA,NA,NA,NA,8,67.3823976712925,32.6176023287075,2.2,10,2.7578,2,"CECO",249.8,NA,NA,NA,223,193,NA,NA,"gpe",NA,0.7075,0.229911447593236,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"143","moderate",64,23,"(70,80]","(60,80]","(70,75]",7.243,7.9605,1.55990625,NA,NA,8.4912,569,0.9375,15,7.90790121027255,1,"(70,80]",NA,0.7396515679,1.619336025,0,NA,NA,"2020_September_CECO_2.2",73.96515679,73.96515679,NA,73.96515679,-0.398,"HP","2020_September_HP_CECO_(70,80]","September",4.446,NA,10,NA,NA,NA,9,45.6762250997288,54.3237749002712,2.2,10,1.6639,2,"CECO",264.7,NA,NA,NA,223.6,121,NA,NA,NA,NA,0.5307,0.10399375,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"144","moderate",64,23,"(80,90]","(80,100]","(80,85]",7.1478,7.8409,1.46443590427114,NA,NA,8.4029,239,0.933118328196218,13.9517793594306,7.90790121027255,1,"(80,90]",NA,0.8108498052,1.619336025,0,NA,NA,"2020_September_CECO_2.2",81.08498052,81.08498052,NA,81.08498052,-0.398,"HP","2020_September_HP_CECO_(80,90]","September",4.2,NA,22,NA,NA,NA,10,50.0729800783627,49.9270199216373,2.2,10,1.5694,2,"CECO",259.6,NA,NA,NA,218,207,NA,NA,NA,NA,0.562,0.104964095728856,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"145","moderate",58,25,"(60,70]","(60,80]","(60,65]",7.213,7.8126,1.63083032321827,NA,NA,8.1957,405,0.953255975694571,20.3931088488645,7.90790121027255,1,"(60,70]",NA,0.6389259506,1.619336025,0,NA,NA,"2020_September_CECO_2.2",63.89259506,63.89259506,NA,63.89259506,-0.398,"HP","2020_September_HP_CECO_(60,70]","September",10,NA,30,NA,NA,NA,11,39.4560449922677,60.5439550077323,2.2,10,1.7108,2,"CECO",274.3,NA,NA,NA,218.4,14,NA,NA,"gpe",NA,0.383100000000001,0.0799696767817273,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"146","moderate",61,23,"(70,80]","(60,80]","(70,75]",7.224,7.7503,1.70888833762173,NA,NA,8.1227,560,0.954153175668189,20.811761546724,7.90790121027255,1,"(70,80]",NA,0.7075812274,1.619336025,0,NA,NA,"2020_September_CECO_2.2",70.75812274,70.75812274,NA,70.75812274,-0.398,"HP","2020_September_HP_CECO_(70,80]","September",10,NA,10,NA,NA,NA,12,43.6957627370762,56.3042372629238,2.2,10,1.791,2,"CECO",266.8,NA,NA,NA,224.6,87,NA,NA,"gpe","A0375 glow continues",0.3724,0.0821116623782732,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"147","hydrated",54,25,"(130,140]","(120,140]","(130,135]",7.2407,7.6447,1.47984859886246,NA,NA,8.1755,NA,0.935074307381812,14.4022230595328,7.028097525605,1,"(130,140]",0,1.313861386,2.151101579,0,NA,NA,"2020_September_CECO_2.3",131.3861386,131.3861386,NA,131.3861386,-0.61,"HP","2020_September_HP_CECO_(130,140]","September",0.61,NA,29,NA,NA,NA,1,61.0785375654266,38.9214624345734,2.3,10,1.5826,2,"CECO",293.1,NA,NA,NA,247.8,NA,NA,NA,"NOGORI",NA,0.530799999999999,0.102751401137545,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"148","hydrated",56,24,"(100,110]","(100,120]","(100,105]",7.1776,7.5326,1.79608929544274,NA,NA,7.8929,91,0.954351379087534,20.9064668331946,7.028097525605,1,"(100,110]",NA,1.014929577,2.151101579,0,NA,NA,"2020_September_CECO_2.3",101.4929577,101.4929577,NA,101.4929577,-0.61,"HP","2020_September_HP_CECO_(100,110]","September",1.18,NA,NA,NA,NA,NA,2,47.1818526334688,52.8181473665312,2.3,10,1.882,2,"CECO",279.3,NA,NA,NA,242.1,315,NA,NA,"gpe",NA,0.3603,0.0859107045572602,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"149","hydrated",55,25,"(90,100]","(80,100]","(90,95]",7.2469,7.7755,1.62277200334274,9,15,8.2567,528,0.941720057650151,16.158561928512,7.028097525605,1,"(90,100]",514,0.9103291714,2.151101579,2,309.5,236.9,"2020_September_CECO_2.3",91.03291714,91.03291714,NA,91.03291714,-0.61,"HP","2020_September_HP_CECO_(90,100]","September",3.4,5,31,NA,NA,1.11111111111111,3,42.3192089247218,57.6807910752782,2.3,10,1.7232,2,"CECO",294.2,7.40000000000003,301.6,234.5,231.4,42,556,561,"gpe glow start by touching pilot flame, but did not spread (so glow start time is first time OTHER THAN PILOT FLAME TOUCH)",NA,0.4812,0.10042799665726,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"150","hydrated",57,24,"(210,220]","(200,220]","(215,220]",7.2412,7.7541,1.41085505453067,NA,NA,8.8574,NA,0.875437487298756,7.028097525605,7.028097525605,0,"(210,220]",0,2.151101579,2.151101579,0,NA,NA,"2020_September_CECO_2.3",215.1101579,215.1101579,NA,215.1101579,-0.61,"HP","2020_September_HP_CECO_(210,220]","September",2.43,NA,0,NA,NA,NA,4,100,0,2.3,10,1.6116,2,"CECO",277.2,NA,NA,NA,232.1,NA,NA,NA,"NOGORI",NA,1.1033,0.200744945469325,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"151","hydrated",61,22,"(110,120]","(100,120]","(110,115]",6.1418,6.894,1.06506748593235,NA,NA,7.7305,NA,0.891792251471444,8.24148236700538,7.028097525605,0,"(110,120]",0,1.112071258,2.151101579,0,NA,NA,"2020_September_CECO_2.3",111.2071258,111.2071258,NA,111.2071258,-0.61,"HP","2020_September_HP_CECO_(110,120]","September",2.52,NA,8,NA,NA,NA,5,51.6977565753532,48.3022434246468,2.3,10,1.1943,2,"CECO",301.5,NA,NA,NA,235.5,NA,NA,NA,"NOGORI",NA,0.8365,0.129232514067654,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"152","moderate",67,21,"(70,80]","(60,80]","(75,80]",6,6.6772,1.29078766952278,11,35,7.0492,453,0.94722805424729,17.9494623655914,7.028097525605,1,"(70,80]",287,0.75441087,2.151101579,2,268.1,224.9,"2020_September_CECO_2.3",75.441087,75.441087,NA,75.441087,-0.61,"HP","2020_September_HP_CECO_(70,80]","September",3.381,155,10,NA,NA,0.909090909090909,6,35.0709086620962,64.9290913379038,2.3,10,1.3627,2,"CECO",269.8,-1.10000000000002,268.7,231.9,217.8,71,358,367,"gpe, glow start by touching pilot flame",NA,0.372,0.0719123304772171,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"153","moderate",61,22,"(60,70]","(60,80]","(65,70]",7.2411,7.9924,1.03787279115404,NA,NA,8.5101,284,0.939166402274944,15.4382847208808,7.028097525605,1,"(60,70]",NA,0.6890722747,2.151101579,0,NA,NA,"2020_September_CECO_2.3",68.90722747,68.90722747,NA,68.90722747,-0.61,"HP","2020_September_HP_CECO_(60,70]","September",6.29,NA,30,NA,NA,NA,7,32.0334605035405,67.9665394964595,2.3,10,1.1051,2,"CECO",259.5,NA,NA,NA,222.8,151,NA,NA,"gpe, glow end time blue0655",NA,0.5177,0.0672272088459593,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"154","hydrated",64,22,"(90,100]","(80,100]","(90,95]",7.2479,7.7344,0.945329210310816,NA,NA,8.1817,33,0.945329210310816,17.2913033758104,7.028097525605,1,"(90,100]",NA,0.9194244604,2.151101579,0,NA,NA,"2020_September_CECO_2.3",91.94244604,91.94244604,NA,91.94244604,-0.61,"HP","2020_September_HP_CECO_(90,100]","September",3.48,NA,31,NA,NA,NA,8,42.7420289853267,57.2579710146733,2.3,10,1,2,"CECO",279.8,NA,NA,NA,228.8,83,NA,NA,NA,NA,0.447299999999999,0.0546707896891844,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"155","hydrated",54,25,"(120,130]","(120,140]","(120,125]",7.2559,7.8054,2.15527187765506,NA,NA,8.4744,45,0.921056357972246,11.667264573991,9.18617733726225,1,"(120,130]",NA,1.217470428,1.242121685,0,NA,NA,"2020_September_CECO_2.4",121.7470428,121.7470428,NA,121.7470428,-0.815,"HP","2020_September_HP_CECO_(120,130]","September",0.815,NA,0,NA,NA,NA,1,98.0153911410056,1.98460885899438,2.4,10,2.34,2,"CECO",302.3,NA,NA,NA,249.2,348,NA,NA,"gpedid not glow until very late!",NA,0.669,0.184728122344945,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"156","hydrated",55,24,"(120,130]","(120,140]","(120,125]",7.2364,7.8774,1.83493577753182,NA,NA,8.6736,243,0.908204205866076,9.8937452901281,9.18617733726225,1,"(120,130]",NA,1.242121685,1.242121685,0,NA,NA,"2020_September_CECO_2.4",124.2121685,124.2121685,NA,124.2121685,-0.815,"HP","2020_September_HP_CECO_(120,130]","September",1.39,NA,0,NA,NA,NA,2,100,0,2.4,10,2.0204,2,"CECO",302.8,NA,NA,NA,244.7,195,NA,NA,"gpe",NA,0.796200000000001,0.18546422246818,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"157","moderate",55,24,"(80,90]","(80,100]","(80,85]",7.14,8.0003,1.70884465089639,NA,NA,8.7295,691,0.916467151612349,10.9713384530993,9.18617733726225,1,"(80,90]",NA,0.8476112984,1.242121685,0,NA,NA,"2020_September_CECO_2.4",84.76112984,84.76112984,NA,84.76112984,-0.815,"HP","2020_September_HP_CECO_(80,90]","September",3.324,NA,22,NA,NA,NA,3,68.2389904818383,31.7610095181617,2.4,10,1.8646,2,"CECO",295.2,NA,NA,NA,237.6,20,NA,NA,"gpe",NA,0.7292,0.155755349103614,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"158","dry",56,24,"(20,30]","(20,40]","(25,30]",7.1381,8.1988,1.81277580626219,NA,NA,8.5146,NA,0.962910765038875,25.9620012666245,9.18617733726225,0,"(20,30]",0,0.2977279155,1.242121685,0,NA,NA,"2020_September_CECO_2.4",29.77279155,29.77279155,NA,29.77279155,-0.815,"HP","2020_September_HP_CECO_(20,30]","September",1.76,NA,0,NA,NA,NA,4,23.9693034181269,76.0306965818731,2.4,10,1.8826,2,"CECO",281.7,NA,NA,NA,252.6,NA,NA,NA,"NOGORI",NA,0.315799999999999,0.0698241937378148,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"159","hydrated",64,22,"(100,110]","(100,120]","(105,110]",6.1498,6.8584,1.0187948034188,NA,NA,7.605,NA,0.901827744904668,9.18617733726225,9.18617733726225,0,"(100,110]",0,1.05362687,1.242121685,0,NA,NA,"2020_September_CECO_2.4",105.362687,105.362687,NA,105.362687,-0.815,"HP","2020_September_HP_CECO_(100,110]","September",2.49,NA,NA,NA,NA,NA,5,84.8247706101355,15.1752293898645,2.4,10,1.1297,2,"CECO",316.7,NA,NA,NA,236.6,NA,NA,NA,"NOGORI",NA,0.746600000000001,0.110905196581197,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"160","moderate",66,21,"(70,80]","(60,80]","(75,80]",6.205,6.6772,1.65914333560787,7,31,7.0344,357,0.949220971227112,18.6931690929451,9.18617733726225,1,"(70,80]",328,0.7564591275,1.242121685,2,264.6,221.9,"2020_September_CECO_2.4",75.64591275,75.64591275,NA,75.64591275,-0.815,"HP","2020_September_HP_CECO_(70,80]","September",4.421,22,10,NA,NA,1.42857142857143,6,60.9005652694969,39.0994347305031,2.4,10,1.7479,2,"CECO",279.8,-17.8,262,221.1,229.8,138,466,467,"gpe",NA,0.3572,0.08875666439213,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"161","moderate",62,22,"(70,80]","(60,80]","(70,75]",7.2562,7.7061,1.3797374817968,NA,NA,8.0343,385,0.959150143758635,23.4798903107861,9.18617733726225,1,"(70,80]",NA,0.7294954434,1.242121685,0,NA,NA,"2020_September_CECO_2.4",72.94954434,72.94954434,NA,72.94954434,-0.815,"HP","2020_September_HP_CECO_(70,80]","September",5.67,NA,10,NA,NA,NA,7,58.7297888934287,41.2702111065713,2.4,10,1.4385,2,"CECO",252.3,NA,NA,NA,225.9,48,NA,NA,"gpe",NA,0.3282,0.0587625182032039,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"162","hydrated",62,23,"(90,100]","(80,100]","(95,100]",7.1842,7.719,1.27789950376724,NA,NA,8.2421,NA,0.936533165091421,14.7562607532021,9.18617733726225,0,"(90,100]",0,0.9781226627,1.242121685,0,NA,NA,"2020_September_CECO_2.4",97.81226627,97.81226627,NA,97.81226627,-0.815,"HP","2020_September_HP_CECO_(90,100]","September",3.71,NA,31,NA,NA,NA,9,78.7461224219751,21.2538775780249,2.4,10,1.3645,2,"CECO",253.3,NA,NA,NA,221.4,NA,NA,NA,NA,NA,0.5231,0.0866004962327562,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"163","dry",64,23,"(50,60]","(40,60]","(55,60]",7.1667,7.4682,0.575545367387034,NA,NA,7.635,NA,0.978153241650295,44.7733812949642,9.18617733726225,0,"(50,60]",0,0.5532338308,1.242121685,0,NA,NA,"2020_September_CECO_2.4",55.32338308,55.32338308,NA,55.32338308,-0.815,"HP","2020_September_HP_CECO_(50,60]","September",10,NA,20,NA,NA,NA,10,44.5394229471165,55.4605770528835,2.4,10,0.5884,2,"CECO",242.1,NA,NA,NA,200.5,NA,NA,NA,NA,NA,0.166799999999999,0.0128546326129665,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"164","hydrated",54,25,"(140,150]","(140,160]","(140,145]",7.208,7.8478,1.85068565945927,NA,NA,8.7549,102,0.89638945047916,8.65152684378791,6.10187254373121,1,"(140,150]",NA,1.417786808,1.968299712,0,NA,NA,"2020_September_CECO_2.5",141.7786808,141.7786808,NA,141.7786808,-0.33,"HP","2020_September_HP_CECO_(140,150]","September",0.33,NA,40,NA,NA,NA,1,72.0310428008639,27.9689571991361,2.5,10,2.0646,2,"CECO",281.9,NA,NA,NA,239.4,274,NA,NA,"gpe",NA,0.907099999999999,0.213914340540725,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"165","hydrated",56,24,"(90,100]","(80,100]","(95,100]",7.1962,7.925,1.36862119981434,NA,NA,8.618,578,0.919586911116268,11.4357864357864,6.10187254373121,1,"(90,100]",NA,0.9508781559,1.968299712,0,NA,NA,"2020_September_CECO_2.5",95.08781559,95.08781559,NA,95.08781559,-0.33,"HP","2020_September_HP_CECO_(90,100]","September",3.954,NA,31,NA,NA,NA,3,48.3096222644776,51.6903777355224,2.5,10,1.4883,2,"CECO",280.8,NA,NA,NA,229,15,NA,NA,"gpe",NA,0.693,0.119678800185658,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"166","hydrated",56,24,"(190,200]","(180,200]","(195,200]",7.2591,7.9184,1.48296550601664,NA,NA,9.2161,194,0.859192066058311,6.10187254373121,6.10187254373121,1,"(190,200]",NA,1.968299712,1.968299712,0,NA,NA,"2020_September_CECO_2.5",196.8299712,196.8299712,NA,196.8299712,-0.33,"HP","2020_September_HP_CECO_(190,200]","September",2.86,NA,0,NA,NA,NA,4,100,0,2.5,10,1.726,2,"CECO",264.2,NA,NA,NA,249,3,NA,NA,"difficulties loading sample, start time is last posiiton it was put into before being left alone, started loading at13:33:00; sample touched pilot flame which started glowing -- if it didn't touch, probably would not have glowed",NA,1.2977,0.243034493983355,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"167","dry",66,22,"(50,60]","(40,60]","(55,60]",6.159,6.7876,1.36007939110397,18,28,7.1605,447,0.94792263110118,18.2021989809601,6.10187254373121,1,"(50,60]",401,0.5932230353,1.968299712,2,260,230,"2020_September_CECO_2.5",59.32230353,59.32230353,NA,59.32230353,-0.33,"HP","2020_September_HP_CECO_(50,60]","September",8.135,28,20,NA,NA,0.555555555555556,6,30.1388569882593,69.8611430117407,2.5,10,1.4348,2,"CECO",250,25,275,255.3,221.7,2,403,406,"gpe",NA,0.3729,0.0747206088960268,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"168","hydrated",60,23,"(110,120]","(100,120]","(110,115]",7.2078,7.6257,1.55440266518601,NA,NA,8.1045,384,0.940921710161022,15.9266917293233,6.10187254373121,1,"(110,120]",NA,1.145728643,1.968299712,0,NA,NA,"2020_September_CECO_2.5",114.5728643,114.5728643,NA,114.5728643,-0.33,"HP","2020_September_HP_CECO_(110,120]","September",2.9,NA,8,NA,NA,NA,7,58.2090540386158,41.7909459613842,2.5,10,1.652,2,"CECO",258.2,NA,NA,NA,222.4,13,NA,NA,"gpe, took a while to load sample",NA,0.4788,0.0975973348139922,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"169","dry",64,23,"(10,20]","(0,20]","(15,20]",7.2602,8.0592,0.755878413259399,NA,NA,8.2055,561,0.982170495399427,55.0868079289132,6.10187254373121,1,"(10,20]",NA,0.1831038798,1.968299712,0,NA,NA,"2020_September_CECO_2.5",18.31038798,18.31038798,NA,18.31038798,-0.33,"HP","2020_September_HP_CECO_(10,20]","September",10,NA,0,NA,NA,NA,8,9.30264220858658,90.6973577914134,2.5,10,0.7696,2,"CECO",247.3,NA,NA,NA,213.3,2,NA,NA,"gpe",NA,0.1463,0.0137215867406008,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"170","dry",63,22,"(50,60]","(40,60]","(55,60]",6.1824,6.716,1.38554349561053,NA,NA,7.0168,367,0.957131455934329,22.3271276595745,6.10187254373121,1,"(50,60]",NA,0.5637181409,1.968299712,0,NA,NA,"2020_September_CECO_2.5",56.37181409,56.37181409,NA,56.37181409,-0.33,"HP","2020_September_HP_CECO_(50,60]","September",7.4,NA,20,NA,NA,NA,5.5,28.6398528365989,71.3601471634011,2.5,10,1.4476,2,"CECO",311.5,NA,NA,NA,237.1,60,NA,NA,"gpe, glow end time A0375,0376",NA,0.3008,0.0620565043894654,2020,"2020_September",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
