individual,spp,year_month,month,timing,dry_wt,model,rwc,lfm,max_mpa_sample,mpa,gww_gdw,gww_gdw_saturated,fresh_wt,site,sample,location,pos_mpa,water_potential,n,sd_fall_spp,mean_po_fall_spp,tlp,po,swc_sat,rwc_new
2020_September_CECO_2.3,CECO,2020_September,9,fall,7.7344,HP,42.74202899,91.94244604,-0.61,-3.48,0.91942446,2.151101579,8.1817,2,2.3,czo,3.48,-3.48,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.0144003422008898,90.63723874591507
2020_September_CECO_2.3,CECO,2020_September,9,fall,6.6772,HP,35.07090866,75.441087,-0.61,-3.381,0.75441087,2.151101579,7.0492,2,2.3,czo,3.381,-3.381,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.0144003422008898,74.37013165464784
2020_September_CECO_2.3,CECO,2020_September,9,fall,7.7541,HP,100,215.1101579,-0.61,-2.43,2.151101579,2.151101579,8.8574,2,2.3,czo,2.43,-2.43,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.0144003422008898,212.05647213533769
2020_September_CECO_2.3,CECO,2020_September,9,fall,7.6447,HP,61.07853757,131.3861386,-0.61,-0.61,1.313861386,2.151101579,8.1755,2,2.3,czo,0.61,-0.61,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.0144003422008898,129.52099199310064
2020_September_CECO_2.3,CECO,2020_September,9,fall,7.7755,HP,42.31920892,91.03291714,-0.61,-3.4,0.910329171,2.151101579,8.2567,2,2.3,czo,3.4,-3.4,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.0144003422008898,89.7406214419159
2020_September_CECO_2.3,CECO,2020_September,9,fall,7.9924,HP,32.0334605,68.90722747,-0.61,-6.29,0.689072275,2.151101579,8.5101,2,2.3,czo,6.29,-6.29,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.0144003422008898,67.92902627624878
2020_September_CECO_2.4,CECO,2020_September,9,fall,7.8774,HP,100,124.2121685,-0.815,-1.39,1.242121685,1.242121685,8.6736,2,2.4,czo,1.39,-1.39,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.2625334430782862,98.38326990938803
2020_September_CECO_2.4,CECO,2020_September,9,fall,7.8054,HP,98.01539114,121.7470428,-0.815,-0.815,1.217470428,1.242121685,8.4744,2,2.4,czo,0.815,-0.815,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.2625334430782862,96.43074681899797
2020_September_CECO_2.4,CECO,2020_September,9,fall,7.7061,HP,58.72978889,72.94954434,-0.815,-5.67,0.729495443,1.242121685,8.0343,2,2.4,czo,5.67,-5.67,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.2625334430782862,57.78028669255346
2020_September_CECO_2.4,CECO,2020_September,9,fall,7.4682,HP,44.53942295,55.32338308,-0.815,-10,0.553233831,1.242121685,7.635,2,2.4,czo,10,-10,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.2625334430782862,43.81934070998668
2020_September_CECO_2.4,CECO,2020_September,9,fall,6.6772,HP,60.90056527,75.64591275,-0.815,-4.421,0.756459128,1.242121685,7.0344,2,2.4,czo,4.421,-4.421,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.2625334430782862,59.91596754503509
2020_September_CECO_2.4,CECO,2020_September,9,fall,8.1988,HP,23.96930342,29.77279155,-0.815,-1.76,0.297727916,1.242121685,8.5146,2,2.4,czo,1.76,-1.76,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.2625334430782862,23.581784516858832
2020_September_CECO_2.4,CECO,2020_September,9,fall,6.8584,HP,84.82477061,105.362687,-0.815,-2.49,1.05362687,1.242121685,7.605,2,2.4,czo,2.49,-2.49,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.2625334430782862,83.45338301938887
2020_September_CECO_2.4,CECO,2020_September,9,fall,8.0003,HP,68.23899048,84.76112984,-0.815,-3.324,0.847611298,1.242121685,8.7295,2,2.4,czo,3.324,-3.324,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.2625334430782862,67.13575015750628
2020_September_CECO_2.4,CECO,2020_September,9,fall,7.719,HP,78.74612242,97.81226627,-0.815,-3.71,0.978122663,1.242121685,8.2421,2,2.4,czo,3.71,-3.71,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.2625334430782862,77.47301018935062
2020_September_CECO_2.5,CECO,2020_September,9,fall,8.0592,HP,9.302642209,18.31038798,-0.33,-10,0.18310388,1.968299712,8.2055,2,2.5,czo,10,-10,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.458896121637375,12.550851104771976
2020_September_CECO_2.5,CECO,2020_September,9,fall,6.716,HP,28.63985284,56.37181409,-0.33,-7.4,0.563718141,1.968299712,7.0168,2,2.5,czo,7.4,-7.4,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.458896121637375,38.64004658311912
2020_September_CECO_2.5,CECO,2020_September,9,fall,7.7361,HP,66.97582091,131.828489,-0.33,-2.201,1.31828489,1.968299712,8.3756,2,2.5,czo,2.201,-2.201,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.458896121637375,90.36180646778595
2020_September_CECO_2.5,CECO,2020_September,9,fall,6.7876,HP,30.13885699,59.32230353,-0.33,-8.135,0.593223035,1.968299712,7.1605,2,2.5,czo,8.135,-8.135,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.458896121637375,40.66245884142889
2020_September_CECO_2.5,CECO,2020_September,9,fall,7.925,HP,48.30962226,95.08781559,-0.33,-3.954,0.950878156,1.968299712,8.618,2,2.5,czo,3.954,-3.954,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.458896121637375,65.17792061389491
2020_September_CECO_2.5,CECO,2020_September,9,fall,7.9618,HP,73.40151991,144.4761905,-0.33,-0.619,1.444761905,1.968299712,9.0237,2,2.5,czo,0.619,-0.619,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.458896121637375,99.03117045636452
2020_September_CECO_2.5,CECO,2020_September,9,fall,7.9184,HP,100,196.8299712,-0.33,-2.86,1.968299712,1.968299712,9.2161,2,2.5,czo,2.86,-2.86,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.458896121637375,134.91705699998036
2020_September_CECO_2.5,CECO,2020_September,9,fall,7.6257,HP,58.20905404,114.5728643,-0.33,-2.9,1.145728643,1.968299712,8.1045,2,2.5,czo,2.9,-2.9,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.458896121637375,78.5339426164287
2020_September_CECO_2.5,CECO,2020_September,9,fall,7.8478,HP,72.0310428,141.7786808,-0.33,-0.33,1.417786808,1.968299712,8.7549,2,2.5,czo,0.33,-0.33,149,0.29864332064516896,-1.91061265361745,-2.8102415168791945,-1.91061265361745,1.458896121637375,97.18216307332173
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.3169,EPI,42.7505300673652,43.19974755,-0.208,-10,0.4319974755,1.010507881,0.4538,St. Marys,1.1,local,10,-10,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,42.044281465525295
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.2548,EPI,92.5906477715041,93.56357928,-0.208,-1.644,0.9356357928,1.010507881,0.4932,St. Marys,1.1,local,1.644,-1.644,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,91.06102894738584
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.3392,EPI,64.1548776104993,64.82900943,-0.208,-6.31,0.6482900943,1.010507881,0.5591,St. Marys,1.1,local,6.31,-6.31,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,63.09502425798581
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.2548,HP,92.5906477715041,93.56357928,-0.208,-1.644,0.9356357928,1.010507881,0.4932,St. Marys,1.1,local,1.644,-1.644,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,91.06102894738584
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.348,EPI,74.8457140533672,75.63218391,-0.208,-5.007,0.7563218391,1.010507881,0.6112,St. Marys,1.1,local,5.007,-5.007,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,73.6092456207979
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.3269,HP,79.3436902349107,80.17742429,-0.208,-3.88,0.8017742429,1.010507881,0.589,St. Marys,1.1,local,3.88,-3.88,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,78.0329141999721
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.3269,EPI,79.3436902349107,80.17742429,-0.208,-3.88,0.8017742429,1.010507881,0.589,St. Marys,1.1,local,3.88,-3.88,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,78.0329141999721
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.2804,HP,98.5013362800285,99.5363766,-0.208,-1.184,0.995363766,1.010507881,0.5595,St. Marys,1.1,local,1.184,-1.184,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,96.87407152056205
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.348,HP,74.8457140533672,75.63218391,-0.208,-5.007,0.7563218391,1.010507881,0.6112,St. Marys,1.1,local,5.007,-5.007,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,73.6092456207979
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.2855,HP,100,101.0507881,-0.208,-0.208,1.010507881,1.010507881,0.574,St. Marys,1.1,local,0.208,-0.208,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,98.34797697074863
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.2747,EPI,84.5141919383012,85.40225701,-0.208,-2.989,0.8540225701,1.010507881,0.5093,St. Marys,1.1,local,2.989,-2.989,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,83.11799802449472
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.3668,EPI,40.1452252701431,40.56706652,-0.208,-10,0.4056706652,1.010507881,0.5156,St. Marys,1.1,local,10,-10,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,39.48201690353553
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.3668,HP,40.1452252701431,40.56706652,-0.208,-10,0.4056706652,1.010507881,0.5156,St. Marys,1.1,local,10,-10,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,39.48201690353553
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.2855,EPI,100,101.0507881,-0.208,-0.208,1.010507881,1.010507881,0.574,St. Marys,1.1,local,0.208,-0.208,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,98.34797697074863
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.2747,HP,84.5141919383012,85.40225701,-0.208,-2.989,0.8540225701,1.010507881,0.5093,St. Marys,1.1,local,2.989,-2.989,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,83.11799802449472
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.2804,EPI,98.5013362800285,99.5363766,-0.208,-1.184,0.995363766,1.010507881,0.5595,St. Marys,1.1,local,1.184,-1.184,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,96.87407152056205
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.3969,EPI,73.0544737235948,73.82212144,-0.208,-7.758,0.7382212144,1.010507881,0.6899,St. Marys,1.1,local,7.758,-7.758,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,71.84759699378264
2020_September_CEME_1.1,CEME,2020_September,9,fall,0.3969,HP,73.0544737235948,73.82212144,-0.208,-7.758,0.7382212144,1.010507881,0.6899,St. Marys,1.1,local,7.758,-7.758,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0274821222815318,71.84759699378264
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.3882,HP,41.318374596426104,52.035033489999996,-0.394,-8.1,0.5203503349,1.259367872,0.5902,St. Marys,1.2,local,8.1,-8.1,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,46.004526740489055
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.2289,HP,84.0880368274156,105.897772,-0.394,-0.394,1.05897772,1.259367872,0.4713,St. Marys,1.2,local,0.394,-0.394,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,93.62493991030988
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.3281,EPI,54.2596225291032,68.33282536,-0.394,-5.178,0.6833282536,1.259367872,0.5523,St. Marys,1.2,local,5.178,-5.178,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,60.41351529314234
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.2816,HP,51.5737184773918,64.95028409,-0.394,-6.085,0.6495028409,1.259367872,0.4645,St. Marys,1.2,local,6.085,-6.085,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,57.422987568461835
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.2289,EPI,84.0880368274156,105.897772,-0.394,-0.394,1.05897772,1.259367872,0.4713,St. Marys,1.2,local,0.394,-0.394,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,93.62493991030988
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.5696,EPI,75.1391321740817,94.62780899,-0.394,-2.939,0.9462780899,1.259367872,1.1086,St. Marys,1.2,local,2.939,-2.939,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,83.6610890220904
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.2818,EPI,64.7243051393326,81.51171043,-0.394,-1.089,0.8151171043,1.259367872,0.5115,St. Marys,1.2,local,1.089,-1.089,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,72.06505714771157
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.2816,EPI,51.5737184773918,64.95028409,-0.394,-6.085,0.6495028409,1.259367872,0.4645,St. Marys,1.2,local,6.085,-6.085,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,57.422987568461835
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.3281,HP,54.2596225291032,68.33282536,-0.394,-5.178,0.6833282536,1.259367872,0.5523,St. Marys,1.2,local,5.178,-5.178,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,60.41351529314234
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.5696,HP,75.1391321740817,94.62780899,-0.394,-2.939,0.9462780899,1.259367872,1.1086,St. Marys,1.2,local,2.939,-2.939,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,83.6610890220904
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.2816,EPI,51.5737184773918,64.95028409,-0.394,-6.085,0.6495028409,1.259367872,0.4645,St. Marys,1.2,local,6.085,-6.085,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,57.422987568461835
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.3114,EPI,56.7615102301101,71.48362235,-0.394,-1.88,0.7148362235,1.259367872,0.534,St. Marys,1.2,local,1.88,-1.88,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,63.19915632493226
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.3882,EPI,41.318374596426104,52.035033489999996,-0.394,-8.1,0.5203503349,1.259367872,0.5902,St. Marys,1.2,local,8.1,-8.1,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,46.004526740489055
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.3114,HP,56.7615102301101,71.48362235,-0.394,-1.88,0.7148362235,1.259367872,0.534,St. Marys,1.2,local,1.88,-1.88,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,63.19915632493226
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.5028,EPI,35.612188826745,44.84884646,-0.394,-9.395,0.4484884646,1.259367872,0.7283,St. Marys,1.2,local,9.395,-9.395,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,39.651169949677644
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.2289,EPI,84.0880368274156,105.897772,-0.394,-0.394,1.05897772,1.259367872,0.4713,St. Marys,1.2,local,0.394,-0.394,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,93.62493991030988
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.2818,HP,64.7243051393326,81.51171043,-0.394,-1.089,0.8151171043,1.259367872,0.5115,St. Marys,1.2,local,1.089,-1.089,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,72.06505714771157
2020_September_CEME_1.2,CEME,2020_September,9,fall,0.3069,EPI,100,125.9367872,-0.394,-7.034,1.259367872,1.259367872,0.6934,St. Marys,1.2,local,7.034,-7.034,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.1310850730739817,111.341569434506
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3723,HP,58.2194236291224,73.03250067,-0.597,-5.177,0.7303250067,1.254435309,0.6442,St. Marys,1.3,local,5.177,-5.177,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,79.44014154495264
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.2311,HP,100,125.4435309,-0.597,-1.02,1.254435309,1.254435309,0.521,St. Marys,1.3,local,1.02,-1.02,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,136.44954998354763
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.4014,EPI,41.3877747441498,51.918286,-0.597,-7.919,0.51918286,1.254435309,0.6098,St. Marys,1.3,local,7.919,-7.919,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,56.47343238659683
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3416,EPI,63.0316175594831,79.06908665,-0.597,-0.597,0.7906908665,1.254435309,0.6117,St. Marys,1.3,local,0.597,-0.597,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,86.00635850726546
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3163,EPI,57.0344282536454,71.54600063,-0.597,-4.233,0.7154600063,1.254435309,0.5426,St. Marys,1.3,local,4.233,-4.233,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,77.82322068778849
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3416,HP,63.0316175594831,79.06908665,-0.597,-0.597,0.7906908665,1.254435309,0.6117,St. Marys,1.3,local,0.597,-0.597,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,86.00635850726546
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3942,EPI,44.8737550084378,56.29122273,-0.597,-6.713,0.5629122273,1.254435309,0.6161,St. Marys,1.3,local,6.713,-6.713,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,61.230036769733076
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3882,EPI,42.6715787423514,53.5287350651794,-0.597,-10,0.535287350651794,1.254435309,0.5902,St. Marys,1.3,local,10,-10,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,58.225177164813644
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.4014,HP,41.3877747441498,51.918286,-0.597,-7.919,0.51918286,1.254435309,0.6098,St. Marys,1.3,local,7.919,-7.919,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,56.47343238659683
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.2424,EPI,89.9448797323354,112.830033,-0.597,-2.113,1.12830033,1.254435309,0.5159,St. Marys,1.3,local,2.113,-2.113,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,122.7293836280148
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.2311,EPI,100,125.4435309,-0.597,-1.02,1.254435309,1.254435309,0.521,St. Marys,1.3,local,1.02,-1.02,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,136.44954998354763
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3942,EPI,44.8737550084378,56.29122273,-0.597,-6.713,0.5629122273,1.254435309,0.6161,St. Marys,1.3,local,6.713,-6.713,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,61.230036769733076
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.2311,EPI,100,125.4435309,-0.597,-1.02,1.254435309,1.254435309,0.521,St. Marys,1.3,local,1.02,-1.02,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,136.44954998354763
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3163,HP,57.0344282536454,71.54600063,-0.597,-4.233,0.7154600063,1.254435309,0.5426,St. Marys,1.3,local,4.233,-4.233,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,77.82322068778849
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3882,EPI,42.6715787423514,53.5287350651794,-0.597,-10,0.535287350651794,1.254435309,0.5902,St. Marys,1.3,local,10,-10,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,58.225177164813644
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.4195,EPI,65.5979930010085,82.28843862,-0.597,-3.005,0.8228843862,1.254435309,0.7647,St. Marys,1.3,local,3.005,-3.005,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,89.50816624811524
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.4195,EPI,65.5979930010085,82.28843862,-0.597,-3.005,0.8228843862,1.254435309,0.7647,St. Marys,1.3,local,3.005,-3.005,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,89.50816624811524
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3723,EPI,58.2194236291224,73.03250067,-0.597,-5.177,0.7303250067,1.254435309,0.6442,St. Marys,1.3,local,5.177,-5.177,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,79.44014154495264
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3267,EPI,50.4362829442646,63.26905418,-0.597,-5.99,0.6326905418,1.254435309,0.5334,St. Marys,1.3,local,5.99,-5.99,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,68.82008110587783
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3267,EPI,50.4362829442646,63.26905418,-0.597,-5.99,0.6326905418,1.254435309,0.5334,St. Marys,1.3,local,5.99,-5.99,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,68.82008110587783
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.2424,HP,89.9448797323354,112.830033,-0.597,-2.113,1.12830033,1.254435309,0.5159,St. Marys,1.3,local,2.113,-2.113,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,122.7293836280148
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3723,EPI,58.2194236291224,73.03250067,-0.597,-5.177,0.7303250067,1.254435309,0.6442,St. Marys,1.3,local,5.177,-5.177,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,79.44014154495264
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.34,EPI,40.796420686529,51.17647059,-0.597,-8.38,0.5117647059,1.254435309,0.514,St. Marys,1.3,local,8.38,-8.38,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,55.66653243616375
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.3163,EPI,57.0344282536454,71.54600063,-0.597,-4.233,0.7154600063,1.254435309,0.5426,St. Marys,1.3,local,4.233,-4.233,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,77.82322068778849
2020_September_CEME_1.3,CEME,2020_September,9,fall,0.4195,HP,65.5979930010085,82.28843862,-0.597,-3.005,0.8228843862,1.254435309,0.7647,St. Marys,1.3,local,3.005,-3.005,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,0.919340011858781,89.50816624811524
2020_September_CEME_1.4,CEME,2020_September,9,fall,0.2708,EPI,91.5270924260779,97.6366322,-0.192,-1.907,0.976366322,1.066751162,0.5352,St. Marys,1.4,local,1.907,-1.907,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0751870370267125,90.80897447387497
2020_September_CEME_1.4,CEME,2020_September,9,fall,0.2843,EPI,71.3208540568714,76.08160394,-0.192,-3.961,0.7608160394,1.066751162,0.5006,St. Marys,1.4,local,3.961,-3.961,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0751870370267125,70.76127345284371
2020_September_CEME_1.4,CEME,2020_September,9,fall,0.2367,EPI,100,106.6751162,-0.192,-0.192,1.066751162,1.066751162,0.4892,St. Marys,1.4,local,0.192,-0.192,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0751870370267125,99.21540394961971
2020_September_CEME_1.4,CEME,2020_September,9,fall,0.2825,EPI,93.1120932118563,99.32743363,-0.192,-1.39,0.9932743363,1.066751162,0.5631,St. Marys,1.4,local,1.39,-1.39,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0751870370267125,92.38153940608964
2020_September_CEME_1.4,CEME,2020_September,9,fall,0.3273,EPI,56.6522492618574,60.43385273,-0.192,-6.04,0.6043385273,1.066751162,0.5251,St. Marys,1.4,local,6.04,-6.04,59,0.09967790027641424,-1.5821498845423727,-2.4263372840169493,-1.5821498845423727,1.0751870370267125,56.207757951697246
