hydration,bins10lfm,bins20lfm,bins5lfm,bottle_wt,dry_wt,dw_flam_sample,fd,fh,fh_old,fresh_wt,gd,gdw_gfw,gdw_gww,gdw_gww_saturated,glow_pre_ignition,gr,gti,gww_gdw,gww_gdw_saturated,ignition,ignition_num,ignition2,individual,lfm,lfm_NAs_imputed,lfm_notes,lfm_outliers_out,max_mpa_sample,model,model_spp_gr,model_spp_gr_sample,month,mpa,n,notes_flam,pfg,prop_ignite,prop_new,prop_new_flam,prop_new_lfm,ros,round,RWC,RWD,sample,sample_length,sample_wt,site,spp,start_temp,surface_temp_max_within_5_secs_of_flame_end,surface_temp_start,taller_temp_max,taller_temp_start,temp_at_ignition_lower,temp_at_ignition_taller,temp_change,total,ttfg,tti,water_wt,ww_flam_sample,year,year_month,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti
moderate,"(70,80]","(60,80]","(75,80]",7.2126,7.3344,0.8947762576753204,9,27,27,7.4264,56,0.9876117634385435,79.72173913043433,1,NA,"(70,80]",NA,0.7553366174055905,1.3013062409288936,M,3,0,2021_August_CECO_1.6,75.53366174055905,75.53366174055905,NA,75.53366174055905,1,HP,"2021_August_HP_CECO_(70,80]","2021_August_HP_CECO_(70,80]_1.6",August,7.69,12,NA,47,8,NA,NA,NA,1.1111111111111112,7,58.04449357488818,41.95550642511182,1.6,NA,0.906,1,CECO,NA,258.3,249.3,213.4,203,255,202.9,10.400000000000006,1,511,511,0.09200000000000053,0.011223742324679598,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(125,130]",12.1347,14.3516,11.139384014608527,NA,NA,NA,21.1931,NA,0.6771826679438119,2.0977271066286627,1,NA,"(120,130]",NA,1.2521190362460648,1.516654372127334,0,0,0,2021_August_PIJE_1.6,308.60661283774664,125.21190362460648,NA,NA,1,HP,"2021_August_HP_PIJE_(120,130]","2021_August_HP_PIJE_(120,130]_1.6",August,1.17,19,NOGORI,NA,84,NA,NA,NA,NA,7,82.55796833195299,17.442031668047008,1.6,18,16.4496,1,PIJE,NA,NA,250.3,NA,208.4,NA,NA,NA,16,NA,NA,6.841500000000002,5.310215985391473,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(65,70]",12.0694,13.239,1.7330359087124527,10,45,45,14.0523,73,0.9421233534723853,16.27812615271118,1,NA,"(60,70]",NA,0.6953659370725027,1.4443031073959665,M,3,0,2021_August_QUKE_1.6,69.53659370725028,69.53659370725028,NA,69.53659370725028,1,HP,"2021_August_HP_QUKE_(60,70]","2021_August_HP_QUKE_(60,70]_1.6",August,4.62,8,NA,63,25,NA,NA,NA,1,7,48.145429689355574,51.85457031064443,1.6,NA,1.8395,1,QUKE,NA,369.3,239.8,272.9,201.1,257.4,214.2,71.79999999999998,2,343,343,0.8132999999999999,0.10646409128754719,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(115,120]",7.1674,8.5431,3.6184675295047164,NA,NA,NA,10.1255,NA,0.8437212977136932,5.398824570273004,1,NA,"(110,120]",NA,1.1502507814203669,1.8200525790952762,0,0,0,2021_August_ABCO_1.6,115.02507814203669,115.02507814203669,NA,115.02507814203669,1,HP,"2021_August_HP_ABCO_(110,120]","2021_August_HP_ABCO_(110,120]_1.6",August,3.51,20,NOGORI,NA,70,NA,75,75,NA,8,63.198766597838684,36.801233402161316,1.6,NA,4.2887,1,ABCO,NA,NA,253,NA,184.3,NA,NA,NA,14,NA,NA,1.5823999999999998,0.670232470495284,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(130,140]","(120,140]","(135,140]",12.2816,13.4757,2.546623371150729,NA,NA,NA,15.1165,NA,0.8914563556378791,8.212883959044365,1,NA,"(130,140]",NA,1.3740892722552547,1.3740892722552547,0,0,0,2021_August_ARPA_1.6,137.40892722552547,137.40892722552547,NA,137.40892722552547,1,HP,"2021_August_HP_ARPA_(130,140]","2021_August_HP_ARPA_(130,140]_1.6",August,0.31,11,NOGORI,NA,18,NA,20,10,NA,8,100,0,1.6,NA,2.8567,1,ARPA,NA,NA,277,NA,207.2,NA,NA,NA,2,NA,NA,1.6408000000000005,0.3100766288492709,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",7.2575,9.0816,5.538545047865506,NA,NA,NA,11.0518,NA,0.8217303968584303,4.609481270936961,1,NA,"(100,110]",NA,1.0800942930760378,1.5442197712418295,0,0,0,2021_August_CADE_1.6,108.00942930760378,108.00942930760378,NA,108.00942930760378,1,HP,"2021_August_HP_CADE_(100,110]","2021_August_HP_CADE_(100,110]_1.6",August,1.31,15,NOGORI,NA,33,NA,60,60,NA,8,69.94433779380044,30.055662206199557,1.6,NA,6.7401,1,CADE,NA,NA,274.5,NA,199.8,NA,NA,NA,5,NA,NA,1.9702000000000002,1.2015549521344937,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(75,80]",7.255,7.7151,1.7936695335132589,9,34,34,8.0774,72,0.9551464580186693,21.294783328733025,1,NA,"(70,80]",NA,0.7874375135840065,1.3013062409288936,M,3,0,2021_August_CECO_1.6,78.74375135840064,78.74375135840064,NA,78.74375135840064,1,HP,"2021_August_HP_CECO_(70,80]","2021_August_HP_CECO_(70,80]_1.6",August,5.11,12,NA,63,8,NA,NA,NA,1.1111111111111112,8,60.511314617374055,39.488685382625945,1.6,NA,1.8779,1,CECO,NA,424.1,234.4,266.9,181.8,253.3,187.2,85.09999999999997,1,423,423,0.3623000000000012,0.08423046648674104,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(40,45]",12.2403,13.4016,1.433273571891425,10,39,39,13.889,55,0.9649074807401541,27.49610176446455,1,NA,"(40,50]",NA,0.41970205803840427,1.4443031073959665,M,3,0,2021_August_QUKE_1.6,41.97020580384043,41.97020580384043,NA,41.97020580384043,1,HP,"2021_August_HP_QUKE_(40,50]","2021_August_HP_QUKE_(40,50]_1.6",August,6.52,11,NA,45,9,NA,NA,NA,1,8,29.059139725532685,70.94086027446731,1.6,NA,1.4854,1,QUKE,NA,259.2,238.4,211.6,204.4,244.1,192.5,7.199999999999989,1,344,344,0.48739999999999917,0.05212642810857515,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",12.1868,13.7757,4.709116826736138,NA,NA,NA,15.4308,NA,0.8927404930398943,8.32318288925141,1,NA,"(100,110]",NA,1.0416640443073815,1.8200525790952762,0,0,0,2021_August_ABCO_1.6,104.16640443073814,104.16640443073814,NA,104.16640443073814,1,HP,"2021_August_HP_ABCO_(100,110]","2021_August_HP_ABCO_(100,110]_1.6",August,3.44,8,NOGORI,NA,50,NA,10,NA,NA,9,57.23263472010126,42.76736527989874,1.6,NA,5.2749,1,ABCO,NA,NA,248.5,NA,198.1,NA,NA,NA,4,NA,NA,1.6550999999999991,0.5657831732638616,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",7.1908,8.8296,4.285176627851151,NA,NA,NA,10.6229,NA,0.8311854578316655,4.923660291083476,1,NA,"(100,110]",NA,1.0942762997315119,1.5442197712418295,0,0,0,2021_August_CADE_1.6,109.42762997315118,109.42762997315118,NA,109.42762997315118,1,HP,"2021_August_HP_CADE_(100,110]","2021_August_HP_CADE_(100,110]_1.6",August,2.35,15,NOGORI,NA,33,NA,60,60,NA,9,70.86273081787559,29.137269182124413,1.6,NA,5.1555,1,CADE,NA,NA,298.6,NA,207.2,NA,NA,NA,5,NA,NA,1.7933000000000003,0.8703233721488486,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",7.2222,7.8545,1.8793568556658733,11,34,34,8.5309,88,0.9207117654643706,11.612211709047884,1,NA,"(100,110]",NA,1.069745374031316,1.3013062409288936,M,3,0,2021_August_CECO_1.6,106.9745374031316,106.9745374031316,NA,106.9745374031316,1,HP,"2021_August_HP_CECO_(100,110]","2021_August_HP_CECO_(100,110]_1.6",August,2.69,14,NA,77,7,NA,NA,NA,0.9090909090909091,9,82.20550554400742,17.794494455992577,1.6,NA,2.0412,1,CECO,NA,256.4,234.1,205.8,195.7,235.2,192.6,10.100000000000023,1,319,319,0.676400000000001,0.1618431443341266,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(115,120]",12.0581,16.2274,10.43656850699623,NA,NA,NA,21.0542,NA,0.7707440795660723,3.361937515538243,1,NA,"(110,120]",NA,1.1577003333892986,1.516654372127334,0,0,0,2021_August_PIJE_1.6,115.77003333892986,115.77003333892986,NA,115.77003333892986,1,HP,"2021_August_HP_PIJE_(110,120]","2021_August_HP_PIJE_(110,120]_1.6",August,3.18,21,NOGORI,NA,71,NA,NA,60,NA,9,76.33250888700839,23.667491112991613,1.6,17,13.5409,1,PIJE,NA,NA,225.5,NA,152.4,NA,NA,NA,15,NA,NA,4.826800000000002,3.1043314930037713,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(45,50]",12.0941,14.1354,2.7151772467147097,26,39,39,15.0976,79,0.9362680161085206,14.690708792350874,1,NA,"(40,50]",NA,0.47136628619017223,1.4443031073959665,M,3,0,2021_August_QUKE_1.6,47.13662861901722,47.13662861901722,NA,47.13662861901722,1,HP,"2021_August_HP_QUKE_(40,50]","2021_August_HP_QUKE_(40,50]_1.6",August,6.49,11,NA,53,9,NA,NA,NA,0.38461538461538464,9,32.63624399728884,67.36375600271117,1.6,NA,2.9,1,QUKE,NA,311.1,214.2,338.8,164.8,228.3,167.8,174,1,340,340,0.9621999999999993,0.1848227532852902,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(110,115]",7.1773,7.7217,2.3961056130888174,NA,NA,NA,8.343,NA,0.9255303847536858,12.428295509415747,1,NA,"(110,120]",NA,1.1412564290962515,1.1412564290962515,0,0,0,2021_August_QUKE_1.7,114.12564290962514,114.12564290962514,NA,114.12564290962514,1,HP,"2021_August_HP_QUKE_(110,120]","2021_August_HP_QUKE_(110,120]_1.7",August,0.49,8,NOGORI,NA,12,NA,NA,NA,NA,1,100,0,1.7,NA,2.5889,1,QUKE,NA,NA,298.7,NA,235,NA,NA,NA,1,NA,NA,0.6212999999999997,0.19279438691118278,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",12.2099,13.4221,2.240688117661147,16,43,43,14.1967,159,0.9454380243295978,17.327782081074115,1,NA,"(60,70]",NA,0.6390034647747886,1.1412564290962515,M,3,0,2021_August_QUKE_1.7,63.90034647747886,63.90034647747886,NA,63.90034647747886,1,HP,"2021_August_HP_QUKE_(60,70]","2021_August_HP_QUKE_(60,70]_1.7",August,5.47,8,NA,143,25,NA,NA,NA,0.625,10,55.99122585279178,44.00877414720822,1.7,NA,2.37,1,QUKE,NA,369.6,236.8,361.4,201.7,257.2,205.9,159.7,2,373,373,0.7745999999999995,0.12931188233885305,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(50,60]","(40,60]","(55,60]",12.0485,13.2041,2.4520973713856553,23,45,45,13.8476,141,0.9535298535486294,20.519191919191936,1,NA,"(50,60]",NA,0.5568535825545169,1.1412564290962515,M,3,0,2021_August_QUKE_1.7,55.68535825545169,55.68535825545169,NA,55.68535825545169,1,HP,"2021_August_HP_QUKE_(50,60]","2021_August_HP_QUKE_(50,60]_1.7",August,7.34,4,NA,118,0,NA,NA,NA,0.43478260869565216,11,48.7930291876194,51.2069708123806,1.7,NA,2.5716,1,QUKE,NA,333.7,256.7,248.5,186.6,245.2,167.8,61.900000000000006,0,327,327,0.6434999999999995,0.1195026286143448,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",7.2172,8.5588,1.9543520502327074,NA,NA,NA,9.9696,NA,0.8584898090194191,6.066628863056422,1,NA,"(100,110]",NA,1.0515802027429937,1.1412564290962515,0,0,0,2021_August_QUKE_1.7,105.15802027429937,105.15802027429937,NA,105.15802027429937,1,HP,"2021_August_HP_QUKE_(100,110]","2021_August_HP_QUKE_(100,110]_1.7",August,0.71,13,NOGORI,NA,23,NA,NA,NA,NA,2,92.14232454100859,7.857675458991409,1.7,NA,2.2765,1,QUKE,NA,NA,245.2,NA,201,NA,NA,NA,3,NA,NA,1.4108,0.32214794976729255,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(85,90]",6.1514,7.4715,2.054223878775197,NA,NA,NA,8.6022,25,0.8685568807979354,6.607853542053594,1,1,"(80,90]",NA,0.8565260207560034,1.1412564290962515,0,0,0,2021_August_QUKE_1.7,85.65260207560034,85.65260207560034,NA,85.65260207560034,1,HP,"2021_August_HP_QUKE_(80,90]","2021_August_HP_QUKE_(80,90]_1.7",August,2.43,9,sample touching pilot flame; would have been NOGORI otherwise,NA,22,NA,NA,NA,NA,3,75.05114529206,24.94885470794,1.7,NA,2.3651,1,QUKE,NA,NA,241.4,NA,208.1,NA,NA,NA,2,1,NA,1.1307,0.310876121224803,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(40,45]",6.1707,7.0258,1.4043789428017515,NA,NA,NA,7.3761,NA,0.9525087783517034,20.056522980302606,1,NA,"(40,50]",NA,0.4096596889252716,1.1412564290962515,0,0,0,2021_August_QUKE_1.7,40.96596889252716,40.96596889252716,NA,40.96596889252716,1,HP,"2021_August_HP_QUKE_(40,50]","2021_August_HP_QUKE_(40,50]_1.7",August,10,11,NOGORI,NA,9,NA,NA,NA,NA,4,35.89549889762081,64.10450110237919,1.7,NA,1.4744,1,QUKE,NA,NA,263.4,NA,195.2,NA,NA,NA,1,NA,NA,0.35029999999999983,0.07002105719824847,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(40,45]",7.2038,8.6707,1.922917904720845,15,35,35,9.278,64,0.9345440827764604,14.277457599209606,1,NA,"(40,50]",NA,0.41400231781307556,1.1412564290962515,M,3,0,2021_August_QUKE_1.7,41.400231781307554,41.400231781307554,NA,41.400231781307554,1,HP,"2021_August_HP_QUKE_(40,50]","2021_August_HP_QUKE_(40,50]_1.7",August,8.27,11,NA,49,9,NA,NA,NA,0.6666666666666666,5,36.27601188112644,63.72398811887356,1.7,NA,2.0576,1,QUKE,NA,343,261.6,339,187.6,297.1,199.3,151.4,1,348,348,0.6073000000000004,0.13468209527915498,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",12.2123,13.1956,3.1650906853932583,14,51,51,14.24,502,0.9266573033707866,12.634622749904258,1,1,"(100,110]",384,1.0621376995830365,1.1412564290962515,M,3,0,2021_August_QUKE_1.7,106.21376995830364,106.21376995830364,NA,106.21376995830364,1,HP,"2021_August_HP_QUKE_(100,110]","2021_August_HP_QUKE_(100,110]_1.7",August,1.68,13,sample touching pilot flame; would not have glowed pre-ignition otherwise,104,23,NA,NA,NA,0.7142857142857143,7,93.06740119958245,6.932598800417551,1.7,NA,3.4156,1,QUKE,NA,350.5,255.9,267.5,208.2,281.5,201.1,59.30000000000001,3,4,388,1.0443999999999996,0.25050931460674164,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(95,100]",6.2193,7.0175,1.9103319632650442,12,34,34,7.7855,122,0.9013550831674266,9.13736979166667,1,NA,"(90,100]",NA,0.9621648709596584,1.1412564290962515,M,3,0,2021_August_QUKE_1.7,96.21648709596585,96.21648709596585,NA,96.21648709596585,1,HP,"2021_August_HP_QUKE_(90,100]","2021_August_HP_QUKE_(90,100]_1.7",August,3.81,11,NA,110,27,NA,NA,NA,0.8333333333333334,8,84.30750937557357,15.692490624426426,1.7,NA,2.1194,1,QUKE,NA,275.7,249,225.6,211,251.4,209.6,14.599999999999994,3,396,396,0.7679999999999998,0.209068036734956,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(70,75]",12.1877,12.7408,2.361351065903277,18,37,37,13.1344,97,0.970032890729687,32.36991869918705,1,NA,"(70,80]",NA,0.7116253841981538,1.1412564290962515,M,3,0,2021_August_QUKE_1.7,71.16253841981538,71.16253841981538,NA,71.16253841981538,1,HP,"2021_August_HP_QUKE_(70,80]","2021_August_HP_QUKE_(70,80]_1.7",August,4.41,8,NA,79,0,NA,NA,NA,0.5555555555555556,9,62.35455643931681,37.64544356068319,1.7,NA,2.4343,1,QUKE,NA,386.4,244.3,287.7,197.1,293.2,188.6,90.6,0,378,378,0.3935999999999993,0.07294893409672287,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(115,120]",7.2231,8.1453,2.8236510912633976,NA,NA,NA,9.237,NA,0.8818122767132186,7.46111569112394,1,NA,"(110,120]",NA,1.1837996096291459,1.1938022148824554,0,0,0,2021_August_QUKE_1.8,118.3799609629146,118.3799609629146,NA,118.3799609629146,1,HP,"2021_August_HP_QUKE_(110,120]","2021_August_HP_QUKE_(110,120]_1.8",August,0.61,8,NOGORI,NA,12,NA,NA,NA,NA,1,99.16212207276777,0.8378779272322276,1.8,NA,3.2021,1,QUKE,NA,NA,273,NA,200.6,NA,NA,NA,1,NA,NA,1.0916999999999994,0.37844890873660253,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",12.2069,14.6938,1.1890967744315144,25,29,29,16.2669,83,0.9032944199570908,9.340664929120843,1,NA,"(60,70]",NA,0.6325545860308014,1.1938022148824554,M,3,0,2021_August_QUKE_1.8,63.255458603080136,63.255458603080136,NA,63.255458603080136,1,HP,"2021_August_HP_QUKE_(60,70]","2021_August_HP_QUKE_(60,70]_1.8",August,5.62,8,NA,58,25,NA,NA,NA,0.4,10,52.986548202466196,47.013451797533804,1.8,NA,1.3164,1,QUKE,NA,294.6,213.4,185.1,143.7,238.7,147.4,41.400000000000006,2,392,392,1.5731000000000002,0.1273032255684856,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",7.2083,9.2429,2.116743023623708,NA,NA,NA,11.3784,NA,0.8123198340715743,4.328213533130418,1,NA,"(100,110]",NA,1.0495920574068605,1.1938022148824554,0,0,0,2021_August_QUKE_1.8,104.95920574068604,104.95920574068604,NA,104.95920574068604,1,HP,"2021_August_HP_QUKE_(100,110]","2021_August_HP_QUKE_(100,110]_1.8",August,2.86,13,NOGORI,NA,23,NA,NA,NA,NA,2,87.92009633775105,12.079903662248952,1.8,NA,2.6058,1,QUKE,NA,NA,241.1,NA,200.2,NA,NA,NA,3,NA,NA,2.1354999999999986,0.489056976376292,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(20,30]","(20,40]","(20,25]",6.1873,7.3339,2.6261151921052632,15,42,42,7.6,101,0.9649868421052632,27.56069146937244,1,NA,"(20,30]",NA,0.2320774463631604,1.1938022148824554,M,3,0,2021_August_QUKE_1.8,23.20774463631604,23.20774463631604,NA,23.20774463631604,1,HP,"2021_August_HP_QUKE_(20,30]","2021_August_HP_QUKE_(20,30]_1.8",August,10,5,M = manual ignition,86,60,NA,NA,NA,0.6666666666666666,4,19.4401923090762,80.5598076909238,1.8,NA,2.7214,1,QUKE,NA,414.3,242.3,318.8,193.7,272.9,206.1,125.10000000000002,3,386,386,0.2660999999999998,0.09528480789473681,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(115,120]",12.1206,13.10332,2.2177678259832296,19,32,32,14.2515,123,0.9194344454969652,11.412252434287307,1,NA,"(110,120]",NA,1.1683694236405073,1.1938022148824554,M,3,0,2021_August_QUKE_1.8,116.83694236405073,116.83694236405073,NA,116.83694236405073,1,HP,"2021_August_HP_QUKE_(110,120]","2021_August_HP_QUKE_(110,120]_1.8",August,1.42,8,NA,104,12,NA,NA,NA,0.5263157894736842,7,97.86959758284145,2.1304024171585496,1.8,NA,2.4121,1,QUKE,NA,267.5,260.1,215.8,208.4,264,209.3,7.400000000000006,1,366,366,1.14818,0.1943321740167705,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(75,80]",12.1928,13.5249,2.514789291659215,14,32,32,14.5382,98,0.9303008625551995,13.347379848021328,1,NA,"(70,80]",NA,0.76067862773065,1.1938022148824554,M,3,0,2021_August_QUKE_1.8,76.067862773065,76.067862773065,NA,76.067862773065,1,HP,"2021_August_HP_QUKE_(70,80]","2021_August_HP_QUKE_(70,80]_1.8",August,4.46,8,NA,84,0,NA,NA,NA,0.7142857142857143,8,63.71898278020436,36.28101721979564,1.8,NA,2.7032,1,QUKE,NA,345.5,234.1,275.1,197.7,252.2,197.8,77.40000000000003,0,332,332,1.0132999999999992,0.18841070834078488,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(45,50]",12.3158,13.8298,2.466575452111226,39,33,33,14.565,174,0.9495228286989359,18.8109357997824,1,1,"(40,50]",NA,0.4856010568031694,1.1938022148824554,M,3,0,2021_August_QUKE_1.8,48.56010568031694,48.56010568031694,NA,48.56010568031694,1,HP,"2021_August_HP_QUKE_(40,50]","2021_August_HP_QUKE_(40,50]_1.8",August,6.72,11,NA,135,9,NA,NA,NA,0.2564102564102564,9,40.67684334552711,59.32315665447289,1.8,NA,2.5977,1,QUKE,NA,278.9,263.1,230.9,201.2,257.5,203.3,29.700000000000017,1,365,365,0.735199999999999,0.13112454788877415,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(105,110]",7.251,7.99,2.555906440724198,NA,NA,NA,8.7987,NA,0.9080886949208405,9.880054408309633,1,1,"(100,110]",NA,1.0943166441136674,1.0943166441136674,0,0,0,2021_August_QUKE_1.9,109.43166441136674,109.43166441136674,NA,109.43166441136674,1,HP,"2021_August_HP_QUKE_(100,110]","2021_August_HP_QUKE_(100,110]_1.9",August,0.54,13,sample touching pilot flame,NA,23,NA,NA,NA,NA,1,100,0,1.9,NA,2.8146,1,QUKE,NA,NA,271.3,NA,217.3,NA,NA,NA,3,3,NA,0.8087,0.2586935592758022,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(45,50]",2.1019,12.8464,1.969150519838744,24,34,34,13.1964,495,0.9734776151071504,36.70399999999985,1,1,"(40,50]",318,0.47011417058428756,1.0943166441136674,M,3,0,2021_August_QUKE_1.9,47.011417058428755,47.011417058428755,NA,47.011417058428755,1,HP,"2021_August_HP_QUKE_(40,50]","2021_August_HP_QUKE_(40,50]_1.9",August,6.13,11,sample being scorched by pilot flame; would not have glowed prior to ignition otherwise,153,9,NA,NA,NA,0.4166666666666667,10,42.95961074091609,57.04038925908391,1.9,NA,2.0228,1,QUKE,NA,306.9,258.8,204.2,193.5,261,171.9,10.699999999999989,1,2,320,0.3500000000000014,0.05364948016125615,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(30,40]","(20,40]","(35,40]",7.2076,8.5215,2.6431357733503527,41,44,44,9.0095,120,0.9458349519951164,17.46209016393444,1,NA,"(30,40]",NA,0.37141334956998234,1.0943166441136674,M,3,0,2021_August_QUKE_1.9,37.141334956998236,37.141334956998236,NA,37.141334956998236,1,HP,"2021_August_HP_QUKE_(30,40]","2021_August_HP_QUKE_(30,40]_1.9",August,9.9,11,NA,79,27,NA,NA,NA,0.24390243902439024,4,33.9402084001752,66.05979159982479,1.9,NA,2.7945,1,QUKE,NA,336.9,267,222,190.6,294,195.6,31.400000000000006,3,421,421,0.48799999999999955,0.15136422664964755,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(30,40]","(20,40]","(35,40]",7.2429,8.1708,2.225560064268709,NA,NA,NA,8.5267,NA,0.9582605228282923,22.95813430738971,1,NA,"(30,40]",NA,0.38355426231274925,1.0943166441136674,0,0,0,2021_August_QUKE_1.9,38.355426231274926,38.355426231274926,NA,38.355426231274926,1,HP,"2021_August_HP_QUKE_(30,40]","2021_August_HP_QUKE_(30,40]_1.9",August,8.02,11,NOGORI,NA,27,NA,NA,NA,NA,5,35.049659929407895,64.9503400705921,1.9,NA,2.3225,1,QUKE,NA,NA,255.8,NA,199.6,NA,NA,NA,3,NA,NA,0.3559000000000001,0.096939935731291,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(75,80]",7.2202,7.9838000000000005,1.3622667373300876,14,34,34,8.5853,NA,0.9299383830500974,13.273150457190365,1,1,"(70,80]",418,0.7877160817181764,1.0943166441136674,M,3,0,2021_August_QUKE_1.9,78.77160817181765,78.77160817181765,NA,78.77160817181765,1,HP,"2021_August_HP_QUKE_(70,80]","2021_August_HP_QUKE_(70,80]_1.9",August,3.51,8,"sample touching pilot flame, starts glowing due to that",NA,0,NA,NA,NA,0.7142857142857143,6,71.98246375537681,28.017536244623187,1.9,NA,1.4649,1,QUKE,NA,286,263.9,246.9,218.8,276.1,224.6,28.099999999999994,0,1,419,0.6014999999999997,0.10263326266991246,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(90,95]",12.1784,12.7076,2.0070100022711785,14,43,43,13.209,501,0.9620410326292679,25.34423613881131,1,1,"(90,100]",397,0.9474678760393062,1.0943166441136674,M,3,0,2021_August_QUKE_1.9,94.74678760393061,94.74678760393061,NA,94.74678760393061,1,HP,"2021_August_HP_QUKE_(90,100]","2021_August_HP_QUKE_(90,100]_1.9",August,2.43,11,sample being scorched by pilot flame,90,27,NA,NA,NA,0.7142857142857143,7,86.58077907667207,13.419220923327927,1.9,NA,2.0862,1,QUKE,NA,282.7,255.8,235,212.6,264.5,217.6,22.400000000000006,3,1,398,0.5014000000000003,0.079189997728821293,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(75,80]",12.2147,13.0151,1.5871187673425045,10,32,32,13.6226,97,0.9554049887686639,21.424032921810703,1,NA,"(70,80]",NA,0.7589955022488756,1.0943166441136674,M,3,0,2021_August_QUKE_1.9,75.89955022488756,75.89955022488756,NA,75.89955022488756,1,HP,"2021_August_HP_QUKE_(70,80]","2021_August_HP_QUKE_(70,80]_1.9",August,4.71,8,NA,87,0,NA,NA,NA,1,8,69.35794190205502,30.642058097944982,1.9,NA,1.6612,1,QUKE,NA,365.4,228.8,231.3,200.7,295.4,182.8,30.600000000000023,0,392,392,0.6074999999999999,0.07408123265749555,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
