model_spp_gr_sample,sample,round,model_spp_gr,spp,model,lfm_notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,prop_new,glow,year_month,year,month,dry_wt,fresh_wt,water_wt,site,bottle_wt,ttms,lfm_outliers_out,precip_2mo,season,ignition_no_double,prop_ignite,ros,hydration,bins5lfm,bins10lfm,bins20lfm,temp_change,gdw_gfw,gww_gdw,gdw_gww,dw_flam_sample,ww_flam_sample,gww_gdw_saturated,gdw_gww_saturated,rwc,rwd,max_mpa_sample,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti,location,ambient_humidity,ambient_temp,prop_new_lfm,sample_length,temp_start_higher,taller_temp_start,taller_temp_max,lower_temp_max,surface_temp_start,temp_at_ignition_taller,temp_at_ignition_lower,ignition_num,glow_pre_ignition,ignition2,n,notes_flam,prop_new_flam,start_temp,id,individual,mpa,sample_wt,lfm
"2021_august_hp_arpa_(110,120]_2.4",2.4,6,"2021_august_hp_arpa_(110,120]",arpa,hp,NA,36,62,NA,62,38,NA,NA,1,NA,NA,2021_august,2021,august,7.9781,8.8767,0.8986000000000001,2,7.1969,NA,115.02816180235548,NA,NA,NA,20,0.2631578947368421,hydrated,"(115,120]","(110,120]","(100,120]",NA,0.8987686865614474,1.1502816180235549,8.878366347651902,5.000389464553269,0.5632105354467312,1.728028503562946,1,66.56612524919811,33.43387475080189,1,4.9131525572227055,5.86885,7.19943921472449,NA,7.599408059986962,NA,12.399034203136624,12.399034203136624,NA,czo,NA,NA,80,NA,NA,202.7,NA,NA,259.05,NA,NA,1,NA,1,5,thermocouple turned off,80,NA,1029,2021_august_arpa_2.4,3.67,5.5636,115.02816180235548
"2021_august_hp_arpa_(120,130]_1.2",1.2,4,"2021_august_hp_arpa_(120,130]",arpa,hp,NA,44,18,107,125,25,NA,NA,1,NA,NA,2021_august,2021,august,13.4695,15.1439,1.6744000000000003,1,12.1755,NA,129.3972179289026,NA,NA,NA,17,0.4,hydrated,"(125,130]","(120,130]","(120,140]",48.79999999999998,0.8894340295432485,1.293972179289026,8.044374104156711,4.8822812749688,0.6069187250312007,1.554122524182408,1,83.26062837096826,16.739371629031737,1,3.115012990737106,4.8308,9.012180479151354,NA,5.120557090426906,NA,3.686801105107372,25.60278545213453,21.915984347027155,czo,NA,NA,70,NA,NA,191.3,240.1,383.5,272.8,176.3,293.8,1,1,1,12,sample touching pilot flame,70,NA,839,2021_august_arpa_1.2,1.06,5.4892,129.3972179289026
"2021_august_hp_arpa_(130,140]_1.1",1.1,8,"2021_august_hp_arpa_(130,140]",arpa,hp,NA,11,11,66,77,17,142,59,1,NA,NA,2021_august,2021,august,13.5749,15.4322,1.8573000000000004,1,12.1964,NA,134.73340587595226,NA,NA,NA,18,0.5882352941176471,hydrated,"(130,135]","(130,140]","(120,140]",NA,0.8796477495107632,1.3473340587595226,7.308943089430892,5.072488747553816,0.6940112524461837,1.429940703435949,1,94.22307201424968,5.776927985750319,1,3.3476496886244647,5.7665,2.168560749455521,27.994147856607633,3.3514120673403505,11.631371292534158,2.168560749455521,15.179925246188647,13.011364496733126,czo,NA,NA,50,NA,NA,217.6,NA,NA,284.9,211.9,279.9,1,1,1,11,sample touching pilot flame; thermocouple turned off for max temps,40,NA,820,2021_august_arpa_1.1,0.37,5.7665,134.73340587595226
"2021_august_hp_arpa_(130,140]_1.6",1.6,4,"2021_august_hp_arpa_(130,140]",arpa,hp,NA,37.5,9,162,171,27,291,102,1,NA,NA,2021_august,2021,august,7.9273,8.8767,0.9493999999999998,1,7.2054,NA,131.5140601191301,NA,NA,NA,18,0.3703703703703703,hydrated,"(130,135]","(130,140]","(120,140]",36.10000000000002,0.8930458391068753,1.3151406011913012,8.349799873604383,3.72400114907567,0.44599885092433,1.374089272255255,1,95.70998244042742,4.290017559572576,1,2.41348241382668,4.3541,10.069814293507356,78.14175891761708,7.250266291325296,27.38989487834001,2.4167554304417656,45.918353178393545,43.50159774795178,czo,NA,NA,100,NA,NA,171.7,207.8,308,298.2,191.2,280.1,1,1,1,11,sample touching pilot flame,50,NA,939,2021_august_arpa_1.6,1.64,4.17,131.5140601191301
"2021_august_hp_arpa_(150,160]_1.2",1.2,5,"2021_august_hp_arpa_(150,160]",arpa,hp,NA,32,350,NA,350,25,141,116,1,NA,NA,2021_august,2021,august,7.8268,8.839,1.0122000000000009,1,7.1755,NA,155.4122524182408,NA,NA,NA,12,0.4,hydrated,"(155,160]","(150,160]","(140,160]",15,0.8854847833465324,1.554122524182408,7.732463939932813,3.5240523407625295,0.4557476592374705,1.554122524182408,1,100,0,1,1.4964898916185996,4.8308,9.08045536947839,40.010756471764154,7.094105757404992,32.916650714359164,99.31748060366988,99.31748060366988,NA,czo,NA,NA,30,NA,NA,185.9,200.9,257.1,253.5,184.5,242.9,1,NA,1,8,sample barely touching pilot flame,30,NA,842,NA,NA,NA,NA
"2021_august_hp_arpa_(20,30]_1.5",1.5,13,"2021_august_hp_arpa_(20,30]",arpa,hp,NA,37,5,NA,5,52,113,61,1,NA,NA,2021_august,2021,august,13.1727,13.3909,0.2181999999999995,1,12.21,NA,22.665420172431656,NA,NA,NA,100,0.19230769230769232,dry,"(20,25]","(20,30]","(20,40]",33.599999999999994,0.9837053521421264,0.22665420172431655,60.369844179651835,1.6512478041057734,0.02735219589422666,1.3991539399153934,1,16.199375583934838,83.80062441606516,1,18.87144738225291,3.728575,22.40729701986626,68.43309630391587,31.49133635224447,36.9417599516714,3.0280131107927377,3.0280131107927377,NA,czo,NA,NA,NA,NA,NA,207.5,241.1,298.7,264.9,210.5,262.3,1,NA,1,1,sample being scorched by pilot flame,NA,NA,910,2021_august_arpa_1.5,NA,1.6786,22.665420172431656
"2021_august_hp_arpa_(30,40]_1.4",1.4,12,"2021_august_hp_arpa_(30,40]",arpa,hp,NA,40,2,66,68,24,NA,NA,1,NA,NA,2021_august,2021,august,8.1803,8.5285,0.3481999999999985,1,7.2091,NA,35.852553542009716,NA,NA,NA,100,0.4166666666666667,dry,"(35,40]","(30,40]","(20,40]",11.699999999999989,0.9591721873717536,0.35852553542009713,23.493107409534858,2.9415892642316943,0.12521073576830588,1.406723267553923,1,25.48657178632712,74.51342821367288,1,4.7146283038053545,3.164066666666667,13.598091510048905,NA,8.158854906029342,NA,0.6799045755024451,23.116755567083136,22.436850991580688,czo,NA,NA,NA,NA,NA,208.8,220.5,264.8,247.5,200.6,253.2,1,1,1,1,sample being scorched by pilot flame,NA,NA,879,2021_august_arpa_1.4,NA,3.0668,35.852553542009716
"2021_august_hp_arpa_(40,50]_1.6",1.6,13,"2021_august_hp_arpa_(40,50]",arpa,hp,NA,51,71,NA,71,33,106,73,1,NA,NA,2021_august,2021,august,12.8023,13.1631,0.36079999999999934,1,12.0117,NA,45.63622565140384,NA,NA,NA,20,0.30303030303030304,dry,"(45,50]","(40,50]","(40,60]",79.79999999999998,0.9725900433788394,0.4563622565140384,35.483093126385874,3.5390606498469204,0.09973935015307944,1.374089272255255,1,33.211980162324075,66.78801983767593,1,4.852192473037938,4.3541,14.41060356007348,29.951450536623316,9.3245081859299,20.626942350693415,20.06182064245524,20.06182064245524,NA,czo,NA,NA,95,NA,NA,218.9,298.7,343.7,252.2,208.7,256.9,1,NA,1,5,NA,90,NA,932,2021_august_arpa_1.6,8.11,3.6388,45.63622565140384
"2021_august_hp_arpa_(60,70]_1.4",1.4,9,"2021_august_hp_arpa_(60,70]",arpa,hp,NA,28,98,NA,98,11,NA,NA,1,NA,NA,2021_august,2021,august,13.2696,14.0598,0.7901999999999987,1,12.0312,NA,63.80813953488359,NA,NA,NA,11,0.9090909090909092,moderate,"(60,65]","(60,70]","(60,80]",31,0.9437972090641404,0.6380813953488359,16.79271070615037,1.7183715785430804,0.10232842145691956,1.406723267553923,1,45.359411482427674,54.640588517572326,1,3.330524855160198,3.164066666666667,16.294496690721438,NA,6.401409414211994,NA,57.03073841752504,57.03073841752504,NA,czo,NA,NA,70,NA,NA,187.1,218.1,315.5,265.6,181.1,293.7,1,1,1,18,"weird sample -- very branch-heavy, not many leaves",50,NA,901,2021_august_arpa_1.4,5.96,1.8207,63.80813953488359
"2021_august_hp_arpa_(60,70]_1.5",1.5,15,"2021_august_hp_arpa_(60,70]",arpa,hp,NA,50,88,NA,88,26,215,189,1,NA,NA,2021_august,2021,august,14.903,16.5753,1.672299999999998,1,12.1867,NA,61.56536465044354,NA,NA,NA,11,0.38461538461538464,moderate,"(60,65]","(60,70]","(60,80]",36.69999999999999,0.8991089150724272,0.6156536465044354,8.91167852658017,5.766255205033997,0.6470447949660025,1.3991539399153934,1,44.00185204364745,55.99814795635255,1,4.133565493660165,3.728575,8.671138931962206,37.28589740743748,4.508992244620346,32.77690516281714,15.26120452025348,15.26120452025348,NA,czo,NA,NA,NA,NA,NA,257.1,293.8,392,265.7,184.4,277.9,1,NA,1,18,NA,90,NA,912,2021_august_arpa_1.5,4.85,6.4133,61.56536465044354
"2021_august_hp_arpa_(70,80]_1.5",1.5,12,"2021_august_hp_arpa_(70,80]",arpa,hp,NA,34,26,NA,26,9,365,356,1,NA,NA,2021_august,2021,august,7.8264,8.31,0.4836000000000009,1,7.2051,NA,77.83679381941108,NA,NA,NA,25,1.1111111111111112,moderate,"(75,80]","(70,80]","(60,80]",63.79999999999998,0.9418050541516244,0.7783679381941109,16.183622828784088,2.068109718411552,0.12779028158844774,1.3991539399153934,1,55.63132947623895,44.36867052376105,1,8.765601188724013,3.728575,16.440133566082892,176.48966916530165,4.351800061610177,172.13786910369146,12.571866844651623,12.571866844651623,NA,czo,NA,NA,100,NA,NA,216.9,280.7,276,258.8,220.6,258.3,1,NA,1,16,NA,100,NA,908,2021_august_arpa_1.5,4.29,2.1959,77.83679381941108
"2021_august_hp_arpa_(70,80]_2.1",2.1,9,"2021_august_hp_arpa_(70,80]",arpa,hp,NA,28,6,5,11,58,NA,NA,1,NA,NA,2021_august,2021,august,14.0541,15.4578,1.4037000000000006,2,12.1011,NA,71.87403993855612,NA,NA,NA,25,0.1724137931034483,moderate,"(70,75]","(70,80]","(60,80]",53.80000000000001,0.909191476147964,0.7187403993855612,10.012182090190208,2.5556463203043127,0.25525367969568746,1.5637962502073988,1,45.96125609651757,54.03874390348243,1,13.335522129918358,2.8109,10.956132614103623,NA,22.694846129214653,NA,2.3477427030222056,4.3041949555407095,1.9564522525185044,czo,NA,NA,40,NA,NA,190.5,244.3,358.6,274.2,226.1,267.5,1,1,1,16,sample being scorched by pilot flame,25,NA,970,2021_august_arpa_2.1,4.98,2.8109,71.87403993855612
"2021_august_hp_arpa_(70,80]_2.3",2.3,12,"2021_august_hp_arpa_(70,80]",arpa,hp,NA,44,158,NA,158,16,174,158,1,NA,NA,2021_august,2021,august,8.9298,10.2056,1.2758000000000005,2,7.2576,NA,76.29470159071883,NA,NA,NA,25,0.625,moderate,"(75,80]","(70,80]","(60,80]",38.099999999999994,0.874990201458023,0.7629470159071883,6.99937294246747,4.284564519479501,0.6121354805204993,1.585608237547891,1,48.11699370880347,51.88300629119653,1,2.6473430405938148,4.8967,10.269421734684304,40.610895041706115,3.734335176248838,36.876559865457274,36.876559865457274,36.876559865457274,NA,czo,NA,NA,70,NA,NA,203.9,242,299.6,242.4,199.6,255.4,1,NA,1,16,NA,100,NA,1000,2021_august_arpa_2.3,5.85,4.8967,76.29470159071883
"2021_august_hp_arpa_(70,80]_2.4",2.4,10,"2021_august_hp_arpa_(70,80]",arpa,hp,NA,60,12,190,202,17,363,156,1,NA,NA,2021_august,2021,august,13.6962,14.9375,1.2413000000000007,2,12.1198,NA,78.74270489723428,NA,NA,NA,25,0.5882352941176471,moderate,"(75,80]","(70,80]","(60,80]",20.5,0.9169004184100418,0.7874270489723427,11.03375493434302,5.661034873305439,0.5130651266945607,1.728028503562946,1,45.5679433151005,54.4320566848995,1,2.4281157433785214,5.86885,10.59876883693642,64.12255146346533,3.002984503798652,27.55679897603469,2.1197537673872837,35.68252175101928,33.56276798363199,czo,NA,NA,NA,NA,NA,234.5,255,357,286.7,221.7,307.1,1,1,1,16,NA,NA,NA,1021,2021_august_arpa_2.4,4.52,6.1741,78.74270489723428
"2021_august_hp_arpa_(80,90]_1.6",1.6,11,"2021_august_hp_arpa_(80,90]",arpa,hp,NA,42,116,NA,116,22,234,212,1,NA,NA,2021_august,2021,august,13.2796,14.2328,0.9531999999999988,1,12.1187,NA,82.1087087604444,NA,NA,NA,22,0.4545454545454546,moderate,"(80,85]","(80,90]","(80,100]",25.5,0.933027935472992,0.821087087604444,13.931598825010507,3.364498735315609,0.2415012646843908,1.374089272255255,1,59.755003127039664,40.244996872960336,1,3.2469270499265837,4.3541,12.48328601201277,69.54973635264258,6.538864101530499,63.01087225111208,34.477647080797176,34.477647080797176,NA,czo,NA,NA,50,NA,NA,207.2,232.7,303.1,275.9,208.1,277.7,1,NA,1,9,NA,50,NA,928,2021_august_arpa_1.6,4.65,3.606,82.1087087604444
"2021_august_hp_arpa_(90,100]_1.2",1.2,10,"2021_august_hp_arpa_(90,100]",arpa,hp,NA,52,119,NA,119,28,135,107,1,NA,NA,2021_august,2021,august,13.4289,14.6233,1.1944,1,12.176,NA,95.33083246867264,NA,NA,NA,27,0.35714285714285715,hydrated,"(95,100]","(90,100]","(80,100]",33.5,0.9183221297518344,0.9533083246867264,11.243218352310786,4.613099386595365,0.410300613404635,1.554122524182408,1,61.340615675603985,38.659384324396015,1,3.3618644795666124,4.8308,11.272247927521434,29.264489811834498,6.06967196097308,23.194817850861412,25.79610583413559,25.79610583413559,NA,czo,NA,NA,40,NA,NA,217.9,251.4,340.7,272.7,190.6,287.8,1,NA,1,11,NA,40,NA,827,2021_august_arpa_1.2,3.33,5.0234,95.33083246867264
"2021_august_hp_arpa_(90,100]_1.5",1.5,11,"2021_august_hp_arpa_(90,100]",arpa,hp,NA,50,2,88,90,13,203,102,1,NA,NA,2021_august,2021,august,7.0146999999999995,7.8305,0.8158000000000003,1,6.1474,NA,94.06203159229804,NA,NA,NA,27,0.7692307692307693,hydrated,"(90,95]","(90,100]","(80,100]",57.099999999999994,0.8958176361662729,0.9406203159229805,8.598553567050743,4.144500293723262,0.4819997062767385,1.3991539399153934,1,67.22779310329923,32.772206896700766,1,4.066983163299888,3.728575,12.064180590293049,48.980573196589766,3.136686953476192,24.610928404197814,0.48256722361172183,21.715525062527483,21.23295783891576,czo,NA,NA,80,NA,NA,201.4,258.5,332.6,263.1,213.8,298.6,1,1,1,11,sample being scorched by pilot flame,90,NA,906,2021_august_arpa_1.5,3.43,4.6265,94.06203159229804
"2021_august_hp_arpa_(90,100]_1.6",1.6,9,"2021_august_hp_arpa_(90,100]",arpa,hp,NA,45,33,91,124,16,NA,NA,1,NA,NA,2021_august,2021,august,13.6701,15.0984,1.4283,1,12.2061,NA,97.56147540983604,NA,NA,NA,27,0.625,hydrated,"(95,100]","(90,100]","(80,100]",48.400000000000006,0.9054005722460658,0.9756147540983604,9.570888468809072,5.4338520743919885,0.5677479256080114,1.374089272255255,1,71.00082751516655,28.99917248483345,1,3.150132533643492,4.3541,8.281417930397966,NA,2.944504153030388,NA,6.073039815625176,22.81990718598551,16.746867370360334,czo,NA,NA,75,NA,NA,163.7,212.1,366.9,260.6,182.2,289.6,1,1,1,11,sample touching pilot flame,60,NA,947,2021_august_arpa_1.6,3.67,6.0016,97.56147540983604
"2021_august_hp_cade_(100,110]_1.1",1.1,5,"2021_august_hp_cade_(100,110]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,8.4507,9.8213,1.3706000000000014,1,7.1785,NA,107.73463291935244,NA,NA,NA,33,NA,hydrated,"(105,110]","(100,110]","(100,120]",38.400000000000006,0.8604461731135388,1.0773463291935244,6.165693856705086,2.9558046938796285,0.4793953061203715,1.1533327065902022,1,93.41158219458376,6.588417805416228,1,NA,4.1872,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,75,NA,NA,199.5,237.9,321.8,268,223,296.1,1,NA,1,15,NA,75,NA,813,2021_august_cade_1.1,2.91,3.4352,107.73463291935244
"2021_august_hp_cade_(100,110]_1.3",1.3,8,"2021_august_hp_cade_(100,110]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,8.8985,10.6119,1.7134,1,7.25,NA,103.93691234455564,NA,NA,NA,33,NA,hydrated,"(100,105]","(100,110]","(100,120]",31.299999999999983,0.8385397525419576,1.0393691234455564,5.193474962063733,5.459061496998652,1.051138503001348,1.2843022733399214,1,80.9286991871938,19.0713008128062,1,NA,8.745314285714286,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,60,NA,NA,214.9,246.2,348.6,288.3,227.9,304.2,1,NA,1,15,base of stem on sample continues to glow,60,NA,871,2021_august_cade_1.3,2.07,6.5102,103.93691234455564
"2021_august_hp_cade_(100,110]_2.2",2.2,6,"2021_august_hp_cade_(100,110]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,14.5036,17.0598,2.5561999999999987,2,12.1446,NA,108.35947435353958,NA,NA,NA,33,NA,hydrated,"(105,110]","(100,110]","(100,120]",30.90000000000001,0.8501623700160612,1.083594743535396,5.673890931851971,4.006815249885697,0.7061847501143035,1.1052709505478218,1,98.03883319274046,1.961166807259545,1,NA,4.1801,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,90,NA,NA,215.4,246.3,331.4,291.3,222.2,302.8,1,NA,1,15,NA,60,NA,986,2021_august_cade_2.2,1.75,4.713,108.35947435353958
"2021_august_hp_cade_(100,110]_2.5",2.5,4,"2021_august_hp_cade_(100,110]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,15.9072,19.6078,3.7006000000000014,2,12.3145,NA,103.0033122721074,NA,NA,NA,33,NA,hydrated,"(100,105]","(100,110]","(100,120]",38.099999999999994,0.8112689847917665,1.030033122721074,4.298546181700263,4.570283825824416,1.063216174175584,1.871649990190309,1,55.03342655516165,44.96657344483835,1,NA,3.9386625,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,90,NA,NA,185.1,223.2,291.3,244.9,199.1,267.4,1,NA,1,15,NA,75,NA,1042,2021_august_cade_2.5,2.04,5.6335,103.0033122721074
"2021_august_hp_cade_(100,110]_2.5",2.5,7,"2021_august_hp_cade_(100,110]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,8.3861,9.5908,1.204699999999999,2,7.1984,NA,101.4313378799359,NA,NA,NA,33,NA,hydrated,"(100,105]","(100,110]","(100,120]",37.599999999999994,0.8743900404554366,1.014313378799359,6.961152154063258,3.135999880093423,0.450500119906577,1.871649990190309,1,54.19353961026783,45.80646038973217,1,NA,3.9386625,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,50,NA,NA,216.8,254.4,341.4,283.9,232.8,312.4,1,NA,1,15,NA,90,NA,1046,2021_august_cade_2.5,2.77,3.5865,101.4313378799359
"2021_august_hp_cade_(110,120]_1.2",1.2,6,"2021_august_hp_cade_(110,120]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,13.9978,16.0197,2.0219000000000005,1,12.196,NA,112.21556221556224,NA,NA,NA,58,NA,hydrated,"(110,115]","(110,120]","(100,120]",60.80000000000001,0.8737866501869573,1.1221556221556224,6.923092141055442,6.357671666760301,0.9183283332396988,1.1221556221556224,1,100,0,1,NA,5.6298125,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,20,NA,NA,210.8,271.6,364.3,280.5,215.7,289.7,1,NA,1,12,NA,30,NA,847,2021_august_cade_1.2,0.37,7.276,112.21556221556224
"2021_august_hp_cade_(110,120]_1.5",1.5,5,"2021_august_hp_cade_(110,120]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,8.7384,10.3931,1.6547,1,7.2431,NA,110.66006821373637,NA,NA,NA,58,NA,hydrated,"(110,115]","(110,120]","(100,120]",31.09999999999999,0.8407886001289318,1.1066006821373635,5.280957273221732,5.067180656397033,0.9595193436029668,1.3783713468042686,1,80.2832041382026,19.716795861797394,1,NA,4.9890799999999995,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,90,NA,NA,198.8,229.9,339.9,270.2,199.4,287.5,1,NA,1,12,NA,70,NA,916,2021_august_cade_1.5,2.71,6.0267,110.66006821373637
"2021_august_hp_cade_(110,120]_2.1",2.1,5,"2021_august_hp_cade_(110,120]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,8.2906,9.5529,1.2622999999999998,2,7.2086,NA,116.66358595194085,NA,NA,NA,58,NA,hydrated,"(115,120]","(110,120]","(100,120]",27.799999999999983,0.8678621151692156,1.1666358595194084,6.567852333042859,5.013726225544075,0.7633737744559248,1.6209997167941097,1,71.97014579537942,28.029854204620577,1,NA,4.6034500000000005,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,60,NA,NA,199.3,227.1,357.6,252.9,211.3,282.8,1,NA,1,12,sample loaded shortly before video start,80,NA,963,2021_august_cade_2.1,1.87,5.7771,116.66358595194085
"2021_august_hp_cade_(110,120]_2.1",2.1,8,"2021_august_hp_cade_(110,120]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,9.2102,11.3661,2.155899999999999,2,7.2932,NA,112.4621804903494,NA,NA,NA,58,NA,hydrated,"(110,115]","(110,120]","(100,120]",15.800000000000011,0.8103219222072655,1.1246218049034942,4.272090542232944,3.1649553637571377,0.7408446362428625,1.6209997167941097,1,69.37828509481086,30.621714905189137,1,NA,4.6034500000000005,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,80,NA,NA,206.2,222,297.6,280.7,211.3,286.4,1,NA,1,12,NA,80,NA,968,2021_august_cade_2.1,2.05,3.9058,112.4621804903494
"2021_august_hp_cade_(110,120]_2.1",2.1,12,"2021_august_hp_cade_(110,120]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,14.5134,17.2151,2.701699999999999,2,12.1433,NA,113.99097084511196,NA,NA,NA,58,NA,hydrated,"(110,115]","(110,120]","(100,120]",NA,0.843062195398226,1.1399097084511194,5.371950993818709,2.78488735005896,0.5184126499410402,1.6209997167941097,1,70.32140083932565,29.678599160674352,1,NA,4.6034500000000005,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,100,NA,NA,246.8,NA,NA,240.7,NA,NA,1,NA,1,12,thermocoupler turned off,90,NA,956,2021_august_cade_2.1,2.97,3.3033,113.99097084511196
"2021_august_hp_cade_(110,120]_2.3",2.3,6,"2021_august_hp_cade_(110,120]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,9.2462,11.5771,2.3308999999999997,2,7.2574,NA,117.20132743362828,NA,NA,NA,58,NA,hydrated,"(115,120]","(110,120]","(100,120]",35.900000000000006,0.7986628775772862,1.1720132743362828,3.9667939422540655,4.572344974129963,1.152655025870037,1.3620528771384124,1,86.04756056157005,13.952439438429948,1,NA,3.3649,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,90,NA,NA,218.7,254.6,360.5,287.7,225.7,315.1,1,NA,1,12,NA,70,NA,1013,2021_august_cade_2.3,1.46,5.725,117.20132743362828
"2021_august_hp_cade_(110,120]_2.5",2.5,8,"2021_august_hp_cade_(110,120]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,14.1045,16.4337,2.329200000000002,2,12.1164,NA,117.1570846536896,NA,NA,NA,58,NA,hydrated,"(115,120]","(110,120]","(100,120]",63.900000000000006,0.8582668540864199,1.171570846536896,6.055512622359603,4.2192398546888406,0.6967601453111598,1.871649990190309,1,62.59561631059933,37.40438368940067,1,NA,3.9386625,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,85,NA,NA,190.9,254.8,400.8,270.1,208.7,296.2,1,NA,1,12,NA,100,NA,1047,2021_august_cade_2.5,2.7,4.916,117.1570846536896
"2021_august_hp_cade_(120,130]_1.3",1.3,6,"2021_august_hp_cade_(120,130]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,7.3101,8.7394,1.4292999999999996,1,6.1972,NA,128.43022733399215,NA,NA,NA,50,NA,hydrated,"(125,130]","(120,130]","(120,140]",113.60000000000002,0.8364533034304414,1.2843022733399214,5.1144616245714705,15.774672849394696,3.0843271506053043,1.2843022733399214,1,100,0,1,NA,8.745314285714286,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,20,NA,NA,208,321.6,477.2,277.4,206.4,290.2,1,NA,1,2,NA,60,NA,867,2021_august_cade_1.3,0.25,18.859,128.43022733399215
"2021_august_hp_cade_(130,140]_1.5",1.5,6,"2021_august_hp_cade_(130,140]",cade,hp,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2021_august,2021,august,8.3143,9.9037,1.5894000000000013,1,7.1612,NA,137.83713468042686,NA,NA,NA,40,NA,hydrated,"(135,140]","(130,140]","(120,140]",37,0.8395145248745417,1.3783713468042686,5.231093494400398,3.658856153760715,0.6994438462392849,1.3783713468042686,1,100,0,1,NA,4.9890799999999995,NA,NA,NA,NA,NA,NA,NA,czo,NA,NA,75,NA,NA,214.3,251.3,375.9,290.7,210.2,281.2,1,NA,1,5,NA,75,NA,917,2021_august_cade_1.5,0.45,4.3583,137.83713468042686
