lfm,water_potential,mpa,year,month,year_month,plant,F.Group,spp
137.20481927710856,-2.76,2.76,2021,august,2021_august,33,Angiosperm,ARPA
149.7760963557751,-1.39,1.39,2021,august,2021_august,33,Angiosperm,ARPA
161.06774112314287,-0.27,0.27,2021,august,2021_august,33,Angiosperm,ARPA
62.55832763018723,-6.29,6.29,2021,august,2021_august,33,Angiosperm,ARPA
77.25777265997688,-4.45,4.45,2021,august,2021_august,33,Angiosperm,ARPA
74.00326070846317,-4.86,4.86,2021,august,2021_august,33,Angiosperm,ARPA
72.19970682072936,-5.26,5.26,2021,august,2021_august,33,Angiosperm,ARPA
86.52403445401497,-3.88,3.88,2021,august,2021_august,33,Angiosperm,ARPA
89.6068438296324,-3.93,3.93,2021,august,2021_august,33,Angiosperm,ARPA
96.2992492193211,-3.46,3.46,2021,august,2021_august,33,Angiosperm,ARPA
103.0033122721074,-2.04,2.04,2021,august,2021_august,33,Gymnosperm,CADE
101.4313378799359,-2.77,2.77,2021,august,2021_august,33,Gymnosperm,CADE
117.1570846536896,-2.7,2.7,2021,august,2021_august,33,Gymnosperm,CADE
147.77265745007674,-1.86,1.86,2021,august,2021_august,33,Gymnosperm,CADE
187.1649990190309,-0.11,0.11,2021,august,2021_august,33,Gymnosperm,CADE
22.476644074006224,-7.43,NA,2021,august,2021_august,33,Gymnosperm,CADE
55.7820160689992,-6.4,6.4,2021,august,2021_august,33,Gymnosperm,CADE
76.66291502532367,-4.74,4.74,2021,august,2021_august,33,Gymnosperm,CADE
86.71854109845441,-3.96,3.96,2021,august,2021_august,33,Gymnosperm,CADE
93.99581837547824,-3.45,3.45,2021,august,2021_august,33,Gymnosperm,CADE
161.781143,-0.275,0.275,2020,september,2020_september,15,Gymnosperm,PIJE
152.4138566,-0.361,0.361,2020,september,2020_september,15,Gymnosperm,PIJE
177.1324503,-0.521,0.521,2020,september,2020_september,15,Gymnosperm,PIJE
166.9886004,-1.66,1.66,2020,september,2020_september,15,Gymnosperm,PIJE
130.0933376,-2.74,2.74,2020,september,2020_september,15,Gymnosperm,PIJE
132.055608,-2.915,2.915,2020,september,2020_september,15,Gymnosperm,PIJE
135.9845061,-2.789,2.789,2020,september,2020_september,15,Gymnosperm,PIJE
NA,-4.139,4.139,2020,september,2020_september,15,Gymnosperm,PIJE
107.6131076,-3.854,3.854,2020,september,2020_september,15,Gymnosperm,PIJE
88.56770833,-3.339,3.339,2020,september,2020_september,15,Gymnosperm,PIJE
NA,-0.493,NA,2020,september,2020_september,28,Gymnosperm,PIJE
194.9716503,-0.361,0.361,2020,september,2020_september,16,Gymnosperm,PIJE
189.9713649,-0.786,0.786,2020,september,2020_september,16,Gymnosperm,PIJE
161.5700059,-2.228,2.228,2020,september,2020_september,16,Gymnosperm,PIJE
158.6658087,-2.919,2.919,2020,september,2020_september,16,Gymnosperm,PIJE
158.505265,-2.792,2.792,2020,september,2020_september,16,Gymnosperm,PIJE
145.5705706,-3.991,3.991,2020,september,2020_september,16,Gymnosperm,PIJE
148.0722892,-3.126,3.126,2020,september,2020_september,16,Gymnosperm,PIJE
140.578144,-4.13,4.13,2020,september,2020_september,16,Gymnosperm,PIJE
114.8929756,-3.897,3.897,2020,september,2020_september,16,Gymnosperm,PIJE
108.41121495327108,-2.64,2.64,2021,august,2021_august,26,Gymnosperm,ABCO
109.99499415985312,-3.01,3.01,2021,august,2021_august,26,Gymnosperm,ABCO
115.47619047619058,-3.26,3.26,2021,august,2021_august,26,Gymnosperm,ABCO
111.50197992448663,-3.33,3.33,2021,august,2021_august,26,Gymnosperm,ABCO
130.09908929491948,-2.52,2.52,2021,august,2021_august,26,Gymnosperm,ABCO
151.09983079526228,-2.09,2.09,2021,august,2021_august,26,Gymnosperm,ABCO
152.7027027027028,-0.12,0.12,2021,august,2021_august,26,Gymnosperm,ABCO
161.47265505652325,-0.66,0.66,2021,august,2021_august,26,Gymnosperm,ABCO
15.772665058984552,-10,NA,2021,august,2021_august,30,Gymnosperm,CADE
108.35947435353958,-1.75,1.75,2021,august,2021_august,30,Gymnosperm,CADE
110.52709505478218,-1.45,1.45,2021,august,2021_august,30,Gymnosperm,CADE
50.02607879272573,-8.43,NA,2021,august,2021_august,30,Gymnosperm,CADE
77.25921923544506,-4.58,4.58,2021,august,2021_august,30,Gymnosperm,CADE
74.35678196657595,-5.71,5.71,2021,august,2021_august,30,Gymnosperm,CADE
82.31850862123827,-5.34,5.34,2021,august,2021_august,30,Gymnosperm,CADE
87.42618691441626,-4.05,4.05,2021,august,2021_august,30,Gymnosperm,CADE
99.214160977933,-2.57,2.57,2021,august,2021_august,30,Gymnosperm,CADE
95.4892650701899,-2.99,2.99,2021,august,2021_august,30,Gymnosperm,CADE
93.4614071870886,-2.97,2.97,2021,august,2021_august,30,Gymnosperm,CADE
118.442932728647,-3.05,3.05,2021,august,2021_august,23,Gymnosperm,ABCO
112.0822128313487,-3.48,3.48,2021,august,2021_august,23,Gymnosperm,ABCO
113.479840802907,-3.46,3.46,2021,august,2021_august,23,Gymnosperm,ABCO
NA,-4.17,NA,2021,august,2021_august,33,Gymnosperm,ABCO
NA,-2.79,NA,2021,august,2021_august,33,Gymnosperm,ABCO
133.4612432847277,-2.56,2.56,2021,august,2021_august,23,Gymnosperm,ABCO
159.75360614127416,-0.48,0.48,2021,august,2021_august,23,Gymnosperm,ABCO
163.64993468930766,-0.82,0.82,2021,august,2021_august,23,Gymnosperm,ABCO
160.02302673659972,-1.84,1.84,2021,august,2021_august,23,Gymnosperm,ABCO
101.92394544304936,-1.93,1.93,2021,august,2021_august,27,Gymnosperm,CADE
110.66006821373637,-2.71,2.71,2021,august,2021_august,27,Gymnosperm,CADE
116.57221120241812,-2.02,2.02,2021,august,2021_august,27,Gymnosperm,CADE
113.16908128741224,-2.64,2.64,2021,august,2021_august,27,Gymnosperm,CADE
137.83713468042686,-0.45,0.45,2021,august,2021_august,27,Gymnosperm,CADE
68.07548653430308,-5.89,5.89,2021,august,2021_august,27,Gymnosperm,CADE
78.75203101393917,-4.14,4.14,2021,august,2021_august,27,Gymnosperm,CADE
78.35294117647062,-4.91,4.91,2021,august,2021_august,27,Gymnosperm,CADE
74.0695160485614,-5.33,5.33,2021,august,2021_august,27,Gymnosperm,CADE
83.13978680994894,-3.24,3.24,2021,august,2021_august,27,Gymnosperm,CADE
102.8868067865284,-2.32,2.32,2021,august,2021_august,29,Gymnosperm,CADE
116.66358595194085,-1.87,1.87,2021,august,2021_august,29,Gymnosperm,CADE
112.4621804903494,-2.05,2.05,2021,august,2021_august,29,Gymnosperm,CADE
113.99097084511196,-2.97,2.97,2021,august,2021_august,29,Gymnosperm,CADE
158.2288250048236,-0.49,0.49,2021,august,2021_august,29,Gymnosperm,CADE
162.09997167941097,-1.06,1.06,2021,august,2021_august,29,Gymnosperm,CADE
67.11971128004299,-4.52,4.52,2021,august,2021_august,29,Gymnosperm,CADE
69.42326233675178,-4.63,4.63,2021,august,2021_august,29,Gymnosperm,CADE
78.72554781294608,-3.95,3.95,2021,august,2021_august,29,Gymnosperm,CADE
167.0481292,-1.18,1.18,2020,september,2020_september,17,Gymnosperm,PIJE
172.0973044,-0.982,0.982,2020,september,2020_september,17,Gymnosperm,PIJE
168.4225816,-1.134,1.134,2020,september,2020_september,17,Gymnosperm,PIJE
180.8264463,-1.42,1.42,2020,september,2020_september,17,Gymnosperm,PIJE
151.6143498,-2.294,2.294,2020,september,2020_september,17,Gymnosperm,PIJE
122.3537561,-3.118,3.118,2020,september,2020_september,17,Gymnosperm,PIJE
145.9102724754,-3.196,3.196,2020,september,2020_september,17,Gymnosperm,PIJE
148.5413005,-2.793,2.793,2020,september,2020_september,17,Gymnosperm,PIJE
143.8788129,-4.04,4.04,2020,september,2020_september,17,Gymnosperm,PIJE
144.0295381,-3.999,3.999,2020,september,2020_september,17,Gymnosperm,PIJE
116.4030728,-4.986,4.986,2020,september,2020_september,17,Gymnosperm,PIJE
126.229405765445,-4.132,4.132,2020,september,2020_september,17,Gymnosperm,PIJE
163.7583149,-0.2,0.2,2020,september,2020_september,12,Gymnosperm,PIJE
61.96275828,-1.554,1.554,2020,september,2020_september,12,Gymnosperm,PIJE
138.3566458,-1.67,1.67,2020,september,2020_september,12,Gymnosperm,PIJE
147.8950801,-1.47,1.47,2020,september,2020_september,12,Gymnosperm,PIJE
146.1538462,-1.906,1.906,2020,september,2020_september,12,Gymnosperm,PIJE
133.9230031,-2.66,2.66,2020,september,2020_september,12,Gymnosperm,PIJE
135.0599724,-3.364,3.364,2020,september,2020_september,12,Gymnosperm,PIJE
105.0792361,-5.957,5.957,2020,september,2020_september,12,Gymnosperm,PIJE
89.01644431,-3.395,3.395,2020,september,2020_september,12,Gymnosperm,PIJE
112.5350557,-3.722,3.722,2020,september,2020_september,12,Gymnosperm,PIJE
104.6387568,-2.97,2.97,2020,september,2020_september,12,Gymnosperm,PIJE
124.6226415,-3.359,3.359,2020,september,2020_september,12,Gymnosperm,PIJE
105.3002674446876,-3.97,3.97,2021,august,2021_august,24,Gymnosperm,ABCO
110.29411764705888,-3.21,3.21,2021,august,2021_august,24,Gymnosperm,ABCO
125.08510638297884,-3.28,3.28,2021,august,2021_august,24,Gymnosperm,ABCO
136.98656615444068,-3.31,3.31,2021,august,2021_august,24,Gymnosperm,ABCO
152.70322085889563,-2.61,2.61,2021,august,2021_august,24,Gymnosperm,ABCO
174.67213114754094,-2.32,2.32,2021,august,2021_august,24,Gymnosperm,ABCO
177.66592920354017,-0.44,0.44,2021,august,2021_august,24,Gymnosperm,ABCO
193.96639358966704,-0.8,0.8,2021,august,2021_august,24,Gymnosperm,ABCO
192.02898550724632,-3.55,3.55,2021,august,2021_august,24,Gymnosperm,ABCO
92.94380066372896,-4.37,4.37,2021,august,2021_august,24,Gymnosperm,ABCO
NA,-2.52,NA,2021,august,2021_august,28,Gymnosperm,PIJE
119.1546550094518,-0.54,0.54,2021,august,2021_august,23,Gymnosperm,PIJE
118.79148885727828,-1.09,1.09,2021,august,2021_august,23,Gymnosperm,PIJE
NA,-1.55,NA,2021,august,2021_august,28,Gymnosperm,PIJE
115.09152195246833,-2.2,2.2,2021,august,2021_august,23,Gymnosperm,PIJE
NA,-0.1,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-2.28,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-1.92,NA,2021,august,2021_august,28,Gymnosperm,PIJE
87.72746427613689,-3.23,3.23,2021,august,2021_august,23,Gymnosperm,PIJE
NA,-2.98,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-3.26,NA,2021,august,2021_august,28,Gymnosperm,PIJE
97.18582957761244,-3.56,3.56,2021,august,2021_august,23,Gymnosperm,PIJE
109.2066601,-2.761,2.761,2020,october,2020_october,10,Gymnosperm,CADE
112.811245,-2.404,2.404,2020,october,2020_october,10,Gymnosperm,CADE
125.1348183,-1.72,1.72,2020,october,2020_october,10,Gymnosperm,CADE
126.1800361,-1.209,1.209,2020,october,2020_october,10,Gymnosperm,CADE
142.2244339,-0.154,0.154,2020,october,2020_october,10,Gymnosperm,CADE
48.16482774,-7.685,NA,2020,october,2020_october,10,Gymnosperm,CADE
88.80042463,-3.729,3.729,2020,october,2020_october,10,Gymnosperm,CADE
82.32488074,-4.413,4.413,2020,october,2020_october,10,Gymnosperm,CADE
95.5902761101076,-3.49,3.49,2020,october,2020_october,10,Gymnosperm,CADE
108.73227164916015,-2.46,2.46,2021,august,2021_august,27,Gymnosperm,PIJE
108.63527374450518,-3.27,3.27,2021,august,2021_august,27,Gymnosperm,PIJE
NA,-2.56,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-3.05,NA,2021,august,2021_august,28,Gymnosperm,PIJE
128.47686197235126,-2.76,2.76,2021,august,2021_august,27,Gymnosperm,PIJE
121.31977294228938,-1.45,1.45,2021,august,2021_august,27,Gymnosperm,PIJE
125.5616232301102,-1.76,1.76,2021,august,2021_august,27,Gymnosperm,PIJE
123.36877893518516,-3.57,3.57,2021,august,2021_august,27,Gymnosperm,PIJE
136.399598141404,-0.75,0.75,2021,august,2021_august,27,Gymnosperm,PIJE
136.39735392620892,-0.2,0.2,2021,august,2021_august,27,Gymnosperm,PIJE
NA,-2.06,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-1.29,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-3.58,NA,2021,august,2021_august,28,Gymnosperm,PIJE
186.231541245058,-0.58,0.58,2020,september,2020_september,21,Gymnosperm,ABCO
170.816075446363,-1.04,1.04,2020,september,2020_september,21,Gymnosperm,ABCO
191.5220734,-2.27,2.27,2020,september,2020_september,21,Gymnosperm,ABCO
183.1168831,-2.35,2.35,2020,september,2020_september,21,Gymnosperm,ABCO
NA,-2.59,NA,2020,september,2020_september,33,Gymnosperm,ABCO
132.3705926,-3.04,3.04,2020,september,2020_september,21,Gymnosperm,ABCO
82.19792543,-3.01,3.01,2020,september,2020_september,21,Gymnosperm,ABCO
68.47532531,-3.9,3.9,2020,september,2020_september,21,Gymnosperm,ABCO
118.17490494296575,-3.78,3.78,2021,august,2021_august,30,Gymnosperm,ABCO
139.03756444880918,-3.2,3.2,2021,august,2021_august,30,Gymnosperm,ABCO
135.77892499240815,-3.06,3.06,2021,august,2021_august,30,Gymnosperm,ABCO
139.9369238233868,-3.49,3.49,2021,august,2021_august,30,Gymnosperm,ABCO
146.00653301735733,-1.63,1.63,2021,august,2021_august,30,Gymnosperm,ABCO
165.84865911290788,-2.54,2.54,2021,august,2021_august,30,Gymnosperm,ABCO
170.6303342816502,-0.92,0.92,2021,august,2021_august,30,Gymnosperm,ABCO
177.959981056121,-0.22,0.22,2021,august,2021_august,30,Gymnosperm,ABCO
176.2979070399567,-0.88,0.88,2021,august,2021_august,30,Gymnosperm,ABCO
195.18877818563217,-1.79,1.79,2021,august,2021_august,30,Gymnosperm,ABCO
184.3627111,-0.76,0.76,2020,september,2020_september,17,Gymnosperm,ABCO
198.6086394,-1.74,1.74,2020,september,2020_september,17,Gymnosperm,ABCO
144.6277719,-2.1,2.1,2020,september,2020_september,17,Gymnosperm,ABCO
134.08354,-2.57,2.57,2020,september,2020_september,17,Gymnosperm,ABCO
193.2124789,-2.47,2.47,2020,september,2020_september,17,Gymnosperm,ABCO
142.962963,-3.59,3.59,2020,september,2020_september,17,Gymnosperm,ABCO
NA,-3.57,NA,2020,september,2020_september,33,Gymnosperm,ABCO
64.02977324,-2.98,2.98,2020,september,2020_september,17,Gymnosperm,ABCO
218.778619133757,-0.32,0.32,2020,september,2020_september,13,Gymnosperm,ABCO
NA,-0.701,NA,2020,september,2020_september,33,Gymnosperm,ABCO
188.1926121,-2.37,2.37,2020,september,2020_september,13,Gymnosperm,ABCO
175.3819444,-2.79,2.79,2020,september,2020_september,13,Gymnosperm,ABCO
NA,-2.58,NA,2020,september,2020_september,33,Gymnosperm,ABCO
104.6282723,-3.04,3.04,2020,september,2020_september,13,Gymnosperm,ABCO
145.0300382,-3.1,3.1,2020,september,2020_september,13,Gymnosperm,ABCO
NA,-0.55,NA,2021,august,2021_august,28,Gymnosperm,PIJE
109.24260242189234,-1.94,1.94,2021,august,2021_august,22,Gymnosperm,PIJE
NA,-3.14,NA,2021,august,2021_august,28,Gymnosperm,PIJE
104.99410763388768,-2.91,2.91,2021,august,2021_august,22,Gymnosperm,PIJE
NA,-2.44,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-2.47,NA,2021,august,2021_august,28,Gymnosperm,PIJE
114.30883176697576,-1.42,1.42,2021,august,2021_august,22,Gymnosperm,PIJE
NA,-0.49,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-1.16,NA,2021,august,2021_august,28,Gymnosperm,PIJE
65.0107425457214,-3.66,3.66,2021,august,2021_august,22,Gymnosperm,PIJE
75.02521008403356,-4.68,4.68,2021,august,2021_august,22,Gymnosperm,PIJE
NA,-2.73,NA,2021,august,2021_august,28,Gymnosperm,PIJE
94.7243904401706,-3.39,3.39,2021,august,2021_august,22,Gymnosperm,PIJE
NA,-1.86,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-2.66,NA,2021,august,2021_august,28,Gymnosperm,PIJE
104.87534137961416,-2.93,2.93,2021,august,2021_august,20,Gymnosperm,PIJE
NA,-3.24,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-1.04,NA,2021,august,2021_august,28,Gymnosperm,PIJE
121.85414576699958,-0.29,0.29,2021,august,2021_august,20,Gymnosperm,PIJE
147.88906772316452,-0.53,0.53,2021,august,2021_august,20,Gymnosperm,PIJE
76.17929061051922,-3.35,3.35,2021,august,2021_august,20,Gymnosperm,PIJE
NA,-2.03,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-2.37,NA,2021,august,2021_august,28,Gymnosperm,PIJE
98.45766713318348,-2.51,2.51,2021,august,2021_august,20,Gymnosperm,PIJE
NA,-4.28,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-3.63,NA,2021,august,2021_august,28,Gymnosperm,PIJE
103.55924095040656,-2.14,2.14,2021,august,2021_august,25,Gymnosperm,PIJE
105.8402372916027,-3.08,3.08,2021,august,2021_august,25,Gymnosperm,PIJE
NA,-2.89,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-2.63,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-0.16,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-1.33,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-0.53,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-0.84,NA,2021,august,2021_august,28,Gymnosperm,PIJE
140.3043989828064,-1.57,1.57,2021,august,2021_august,25,Gymnosperm,PIJE
NA,-4.05,4.05,2021,august,2021_august,25,Gymnosperm,PIJE
94.72257364901505,-3.44,3.44,2021,august,2021_august,25,Gymnosperm,PIJE
NA,-2.92,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-1.92,NA,2021,august,2021_august,28,Gymnosperm,PIJE
118.0196699449908,-1.32,1.32,2021,august,2021_august,26,Gymnosperm,PIJE
118.22946222919522,-2.61,2.61,2021,august,2021_august,26,Gymnosperm,PIJE
112.16570844768523,-2.33,2.33,2021,august,2021_august,26,Gymnosperm,PIJE
NA,-0.29,NA,2021,august,2021_august,28,Gymnosperm,PIJE
128.74141207425816,-0.63,0.63,2021,august,2021_august,26,Gymnosperm,PIJE
NA,-0.94,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-1.82,NA,2021,august,2021_august,28,Gymnosperm,PIJE
71.44462760377641,-3.58,3.58,2021,august,2021_august,26,Gymnosperm,PIJE
NA,-3.26,NA,2021,august,2021_august,28,Gymnosperm,PIJE
94.26261572564871,-3.52,3.52,2021,august,2021_august,26,Gymnosperm,PIJE
108.39054157131962,-2.81,2.81,2021,august,2021_august,19,Gymnosperm,PIJE
NA,-3.47,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-2.64,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-3.27,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-2.48,NA,2021,august,2021_august,28,Gymnosperm,PIJE
150.76460111772997,-0.62,0.62,2021,august,2021_august,19,Gymnosperm,PIJE
155.68387897298848,-0.98,0.98,2021,august,2021_august,19,Gymnosperm,PIJE
NA,-1.81,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-0.26,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-1.22,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-3.61,NA,2021,august,2021_august,28,Gymnosperm,PIJE
94.22676509558954,-3.65,3.65,2021,august,2021_august,19,Gymnosperm,PIJE
97.24174434675214,-3.66,3.66,2021,august,2021_august,19,Gymnosperm,PIJE
128.4719974,-2.789,2.789,2020,october,2020_october,5,Gymnosperm,PIJE
129.2385248,-3.335,3.335,2020,october,2020_october,5,Gymnosperm,PIJE
129.2385248,-3.335,3.335,2020,october,2020_october,5,Gymnosperm,PIJE
123.92007331840868,-3.29,3.29,2020,october,2020_october,5,Gymnosperm,PIJE
132.0231214,-3.218,3.218,2020,october,2020_october,5,Gymnosperm,PIJE
151.557956,-0.912,0.912,2020,october,2020_october,5,Gymnosperm,PIJE
161.2182502,-0.197,0.197,2020,october,2020_october,5,Gymnosperm,PIJE
84.30813124,-4.25,4.25,2020,october,2020_october,5,Gymnosperm,PIJE
97.3070162119658,-5.301,5.301,2020,october,2020_october,5,Gymnosperm,PIJE
118.64649889164176,-2.94,2.94,2021,august,2021_august,29,Gymnosperm,ABCO
111.89797333744336,-3.35,3.35,2021,august,2021_august,29,Gymnosperm,ABCO
122.13299520991832,-3,3,2021,august,2021_august,29,Gymnosperm,ABCO
121.43157894736818,-3.21,3.21,2021,august,2021_august,29,Gymnosperm,ABCO
127.28939968211276,-3.32,3.32,2021,august,2021_august,29,Gymnosperm,ABCO
137.34418978689163,-1.73,1.73,2021,august,2021_august,29,Gymnosperm,ABCO
132.90331530031898,-2.39,2.39,2021,august,2021_august,29,Gymnosperm,ABCO
144.67206606320488,-0.76,0.76,2021,august,2021_august,29,Gymnosperm,ABCO
168.4940917834573,-0.65,0.65,2021,august,2021_august,29,Gymnosperm,ABCO
170.20241339042445,-0.11,0.11,2021,august,2021_august,29,Gymnosperm,ABCO
103.64299300686766,-2.899,2.899,2020,october,2020_october,11,Gymnosperm,CADE
127.2907489,-1.916,1.916,2020,october,2020_october,11,Gymnosperm,CADE
126.5993266,-2.305,2.305,2020,october,2020_october,11,Gymnosperm,CADE
136.4261168,-0.901,0.901,2020,october,2020_october,11,Gymnosperm,CADE
136.416185,-0.886,0.886,2020,october,2020_october,11,Gymnosperm,CADE
158.2789179,-0.308,0.308,2020,october,2020_october,11,Gymnosperm,CADE
79.54830615,-6,6,2020,october,2020_october,11,Gymnosperm,CADE
78.86977887,-4.879,4.879,2020,october,2020_october,11,Gymnosperm,CADE
93.18369028,-2.899,2.899,2020,october,2020_october,11,Gymnosperm,CADE
