individual,site,year,month,year.month,lfm.outliers.out,lfm.NAs.imputed,mpa,dw.flam.sample,ww.flam.sample,sample.wt,spp,start.temp,gww.gdw.saturated,gdw.gww.saturated,fd,fh,gd,gti,pfg,dry.norm.fd,dry.norm.fh,dry.norm.gd,dry.norm.gti,dry.norm.pfg,temp.max,ttfg,tti,temp.change,PC1,PC2,PC3,PC4,model,LFM,prop.ignite,bins10lfm,flam.index,precip.2mo,prop.ignite.bins5
2020_September_ADFA_2.6,Painted Caves,2020,September,2020_September,76.77725118,76.77725118,5.779,0.2839731903485255,0.21802680965147453,0.502,ADFA,278,0.9452848407,1.0578821927136532,2,6.75,138,37,99,7.042918373897773,23.769849511904987,485.9613677989464,130.2939899171088,348.6244595079398,299.6,9,46,21.600000000000023,1.3739288655995654,0.7352506585967123,1.388531822603844,0.07589661568341802,EPI,76.77725118,88,"(70,80]",9.045977076803476,0.01,93
2020_September_ADFA_1.1,St. Marys,2020,September,2020_September,73.52002836,73.52002836,6.006,0.27604882533197145,0.20295117466802853,0.479,ADFA,267.7,1.0304679,0.9704329461457232,5,12.75,118,22,91,18.11273782450292,46.18748145248245,427.460612658269,79.69604642781286,329.6518284059532,335.7,10,32,68,-1.0556632111325135,0.20376359949577583,0.9065360146360382,-0.19662424672406686,EPI,73.52002836,88,"(70,80]",12.206228863077952,0.01,82
2020_September_ADFA_1.3,St. Marys,2020,September,2020_September,55.91707458,55.91707458,10,0.31362825484764545,0.17537174515235454,0.489,ADFA,284.5,1.0023465,0.997658993367148,12,11,135,22,101,38.26185879148347,35.07337055885984,430.445911404189,70.14674111771969,322.03731149498583,286.6,5,27,2.1000000000000227,-1.1833928006565946,-0.5251081774590217,1.561267000655407,1.231973573545279,EPI,55.91707458,89,"(50,60]",12.719611258436355,0.01,88
2020_September_ADFA_1.4,St. Marys,2020,September,2020_September,56.20721132,56.20721132,8.591,0.3380765814463112,0.1900234185536888,0.5281,ADFA,273,0.9473503097,1.055575735561206,14,8,142,12,116,41.41073581644487,23.663277609397067,420.023177566798,35.4949164140956,343.1175253362575,353.9,21,33,80.89999999999998,-0.9335625379404742,-1.7332006761579715,-0.7564810998121987,0.3168226747467007,EPI,56.20721132,89,"(50,60]",10.845197654919138,0.01,88
2020_September_ADFA_1.5,St. Marys,2020,September,2020_September,54.27509294,54.27509294,6.353,0.31495686746987955,0.17094313253012045,0.4859,ADFA,274.8,0.9275584515,1.078099173553719,13,9.5,129,13,103,41.27549306808888,30.162860318988024,409.5798927525742,41.27549306808888,327.02890661639645,373.7,11,24,98.89999999999998,-1.9267981243426096,-1.3491225634319375,0.39542713692228687,-0.07913575484613805,EPI,54.27509294,89,"(50,60]",12.963742515637986,0.01,92
2020_September_ADFA_2.1,Painted Caves,2020,September,2020_September,52.91454443,52.91454443,9.027,0.35817390821613615,0.1895260917838638,0.5477,ADFA,271.7,0.9482758621,1.054545454545455,1,1.75,161,23,137,2.791939828840243,4.885894700470425,449.5023124432791,64.21461606332558,382.4957565511133,291.5,24,47,19.80000000000001,2.341428610076982,-0.44596359069493785,-0.7831164617388232,1.1386875857083336,EPI,52.91454443,89,"(50,60]",7.524225399083864,0.01,92
2020_September_ADFA_2.2,Painted Caves,2020,September,2020_September,76.02059581,76.02059581,2.177,0.3063846009193481,0.2329153990806519,0.5393,ADFA,279.1,0.9614890886,1.0400534045393857,5,5.75,126,44,77,16.319358038872807,18.767261744703728,411.2478225795947,143.6103507420807,251.3181137986412,329.3,16,60,50.19999999999999,1.8047729424626724,1.18411739992596,0.6130634734674407,-1.226468760346515,EPI,76.02059581,88,"(70,80]",7.839263931104728,0.01,93
2020_September_ADFA_2.4,Painted Caves,2020,September,2020_September,52.46081936,52.46081936,10,0.3606172407574392,0.1891827592425608,0.5498,ADFA,282.3,1.079264214,0.9265571738456772,13,13,124,28,83,36.049302503382386,36.049302503382386,343.8548854168781,77.64465154574667,230.16093136774907,380.4,19,47,98.09999999999997,-0.7226828301232227,-0.6231531549003317,-0.03969845108649654,-1.5299186890374556,EPI,52.46081936,89,"(50,60]",10.337467610714215,0.01,92
2020_September_ADFA_2.5,Painted Caves,2020,September,2020_September,52.28346457,52.28346457,8.821,0.32702171664943125,0.17097828335056875,0.498,ADFA,280.8,0.9522116904,1.0501866445458314,8,12,119,18,93,24.463207159346045,36.69481073901907,363.8902064952724,55.0422161085286,284.38478322739775,359.2,7,25,78.39999999999998,-1.7953882811286719,-0.3851078495211121,1.0769722746169257,-0.2551420521690071,EPI,52.28346457,89,"(50,60]",13.430708454466416,0.01,92
2020_September_ADFA_2.6,Painted Caves,2020,September,2020_September,67.24033816,67.24033816,6.305,0.29257295540711326,0.19672704459288676,0.4893,ADFA,281.9,0.9452848407,1.0578821927136532,3,16,112,23,86,10.253852738458074,54.68721460510972,382.81050223576807,78.61287099484522,293.94377850246474,335.7,6,29,53.80000000000001,-1.4953836230063198,0.48551762904261303,1.4906419269575295,-0.3528865263516736,EPI,67.24033816,94,"(60,70]",13.481859458143452,0.01,94
2020_September_ADFA_1.2,St. Marys,2020,September,2020_September,41.26940133,41.26940133,10,0.34919097508338237,0.14410902491661765,0.4933,ADFA,277.7,1.024280911,0.9762946754194018,8,6,145,22,115,22.91009954678726,17.182574660090445,415.2455542855191,63.00277375366497,329.3326809850669,287.4,20,42,9.699999999999989,0.7453992113402779,-0.42425274899978405,-0.29528839040653776,1.0716957149088815,EPI,41.26940133,100,"(40,50]",9.212173274100032,0.01,100
2020_September_ADFA_1.4,St. Marys,2020,September,2020_September,46.56709227,46.56709227,10,0.37784743589743586,0.1759525641025641,0.5538,ADFA,273.5,0.9473503097,1.055575735561206,6,9,117,16,95,15.879424947662368,23.81913742149355,309.6487864794162,42.34513319376632,251.42422833798747,326.1,27,43,52.60000000000002,-0.16234149075169688,0.22118694187050392,-1.3590515000552787,-0.014724738834123244,EPI,46.56709227,100,"(40,50]",9.881071613516156,0.01,100
2020_September_ADFA_1.4,St. Marys,2020,September,2020_September,46.56709227,46.56709227,10,0.37784743589743586,0.1759525641025641,0.5538,ADFA,271.9,0.9473503097,1.055575735561206,3,6.25,131,24,104,7.939712473831183,16.541067653814967,346.7007780239617,63.517699790649466,275.24336575948104,312.6,7,31,40.700000000000045,0.012578803016386378,0.293140648693743,1.191084662060317,0.5961178909642502,EPI,46.56709227,100,"(40,50]",10.628441357042275,0.01,100
2020_September_ADFA_1.5,St. Marys,2020,September,2020_September,46.40971489,46.40971489,10,0.32559314821492974,0.15110685178507027,0.4767,ADFA,280.8,0.9275584515,1.078099173553719,10,15,154,15,129,30.71317702729673,46.0697655409451,472.9829262203697,46.0697655409451,396.19998365212786,356.9,10,25,76.09999999999997,-1.435179506499684,-2.184191544947229,0.918259314045939,0.29660597314717524,EPI,46.40971489,100,"(40,50]",14.173499498457508,0.01,100
2020_September_ADFA_1.6,St. Marys,2020,September,2020_September,47.25751472,47.25751472,10,0.3651426557239057,0.17255734427609426,0.5377,ADFA,272.1,1.071710008,0.9330882352941176,3,2,165,30,132,8.215966973380349,5.477311315586899,451.8781835359192,82.15966973380348,361.5025468287353,305.95,24,54,29.700000000000045,2.724777685947783,-0.5594253386118863,-0.594442217091078,0.5035996716643801,EPI,47.25751472,100,"(40,50]",7.162548420179908,0.01,100
2020_September_ADFA_2.6,Painted Caves,2020,September,2020_September,42.4091442,42.4091442,10,0.34358748713727105,0.14571251286272896,0.4893,ADFA,270.9,0.9452848407,1.0578821927136532,8,18,122,9,105,23.283735000523514,52.388403751177904,355.07695875798356,26.194201875588952,305.59902188187107,315,22,31,44.10000000000002,-1.7827167284385488,-0.6988548879461695,-0.6199166328602358,0.5449612827904409,EPI,42.4091442,100,"(40,50]",13.474716912077298,0.01,100
