model.spp.gr.sample,model.spp.bins5lfm_gr.sample,model.spp.bins5lfm_gr.sample_nodate,model.spp.bins10lfm_gr.sample_nodate,individual,sample,round,year.month.spp,model.spp.gr,model.spp.bins5lfm_gr,model.spp.bins5lfm_gr_nodate,model.spp.bins10lfm_gr_nodate,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,lfm.outliers.out,lfm.NAs.imputed,gr,precip.2month,precip.2mo,season,prop.ignite,ros,bins5lfm_gr,individual.bins5lfm_gr,prop.ignite.bins5,individual.bins5lfm_gr_nodate,prop.ignite.bins5_nodate,bins10lfm_gr,individual.bins10lfm_gr_nodate,prop.ignite.bins10_nodate,hydration,bins5lfm,bins10lfm,bins20lfm,temp.change,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,ww.outs,dw.outs,gww.gdw.saturated,gdw.gww.saturated,RWC,RWD,max.mpa.sample,tti.outs,gti.outs,gd.outs,fd.outs,pfg.outs,fh.outs,temp.max.outs,ignition.temp.outs,flam.index,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,LFM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
"2020_September_EPI_ADFA_(60,70]_2.6","2020_September_EPI_ADFA_(65,70]_2.6","EPI_ADFA_(65,70]_2.6","EPI_ADFA_(60,70]_2.6",2020_September_ADFA_2.6,2.6,10,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(65,70]","EPI_ADFA_(65,70]","EPI_ADFA_(60,70]",ADFA,EPI,6.305,67.24033816,0,16,6,23,29,3,112,86,1,281.9,335.7,268.5,100,0.4893,1,2020_September,2020,September,0.3312,0.5539,0.2227,Painted Caves,67.24033816,67.24033816,"(60,70]",2020_September,0.01,Dry,94,3.3333333333333335,"(65,70]","2020_September_EPI_ADFA_(65,70]_2.6",94,"EPI_ADFA_(65,70]_2.6",92,"(60,70]","EPI_ADFA_(60,70]_2.6",93,moderate,"(65,70]","(60,70]","(60,80]",53.80000000000001,0.5979418667629537,0.6724033815999999,1.4872025145936236,0.29257295540711326,0.19672704459288676,0.19672704459288676,0.29257295540711326,0.9452848407,1.0578821927136532,71.13235637017868,28.867643629821316,-0.043,29,23,112,3,86,16,335.7,268.5,13.481859458143452,0.5044787769784173,54.68721460510972,382.81050223576807,10.253852738458074,293.94377850246474,20.507705476916147,99.12057647176135,78.61287099484522,67.24033816,1.1975054009933763,0.27004598154619724,1.207972709069444,0.602687735545772,-1.2975045168408494,0.5331992828510149,0.009185472922427884,-0.005054842234353457
"2020_September_EPI_ADFA_(40,50]_1.2","2020_September_EPI_ADFA_(40,45]_1.2","EPI_ADFA_(40,45]_1.2","EPI_ADFA_(40,50]_1.2",2020_September_ADFA_1.2,1.2,11,2020_September_ADFA,"2020_September_EPI_ADFA_(40,50]","2020_September_EPI_ADFA_(40,45]","EPI_ADFA_(40,45]","EPI_ADFA_(40,50]",ADFA,EPI,10,41.26940133,0,6,20,22,42,8,145,115,1,277.7,287.4,242.8,100,0.4933,1,2020_September,2020,September,0.3608,0.5097,0.1489,St. Marys,41.26940133,41.26940133,"(40,50]",2020_September,0.01,Dry,100,1.25,"(40,45]","2020_September_EPI_ADFA_(40,45]_1.2",100,"EPI_ADFA_(40,45]_1.2",100,"(40,50]","EPI_ADFA_(40,50]_1.2",89,dry,"(40,45]","(40,50]","(40,60]",9.699999999999989,0.7078673729644889,0.4126940133,2.4231027535258565,0.34919097508338237,0.14410902491661765,0.14410902491661765,0.34919097508338237,1.024280911,0.9762946754194018,40.291096794637035,59.708903205362965,-0.043,42,22,145,8,115,6,287.4,242.8,9.212173274100032,0.5044787769784173,17.182574660090445,415.2455542855191,22.91009954678726,329.3326809850669,57.27524886696815,120.27802262063312,63.00277375366497,41.26940133,-1.210314195824681,-0.6989050242196542,-0.26103412837929196,-0.8182308267142215,0.7333569961945694,0.30293335512762937,-0.00743667519466118,-0.0015015915044968506
"2020_September_EPI_ADFA_(40,50]_1.4","2020_September_EPI_ADFA_(45,50]_1.4","EPI_ADFA_(45,50]_1.4","EPI_ADFA_(40,50]_1.4",2020_September_ADFA_1.4,1.4,11,2020_September_ADFA,"2020_September_EPI_ADFA_(40,50]","2020_September_EPI_ADFA_(45,50]","EPI_ADFA_(45,50]","EPI_ADFA_(40,50]",ADFA,EPI,10,46.56709227,0,9,27,16,43,6,117,95,1,273.5,326.1,283.2,NA,0.5538,1,2020_September,2020,September,0.4151,0.6084,0.1933,St. Marys,46.56709227,46.56709227,"(40,50]",2020_September,0.01,Dry,100,1.6666666666666667,"(45,50]","2020_September_EPI_ADFA_(45,50]_1.4",100,"EPI_ADFA_(45,50]_1.4",84,"(40,50]","EPI_ADFA_(40,50]_1.4",89,dry,"(45,50]","(40,50]","(40,60]",52.60000000000002,0.6822813938198553,0.4656709227000001,2.147439213657527,0.37784743589743586,0.1759525641025641,0.1759525641025641,0.37784743589743586,0.9473503097,1.055575735561206,49.155092676062495,50.844907323937505,-0.043,43,16,117,6,95,9,326.1,283.2,9.881071613516156,0.5044787769784173,23.81913742149355,309.6487864794162,15.879424947662368,251.42422833798747,71.45741226448065,113.80254545824695,42.34513319376632,46.56709227,-0.25772582238809927,-0.3941166389199793,-1.5473730818345897,0.10300665755325036,-0.16809928729559692,0.29551329365281986,4.3050284980805653e-4,0.0010009936740959513
"2020_September_EPI_ADFA_(40,50]_1.4","2020_September_EPI_ADFA_(45,50]_1.4","EPI_ADFA_(45,50]_1.4","EPI_ADFA_(40,50]_1.4",2020_September_ADFA_1.4,1.4,11,2020_September_ADFA,"2020_September_EPI_ADFA_(40,50]","2020_September_EPI_ADFA_(45,50]","EPI_ADFA_(45,50]","EPI_ADFA_(40,50]",ADFA,EPI,10,46.56709227,0,6.25,7,24,31,3,131,104,1,271.9,312.6,278.5,NA,0.5538,1,2020_September,2020,September,0.4151,0.6084,0.1933,St. Marys,46.56709227,46.56709227,"(40,50]",2020_September,0.01,Dry,100,3.3333333333333335,"(45,50]","2020_September_EPI_ADFA_(45,50]_1.4",100,"EPI_ADFA_(45,50]_1.4",84,"(40,50]","EPI_ADFA_(40,50]_1.4",89,dry,"(45,50]","(40,50]","(40,60]",40.700000000000045,0.6822813938198553,0.4656709227000001,2.147439213657527,0.37784743589743586,0.1759525641025641,0.1759525641025641,0.37784743589743586,0.9473503097,1.055575735561206,49.155092676062495,50.844907323937505,-0.043,31,24,131,3,104,6.25,312.6,278.5,10.628441357042275,0.5044787769784173,16.541067653814967,346.7007780239617,7.939712473831183,275.24336575948104,18.52599577227276,82.04369556292222,63.517699790649466,46.56709227,-0.33489106548754166,0.31210759085895484,1.0393161541585163,0.05362864433166378,0.486276042062067,1.4058536907747248,0.001751161957631031,-0.002470493661112211
"2020_September_EPI_ADFA_(40,50]_1.5","2020_September_EPI_ADFA_(45,50]_1.5","EPI_ADFA_(45,50]_1.5","EPI_ADFA_(40,50]_1.5",2020_September_ADFA_1.5,1.5,11,2020_September_ADFA,"2020_September_EPI_ADFA_(40,50]","2020_September_EPI_ADFA_(45,50]","EPI_ADFA_(45,50]","EPI_ADFA_(40,50]",ADFA,EPI,10,46.40971489,0,15,10,15,25,10,154,129,1,280.8,356.9,276.9,100,0.4767,1,2020_September,2020,September,0.3788,0.5546,0.1758,St. Marys,46.40971489,46.40971489,"(40,50]",2020_September,0.01,Dry,100,1,"(45,50]","2020_September_EPI_ADFA_(45,50]_1.5",100,"EPI_ADFA_(45,50]_1.5",84,"(40,50]","EPI_ADFA_(40,50]_1.5",89,dry,"(45,50]","(40,50]","(40,60]",76.09999999999997,0.6830147854309413,0.4640971489,2.154721274175199,0.32559314821492974,0.15110685178507027,0.15110685178507027,0.32559314821492974,0.9275584515,1.078099173553719,50.034275268527374,49.965724731472626,-0.043,25,15,154,10,129,15,356.9,276.9,14.173499498457508,0.5044787769784173,46.0697655409451,472.9829262203697,30.71317702729673,396.19998365212786,30.71317702729673,76.78294256824184,46.0697655409451,46.40971489,0.8278169830092055,-2.504869241419683,1.1835456962275321,0.2830102927590551,-0.44537228487432173,0.6710367925461369,0.009553625821102196,-0.007561334435271211
"2020_September_EPI_ADFA_(40,50]_1.6","2020_September_EPI_ADFA_(45,50]_1.6","EPI_ADFA_(45,50]_1.6","EPI_ADFA_(40,50]_1.6",2020_September_ADFA_1.6,1.6,11,2020_September_ADFA,"2020_September_EPI_ADFA_(40,50]","2020_September_EPI_ADFA_(45,50]","EPI_ADFA_(45,50]","EPI_ADFA_(40,50]",ADFA,EPI,10,47.25751472,0,2,24,30,54,3,165,132,1,272.1,305.95,212.8,85,0.5377,1,2020_September,2020,September,0.3227,0.4752,0.1525,St. Marys,47.25751472,47.25751472,"(40,50]",2020_September,0.01,Dry,100,3.3333333333333335,"(45,50]","2020_September_EPI_ADFA_(45,50]_1.6",100,"EPI_ADFA_(45,50]_1.6",84,"(40,50]","EPI_ADFA_(40,50]_1.6",89,dry,"(45,50]","(40,50]","(40,60]",29.700000000000045,0.6790824915824916,0.4725751472000001,2.116065573770492,0.3651426557239057,0.17255734427609426,0.17255734427609426,0.3651426557239057,1.071710008,0.9330882352941176,44.09543100954228,55.90456899045772,-0.043,54,30,165,3,132,2,NA,NA,7.162548420179908,0.5044787769784173,5.477311315586899,451.8781835359192,8.215966973380349,361.5025468287353,65.72773578704279,147.88740552084627,82.15966973380348,47.25751472,-3.2005542699423337,-0.587005093819914,-0.540014843743791,-0.12680729330395135,0.5843329008856613,1.0106374296284235,-0.003745070015390317,-0.005633833410812153
"2020_September_EPI_ADFA_(40,50]_2.6","2020_September_EPI_ADFA_(40,45]_2.6","EPI_ADFA_(40,45]_2.6","EPI_ADFA_(40,50]_2.6",2020_September_ADFA_2.6,2.6,11,2020_September_ADFA,"2020_September_EPI_ADFA_(40,50]","2020_September_EPI_ADFA_(40,45]","EPI_ADFA_(40,45]","EPI_ADFA_(40,50]",ADFA,EPI,10,42.4091442,0,18,22,9,31,8,122,105,1,270.9,315,268,NA,0.4893,1,2020_September,2020,September,0.3412,0.4859,0.1447,Painted Caves,42.4091442,42.4091442,"(40,50]",2020_September,0.01,Dry,100,1.25,"(40,45]","2020_September_EPI_ADFA_(40,45]_2.6",100,"EPI_ADFA_(40,45]_2.6",100,"(40,50]","EPI_ADFA_(40,50]_2.6",89,dry,"(40,45]","(40,50]","(40,60]",44.10000000000002,0.7022020991973658,0.424091442,2.35798203178991,0.34358748713727105,0.14571251286272896,0.14571251286272896,0.34358748713727105,0.9452848407,1.0578821927136532,44.863878456566894,55.136121543433106,-0.043,31,9,122,8,105,18,315,268,13.474716912077298,0.5044787769784173,52.388403751177904,355.07695875798356,23.283735000523514,305.59902188187107,64.03027125143966,90.2244731270286,26.194201875588952,42.4091442,1.2744981409771365,-1.4380199602858934,-0.5577607596024934,-0.6916092234655047,-1.4276636119293393,0.023759752053584465,0.01001783481622448,-0.0021622560232043286
"2018_January_EPI_ADFA_(70,80]_6","2018_January_EPI_ADFA_(70,75]_6","EPI_ADFA_(70,75]_6","EPI_ADFA_(70,80]_6",2018_January_ADFA_6,6,2,2018_January_ADFA,"2018_January_EPI_ADFA_(70,80]","2018_January_EPI_ADFA_(70,75]","EPI_ADFA_(70,75]","EPI_ADFA_(70,80]",ADFA,EPI,-1.4,74.59272845,0,NA,10,NA,NA,NA,103,NA,0,281.1,NA,NA,100,0.4763,1,2018_January,2018,January,0.4635,0.8092,0.3457,St. Marys,74.59272845,74.59272845,"(70,80]",2018_January,0.09,Dry,74,NA,"(70,75]","2018_January_EPI_ADFA_(70,75]_6",62,"EPI_ADFA_(70,75]_6",76,"(70,80]","EPI_ADFA_(70,80]_6",87,moderate,"(70,75]","(70,80]","(60,80]",NA,0.5727879387048938,0.7459272845,1.3407578825571305,0.2728188952051409,0.2034811047948591,0.2034811047948591,0.2728188952051409,0.7459272845,1.3407578825571305,100,0,-0.043,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.59272845,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(70,80]_6","2018_January_EPI_ADFA_(70,75]_6","EPI_ADFA_(70,75]_6","EPI_ADFA_(70,80]_6",2018_January_ADFA_6,6,2,2018_January_ADFA,"2018_January_EPI_ADFA_(70,80]","2018_January_EPI_ADFA_(70,75]","EPI_ADFA_(70,75]","EPI_ADFA_(70,80]",ADFA,EPI,-1.4,74.59272845,missing flam weight,NA,16,NA,NA,NA,136,NA,0,278.6,NA,NA,100,0.5049,1,2018_January,2018,January,0.4635,0.8092,0.3457,St. Marys,74.59272845,74.59272845,"(70,80]",2018_January,0.09,Dry,74,NA,"(70,75]","2018_January_EPI_ADFA_(70,75]_6",62,"EPI_ADFA_(70,75]_6",76,"(70,80]","EPI_ADFA_(70,80]_6",87,moderate,"(70,75]","(70,80]","(60,80]",NA,0.5727879387048938,0.7459272845,1.3407578825571305,0.28920063025210085,0.21569936974789916,0.21569936974789916,0.28920063025210085,0.7459272845,1.3407578825571305,100,0,-0.043,NA,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.59272845,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(80,90]_1","2018_January_EPI_ADFA_(85,90]_1","EPI_ADFA_(85,90]_1","EPI_ADFA_(80,90]_1",2018_January_ADFA_1,1,3,2018_January_ADFA,"2018_January_EPI_ADFA_(80,90]","2018_January_EPI_ADFA_(85,90]","EPI_ADFA_(85,90]","EPI_ADFA_(80,90]",ADFA,EPI,-2.2,85.13314599,0,NA,19,NA,NA,NA,86,NA,0,286.3,NA,NA,100,0.4984,1,2018_January,2018,January,0.3737,0.6918,0.3181,St. Marys,85.13314599,85.13314599,"(80,90]",2018_January,0.09,Dry,67,NA,"(85,90]","2018_January_EPI_ADFA_(85,90]_1",50,"EPI_ADFA_(85,90]_1",92,"(80,90]","EPI_ADFA_(80,90]_1",88,moderate,"(85,90]","(80,90]","(80,100]",NA,0.5401850245735762,0.8513314599,1.1747878025778056,0.2692282162474704,0.2291717837525296,0.2291717837525296,0.2692282162474704,0.8513314599,1.1747878025778056,100,0,-0.043,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.13314599,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(60,70]_4","2018_January_EPI_ADFA_(65,70]_4","EPI_ADFA_(65,70]_4","EPI_ADFA_(60,70]_4",2018_January_ADFA_4,4,3,2018_January_ADFA,"2018_January_EPI_ADFA_(60,70]","2018_January_EPI_ADFA_(65,70]","EPI_ADFA_(65,70]","EPI_ADFA_(60,70]",ADFA,EPI,-3.7,69.51193746,0,NA,15,NA,NA,NA,99,NA,0,273.9,NA,NA,100,0.4779,1,2018_January,2018,January,0.2367,0.4012,0.1645,St. Marys,69.51193746,69.51193746,"(60,70]",2018_January,0.09,Dry,81,NA,"(65,70]","2018_January_EPI_ADFA_(65,70]_4",80,"EPI_ADFA_(65,70]_4",92,"(60,70]","EPI_ADFA_(60,70]_4",93,moderate,"(65,70]","(60,70]","(60,80]",NA,0.5899800598205384,0.6951193746,1.4389057750759875,0.2819514705882353,0.19594852941176472,0.19594852941176472,0.2819514705882353,0.8241324921000001,1.2133971291866028,84.34558535955094,15.654414640449062,-0.043,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.51193746,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(60,70]_4","2018_January_EPI_ADFA_(65,70]_4","EPI_ADFA_(65,70]_4","EPI_ADFA_(60,70]_4",2018_January_ADFA_4,4,4,2018_January_ADFA,"2018_January_EPI_ADFA_(60,70]","2018_January_EPI_ADFA_(65,70]","EPI_ADFA_(65,70]","EPI_ADFA_(60,70]",ADFA,EPI,-4.6,69.70792768,0,NA,10,NA,NA,NA,111,NA,0,281.8,NA,NA,100,0.5149,1,2018_January,2018,January,0.3595,0.6101,0.2506,St. Marys,69.70792768,69.70792768,"(60,70]",2018_January,0.09,Dry,81,NA,"(65,70]","2018_January_EPI_ADFA_(65,70]_4",80,"EPI_ADFA_(65,70]_4",92,"(60,70]","EPI_ADFA_(60,70]_4",93,moderate,"(65,70]","(60,70]","(60,80]",NA,0.589247664317325,0.6970792767999999,1.4345570630486832,0.30340362235699064,0.21149637764300935,0.21149637764300935,0.30340362235699064,0.8241324921000001,1.2133971291866028,84.5833993298515,15.416600670148496,-0.043,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.70792768,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(70,80]_4","2018_January_EPI_ADFA_(70,75]_4","EPI_ADFA_(70,75]_4","EPI_ADFA_(70,80]_4",2018_January_ADFA_4,4,5,2018_January_ADFA,"2018_January_EPI_ADFA_(70,80]","2018_January_EPI_ADFA_(70,75]","EPI_ADFA_(70,75]","EPI_ADFA_(70,80]",ADFA,EPI,-5.6,74.15615845,0,NA,13,NA,NA,NA,132,NA,0,277.4,NA,NA,100,0.4856,1,2018_January,2018,January,0.3926,0.6837,0.2911,St. Marys,74.15615845,74.15615845,"(70,80]",2018_January,0.09,Dry,74,NA,"(70,75]","2018_January_EPI_ADFA_(70,75]_4",62,"EPI_ADFA_(70,75]_4",76,"(70,80]","EPI_ADFA_(70,80]_4",87,moderate,"(70,75]","(70,80]","(60,80]",NA,0.5742284627760714,0.7415615845000001,1.348677430436276,0.27884534152406026,0.2067546584759397,0.2067546584759397,0.27884534152406026,0.8241324921000001,1.2133971291866028,89.98086977621787,10.019130223782128,-0.043,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.15615845,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(40,50]_6","2018_January_EPI_ADFA_(45,50]_6","EPI_ADFA_(45,50]_6","EPI_ADFA_(40,50]_6",2018_January_ADFA_6,6,5,2018_January_ADFA,"2018_January_EPI_ADFA_(40,50]","2018_January_EPI_ADFA_(45,50]","EPI_ADFA_(45,50]","EPI_ADFA_(40,50]",ADFA,EPI,-8.3,49.08939014,0,NA,11,NA,NA,NA,154,NA,0,280.7,NA,NA,100,0.5155,1,2018_January,2018,January,0.2993,0.4462,0.1469,St. Marys,49.08939014,49.08939014,"(40,50]",2018_January,0.09,Dry,73,NA,"(45,50]","2018_January_EPI_ADFA_(45,50]_6",67,"EPI_ADFA_(45,50]_6",84,"(40,50]","EPI_ADFA_(40,50]_6",89,dry,"(45,50]","(40,50]","(40,60]",NA,0.6707754370237562,0.4908939014,2.037440435670524,0.3457847377857463,0.16971526221425365,0.16971526221425365,0.3457847377857463,0.7459272845,1.3407578825571305,65.80988678126306,34.19011321873694,-0.043,NA,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.08939014,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(40,50]_6","2018_January_EPI_ADFA_(45,50]_6","EPI_ADFA_(45,50]_6","EPI_ADFA_(40,50]_6",2018_January_ADFA_6,6,5,2018_January_ADFA,"2018_January_EPI_ADFA_(40,50]","2018_January_EPI_ADFA_(45,50]","EPI_ADFA_(45,50]","EPI_ADFA_(40,50]",ADFA,EPI,-8.3,49.08939014,Missing flam weight,NA,13,NA,NA,NA,147,NA,0,282.3,NA,NA,100,0.49195,1,2018_January,2018,January,0.2993,0.4462,0.1469,St. Marys,49.08939014,49.08939014,"(40,50]",2018_January,0.09,Dry,73,NA,"(45,50]","2018_January_EPI_ADFA_(45,50]_6",67,"EPI_ADFA_(45,50]_6",84,"(40,50]","EPI_ADFA_(40,50]_6",89,dry,"(45,50]","(40,50]","(40,60]",NA,0.6707754370237562,0.4908939014,2.037440435670524,0.32998797624383686,0.16196202375616314,0.16196202375616314,0.32998797624383686,0.7459272845,1.3407578825571305,65.80988678126306,34.19011321873694,-0.043,NA,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.08939014,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(80,90]_4","2018_January_EPI_ADFA_(80,85]_4","EPI_ADFA_(80,85]_4","EPI_ADFA_(80,90]_4",2018_January_ADFA_4,4,6,2018_January_ADFA,"2018_January_EPI_ADFA_(80,90]","2018_January_EPI_ADFA_(80,85]","EPI_ADFA_(80,85]","EPI_ADFA_(80,90]",ADFA,EPI,-2.7,82.34758872,0,NA,8,NA,NA,NA,80,NA,0,282.7,NA,NA,100,0.5537,1,2018_January,2018,January,0.3297,0.6012,0.2715,St. Marys,82.34758872,82.34758872,"(80,90]",2018_January,0.09,Dry,67,NA,"(80,85]","2018_January_EPI_ADFA_(80,85]_4",71,"EPI_ADFA_(80,85]_4",84,"(80,90]","EPI_ADFA_(80,90]_4",88,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5484031936127745,0.8234758872000001,1.214364640883978,0.3036508483033932,0.2500491516966068,0.2500491516966068,0.3036508483033932,0.8241324921000001,1.2133971291866028,99.9203277499317,0.07967225006829892,-0.043,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.34758872,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(80,90]_4","2018_January_EPI_ADFA_(80,85]_4","EPI_ADFA_(80,85]_4","EPI_ADFA_(80,90]_4",2018_January_ADFA_4,4,6,2018_January_ADFA,"2018_January_EPI_ADFA_(80,90]","2018_January_EPI_ADFA_(80,85]","EPI_ADFA_(80,85]","EPI_ADFA_(80,90]",ADFA,EPI,-2.7,82.34758872,Missing flam weight,NA,12,NA,NA,NA,76,NA,0,279.5,NA,NA,100,0.4984,1,2018_January,2018,January,0.3297,0.6012,0.2715,St. Marys,82.34758872,82.34758872,"(80,90]",2018_January,0.09,Dry,67,NA,"(80,85]","2018_January_EPI_ADFA_(80,85]_4",71,"EPI_ADFA_(80,85]_4",84,"(80,90]","EPI_ADFA_(80,90]_4",88,moderate,"(80,85]","(80,90]","(80,100]",NA,0.5484031936127745,0.8234758872000001,1.214364640883978,0.2733241516966068,0.2250758483033932,0.2250758483033932,0.2733241516966068,0.8241324921000001,1.2133971291866028,99.9203277499317,0.07967225006829892,-0.043,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.34758872,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(70,80]_5","2018_January_EPI_ADFA_(70,75]_5","EPI_ADFA_(70,75]_5","EPI_ADFA_(70,80]_5",2018_January_ADFA_5,5,6,2018_January_ADFA,"2018_January_EPI_ADFA_(70,80]","2018_January_EPI_ADFA_(70,75]","EPI_ADFA_(70,75]","EPI_ADFA_(70,80]",ADFA,EPI,-3.9,73.17423291,0,NA,16,NA,NA,NA,139,NA,0,284.9,NA,NA,100,0.5013,1,2018_January,2018,January,0.5573,0.9651,0.4078,St. Marys,73.17423291,73.17423291,"(70,80]",2018_January,0.09,Dry,74,NA,"(70,75]","2018_January_EPI_ADFA_(70,75]_5",62,"EPI_ADFA_(70,75]_5",76,"(70,80]","EPI_ADFA_(70,80]_5",87,moderate,"(70,75]","(70,80]","(60,80]",NA,0.5774531136669776,0.7317423291,1.3666012751348702,0.28947724588125584,0.21182275411874413,0.21182275411874413,0.28947724588125584,0.8144409938,1.2278360343183987,89.8459599492719,10.1540400507281,-0.043,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.17423291,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(70,80]_5","2018_January_EPI_ADFA_(70,75]_5","EPI_ADFA_(70,75]_5","EPI_ADFA_(70,80]_5",2018_January_ADFA_5,5,6,2018_January_ADFA,"2018_January_EPI_ADFA_(70,80]","2018_January_EPI_ADFA_(70,75]","EPI_ADFA_(70,75]","EPI_ADFA_(70,80]",ADFA,EPI,-3.9,73.17423291,Missing flam weight,NA,17,NA,NA,NA,119,NA,0,279.9,NA,NA,100,0.5049,1,2018_January,2018,January,0.5573,0.9651,0.4078,St. Marys,73.17423291,73.17423291,"(70,80]",2018_January,0.09,Dry,74,NA,"(70,75]","2018_January_EPI_ADFA_(70,75]_5",62,"EPI_ADFA_(70,75]_5",76,"(70,80]","EPI_ADFA_(70,80]_5",87,moderate,"(70,75]","(70,80]","(60,80]",NA,0.5774531136669776,0.7317423291,1.3666012751348702,0.291556077090457,0.21334392290954304,0.21334392290954304,0.291556077090457,0.8144409938,1.2278360343183987,89.8459599492719,10.1540400507281,-0.043,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.17423291,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(50,60]_1","2018_January_EPI_ADFA_(55,60]_1","EPI_ADFA_(55,60]_1","EPI_ADFA_(50,60]_1",2018_January_ADFA_1,1,9,2018_January_ADFA,"2018_January_EPI_ADFA_(50,60]","2018_January_EPI_ADFA_(55,60]","EPI_ADFA_(55,60]","EPI_ADFA_(50,60]",ADFA,EPI,-7.6,55.32424742,Missing flam weight,NA,490,NA,NA,NA,128,NA,0,281.9,NA,NA,100,0.4992,1,2018_January,2018,January,0.3339,0.5186,0.1847,St. Marys,55.32424742,55.32424742,"(50,60]",2018_January,0.09,Dry,87,NA,"(55,60]","2018_January_EPI_ADFA_(55,60]_1",88,"EPI_ADFA_(55,60]_1",90,"(50,60]","EPI_ADFA_(50,60]_1",91,dry,"(55,60]","(50,60]","(40,60]",NA,0.6438488237562668,0.5532424742,1.8077964266377908,0.32140933281912837,0.1777906671808716,0.1777906671808716,0.32140933281912837,0.8513314599,1.1747878025778056,64.98555501108646,35.01444498891354,-0.043,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.32424742,NA,NA,NA,NA,NA,NA,NA,NA
"2018_January_EPI_ADFA_(50,60]_2","2018_January_EPI_ADFA_(50,55]_2","EPI_ADFA_(50,55]_2","EPI_ADFA_(50,60]_2",2018_January_ADFA_2,2,9,2018_January_ADFA,"2018_January_EPI_ADFA_(50,60]","2018_January_EPI_ADFA_(50,55]","EPI_ADFA_(50,55]","EPI_ADFA_(50,60]",ADFA,EPI,-8.6,50.06126378,0,NA,21,NA,NA,NA,162,NA,0,283.6,NA,NA,100,0.5459,1,2018_January,2018,January,0.2857,0.4287,0.143,St. Marys,50.06126378,50.06126378,"(50,60]",2018_January,0.09,Dry,87,NA,"(50,55]","2018_January_EPI_ADFA_(50,55]_2",86,"EPI_ADFA_(50,55]_2",92,"(50,60]","EPI_ADFA_(50,60]_2",91,dry,"(50,55]","(50,60]","(40,60]",NA,0.6664334033123396,0.5006126378,1.997902097902098,0.3638059948682062,0.18209400513179383,0.18209400513179383,0.3638059948682062,0.8069278819,1.2392681210415202,62.03932830047374,37.96067169952626,-0.043,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.06126378,NA,NA,NA,NA,NA,NA,NA,NA
