model.spp.gr.sample,model.spp.bins5lfm_gr.sample,model.spp.bins5lfm_gr.sample_nodate,model.spp.bins10lfm_gr.sample_nodate,individual,sample,round,year.month.spp,model.spp.gr,model.spp.bins5lfm_gr,model.spp.bins5lfm_gr_nodate,model.spp.bins10lfm_gr_nodate,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,lfm.outliers.out,lfm.NAs.imputed,gr,precip.2month,precip.2mo,season,prop.ignite,ros,bins5lfm_gr,individual.bins5lfm_gr,prop.ignite.bins5,individual.bins5lfm_gr_nodate,prop.ignite.bins5_nodate,bins10lfm_gr,individual.bins10lfm_gr_nodate,prop.ignite.bins10_nodate,hydration,bins5lfm,bins10lfm,bins20lfm,temp.change,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,ww.outs,dw.outs,gww.gdw.saturated,gdw.gww.saturated,RWC,RWD,max.mpa.sample,tti.outs,gti.outs,gd.outs,fd.outs,pfg.outs,fh.outs,temp.max.outs,ignition.temp.outs,flam.index,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,LFM,PC1...90,PC2...91,PC3...92,PC4...93,PC5...94,PC6...95,PC7...96,PC8...97,PC1...98,PC2...99,PC3...100,PC4...101,PC5...102,PC6...103,PC7...104,PC8...105
"2020_September_EPI_CEME_(100,110]_2.6","2020_September_EPI_CEME_(100,105]_2.6","EPI_CEME_(100,105]_2.6","EPI_CEME_(100,110]_2.6",2020_September_CEME_2.6,2.6,3,2020_September_CEME,"2020_September_EPI_CEME_(100,110]","2020_September_EPI_CEME_(100,105]","EPI_CEME_(100,105]","EPI_CEME_(100,110]",CEME,EPI,2.56,100.5584364,0,13,35,15,50,4,104,85,1,274.6,300.6,274.1,100,0.5015,1,2020_September,2020,September,0.2507,0.5028,0.2521,Painted Caves,100.5584364,100.5584364,"(100,110]",2020_September,0.01,Dry,57,2.5,"(100,105]","2020_September_EPI_CEME_(100,105]_2.6",44,"EPI_CEME_(100,105]_2.6",57,"(100,110]","EPI_CEME_(100,110]_2.6",62,hydrated,"(100,105]","(100,110]","(100,120]",26,0.4986077963404932,1.005584364,0.9944466481554938,0.2500518098647573,0.25144819013524267,0.25144819013524267,0.2500518098647573,1.260159196,0.7935505319148936,79.79820067114758,20.201799328852417,-0.043,50,15,104,4,85,13,300.6,274.1,8.304183875884508,0.5233976525821596,51.98922578097381,415.9138062477905,15.996684855684247,339.9295531832903,139.97099248723717,199.9585606960531,59.98756820881593,100.5584364,-0.2728119347308353,0.10003288017443757,-2.467536168182492,-0.4711236315154179,-1.357029172274543,-0.29919473441890343,0.00279794844158254,0.0015509820675636,0.11071813109881057,0.8870860287766101,2.2132151460833387,-0.0324637049164662,-1.2428887446826546,-0.48358216149443434,-2.7595461882801153e-4,0.010049805418947233
"2020_September_EPI_CEME_(80,90]_1.1","2020_September_EPI_CEME_(80,85]_1.1","EPI_CEME_(80,85]_1.1","EPI_CEME_(80,90]_1.1",2020_September_CEME_1.1,1.1,4,2020_September_CEME,"2020_September_EPI_CEME_(80,90]","2020_September_EPI_CEME_(80,85]","EPI_CEME_(80,85]","EPI_CEME_(80,90]",CEME,EPI,3.88,80.17742429,Missing these yellow lower videos,10.25,27,26,53,2,145,117,1,267.5,273.7,262.7,100,0.502,1,2020_September,2020,September,0.3269,0.589,0.2621,St. Marys,80.17742429,80.17742429,"(80,90]",2020_September,0.01,Dry,38,5,"(80,85]","2020_September_EPI_CEME_(80,85]_1.1",27,"EPI_CEME_(80,85]_1.1",41,"(80,90]","EPI_CEME_(80,90]_1.1",53,moderate,"(80,85]","(80,90]","(80,100]",6.199999999999989,0.5550084889643464,0.8017742429000001,1.2472338801983978,0.2786142614601019,0.22338573853989813,0.22338573853989813,0.2786142614601019,1.010507881,0.9896013864818024,79.3436902349107,20.656309765089304,-0.043,53,26,145,2,117,NA,273.7,262.7,7.719581827763414,0.5233976525821596,36.78921511872364,520.4327992404807,7.1783834377997335,419.93543111128446,96.9081764102964,190.22716110169296,93.31898469139654,80.17742429,-2.0821858468543084,-0.17612100962055044,-0.8182113173273999,-1.0004094097104106,-1.0782929600647468,0.22454325068131975,0.00161346028458897,-0.00534423949752516,-1.6454800602623374,0.09068269325439632,0.8014435836198359,-0.7328330867678674,-1.1709993603887323,-0.030884809423408266,0.007240336329874197,0.006008032235384375
"2020_September_EPI_CEME_(60,70]_1.2","2020_September_EPI_CEME_(60,65]_1.2","EPI_CEME_(60,65]_1.2","EPI_CEME_(60,70]_1.2",2020_September_CEME_1.2,1.2,4,2020_September_CEME,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(60,65]","EPI_CEME_(60,65]","EPI_CEME_(60,70]",CEME,EPI,6.085,64.95028409,0,1,33,25,58,1,137,111,1,277.6,298.5,287.4,100,0.4735,1,2020_September,2020,September,0.2816,0.4645,0.1829,St. Marys,64.95028409,64.95028409,"(60,70]",2020_September,0.01,Dry,82,10,"(60,65]","2020_September_EPI_CEME_(60,65]_1.2",86,"EPI_CEME_(60,65]_1.2",90,"(60,70]","EPI_CEME_(60,70]_1.2",88,moderate,"(60,65]","(60,70]","(60,80]",20.899999999999977,0.606243272335845,0.6495028409,1.5396391470749045,0.28705618945102257,0.1864438105489774,0.1864438105489774,0.28705618945102257,1.259367872,0.7940491591203105,51.57371847739181,48.42628152260819,-0.043,58,25,137,1,111,1,298.5,287.4,5.865354905878749,0.5233976525821596,3.4836385235672465,477.2584777287128,3.4836385235672465,386.6838761159643,114.96007127771912,202.0510343669003,87.09096308918116,64.95028409,-2.939565726790013,0.34543792522875366,-2.106815172423446,-0.2041154880056207,0.4142211251548852,0.9642743510632508,-0.00358332245563985,-4.2963142291074785e-5,-2.5378406976431123,0.5988858010843009,1.9315663316161777,-0.3215750326723383,0.446212156778162,0.8468906315663508,0.0025069900059718764,-0.0029595198561904734
"2020_September_EPI_CEME_(70,80]_1.4","2020_September_EPI_CEME_(75,80]_1.4","EPI_CEME_(75,80]_1.4","EPI_CEME_(70,80]_1.4",2020_September_CEME_1.4,1.4,4,2020_September_CEME,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(75,80]","EPI_CEME_(75,80]","EPI_CEME_(70,80]",CEME,EPI,3.961,76.08160394,Missing these yellow lower videos,10.25,3,5,8,15,60,40,1,269,355.9,266.1,100,0.4577,1,2020_September,2020,September,0.2843,0.5006,0.2163,St. Marys,76.08160394,76.08160394,"(70,80]",2020_September,0.01,Dry,78,0.6666666666666666,"(75,80]","2020_September_EPI_CEME_(75,80]_1.4",89,"EPI_CEME_(75,80]_1.4",89,"(70,80]","EPI_CEME_(70,80]_1.4",85,moderate,"(75,80]","(70,80]","(60,80]",86.89999999999998,0.5679184978026368,0.7608160394,1.3143781784558484,0.25993629644426686,0.1977637035557331,0.1977637035557331,0.25993629644426686,1.066751162,0.9374257425742574,71.32085405687141,28.67914594312859,-0.043,NA,5,60,15,40,NA,355.9,266.1,15.993714408016691,0.5233976525821596,39.43273848328339,230.82578624361005,57.70644656090251,153.88385749574005,11.541289312180504,30.77677149914801,19.235482186967506,76.08160394,4.520357151531367,0.38167007297477235,0.2485522231672208,0.8501705873613044,1.7614151124536948,-0.04021206452816561,-0.00965577667706851,0.01140727900933463,4.765530308493046,1.132248921837897,-0.8019175599625429,0.07626287957036848,1.8010555712450365,0.3135408456352425,-0.018165402153231813,-0.026858733121576328
"2020_September_EPI_CEME_(60,70]_1.5","2020_September_EPI_CEME_(65,70]_1.5","EPI_CEME_(65,70]_1.5","EPI_CEME_(60,70]_1.5",2020_September_CEME_1.5,1.5,4,2020_September_CEME,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(65,70]","EPI_CEME_(65,70]","EPI_CEME_(60,70]",CEME,EPI,4.822,66.4791901,0,9,26,21,47,3,175,151,1,261.5,300.9,279.3,100,0.4826,1,2020_September,2020,September,0.3556,0.592,0.2364,St. Marys,66.4791901,66.4791901,"(60,70]",2020_September,0.01,Dry,82,3.3333333333333335,"(65,70]","2020_September_EPI_CEME_(65,70]_1.5",75,"EPI_CEME_(65,70]_1.5",86,"(60,70]","EPI_CEME_(60,70]_1.5",88,moderate,"(65,70]","(60,70]","(60,80]",39.39999999999998,0.6006756756756757,0.664791901,1.5042301184433164,0.2898860810810811,0.19271391891891887,0.19271391891891887,0.2898860810810811,1.180670754,0.846976175931582,56.306290195445975,43.693709804554025,-0.043,47,21,175,3,151,9,300.9,279.3,7.898374832062409,0.5233976525821596,31.046678634710652,603.6854178971515,10.348892878236883,520.8942748712565,89.69040494471966,162.13265509237783,72.44225014765819,66.4791901,-2.41764657249039,-1.7979976572166054,-0.41643910438898646,-0.871605267702933,-0.754820306300817,1.1791094273594855,0.00950372336961413,-0.00850053297532692,-1.8036425560377296,-1.6235801337237863,0.7266564950792403,-0.9786375061639415,-0.9749195699023051,0.7710988233282106,0.022017355237354486,-0.0034116953399641325
"2020_September_EPI_CEME_(60,70]_1.6","2020_September_EPI_CEME_(60,65]_1.6","EPI_CEME_(60,65]_1.6","EPI_CEME_(60,70]_1.6",2020_September_CEME_1.6,1.6,4,2020_September_CEME,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(60,65]","EPI_CEME_(60,65]","EPI_CEME_(60,70]",CEME,EPI,5.34,64.33591005,Missing these yellow lower videos,10.25,20,15,35,9,77,53,1,271.3,335.6,266.4,100,0.4793,1,2020_September,2020,September,0.2846,0.4677,0.1831,St. Marys,64.33591005,64.33591005,"(60,70]",2020_September,0.01,Dry,82,1.1111111111111112,"(60,65]","2020_September_EPI_CEME_(60,65]_1.6",86,"EPI_CEME_(60,65]_1.6",90,"(60,70]","EPI_CEME_(60,70]_1.6",88,moderate,"(60,65]","(60,70]","(60,80]",64.30000000000001,0.6085097284584136,0.6433591005,1.5543418896777716,0.29165871285011763,0.18764128714988235,0.18764128714988235,0.29165871285011763,1.000726216,0.9992743105950652,64.28922218821936,35.710777811780645,-0.043,35,15,77,9,53,NA,335.6,266.4,9.1479583995124,0.5233976525821596,35.14381552272515,264.0071995365694,30.8579843614172,181.7192412394569,68.57329858092712,120.00327251662245,51.42997393569534,64.33591005,1.7178031550036232,0.7353010820790205,-1.3231159153768373,0.6681644826091306,0.3288290957983976,-0.4579153505022503,-0.00776416074401387,0.00657055064018866,1.9862246306650673,1.4702793524740332,0.7828694138037797,0.5166857135822005,0.5342629159483505,-0.25189366145881853,-0.016707721227593647,-0.002697365391716146
"2020_September_EPI_CEME_(70,80]_2.2","2020_September_EPI_CEME_(75,80]_2.2","EPI_CEME_(75,80]_2.2","EPI_CEME_(70,80]_2.2",2020_September_CEME_2.2,2.2,4,2020_September_CEME,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(75,80]","EPI_CEME_(75,80]","EPI_CEME_(70,80]",CEME,EPI,5.136,78.7447428,Missing these yellow lower videos,10.25,32,19,51,2,125,104,1,260.9,316.1,275.5,100,0.5379,1,2020_September,2020,September,0.3091,0.5525,0.2434,Painted Caves,78.7447428,78.7447428,"(70,80]",2020_September,0.01,Dry,78,5,"(75,80]","2020_September_EPI_CEME_(75,80]_2.2",89,"EPI_CEME_(75,80]_2.2",89,"(70,80]","EPI_CEME_(70,80]_2.2",85,moderate,"(75,80]","(70,80]","(60,80]",55.200000000000045,0.5594570135746606,0.787447428,1.2699260476581755,0.30093192760181,0.2369680723981901,0.2369680723981901,0.30093192760181,1.066985646,0.937219730941704,73.80112665545643,26.19887334454357,-0.043,51,19,125,2,104,NA,316.1,275.5,7.838300790419717,0.5233976525821596,34.060859150720276,415.3763311063448,6.646021297701517,345.59310748047886,106.33634076322429,169.47354309138868,63.137202328164406,78.7447428,-1.2352501681538857,-0.23920142605307465,-1.8960990948860752,-0.08245117210143532,-1.1135564671776297,0.4500656631060215,0.00609955509441872,-0.00195193069482069,-0.8044873114347177,0.28860133207113464,1.7564271773073772,0.07450128593840846,-1.0223607328782682,0.2771892363116031,0.009524848746411796,0.006839409338296409
"2020_September_EPI_CEME_(60,70]_2.3","2020_September_EPI_CEME_(65,70]_2.3","EPI_CEME_(65,70]_2.3","EPI_CEME_(60,70]_2.3",2020_September_CEME_2.3,2.3,4,2020_September_CEME,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(65,70]","EPI_CEME_(65,70]","EPI_CEME_(60,70]",CEME,EPI,5.888,69.52983725,Missing these yellow lower videos,10.25,31,23,54,1,120,96,1,272.1,320.5,278.7,100,0.5259,1,2020_September,2020,September,0.3318,0.5625,0.2307,Painted Caves,69.52983725,69.52983725,"(60,70]",2020_September,0.01,Dry,82,10,"(65,70]","2020_September_EPI_CEME_(65,70]_2.3",75,"EPI_CEME_(65,70]_2.3",86,"(60,70]","EPI_CEME_(60,70]_2.3",88,moderate,"(65,70]","(60,70]","(60,80]",48.39999999999998,0.5898666666666667,0.6952983725,1.4382314694408322,0.31021088,0.21568912,0.21568912,0.31021088,1.552264808,0.6442199775533108,44.79251020293698,55.20748979706302,-0.043,54,23,120,1,96,NA,320.5,278.7,7.662900217773375,0.5233976525821596,33.04203901552389,386.8336274988162,3.2236135624901356,309.466901999053,99.9320204371942,174.07513237446733,74.14311193727312,69.52983725,-1.3683492520330034,0.22467734299222816,-1.8189711386999008,0.2611294354944603,-1.2367391022431216,0.2821436230799297,0.00457811970500188,-0.00246830869578429,-0.9874474019946139,0.7044123701413183,1.5739471241025627,0.4464974388862717,-1.0575911009722894,0.2065305882744619,0.006822295648482357,0.011505507628808809
"2020_September_EPI_CEME_(60,70]_2.5","2020_September_EPI_CEME_(65,70]_2.5","EPI_CEME_(65,70]_2.5","EPI_CEME_(60,70]_2.5",2020_September_CEME_2.5,2.5,4,2020_September_CEME,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(65,70]","EPI_CEME_(65,70]","EPI_CEME_(60,70]",CEME,EPI,5.687,68.93603547,Missing these yellow lower videos,10.25,22,18,40,2,108,88,1,275.4,303.8,275.9,100,0.493,1,2020_September,2020,September,0.3158,0.5335,0.2177,Painted Caves,68.93603547,68.93603547,"(60,70]",2020_September,0.01,Dry,82,5,"(65,70]","2020_September_EPI_CEME_(65,70]_2.5",75,"EPI_CEME_(65,70]_2.5",86,"(60,70]","EPI_CEME_(60,70]_2.5",88,moderate,"(65,70]","(60,70]","(60,80]",28.40000000000003,0.5919400187441425,0.6893603546999999,1.450620119430409,0.2918264292408622,0.20117357075913775,0.20117357075913775,0.2918264292408622,1.256987902,0.7955526053767009,54.84224260258631,45.15775739741369,-0.043,40,18,108,2,88,NA,303.8,275.9,8.652939005599393,0.5233976525821596,35.12361792132284,370.0829985856456,6.853388862697139,301.54910995867414,75.38727748966853,137.06777725394278,61.68049976427426,68.93603547,-0.06997815724347989,0.583520491459392,-0.958425218558248,-0.24333082688404764,-0.7175454513532534,0.6631492132817125,0.0047012147726308,6.331614189311052e-4,0.2440487864155339,1.0214269144362509,0.6957154992033174,-0.24738170991476097,-0.7106853763802556,0.6106189308002546,0.010494663832284506,-0.0031234148463321065
"2020_September_EPI_CEME_(90,100]_2.6","2020_September_EPI_CEME_(95,100]_2.6","EPI_CEME_(95,100]_2.6","EPI_CEME_(90,100]_2.6",2020_September_CEME_2.6,2.6,4,2020_September_CEME,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(95,100]","EPI_CEME_(95,100]","EPI_CEME_(90,100]",CEME,EPI,2.189,95.23635031,Missing these yellow lower videos,10.25,35,19,54,1,148,128,1,278.7,304.9,290,100,0.5119,1,2020_September,2020,September,0.2729,0.5328,0.2599,Painted Caves,95.23635031,95.23635031,"(90,100]",2020_September,0.01,Dry,67,10,"(95,100]","2020_September_EPI_CEME_(95,100]_2.6",80,"EPI_CEME_(95,100]_2.6",80,"(90,100]","EPI_CEME_(90,100]_2.6",70,hydrated,"(95,100]","(90,100]","(80,100]",26.19999999999999,0.5121996996996996,0.9523635031,1.0500192381685265,0.2621950262762762,0.2497049737237238,0.2497049737237238,0.2621950262762762,1.260159196,0.7935505319148936,75.57485642472747,24.42514357527253,-0.043,54,19,148,1,128,NA,304.9,290,7.662900217773375,0.5233976525821596,39.09303752085489,564.4653222523438,3.813954880083404,488.1862246506757,133.48842080291914,205.9535635245038,72.46514272158467,95.23635031,-2.171928040818066,-0.95639408120286,-1.8678417781347216,-0.5877314465817001,-1.4054451515456177,0.771975575657855,0.01024870310329761,-0.00509872543606984,-1.6452986642984335,-0.5092161067659331,1.9497627826200514,-0.3727114194328126,-1.4286979392615473,0.4162244647265162,0.01810486850906634,0.006693163509739974
"2020_September_EPI_CEME_(90,100]_1.1","2020_September_EPI_CEME_(95,100]_1.1","EPI_CEME_(95,100]_1.1","EPI_CEME_(90,100]_1.1",2020_September_CEME_1.1,1.1,5,2020_September_CEME,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(95,100]","EPI_CEME_(95,100]","EPI_CEME_(90,100]",CEME,EPI,1.184,99.5363766,0,4,23,46,69,2,168,120,1,293.6,314,299.2,100,0.4583,1,2020_September,2020,September,0.2804,0.5595,0.2791,St. Marys,99.5363766,99.5363766,"(90,100]",2020_September,0.01,Dry,67,5,"(95,100]","2020_September_EPI_CEME_(95,100]_1.1",80,"EPI_CEME_(95,100]_1.1",80,"(90,100]","EPI_CEME_(90,100]_1.1",70,hydrated,"(95,100]","(90,100]","(80,100]",20.399999999999977,0.5011617515638963,0.995363766,1.00465782873522,0.22968243074173367,0.22861756925826632,0.22861756925826632,0.22968243074173367,1.010507881,0.9896013864818024,98.50133628002848,1.4986637199715318,-0.043,69,46,168,2,120,4,314,299.2,6.030650161444027,0.5233976525821596,17.415350347357645,731.4447145890211,8.707675173678822,522.4605104207294,100.13826449730648,300.4147934919194,200.27652899461293,99.5363766,-4.221485416843447,0.09039616805708314,-0.13135293524129033,0.7222631641127376,-0.09498222692839352,-0.1428741219912648,-0.01107243416876785,-0.0108708075308192,-3.783887930484838,-0.07186023380888665,-0.030443047326685013,0.6342693696821561,0.0933201956874226,-0.060842832594293586,-0.010270363842323937,0.017871316354826153
"2020_September_EPI_CEME_(100,110]_1.2","2020_September_EPI_CEME_(105,110]_1.2","EPI_CEME_(105,110]_1.2","EPI_CEME_(100,110]_1.2",2020_September_CEME_1.2,1.2,5,2020_September_CEME,"2020_September_EPI_CEME_(100,110]","2020_September_EPI_CEME_(105,110]","EPI_CEME_(105,110]","EPI_CEME_(100,110]",CEME,EPI,0.394,105.897772,0,10.25,30,27,57,6,148,113,1,284.1,334.4,293.4,100,0.517,1,2020_September,2020,September,0.2289,0.4713,0.2424,St. Marys,105.897772,105.897772,"(100,110]",2020_September,0.01,Dry,57,1.25,"(105,110]","2020_September_EPI_CEME_(105,110]_1.2",67,"EPI_CEME_(105,110]_1.2",67,"(100,110]","EPI_CEME_(100,110]_1.2",62,hydrated,"(105,110]","(100,110]","(100,120]",50.299999999999955,0.4856779121578612,1.05897772,0.9443069306930691,0.25109548058561426,0.26590451941438575,0.26590451941438575,0.25109548058561426,1.259367872,0.7940491591203105,84.0880368274156,15.911963172584391,-0.043,57,27,148,8,113,5,334.4,293.4,7.502642140607293,0.5233976525821596,40.82112500031688,589.4172195167705,23.89529268311232,450.0280121986154,119.4764634155616,227.00528048956704,107.52881707400545,105.897772,-1.92311076747012,-1.0889762852071805,-1.2825302245086632,0.4609786868396915,-0.742535155874483,-0.3426147336083145,0.01683789393605617,0.04002031318770682,-1.3911715961461453,-0.6728718836424394,1.2165933284252404,0.5344997525689847,-0.5719549973114461,-0.4489468944545925,0.02239253565821797,-0.02550129384030142
"2020_September_EPI_CEME_(120,130]_1.3","2020_September_EPI_CEME_(125,130]_1.3","EPI_CEME_(125,130]_1.3","EPI_CEME_(120,130]_1.3",2020_September_CEME_1.3,1.3,5,2020_September_CEME,"2020_September_EPI_CEME_(120,130]","2020_September_EPI_CEME_(125,130]","EPI_CEME_(125,130]","EPI_CEME_(120,130]",CEME,EPI,1.02,125.4435309,0,5,38,23,61,3,99,73,1,281.6,330.5,321.7,100,0.524,1,2020_September,2020,September,0.2311,0.521,0.2899,St. Marys,125.4435309,125.4435309,"(120,130]",2020_September,0.01,Dry,80,3.3333333333333335,"(125,130]","2020_September_EPI_CEME_(125,130]_1.3",80,"EPI_CEME_(125,130]_1.3",67,"(120,130]","EPI_CEME_(120,130]_1.3",80,hydrated,"(125,130]","(120,130]","(120,140]",48.89999999999998,0.44357005758157386,1.254435309,0.7971714384270439,0.23243071017274472,0.2915692898272553,0.2915692898272553,0.23243071017274472,1.254435309,0.7971714384270439,100,0,-0.043,61,23,99,3,73,5,330.5,321.7,6.489800354247045,0.5233976525821596,21.511787303338497,425.93338860610226,12.9070723820031,314.07209462874204,163.4895835053726,262.44380510072966,98.95422159535708,125.4435309,-1.5244114515389686,0.9284623445880408,-3.2158654673163904,0.7969453337523844,-0.13035836097325754,-0.1793500485674238,-0.00681118264606417,0.00368888744511536,-1.2065379886431644,1.5817631635508826,2.7114013232559993,0.9327179037683684,0.22783288092980153,-0.09570382571812752,-0.01330124294710322,0.011784180575734382
"2020_September_EPI_CEME_(90,100]_1.4","2020_September_EPI_CEME_(95,100]_1.4","EPI_CEME_(95,100]_1.4","EPI_CEME_(90,100]_1.4",2020_September_CEME_1.4,1.4,5,2020_September_CEME,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(95,100]","EPI_CEME_(95,100]","EPI_CEME_(90,100]",CEME,EPI,1.907,97.6366322,0,2,23,32,55,1,101,68,1,275.2,316,294,100,0.4656,1,2020_September,2020,September,0.2708,0.5352,0.2644,St. Marys,97.6366322,97.6366322,"(90,100]",2020_September,0.01,Dry,67,10,"(95,100]","2020_September_EPI_CEME_(95,100]_1.4",80,"EPI_CEME_(95,100]_1.4",80,"(90,100]","EPI_CEME_(90,100]_1.4",70,hydrated,"(95,100]","(90,100]","(80,100]",40.80000000000001,0.5059790732436472,0.976366322,1.024205748865355,0.23558385650224217,0.23001614349775787,0.23001614349775787,0.23558385650224217,1.066751162,0.9374257425742574,91.5270924260779,8.4729075739221,-0.043,55,32,101,1,68,2,316,294,6.190306856986274,0.5233976525821596,8.489546056739101,428.7220758653246,4.244773028369551,288.64456592912944,97.62977965249966,233.46251656032527,135.83273690782562,97.6366322,-1.6368121713954311,2.0012026224266704,-1.402073998943365,0.8921211816300789,0.5711415196064444,0.3066271688862516,-0.01093280257935569,0.0023351298020019,-1.4468652777312085,2.2132186703834895,0.7961485796670104,0.6987909795423406,0.8386233297096318,0.5921100266622876,-0.01120766793501382,0.0025853464313817104
"2020_September_EPI_CEME_(90,100]_1.5","2020_September_EPI_CEME_(95,100]_1.5","EPI_CEME_(95,100]_1.5","EPI_CEME_(90,100]_1.5",2020_September_CEME_1.5,1.5,5,2020_September_CEME,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(95,100]","EPI_CEME_(95,100]","EPI_CEME_(90,100]",CEME,EPI,2.89,99.53033268,0,3.5,10,38,48,2,133,93,1,282,312.4,305,100,0.5505,1,2020_September,2020,September,0.2555,0.5098,0.2543,St. Marys,99.53033268,99.53033268,"(90,100]",2020_September,0.01,Dry,67,5,"(95,100]","2020_September_EPI_CEME_(95,100]_1.5",80,"EPI_CEME_(95,100]_1.5",80,"(90,100]","EPI_CEME_(90,100]_1.5",70,hydrated,"(95,100]","(90,100]","(80,100]",30.399999999999977,0.5011769321302472,0.9953033268,1.0047188360204482,0.2758979011377011,0.2746020988622989,0.2746020988622989,0.2758979011377011,1.180670754,0.846976175931582,84.29982054082456,15.700179459175445,-0.043,48,38,133,2,93,3.5,312.4,305,6.840818425752305,0.5233976525821596,12.685852214051982,482.06238413397534,7.249058408029704,337.08121597338123,36.24529204014852,173.9774017927129,137.73210975256438,99.53033268,-1.874326407712128,1.1827053787602697,0.7590389445385104,0.7045492835513221,0.6296505001145223,0.5800527042884277,-0.00926232466585652,-0.00440470762245046,-1.6057321439481496,1.0212783021267744,-1.1188576196824584,0.25789842645633276,0.7119257863280684,0.8365615299403408,-0.003714460595714064,-0.0020671860308215384
"2020_September_EPI_CEME_(70,80]_1.6","2020_September_EPI_CEME_(70,75]_1.6","EPI_CEME_(70,75]_1.6","EPI_CEME_(70,80]_1.6",2020_September_CEME_1.6,1.6,5,2020_September_CEME,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(70,75]","EPI_CEME_(70,75]","EPI_CEME_(70,80]",CEME,EPI,5.69,70.38585209,0,9,19,11,30,16,142,115,1,275.2,353.8,263.7,100,0.5323,1,2020_September,2020,September,0.311,0.5299,0.2189,St. Marys,70.38585209,70.38585209,"(70,80]",2020_September,0.01,Dry,78,0.625,"(70,75]","2020_September_EPI_CEME_(70,75]_1.6",67,"EPI_CEME_(70,75]_1.6",79,"(70,80]","EPI_CEME_(70,80]_1.6",85,moderate,"(70,75]","(70,80]","(60,80]",78.60000000000002,0.5869031892809964,0.7038585209,1.4207400639561445,0.3124085676542744,0.2198914323457256,0.2198914323457256,0.3124085676542744,1.000726216,0.9992743105950652,70.33477385187238,29.665226148127616,-0.043,30,11,142,16,115,9,353.8,263.7,9.516894264862083,0.5233976525821596,28.808428871130744,454.5329888556184,51.21498465978799,368.10770224222614,60.81779428349824,96.02809623710247,35.210301953604244,70.38585209,0.7463343977927707,-2.570806161689172,-0.36347750660249145,0.2165418325949411,1.2582808633464224,-0.0658887632972927,-0.00641983734176176,-5.553289673188022e-5,1.3886536536085161,-1.975372288066335,0.46313394405006264,-0.35972476381738205,1.1738737122564595,-0.18908693065557144,-0.012840760912551374,-0.013609083604465111
