hydration,bins10lfm,bins20lfm,bins5lfm,bottle_wt,dry_wt,dw_flam_sample,fd,fh,fh_old,fresh_wt,gd,gdw_gfw,gdw_gww,gdw_gww_saturated,glow_pre_ignition,gr,gti,gww_gdw,gww_gdw_saturated,ignition,ignition_num,ignition2,individual,lfm,lfm_NAs_imputed,lfm_notes,lfm_outliers_out,max_mpa_sample,model,model_spp_gr,model_spp_gr_sample,month,mpa,n,notes_flam,pfg,prop_ignite,prop_new,prop_new_flam,prop_new_lfm,ros,round,RWC,RWD,sample,sample_length,sample_wt,site,spp,start_temp,surface_temp_max_within_5_secs_of_flame_end,surface_temp_start,taller_temp_max,taller_temp_start,temp_at_ignition_lower,temp_at_ignition_taller,temp_change,total,ttfg,tti,water_wt,ww_flam_sample,year,year_month,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti
hydrated,"(170,180]","(160,180]","(175,180]",12.0639,12.9906,1.7883960032838477,NA,NA,NA,14.617,NA,0.8887322980091674,7.987333989178553,1,NA,"(170,180]",NA,1.7550447829999998,1.7550447829999998,0,0,0,2021_August_CECO_2.1,175.5044783,175.5044783,NA,175.5044783,1,HP,"2021_August_HP_CECO_(170,180]","2021_August_HP_CECO_(170,180]_2.1",August,0.36,2,NOGORI,NA,13100,NA,NA,NA,NA,1,100,0,2.1,NA,2.0123,2,CECO,NA,NA,261.1,NA,203.1,NA,NA,NA,262,NA,NA,1.6264000000000003,0.22390399671615246,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",12.1429,13.2814,4.446211976619514,NA,NA,NA,14.4565,188,0.918714764984609,11.302357246191809,1,1,"(100,110]",NA,1.032147563,1.56379625,0,0,0,2021_August_ARPA_2.1,103.2147563,103.2147563,NA,103.2147563,1,HP,"2021_August_HP_ARPA_(100,110]","2021_August_HP_ARPA_(100,110]_2.1",August,3.57,5,sample being scorched by pilot flame,NA,5240,NA,80,80,NA,10,66.00268820186773,33.99731179813227,2.1,NA,4.8396,2,ARPA,NA,NA,288.5,NA,220.9,NA,NA,NA,262,5,NA,1.1751000000000005,0.39338802338048584,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(75,80]",12.1765,14.5587,3.4677914306229116,NA,NA,NA,16.4341,NA,0.8858836200339537,7.762983896768686,1,NA,"(70,80]",NA,0.7872554781,1.620999717,0,0,0,2021_August_CADE_2.1,78.72554781,78.72554781,NA,78.72554781,1,HP,"2021_August_HP_CADE_(70,80]","2021_August_HP_CADE_(70,80]_2.1",August,3.95,24,NOGORI,NA,1092,NA,70,40,NA,10,48.566046609618255,51.433953390381745,2.1,NA,3.9145,2,CADE,NA,NA,260.2,NA,214.7,NA,NA,NA,262,NA,NA,1.8754000000000008,0.44670856937708825,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(120,125]",6.1798,6.5306,0.8186004540360353,16,26,26,6.9598,48,0.93833156125176,15.215750232991587,1,NA,"(120,130]",NA,1.223489168,1.7550447829999998,M,3,0,2021_August_CECO_2.1,122.3489168,122.3489168,NA,122.3489168,1,HP,"2021_August_HP_CECO_(120,130]","2021_August_HP_CECO_(120,130]_2.1",August,2.46,8,NA,32,3275,NA,NA,NA,0.625,10,69.71270362164884,30.287296378351158,2.1,NA,0.8724,2,CECO,NA,252.2,238.8,219.9,199.8,240,205.9,20.099999999999994,262,322,322,0.4292000000000007,0.053799545963964635,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(90,95]",12.1087,14.8752,7.72144606046057,NA,NA,NA,17.4957,NA,0.8502203398549358,5.676473955352032,1,NA,"(90,100]",NA,0.9472257365,1.4030439899999998,0,0,0,2021_August_PIJE_2.1,94.72257365,94.72257365,NA,94.72257365,1,HP,"2021_August_HP_PIJE_(90,100]","2021_August_HP_PIJE_(90,100]_2.1",August,3.44,23,NOGORI,NA,1139,NA,20,20,NA,10,67.51219086865552,32.48780913134448,2.1,17,9.0817,2,PIJE,NA,NA,236.7,NA,161.4,NA,NA,NA,262,NA,NA,2.6205,1.3602539395394295,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(110,115]",12.1769,14.0663,6.359857792371812,NA,NA,NA,16.2319,NA,0.8665837024624351,6.4953361654968615,1,NA,"(110,120]",NA,1.1461839740000002,1.7519935670000002,0,0,0,2021_August_ABCO_2.1,114.6183974,114.6183974,NA,114.6183974,1,HP,"2021_August_HP_ABCO_(110,120]","2021_August_HP_ABCO_(110,120]_2.1",August,3.44,20,NOGORI,NA,1310,NA,30,NA,NA,11,65.4216999188331,34.5783000811669,2.1,NA,7.339,2,ABCO,NA,NA,264.7,NA,205.8,NA,NA,NA,262,NA,NA,2.1655999999999995,0.9791422076281888,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(65,70]",7.1253,8.0445,3.0821874639470224,NA,NA,NA,8.6678,NA,0.9280901728235538,12.906305150008013,1,NA,"(60,70]",NA,0.6780896432,1.56379625,0,0,0,2021_August_ARPA_2.1,67.80896432,67.80896432,NA,67.80896432,1,HP,"2021_August_HP_ARPA_(60,70]","2021_August_HP_ARPA_(60,70]_2.1",August,5.51,18,NOGORI,NA,1456,NA,NA,10,NA,11,43.361764245182194,56.638235754817806,2.1,NA,3.321,2,ARPA,NA,NA,262.9,NA,215.9,NA,NA,NA,262,NA,NA,0.6233000000000004,0.2388125360529778,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(65,70]",7.1,8.4023,5.927279005864343,NA,NA,NA,9.2764,NA,0.905771635548273,9.612515730465619,1,NA,"(60,70]",NA,0.6711971128,1.620999717,0,0,0,2021_August_CADE_2.1,67.11971128,67.11971128,NA,67.11971128,1,HP,"2021_August_HP_CADE_(60,70]","2021_August_HP_CADE_(60,70]_2.1",August,4.52,10,NOGORI,NA,2620,NA,NA,NA,NA,11,41.40636828994585,58.59363171005415,2.1,NA,6.5439,2,CADE,NA,NA,230.5,NA,190.8,NA,NA,NA,262,NA,NA,0.8741000000000003,0.6166209941356566,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(95,100]",7.1761,7.7149,1.8439533398070036,25,31,31,8.2385,417,0.9364447411543363,14.734339190221542,1,1,"(90,100]",330,0.9717891611,1.7550447829999998,M,3,0,2021_August_CECO_2.1,97.17891611,97.17891611,NA,97.17891611,1,HP,"2021_August_HP_CECO_(90,100]","2021_August_HP_CECO_(90,100]_2.1",August,3.34,13,sample touching pilot flame,62,2015,NA,NA,NA,0.4,11,55.37118884447293,44.62881115552707,2.1,NA,1.9691,2,CECO,NA,247.8,238.1,216.1,205.9,245.4,210.2,10.199999999999989,262,4,334,0.5236000000000001,0.12514666019299647,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(90,95]",7.2336,8.7356,2.939936805679144,NA,NA,NA,10.1142,NA,0.8636965849993079,6.33657333526766,1,1,"(90,100]",NA,0.9178428762,1.56379625,0,0,0,2021_August_ARPA_2.1,91.78428762,91.78428762,NA,91.78428762,1,HP,"2021_August_HP_ARPA_(90,100]","2021_August_HP_ARPA_(90,100]_2.1",August,4.23,11,sample touching pilot flame; would have been NOGORI otherwise,NA,2382,NA,60,60,NA,12,58.69325215481237,41.30674784518763,2.1,NA,3.4039,2,ARPA,NA,NA,227.2,NA,178.1,NA,NA,NA,262,3,NA,1.3786000000000005,0.463963194320856,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(10,20]","(0,20]","(15,20]",6.1764,7.2843,1.488424356517894,14,36,36,7.4633,105,0.9760159714871437,40.694413407821166,1,NA,"(10,20]",NA,0.1615669284,1.7550447829999998,M,3,0,2021_August_CECO_2.1,16.15669284,16.15669284,NA,16.15669284,1,HP,"2021_August_HP_CECO_(10,20]","2021_August_HP_CECO_(10,20]_2.1",August,10,3,NA,91,8733,NA,NA,NA,0.7142857142857143,12,9.205857876961081,90.79414212303892,2.1,NA,1.525,2,CECO,NA,268.7,237.6,219.1,198.4,242.5,200.7,20.69999999999999,262,331,331,0.17900000000000027,0.036575643482105846,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",12.1051,12.5609,1.96224323650806,NA,NA,NA,12.841,NA,0.9781870570827818,44.84434130667633,1,NA,"(60,70]",NA,0.6145239140000001,1.56379625,0,0,0,2021_August_ARPA_2.1,61.4523914,61.4523914,NA,61.4523914,1,HP,"2021_August_HP_ARPA_(60,70]","2021_August_HP_ARPA_(60,70]_2.1",August,6.8,18,NOGORI,NA,1456,NA,50,50,NA,13,39.29692976306856,60.70307023693144,2.1,NA,2.006,2,ARPA,NA,NA,259,NA,207.6,NA,NA,NA,262,NA,NA,0.2800999999999991,0.0437567634919398,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(40,45]",7.2355,8.632,1.6806334598286892,17,46,46,9.223,475,0.9359210668979724,14.605752961082883,1,1,"(40,50]",376,0.42320085929999995,1.7550447829999998,M,3,0,2021_August_CECO_2.1,42.32008593,42.32008593,NA,42.32008593,1,HP,"2021_August_HP_CECO_(40,50]","2021_August_HP_CECO_(40,50]_2.1",August,8.64,4,sample touching pilot flame for glow,82,6550,NA,NA,NA,0.5882352941176471,13,24.11339376631736,75.88660623368264,2.1,NA,1.7957,2,CECO,NA,329.7,237.3,277.8,201.5,251.7,208.5,76.30000000000001,262,1,377,0.5910000000000011,0.1150665401713109,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(40,45]",12.1421,12.8036,2.699070195743121,NA,NA,NA,13.0988,324,0.9774635844504839,43.372628726287076,1,1,"(40,50]",NA,0.4462585034,1.56379625,0,0,0,2021_August_ARPA_2.1,44.62585034,44.62585034,NA,44.62585034,1,HP,"2021_August_HP_ARPA_(40,50]","2021_August_HP_ARPA_(40,50]_2.1",August,10,5,sample touching pilot flame,NA,5240,NA,80,90,NA,14,28.53687003022293,71.46312996977707,2.1,NA,2.7613,2,ARPA,NA,NA,248.3,NA,207.8,NA,NA,NA,262,4,NA,0.29520000000000124,0.06222980425687874,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(85,90]",7.2427,7.5469,1.2985273405030755,10,32,32,7.8199,55,0.965089067635136,27.644322344322376,1,NA,"(80,90]",NA,0.8974358974000001,1.7550447829999998,M,3,0,2021_August_CECO_2.1,89.74358974,89.74358974,NA,89.74358974,1,HP,"2021_August_HP_CECO_(80,90]","2021_August_HP_CECO_(80,90]_2.1",August,3.81,19,NA,45,1379,NA,NA,NA,1,14,51.13464374772027,48.86535625227973,2.1,NA,1.3455,2,CECO,NA,334.7,262.9,272.7,216.7,269.5,219.7,56,262,509,509,0.2729999999999997,0.04697265949692442,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",12.0564,14.1156,2.6026038885497416,NA,NA,NA,17.3638,NA,0.8129326529907048,4.345668370174249,1,NA,"(150,160]",NA,1.5774087019999998,1.7519935670000002,0,0,0,2021_August_ABCO_2.1,157.7408702,157.7408702,NA,157.7408702,1,HP,"2021_August_HP_ABCO_(150,160]","2021_August_HP_ABCO_(150,160]_2.1",August,1.24,9,NOGORI,NA,2911,NA,NA,40,NA,2,90.03507385595324,9.964926144046757,2.1,NA,3.2015,2,ABCO,NA,NA,263.4,NA,184.4,NA,NA,NA,262,NA,NA,3.2482000000000006,0.5988961114502582,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(145,150]",7.1308,7.6928,2.397207475141628,NA,NA,NA,8.5082,NA,0.9041630427117369,9.434388030414517,1,NA,"(140,150]",NA,1.45088968,1.7550447829999998,0,0,0,2021_August_CECO_2.1,145.088968,145.088968,NA,145.088968,1,HP,"2021_August_HP_CECO_(140,150]","2021_August_HP_CECO_(140,150]_2.1",August,1.11,7,NOGORI,NA,3743,NA,NA,NA,NA,2,82.66966712495565,17.33033287504435,2.1,NA,2.6513,2,CECO,NA,NA,280.2,NA,190.8,NA,NA,NA,262,NA,NA,0.8154000000000003,0.25409252485837186,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",6.204,6.9447,4.922796039225361,NA,NA,NA,8.107,NA,0.8566300727766128,5.974963434569393,1,NA,"(150,160]",NA,1.5691913059999998,1.7519935670000002,0,0,0,2021_August_ABCO_2.1,156.9191306,156.9191306,NA,156.9191306,1,HP,"2021_August_HP_ABCO_(150,160]","2021_August_HP_ABCO_(150,160]_2.1",August,1.99,9,NOGORI,NA,2911,NA,60,60,NA,3,89.56604268170807,10.433957318291931,2.1,NA,5.7467,2,ABCO,NA,NA,236.1,NA,183.3,NA,NA,NA,262,NA,NA,1.1622999999999992,0.823903960774639,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(80,85]",7.1794,7.6502,1.3326400697384808,NA,NA,NA,8.03,NA,0.9527023661270237,20.142706687730414,1,NA,"(80,90]",NA,0.8067119796,1.7550447829999998,0,0,0,2021_August_CECO_2.1,80.67119796,80.67119796,NA,80.67119796,1,HP,"2021_August_HP_CECO_(80,90]","2021_August_HP_CECO_(80,90]_2.1",August,5.57,19,NOGORI,NA,1379,NA,NA,NA,NA,3,45.96532164957298,54.03467835042702,2.1,NA,1.3988,2,CECO,NA,NA,267.1,NA,212.9,NA,NA,NA,262,NA,NA,0.37979999999999947,0.06615993026151923,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",12.1745,14.8092,7.093144097526181,NA,NA,NA,18.5058,NA,0.8002464092338618,4.006167829897744,1,NA,"(140,150]",NA,1.4030439899999998,1.4030439899999998,0,0,0,2021_August_PIJE_2.1,140.304399,140.304399,NA,140.304399,1,HP,"2021_August_HP_PIJE_(140,150]","2021_August_HP_PIJE_(140,150]_2.1",August,1.57,6,NOGORI,NA,4367,NA,90,60,NA,3,100,0,2.1,18,8.8637,2,PIJE,NA,NA,238.1,NA,181.7,NA,NA,NA,262,NA,NA,3.6966,1.770555902473819,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",7.1986,8.0662,3.189534114659004,NA,NA,NA,9.2919,NA,0.868089411207611,6.5808925511952365,1,NA,"(140,150]",NA,1.41274781,1.56379625,0,0,0,2021_August_ARPA_2.1,141.274781,141.274781,NA,141.274781,1,HP,"2021_August_HP_ARPA_(140,150]","2021_August_HP_ARPA_(140,150]_2.1",August,1.95,7,NOGORI,NA,3743,NA,50,30,NA,4,90.3409130185598,9.659086981440197,2.1,NA,3.6742,2,ARPA,NA,NA,253.9,NA,179.6,NA,NA,NA,262,NA,NA,1.2256999999999998,0.48466588534099575,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(70,75]",7.1415,8.4401,2.5020194002252873,NA,NA,NA,9.4102,NA,0.8969097362436504,8.700237088959897,1,NA,"(70,80]",NA,0.7470352687999999,1.7550447829999998,0,0,0,2021_August_CECO_2.1,74.70352688,74.70352688,NA,74.70352688,1,HP,"2021_August_HP_CECO_(70,80]","2021_August_HP_CECO_(70,80]_2.1",August,5.1,12,NOGORI,NA,2183,NA,NA,NA,NA,4,42.56502603443823,57.43497396556177,2.1,NA,2.7896,2,CECO,NA,NA,279,NA,214.7,NA,NA,NA,262,NA,NA,0.9701000000000004,0.28758059977471273,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",7.1387,8.1158,2.1124497535804547,NA,NA,NA,9.496,NA,0.8546545914069081,5.880162295319518,1,NA,"(140,150]",NA,1.4125473339999999,1.56379625,0,0,0,2021_August_ARPA_2.1,141.2547334,141.2547334,NA,141.2547334,1,HP,"2021_August_HP_ARPA_(140,150]","2021_August_HP_ARPA_(140,150]_2.1",August,2.59,7,NOGORI,NA,3743,NA,70,70,NA,5,90.32809318988966,9.671906810110343,2.1,NA,2.4717,2,ARPA,NA,NA,284.7,NA,196,NA,NA,NA,262,NA,NA,1.3802000000000003,0.35925024641954506,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(50,60]","(40,60]","(55,60]",6.1752,6.8888,1.091809098881824,NA,NA,NA,7.2976,NA,0.9439815829861872,16.851272015655564,1,NA,"(50,60]",NA,0.5728699552,1.7550447829999998,0,0,0,2021_August_CECO_2.1,57.28699552,57.28699552,NA,57.28699552,1,HP,"2021_August_HP_CECO_(50,60]","2021_August_HP_CECO_(50,60]_2.1",August,7.38,6,NOGORI,NA,4367,NA,NA,NA,NA,5,32.641329768278624,67.35867023172138,2.1,NA,1.1566,2,CECO,NA,NA,301.1,NA,234.4,NA,NA,NA,262,NA,NA,0.4088000000000003,0.06479090111817598,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(150,155]",12.0692,13.2481,10.080839998138634,NA,NA,NA,15.0427,NA,0.8806996084479516,7.3822021620416844,1,NA,"(150,160]",NA,1.52226652,1.7519935670000002,0,0,0,2021_August_ABCO_2.1,152.226652,152.226652,NA,152.226652,1,HP,"2021_August_HP_ABCO_(150,160]","2021_August_HP_ABCO_(150,160]_2.1",August,2.34,9,NOGORI,NA,2911,NA,15,40,NA,6,86.88767748198015,13.112322518019852,2.1,NA,11.4464,2,ABCO,NA,NA,278.8,NA,202.9,NA,NA,NA,262,NA,NA,1.794599999999999,1.3655600018613665,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(130,140]","(120,140]","(135,140]",7.2341,8.0214,3.760914302959801,NA,NA,NA,9.1121,NA,0.8803020160007023,7.354359585587237,1,NA,"(130,140]",NA,1.385367712,1.56379625,0,0,0,2021_August_ARPA_2.1,138.5367712,138.5367712,NA,138.5367712,1,HP,"2021_August_HP_ARPA_(130,140]","2021_August_HP_ARPA_(130,140]_2.1",August,2.19,11,NOGORI,NA,2382,NA,80,90,NA,6,88.59003927142044,11.409960728579563,2.1,NA,4.2723,2,ARPA,NA,NA,281.5,NA,200.6,NA,NA,NA,262,NA,NA,1.0907,0.5113856970401995,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",12.2127,13.7676,3.3744741463775343,NA,NA,NA,16.2279,NA,0.84839073447581,5.595902938666012,1,NA,"(150,160]",NA,1.58228825,1.620999717,0,0,0,2021_August_CADE_2.1,158.228825,158.228825,NA,158.228825,1,HP,"2021_August_HP_CADE_(150,160]","2021_August_HP_CADE_(150,160]_2.1",August,0.49,2,NOGORI,NA,13100,NA,100,100,NA,6,97.61187700441776,2.3881229955822363,2.1,NA,3.9775,2,CADE,NA,NA,286.2,NA,213.1,NA,NA,NA,262,NA,NA,2.460300000000002,0.6030258536224657,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(130,140]","(120,140]","(130,135]",7.2165,7.5766,1.7021882081269322,NA,NA,NA,8.0547,NA,0.940643351086943,15.847312277766145,1,NA,"(130,140]",NA,1.3276867540000001,1.7550447829999998,0,0,0,2021_August_CECO_2.1,132.7686754,132.7686754,NA,132.7686754,1,HP,"2021_August_HP_CECO_(130,140]","2021_August_HP_CECO_(130,140]_2.1",August,1.86,7,NOGORI,NA,3743,NA,NA,NA,NA,6,75.64973651159535,24.35026348840465,2.1,NA,1.8096,2,CECO,NA,NA,286.1,NA,222.7,NA,NA,NA,262,NA,NA,0.4781000000000004,0.10741179187306793,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",12.1943,15.3298,5.700864531757183,NA,NA,NA,18.5769,NA,0.8252076503614705,4.721074189276589,1,NA,"(100,110]",NA,1.03559241,1.4030439899999998,0,0,0,2021_August_PIJE_2.1,103.559241,103.559241,NA,103.559241,1,HP,"2021_August_HP_PIJE_(100,110]","2021_August_HP_PIJE_(100,110]_2.1",August,2.14,20,NOGORI,NA,1310,NA,30,30,NA,6,73.810402053039,26.189597946961,2.1,12,6.9084,2,PIJE,NA,NA,257.8,NA,207.3,NA,NA,NA,262,NA,NA,3.247099999999998,1.207535468242817,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(145,150]",7.1991,8.3703,4.028356680835885,NA,NA,NA,10.0923,NA,0.8293748699503583,4.860801393728225,1,NA,"(140,150]",NA,1.470286885,1.56379625,0,0,0,2021_August_ARPA_2.1,147.0286885,147.0286885,NA,147.0286885,1,HP,"2021_August_HP_ARPA_(140,150]","2021_August_HP_ARPA_(140,150]_2.1",August,0.99,7,NOGORI,NA,3743,NA,30,40,NA,7,94.0203613482255,5.9796386517744935,2.1,NA,4.8571,2,ARPA,NA,NA,286,NA,214.3,NA,NA,NA,262,NA,NA,1.7219999999999995,0.8287433191641149,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",7.1259,8.3106,2.3725260821659058,NA,NA,NA,9.5295,NA,0.8720919250747678,6.818114693576178,1,NA,"(100,110]",NA,1.028868068,1.620999717,0,0,0,2021_August_CADE_2.1,102.8868068,102.8868068,NA,102.8868068,1,HP,"2021_August_HP_CADE_(100,110]","2021_August_HP_CADE_(100,110]_2.1",August,2.32,15,NOGORI,NA,1747,NA,20,30,NA,7,63.47120589904458,36.52879410095542,2.1,NA,2.7205,2,CADE,NA,NA,272.2,NA,203.9,NA,NA,NA,262,NA,NA,1.2188999999999997,0.34797391783409415,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(115,120]",7.2262,7.9558,1.0362839462453466,13,28,28,8.8104,51,0.903000998819577,9.309384507371874,1,NA,"(110,120]",NA,1.1713267539999999,1.7550447829999998,M,3,0,2021_August_CECO_2.1,117.1326754,117.1326754,NA,117.1326754,1,HP,"2021_August_HP_CECO_(110,120]","2021_August_HP_CECO_(110,120]_2.1",August,2.6,14,NA,38,1871,NA,NA,NA,0.7692307692307693,7,66.74056214097187,33.259437859028125,2.1,NA,1.1476,2,CECO,NA,272.2,249.1,222.3,201.7,256.2,205.4,20.600000000000023,262,353,353,0.8545999999999996,0.11131605375465337,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",12.1048,13.3102,2.978309664894177,NA,NA,NA,15.1952,NA,0.8759476676845319,7.061114058355439,1,NA,"(150,160]",NA,1.56379625,1.56379625,0,0,0,2021_August_ARPA_2.1,156.379625,156.379625,NA,156.379625,1,HP,"2021_August_HP_ARPA_(150,160]","2021_August_HP_ARPA_(150,160]_2.1",August,0.19,8,NOGORI,NA,3275,NA,75,100,NA,8,100,0,2.1,NA,3.4001,2,ARPA,NA,NA,276.4,NA,215.2,NA,NA,NA,262,NA,NA,1.8849999999999998,0.4217903351058232,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",7.1924,8.0915,1.1185694091119336,9,33,33,8.648,54,0.935649861239593,14.539982030548074,1,NA,"(60,70]",NA,0.6189522856,1.7550447829999998,M,3,0,2021_August_CECO_2.1,61.89522856,61.89522856,NA,61.89522856,1,HP,"2021_August_HP_CECO_(60,70]","2021_August_HP_CECO_(60,70]_2.1",August,6.79,10,thermocouple turned off,45,2620,NA,NA,NA,1.1111111111111112,8,35.26703657908883,64.73296342091118,2.1,NA,1.1955,2,CECO,NA,NA,262.7,NA,206.2,NA,NA,NA,262,460,460,0.5564999999999998,0.07693059088806642,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(125,130]",12.1219,13.586,5.153182870655308,15,60,above 52,15.4355,154,0.8801788085905867,7.345769126791029,1,1,"(120,130]",15,1.263233386,1.7519935670000002,2,2,1,2021_August_ABCO_2.1,126.3233386,126.3233386,NA,126.3233386,1,HP,"2021_August_HP_ABCO_(120,130]","2021_August_HP_ABCO_(120,130]_2.1",August,3.33,13,thermocoupler turned off; 2nd ignition - 10:41:18 to 10:41:21,124,2015,NA,95,30,0.6666666666666666,9,72.10262696130093,27.897373038699072,2.1,NA,5.8547,2,ABCO,NA,NA,232.9,NA,193.2,NA,NA,NA,262,108,123,1.849499999999999,0.7015171293446922,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(160,170]","(160,180]","(160,165]",7.2949,8.7073,4.332983939873417,NA,NA,NA,10.9968,NA,0.7918030699839953,3.8031447914391783,1,NA,"(160,170]",NA,1.620999717,1.620999717,0,0,0,2021_August_CADE_2.1,162.0999717,162.0999717,NA,162.0999717,1,HP,"2021_August_HP_CADE_(160,170]","2021_August_HP_CADE_(160,170]_2.1",August,1.06,1,NOGORI,NA,26200,NA,90,100,NA,9,100,0,2.1,NA,5.4723,2,CADE,NA,NA,278.6,NA,213.5,NA,NA,NA,262,NA,NA,2.2895000000000003,1.1393160601265828,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(60,65]",7.1966,8.0876,1.7953965596515753,10,35,35,8.6561,90,0.9343237716754659,14.226209322779239,1,NA,"(60,70]",NA,0.638047138,1.7550447829999998,M,3,0,2021_August_CECO_2.1,63.8047138,63.8047138,NA,63.8047138,1,HP,"2021_August_HP_CECO_(60,70]","2021_August_HP_CECO_(60,70]_2.1",August,6.97,10,NA,80,2620,NA,NA,NA,1,9,36.355034594009,63.644965405991,2.1,NA,1.9216,2,CECO,NA,315.1,231.3,254.4,195.9,238.8,196.8,58.5,262,375,375,0.5685000000000002,0.12620344034842468,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(145,150]",12.1018,13.0756,2.292800928074246,NA,NA,NA,14.5247,NA,0.9002320185614849,9.02325581395349,1,1,"(140,150]",NA,1.488087903,1.488087903,0,0,0,2021_August_CECO_2.2,148.8087903,148.8087903,NA,148.8087903,1,HP,"2021_August_HP_CECO_(140,150]","2021_August_HP_CECO_(140,150]_2.2",August,0.14,7,sample touching pilot flame,NA,3743,NA,NA,NA,NA,1,100,0,2.2,NA,2.5469,2,CECO,NA,NA,268.4,NA,208.4,NA,NA,NA,262,6,NA,1.4490999999999996,0.25409907192575387,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(125,130]",12.0242,14.9044,8.35197846167053,24,60,above 52,18.6384,70,0.7996609151000086,3.9915372254954473,1,NA,"(120,130]",NA,1.296437747,1.296437747,2,2,1,2021_August_PIJE_2.2,129.6437747,129.6437747,NA,129.6437747,1,HP,"2021_August_HP_PIJE_(120,130]","2021_August_HP_PIJE_(120,130]_2.2",August,0.29,19,second ignition at 14:46:35 to 14:46:40 w/ max temps of 291.4 and 205.1,46,1379,NA,NA,NA,0.4166666666666667,1,100,0,2.2,13,10.4444,2,PIJE,NA,339.4,226.5,216.6,185,236.5,177,31.599999999999994,262,250,250,3.734,2.0924215383294698,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
