individual,site,year,year.month,month,lfm.outliers.out,lfm.NAs.imputed,mpa,dw.flam.sample,ww.flam.sample,sample.wt,spp,start.temp,gww.gdw.saturated,gdw.gww.saturated,fd,fh,gd,gti,pfg,dry.norm.fd,dry.norm.fh,dry.norm.gd,dry.norm.gti,dry.norm.pfg,temp.max,ttfg,tti,temp.change,PC1,PC2,PC3,PC4,ttms,model,LFM,prop.ignite,bins10lfm
2020_October_CADE_1.6,1,2020,2020_October,October,129.0838068,129.0838068,0.673,1.97988923157688,0.268110768423125,2.248,CADE,268.4,1.290838068,7.38459422283356,22,30,100,0.5,78,11.1117327419768,15.1523628299683,50.5078760998944,0.252539380499472,39.3961433579177,376,83,83,107.6,0.38782021641573217,0.05855353908094569,1.0714456467297524,-0.21022683685838306,4,HP,129.0838068,100,"(120,130]"
2020_October_ABCO_1.6,1,2020,2020_October,October,NA,129.553057062265,2.907,1.74141971009798,0.0285802899020164,1.77,ABCO,273.9,1.897634742,11.3916616855947,10,31,149,56,83,5.74244103360777,17.8015672041841,85.5623714007557,32.1576697882035,47.6622605789445,293.2,31,87,19.3,-0.15364401043113096,-0.250206682934445,-2.939485198163503,-1.324032233079187,NA,HP,129.553057062265,100,"(120,130]"
2020_October_ABCO_1.6,1,2020,2020_October,October,159.561278,159.561278,2.485,2.4617950039192,0.216104996080796,2.6779,ABCO,278.3,1.897634742,11.3916616855947,11,29,113,15,87,4.46828431387986,11.7800222820469,45.9014661334932,6.09311497347254,35.3400668461407,284.1,45,60,5.80000000000001,-1.0008339560992254,-0.4330701102252044,-0.7990833448935175,0.19349516849803128,3,HP,159.561278,100,"(150,160]"
2020_October_ARPA_1.6,1,2020,2020_October,October,106.4476886,106.4476886,0.781,2.62505976206783,0.121940237932171,2.747,ARPA,240.4,1.238374096,20.6636995827538,22,32,96,0.5,96,8.38076158032685,12.1901986622936,36.5705959868808,0.190471854098338,36.5705959868808,262.5,85,85,22.1,-0.1262718245585326,0.06085762868080386,0.37774813353173153,1.116419840952833,2,HP,106.4476886,100,"(100,110]"
2020_October_CADE_1.6,1,2020,2020_October,October,102.5211535,102.5211535,2.783,3.30832832406244,0.153671675937556,3.462,CADE,258.4,1.290838068,7.38459422283356,21,34,129,0.5,108,6.34761666405986,10.2770936465731,38.9925023649391,0.151133730096663,32.6448857008793,272.3,90,90,13.9,0.3733573554812268,-0.10746806859968583,0.28035788201222656,1.1037226502950035,NA,HP,102.5211535,100,"(100,110]"
2020_October_ARPA_1.6,1,2020,2020_October,October,123.8374096,123.8374096,2.137,3.88699270168591,0.188107298314095,4.0751,ARPA,235.6,1.238374096,20.6636995827538,29,36,150,0.5,121,7.46078066661196,9.26165875855278,38.5902448273033,0.128634149424344,31.1294641606913,256.7,81,81,21.1,0.36935372959256196,-0.6263579076554968,0.44978463459442714,0.9214911634968774,NA,HP,123.8374096,100,"(120,130]"
2020_October_PIJE_1.6,1,2020,2020_October,October,103.8574329,103.8574329,4.071,4.38667741056837,0.158322589431632,4.545,PIJE,283.6,1.634645669,12.6020942408377,24,37,202,9,169,5.47111122011828,8.43462979768235,46.0485194359955,2.05166670754436,38.5257415083329,300.6,56,65,17,0.6253397978967121,-1.6477771369068366,-0.22248883804039518,0.08129374453704583,6,HP,103.8574329,100,"(100,110]"
2020_October_CADE_1.6,1,2020,2020_October,October,84.16188209,84.16188209,3.3,3.42363185830819,0.160468141691809,3.5841,CADE,235.7,1.290838068,7.38459422283356,17,45,212,14,181,4.96548715036221,13.1439365744882,61.922545639811,4.08922471206299,52.8678337773858,248.1,153,167,12.4,3.504912873795861,0.5216906552827653,-1.006731753475329,2.046656803475954,NA,HP,84.16188209,100,"(80,90]"
2020_October_ARPA_1.6,1,2020,2020_October,October,94.97953615,94.97953615,3.484,2.38672276376147,0.110777236238532,2.4975,ARPA,254.4,1.238374096,20.6636995827538,11,40,194,0.5,183,4.60883021983837,16.7593826175941,81.2830056953312,0.209492282719926,76.6741754754928,377,44,44,122.6,0.4552376690938078,-1.6335451964759904,0.05750224098320228,-0.4395598323215195,3,HP,94.97953615,85,"(90,100]"
2020_October_ARPA_1.6,1,2020,2020_October,October,107.4027073,107.4027073,1.542,2.69732318067308,0.0914768193269171,2.7888,ARPA,281.3,1.238374096,20.6636995827538,10,32,223,0.5,213,3.70737925349554,11.8636136111857,82.6745573529506,0.185368962674777,78.9671780994551,310.8,66,66,29.5,0.7965656164011132,-2.0968681638159903,-0.517004779745617,1.0446639043488208,4,HP,107.4027073,100,"(100,110]"
2020_October_PIJE_1.6,1,2020,2020_October,October,132.8984562,132.8984562,2.182,6.87885023094688,0.545849769053117,7.4247,PIJE,283.6,1.634645669,12.6020942408377,22,43,264,0.5,242,3.19820889558336,6.2510446595493,38.3785067470004,0.0726865658087128,35.180297851417,348.9,109,109,65.3,3.145253001178827,-1.6249393769737992,0.14569616181242157,0.7491747796576779,NA,HP,132.8984562,92,"(130,140]"
2020_October_ARPA_1.6,1,2020,2020_October,October,114.1684665,114.1684665,0.186,2.84803061073651,0.101069389263485,2.9491,ARPA,281.8,1.238374096,20.6636995827538,29,35,293,12,252,10.1824748268771,12.2891937565758,102.87810773362,4.21343785939742,88.4821950473459,359.7,28,40,77.9,1.2222031193622125,-3.7787151933695835,-0.2795941265172874,-0.8629204212146308,0,HP,114.1684665,88,"(110,120]"
2020_October_QUKE_1.6,1,2020,2020_October,October,118.879056,118.879056,1.753,1.84533028619529,0.069969713804714,1.9153,QUKE,255.5,1.424321503,16.6175611947002,10,37,262,0.5,252,5.41908409286343,20.0506111435947,141.980003233022,0.270954204643172,136.560919140158,245,28,28,-10.5,-0.16117063297991208,-3.21213097106826,-1.1434498180068897,1.2003436489900707,2,HP,118.879056,25,"(110,120]"
2020_October_QUKE_1.7,1,2020,2020_October,October,99.53445065,99.53445065,5.016,0.449094780639251,0.0191052193607492,0.4682,QUKE,275.8,1.525632706,16.4631782945736,7,32,28,0.5,21,15.5869101618951,71.2544464543777,62.3476406475805,1.11335072584965,46.7607304856854,268.8,11,11,-7,-3.266503695913981,0.23544675258984704,0.003821818180443748,-0.004277170254845641,1,HP,99.53445065,29,"(90,100]"
2020_October_PIJE_1.7,1,2020,2020_October,October,139.4361171,139.4361171,2.794,9.08401586601307,0.559684133986929,9.6437,PIJE,251.3,1.673132184,12.5945812807882,35,31,82,21,26,3.85292149598164,3.41258761072659,9.0268446477284,2.31175289758898,2.86217025415779,325.6,66,87,74.3,-0.09495874996711298,0.4236852968456517,0.4761565255393313,-1.0435399825975473,16,HP,139.4361171,92,"(130,140]"
2020_October_PIJE_1.7,1,2020,2020_October,October,128.3185841,128.3185841,2.889,12.162599054245,0.965700945754973,13.1283,PIJE,244.4,1.673132184,12.5945812807882,65,44,107,14,28,5.3442524669358,3.61764782377193,8.79746175326355,1.15106976210925,2.3021395242185,410.9,93,107,166.5,1.9793363126373846,0.59989761830724,2.6610813254758443,-2.5685084147706148,12,HP,128.3185841,94,"(120,130]"
2020_October_QUKE_1.7,1,2020,2020_October,October,30.33926585,30.33926585,8.25,0.435557155253921,0.00624284474607883,0.4418,QUKE,223.1,1.525632706,16.4631782945736,6,28,34,0.5,28,13.7754596098923,64.2854781794976,78.0609377893899,1.14795496749103,64.2854781794976,234.9,9,9,11.8,-3.581485119934765,-0.08280884347787347,-0.28584895656273013,0.5254523785836025,1,HP,30.33926585,100,"(30,40]"
2020_October_QUKE_1.7,1,2020,2020_October,October,63.64861223,63.64861223,6.321,0.622907945107915,0.0192920548920854,0.6422,QUKE,225.6,1.525632706,16.4631782945736,4,28.5,34,0.5,30,6.42149459067668,45.7531489585713,54.5827040207518,0.802686823834585,48.1612094300751,228.1,18,18,2.5,-3.363430097795505,0.12789465395889205,-0.40720293106850514,0.7888483459734519,0,HP,63.64861223,100,"(60,70]"
2020_October_PIJE_1.7,1,2020,2020_October,October,110.1831251,110.1831251,3.992,6.2687935572197,0.3172064427803,6.586,PIJE,247.5,1.673132184,12.5945812807882,52,45,106,17,37,8.29505701940243,7.17841472832903,16.9091546933973,2.71184556403541,5.90225210995942,268.6,58,75,21.1,0.030546712309636043,0.243874510694807,1.0245227875735106,-1.232515754675003,8,HP,110.1831251,100,"(110,120]"
2020_October_QUKE_1.7,1,2020,2020_October,October,148.8646685,148.8646685,0.235,1.04814610564474,0.0464538943552564,1.0946,QUKE,256.7,1.525632706,16.4631782945736,6,32,45,0.5,39,5.72439278044089,30.5300948290181,42.9329458533066,0.477032731703407,37.2085530728658,251.7,26,26,-5,-2.7513128169150844,0.23147366367267927,-0.21066881782103725,0.5216305833949776,NA,HP,148.8646685,60,"(140,150]"
2020_October_QUKE_1.7,1,2020,2020_October,October,152.5632706,152.5632706,0.982,1.22392700445875,0.0391729955412499,1.2631,QUKE,240.3,1.525632706,16.4631782945736,7,35,55,0.5,48,5.71929532929586,28.5964766464793,44.9373204444675,0.408521094949704,39.2180251151716,247.1,18,18,6.79999999999998,-2.8160504813298397,0.04782095654166464,-0.24552679695639734,0.3668505624783389,2,HP,152.5632706,67,"(150,160]"
2020_October_QUKE_1.7,1,2020,2020_October,October,105.9469027,105.9469027,3.312,0.660186283191487,0.0262137168085134,0.6864,QUKE,212.3,1.525632706,16.4631782945736,5,30,63,0.5,58,7.57361994228189,45.4417196536913,95.4276112727518,0.757361994228189,87.8539913304699,207.8,18,18,-4.5,-3.118504676606832,-0.3039995484422253,-0.6237962944367115,1.0575441677550743,1,HP,105.9469027,67,"(100,110]"
2020_October_QUKE_1.7,1,2020,2020_October,October,109.476662,109.476662,2.027,0.963759682610143,0.0585403173898568,1.0223,QUKE,215.8,1.525632706,16.4631782945736,7,31,96,0.5,89,7.26322145064416,32.1656949957099,99.6098941802628,0.518801532188869,92.3466727296186,225.5,15,15,9.69999999999999,-2.6878790643838,-0.8918516031565258,-0.5930126021622024,0.8464741602913735,1,HP,109.476662,67,"(100,110]"
2020_October_PIJE_1.7,1,2020,2020_October,October,128.3654912,128.3654912,2.786,9.26348481811744,0.427115181882563,9.6906,PIJE,269.1,1.673132184,12.5945812807882,38,33,137,0.5,99,4.10212795142493,3.56237427360586,14.7892507722425,0.0539753677819069,10.6871228208176,350.3,90,90,81.2,1.066639077060468,-0.4877062680065222,1.4988210044923602,-0.2351756914145242,32,HP,128.3654912,94,"(120,130]"
2020_October_PIJE_1.7,1,2020,2020_October,October,104.4130892,104.4130892,3.668,6.72462988459406,0.308170115405936,7.0328,PIJE,234.7,1.673132184,12.5945812807882,32,47,197,10,155,4.75862620682085,6.98923224126813,29.2952925857409,1.48707068963152,23.0495956892885,249.1,66,76,14.4,0.8996789463136132,-0.9793124785455981,-0.14063601145182494,0.23115172320243232,0,HP,104.4130892,100,"(100,110]"
2020_October_PIJE_1.7,1,2020,2020_October,October,123.2162765,123.2162765,3.789,7.26309143304915,0.426208566950852,7.6893,PIJE,260.7,1.673132184,12.5945812807882,41,34,276,5,230,5.64497919073939,4.68120225573511,38.0003477230262,0.688412096431633,31.6669564358551,434.3,64,69,173.6,2.501300564836228,-3.18313370212836,1.1905644886484565,-1.3237189598116583,16,HP,123.2162765,94,"(120,130]"
2020_October_PIJE_1.8,1,2020,2020_October,October,119.9895525,119.9895525,3.563,7.20533148854286,0.638068511457141,7.8434,PIJE,271.3,1.493987976,11.2924103903642,29,43,40,0.5,11,4.02479747755015,5.96780315636747,5.5514447966209,0.0693930599577613,1.52664731907075,347.3,66,66,76,-0.5492228263901444,1.2996658622258885,1.5376621084418154,-0.9856065556420286,12,HP,119.9895525,100,"(110,120]"
2020_October_PIJE_1.8,1,2020,2020_October,October,130.3972758,130.3972758,2.232,5.78887036104013,0.432829638959875,6.2217,PIJE,274.2,1.493987976,11.2924103903642,28,40,45,0.5,17,4.83686768811472,6.90981098302103,7.77353735589866,0.0863726372877629,2.93666966778394,347.3,67,67,73.1,-0.5522330539920275,1.1021595178781278,1.4603954136781088,-0.8297171069243305,11,HP,130.3972758,92,"(130,140]"
2020_October_PIJE_1.8,1,2020,2020_October,October,129.0542311,129.0542311,4.468,6.71802362211918,0.261776377880816,6.9798,PIJE,277,1.493987976,11.2924103903642,25,46,52,2,25,3.72133255347408,6.84725189839232,7.7403717112261,0.297706604277927,3.72133255347408,362.9,66,68,85.9,-0.24425468184105903,1.330968335392128,1.3163129869089056,-1.134864416090016,7,HP,129.0542311,94,"(120,130]"
2020_October_PIJE_1.8,1,2020,2020_October,October,94.9608444,94.9608444,4.339,6.87129721911808,0.255302780881919,7.1266,PIJE,245,1.493987976,11.2924103903642,23,46,52,3,26,3.34725733243017,6.69451466486033,7.56771222984211,0.436598782490891,3.78385611492106,400.3,54,57,155.3,-0.3660470718682861,1.1612932329559025,1.3811589465392298,-1.7210514757692095,16,HP,94.9608444,100,"(90,100]"
2020_October_QUKE_1.8,1,2020,2020_October,October,103.4313725,103.4313725,2.808,0.405792521726996,0.0116074782730043,0.4174,QUKE,220.7,1.620715918,17.5519266917293,5,45,33,0.5,28,12.3215676294888,110.8941086654,81.3223463546264,1.23215676294888,69.0007787251376,223.6,20,20,2.90000000000001,-2.900357935538871,0.9552473140402806,-0.3439108689582059,0.3382255684231512,1,HP,103.4313725,67,"(100,110]"
2020_October_PIJE_1.8,1,2020,2020_October,October,149.3987976,149.3987976,1.094,6.86525587945577,0.244744120544234,7.11,PIJE,286.5,1.493987976,11.2924103903642,39,44,70,0.5,31,5.68077879175738,6.40908376505961,10.1962696262312,0.0728304973302229,4.51549083447382,372.4,78,78,85.9,0.4055750444970401,0.9408707403148081,2.022636313192866,-1.298151563200864,4,HP,149.3987976,92,"(140,150]"
2020_October_QUKE_1.8,1,2020,2020_October,October,109.4988781,109.4988781,4.761,0.737995022205059,0.0289049777949412,0.7669,QUKE,223.4,1.620715918,17.5519266917293,2,30,55,0.5,53,2.71004537947179,40.6506806920768,74.5262479354742,0.677511344867947,71.8162025560024,245.4,14,14,22,-3.1200508581285162,-0.2040270047111981,-0.5062541796421444,0.6250978021541155,0,HP,109.4988781,67,"(100,110]"
2020_October_PIJE_1.8,1,2020,2020_October,October,122.0210665,122.0210665,2.489,3.76688231835363,0.186517681646367,3.9534,PIJE,239.3,1.493987976,11.2924103903642,27,36,81,0.5,54,7.16773122123993,9.55697496165325,21.5031936637198,0.132735763356295,14.3354624424799,252.7,72,72,13.4,-0.7024017400404261,0.40067589348887883,0.6682510466468723,0.6184091024586977,9,HP,122.0210665,94,"(120,130]"
2020_October_PIJE_1.8,1,2020,2020_October,October,130.3972758,130.3972758,2.232,5.78887036104013,0.432829638959875,6.2217,PIJE,282.6,1.493987976,11.2924103903642,27,47,160,20,113,4.6641224135392,8.11902790504972,27.6392439320841,3.45490549151052,19.5202160270344,315.7,69,89,33.1,1.1283730656816404,-0.007570700856645981,-0.2654489233700417,-0.7929982833930356,NA,HP,130.3972758,92,"(130,140]"
2020_October_PIJE_1.8,1,2020,2020_October,October,138.048369,138.048369,3.089,11.3109595342872,0.443140465712816,11.7541,PIJE,278.4,1.493987976,11.2924103903642,21,49,171,13,137,1.85660641224488,4.3320816285714,15.1180807854226,1.14932777900874,12.112146594169,365.2,79,92,86.8,1.7183608257653398,-0.0034500130438565465,0.04207830893243475,-0.8160598327563794,20,HP,138.048369,92,"(130,140]"
2020_October_PIJE_1.9,1,2020,2020_October,October,115.4129054,115.4129054,3.805,4.94403628720832,0.225963712791684,5.17,PIJE,237.9,1.777408638,11.8669187494236,27,44,54,0.5,27,5.46112496582134,8.89961105541256,10.9222499316427,0.101131943811506,5.46112496582134,381.7,59,59,143.8,-0.37955371688291434,1.008650121868909,1.5704246400356172,-1.4034096510827836,4,HP,115.4129054,100,"(110,120]"
2020_October_PIJE_1.9,1,2020,2020_October,October,127.9491133,127.9491133,4.285,6.62094694044023,0.29245305955977,6.9134,PIJE,236.7,1.777408638,11.8669187494236,37,44,94,6,51,5.58832449993019,6.64557508099807,14.1973649457686,0.906214783772464,7.70282566206594,268.1,80,86,31.4,0.17759345283109157,0.7246096966032126,0.9285005372224353,-0.09841464841782327,2,HP,127.9491133,94,"(120,130]"
2020_October_QUKE_1.9,1,2020,2020_October,October,107.9230334,107.9230334,2.498,0.652041869396611,0.0325581306033892,0.6846,QUKE,227.1,1.718429273,19.3025188262789,5,30,58,0.5,53,7.66821922743538,46.0093153646123,88.9513430382504,0.766821922743538,81.283123810815,230.1,12,12,3,-3.2130607411728764,-0.32736282719776344,-0.4740546555450964,0.6898459622352735,1,HP,107.9230334,67,"(100,110]"
2020_October_PIJE_1.9,1,2020,2020_October,October,169.8667892,169.8667892,0.744,5.17581347766572,0.155086522334282,5.3309,PIJE,278.7,1.777408638,11.8669187494236,13,45,67,0.5,54,2.51168247389451,8.69428548655793,12.944825057764,0.096603172072866,10.4331425838695,352.7,89,89,74,0.36975380579037687,1.5457835551382577,0.7171738792824139,-0.16230240559542353,2,HP,169.8667892,100,"(160,170]"
2020_October_PIJE_1.9,1,2020,2020_October,October,149.8314752,149.8314752,2.684,7.61022628425439,0.349773715745612,7.96,PIJE,270,1.777408638,11.8669187494236,24,42,83,0.5,59,3.15365129807719,5.51888977163508,10.9063774058503,0.0657010687099415,7.75272610777309,346.1,80,80,76.1,0.2607757675340453,0.8381944164813021,1.0953077194168492,-0.4053791007976282,3,HP,149.8314752,92,"(140,150]"
2020_October_PIJE_1.9,1,2020,2020_October,October,120.7798383,120.7798383,2.891,3.04083795115071,0.102362048849285,3.1432,PIJE,241.5,1.777408638,11.8669187494236,18,46,90,2,70,5.9194209915686,15.1274092006753,29.597104957843,0.657713443507622,23.0199705227668,279.4,69,71,37.9,-0.3107767190294295,0.8214201578395885,0.304367010660045,0.22225059444615253,3,HP,120.7798383,94,"(120,130]"
2020_October_PIJE_1.9,1,2020,2020_October,October,141.979835,141.979835,2.376,3.75396163809169,0.316338361908311,4.0703,PIJE,251.4,1.777408638,11.8669187494236,16,46,94,0.5,78,4.26216395970779,12.2537213841599,25.0402132632832,0.133192623740868,20.7780493035755,287.8,84,84,36.4,0.17576355567612292,1.007173221284351,0.33208164683005315,0.4841222349848623,NA,HP,141.979835,92,"(140,150]"
2020_October_QUKE_1.9,1,2020,2020_October,October,131.6494845,131.6494845,1.885,0.848224018634588,0.0290759813654118,0.8773,QUKE,226.3,1.718429273,19.3025188262789,4,36,95,0.5,91,4.71573536250355,42.441618262532,111.998714859459,0.589466920312944,107.282979496956,226.5,20,20,0.199999999999989,-2.440943881955418,-0.5103063526869899,-0.7055335565577995,0.8482457091964536,2,HP,131.6494845,75,"(130,140]"
2020_October_PIJE_1.9,1,2020,2020_October,October,177.7408638,177.7408638,0.401,4.77141355560054,0.164486444399459,4.9359,PIJE,269,1.777408638,11.8669187494236,9,45,163,60,94,1.8862334809432,9.43116740471602,34.1617841548602,12.5748898729547,19.7006608009624,332.7,84,144,63.7,2.23584437343126,1.248527567809001,-2.913313116642163,-1.4113180317593654,3,HP,177.7408638,100,"(170,180]"
2020_October_PIJE_1.9,1,2020,2020_October,October,140.8064516,140.8064516,3.636,3.73060708965201,0.173592910347989,3.9042,PIJE,250.7,1.777408638,11.8669187494236,13,44,148,5,130,3.48468752875625,11.7943270204058,39.6718272504557,1.34026443413702,34.8468752875625,392.3,62,67,141.6,0.7796309752155062,-0.24874222990242423,0.29132414355896324,-0.834617796557941,1,HP,140.8064516,92,"(140,150]"
2020_October_ABCO_2.1,2,2020,2020_October,October,180.3030303,180.3030303,0.995,2.79134203455841,0.206657965441593,2.998,ABCO,278.2,1.803030303,13.5070623994279,26,42,52,0.5,26,9.31451598482206,15.0465258216356,18.6290319696441,0.179125307400424,9.31451598482206,288.9,77,77,10.7,-0.5051985228695581,1.281556160903422,1.0019076415318624,0.019661865873922102,0,HP,180.3030303,100,"(180,190]"
2020_October_CADE_2.1,2,2020,2020_October,October,81.54031772,81.54031772,3.919,2.41396423577165,0.127535764228347,2.5415,CADE,245,1.510759919,13.707072515667,24,47,71,11,36,9.94215226735872,19.4700481902442,29.4122004576029,4.55681978920608,14.9132284010381,279.1,34,45,34.1,-1.30545425501054,0.6894468040026105,0.2077174327911253,-0.8927033718189938,1,HP,81.54031772,100,"(80,90]"
2020_October_CADE_2.1,2,2020,2020_October,October,93.48560079,93.48560079,2.461,3.18747191760442,0.118728082395575,3.3062,CADE,240.3,1.510759919,13.707072515667,25,43,71,0.5,46,7.84320635483088,13.4903149303091,22.2747060477197,0.156864127096618,14.4314996928888,385.5,53,53,145.2,-0.3881395633100616,0.5882640915114813,1.4033951921464982,-1.3843614741088348,NA,HP,93.48560079,100,"(90,100]"
2020_October_ABCO_2.1,2,2020,2020_October,October,64.23272159,64.23272159,4.714,1.3903950537045,0.0305049462954987,1.4209,ABCO,252.5,1.803030303,13.5070623994279,14,31,63,0.5,49,10.0690806995458,22.2958215489944,45.3108631479563,0.35961002498378,35.2417824484104,269.2,60,60,16.7,-1.4001318087030783,0.40345426144525204,0.2203953282674167,0.7142039098187958,0,HP,64.23272159,100,"(60,70]"
2020_October_CADE_2.1,2,2020,2020_October,October,102.2511432,102.2511432,3.037,3.56860818762685,0.163091812373149,3.7317,CADE,250.2,1.510759919,13.707072515667,17,40,70,0.5,53,4.76376197839335,11.2088517138667,19.6154904992667,0.140110646423334,14.8517285208734,280.4,67,67,30.2,-0.7844266901034143,0.8061263814957061,0.4208956238422322,0.3607541550166289,1,HP,102.2511432,100,"(100,110]"
2020_October_ABCO_2.1,2,2020,2020_October,October,123.9273927,123.9273927,1.769,2.51171302421407,0.148786975785933,2.6605,ABCO,257.5,1.803030303,13.5070623994279,15,31,68,0.5,53,5.97201983482711,12.3421743253094,27.0731565845496,0.19906732782757,21.1011367497225,282.4,86,86,24.9,-0.4904924139791169,0.7801925041003542,0.3546063447294625,0.9600735370473572,3,HP,123.9273927,100,"(120,130]"
2020_October_ARPA_2.1,2,2020,2020_October,October,22.99791605,22.99791605,0.13,3.09648743210339,0.0609125678966098,3.1574,ARPA,294.6,1.04319603465587,7.92178186761476,33,27,87,0.5,54,10.6572368606656,8.71955743145367,28.0963517235729,0.161473285767661,17.4391148629073,323,45,45,28.4,-1.1803942424564486,-0.6878026131879893,1.2822435984892455,-0.49066732305107796,16,HP,22.99791605,100,"(20,30]"
2020_October_CADE_2.1,2,2020,2020_October,October,127.8910007,127.8910007,1.768,2.38257886752943,0.173821132470569,2.5564,CADE,257.4,1.510759919,13.707072515667,24,36,87,0.5,63,10.0731188071379,15.1096782107068,36.5150556758748,0.209856641815373,26.4419368687369,221.9,64,64,-35.5,-1.087153278706876,0.18777792090675754,0.30383729185256536,0.9578571704798444,2,HP,127.8910007,100,"(120,130]"
2020_October_ABCO_2.1,2,2020,2020_October,October,93.86503067,93.86503067,3.061,1.79336086286595,0.0482391371340525,1.8416,ABCO,249.4,1.803030303,13.5070623994279,17,40,82,0.5,65,9.47940838456378,22.3044903166207,45.7242051490724,0.278806128957758,36.2447967645086,267.1,56,56,17.7,-1.0565144961268584,0.4025919347983841,0.2669921621087116,0.3868258126060976,2,HP,93.86503067,100,"(90,100]"
2020_October_CADE_2.1,2,2020,2020_October,October,122.2691045,122.2691045,2.192,3.42580335988575,0.235096640114253,3.6609,CADE,258.4,1.510759919,13.707072515667,17,39,89,1,71,4.96233969499258,11.384191064983,25.9793078149612,0.291902334999564,20.725065784969,304.8,69,70,46.4,-0.37719880152207724,0.49500776334268165,0.4458731041558981,0.2023341169522984,2,HP,122.2691045,100,"(120,130]"
2020_October_CADE_2.1,2,2020,2020_October,October,55.9023408,55.9023408,6.708,1.6795245397367,0.0488754602632986,1.7284,CADE,267.2,1.510759919,13.707072515667,11,38,107,13,83,6.54947262736897,22.6254508945474,63.7085064662255,7.74028583234515,49.4187480065114,294.8,32,45,27.5999999999999,-1.183807295987598,-0.1842813692436372,-0.6078269952634248,-0.3641364651559952,2,HP,55.9023408,100,"(50,60]"
2020_October_CADE_2.1,2,2020,2020_October,October,96.19500595,96.19500595,4.171,2.11873145271678,0.107168547283223,2.2259,CADE,230.1,1.510759919,13.707072515667,10,49,96,0.5,86,4.71980532840882,23.1270461092032,45.3101311527246,0.235990266420441,40.5903258243158,246.9,55,55,16.8,-0.8803467622191474,0.6582352865242398,-0.23404092368374646,0.593778246413572,2,HP,96.19500595,100,"(90,100]"
2020_October_ABCO_2.1,2,2020,2020_October,October,144.363104,144.363104,2.701,2.64932033120011,0.0707796687998941,2.7201,ABCO,260.8,1.803030303,13.5070623994279,24,33,145,27,94,9.05892719629277,12.4560248949026,54.7310184776021,10.1912930958294,35.48079818548,269,35,62,8.19999999999999,-0.5897802359901159,-0.8453076267813328,-1.0158070901282792,-0.5596859456156765,NA,HP,144.363104,100,"(140,150]"
2020_October_ABCO_2.1,2,2020,2020_October,October,116.1696179,116.1696179,2.592,2.55622742840809,0.0855725715919129,2.6418,ABCO,272.1,1.803030303,13.5070623994279,19,35,131,11,101,7.43282846778325,13.6920524406534,51.247396277874,4.3032164813482,39.5113513287425,312.3,56,67,40.2,-0.14969924630534417,-0.4365957036350455,-0.12921209645441667,-0.1807002594251957,2,HP,116.1696179,92,"(110,120]"
2020_October_ABCO_2.1,2,2020,2020_October,October,174.6666667,174.6666667,0.155,2.74708225130486,0.151317748695138,2.8984,ABCO,256.8,1.803030303,13.5070623994279,10,43,114,0.5,104,3.64022591433147,15.6529714316253,41.4985754233788,0.182011295716574,37.8583495090473,253.3,85,85,-3.5,0.0823505703684323,0.6133961579566584,-0.2603084812176748,1.2419126585562683,NA,HP,174.6666667,100,"(170,180]"
2020_October_ARPA_2.1,2,2020,2020_October,October,84.96691481,84.96691481,1.038,4.08220385481636,0.218696145183645,4.3009,ARPA,264.3,1.04319603465587,7.92178186761476,26,26,132,0.5,106,6.3691086787163,6.3691086787163,32.3354748304059,0.122482859206083,25.9663661516895,329,40,40,64.7,-0.8800839015319364,-1.5043707634635122,0.7537634061308034,-0.2221927983045992,12,HP,84.96691481,67,"(80,90]"
2020_October_ARPA_2.1,2,2020,2020_October,October,80.58469092,80.58469092,5.948,3.53979954680321,0.16760045319679,3.7074,ARPA,261.7,1.04319603465587,7.92178186761476,29,16,144,0.5,115,8.19255430048006,4.52002995888555,40.6802696299699,0.141250936215173,32.4877153294899,284.4,31,31,22.7,-1.522464845772986,-2.385045207328932,0.5359713535752835,0.40473301117885996,17,HP,80.58469092,67,"(80,90]"
2020_October_CADE_2.1,2,2020,2020_October,October,151.0759919,151.0759919,0.18,2.53535840976294,0.151241590237057,2.6866,CADE,261.1,1.510759919,13.707072515667,14,36,183,21,148,5.52190173432284,14.1991758882587,72.1791440986486,8.28285260148426,58.3743897628415,334,34,55,72.9,0.08090959652900961,-1.3791636175772881,-0.9999968125658156,-0.768868174206705,1,HP,151.0759919,100,"(150,160]"
2020_October_ARPA_2.1,2,2020,2020_October,October,NA,104.319603465587,1.954,3.21549453697301,0.405905463026993,3.6214,ARPA,275.2,1.04319603465587,7.92178186761476,22,30,186,0.5,164,6.84187136598599,9.3298245899809,57.8449124578816,0.155497076499682,51.0030410918956,259.4,53,53,-15.8,-0.2579255263969563,-1.94705470106605,-0.09382278132936375,0.983900221095364,2,HP,104.319603465587,100,"(100,110]"
2020_October_ARPA_2.1,2,2020,2020_October,October,84.75991649,84.75991649,2.556,2.80020699214232,0.0460930078576842,2.8463,ARPA,233,1.04319603465587,7.92178186761476,16,26,256,0.5,240,5.71386331256858,9.28502788292395,91.4218130010973,0.178558228517768,85.7079496885287,266.1,48,48,33.1,0.25376162549364556,-3.3412256139980956,-0.7037008072402157,1.4022022480940355,NA,HP,84.75991649,67,"(80,90]"
