date,sample,fresh.weight,dry.weight,water.potential,spp,fresh.weight.saturated.excel,RWD.excel,TLP.excel,RWC.at.tlp.excel,Po,SWC,
10.21.2020,3,0.5608,0.2589,-2.877,QUKE,0.6349,19.71,-2.809,83.03,,,
10.21.2020,3,0.5571,0.2589,-3.046,QUKE,0.6349,20.69,-2.809,83.03,,,
10.21.2020,3,0.5523,0.2589,-3.337,QUKE,0.6349,21.97,-2.809,83.03,,,
10.21.2020,3,0.5331,0.2589,-3.748,QUKE,0.6349,27.08,-2.809,83.03,,,
10.21.2020,3,0.5134,0.2589,-4.27,QUKE,0.6349,32.32,-2.809,83.03,,,
10.21.2020,3,0.5464,0.2589,-4.872,QUKE,0.6349,23.54,-2.809,83.03,,,
10.21.2020,3,0.4771,0.2589,-5.946,QUKE,0.6349,41.97,-2.809,83.03,,,
10.21.2020,4,0.6407,0.3938,-0.11,QUKE,0.6324,-3.49,-2.956,80.77,,,
10.21.2020,4,0.6377,0.3938,-0.177,QUKE,0.6324,-2.24,-2.956,80.77,,,
10.21.2020,4,0.6353,0.3938,-0.237,QUKE,0.6324,-1.23,-2.956,80.77,,,
10.21.2020,4,0.632,0.3938,-0.262,QUKE,0.6324,0.15,-2.956,80.77,,,
10.21.2020,4,0.6276,0.3938,-0.386,QUKE,0.6324,2,-2.956,80.77,,,
10.21.2020,4,0.6213,0.3938,-0.634,QUKE,0.6324,4.64,-2.956,80.77,,,
10.21.2020,4,0.6155,0.3938,-0.916,QUKE,0.6324,7.07,-2.956,80.77,,,
10.21.2020,4,0.607,0.3938,-1.284,QUKE,0.6324,10.63,-2.956,80.77,,,
10.21.2020,4,0.6042,0.3938,-1.52,QUKE,0.6324,11.81,-2.956,80.77,,,
10.21.2020,4,0.6001,0.3938,-2.05,QUKE,0.6324,13.52,-2.956,80.77,,,
10.21.2020,4,0.5988,0.3938,-2.103,QUKE,0.6324,14.07,-2.956,80.77,,,
10.21.2020,4,0.5969,0.3938,-2.258,QUKE,0.6324,14.87,-2.956,80.77,,,
10.21.2020,4,0.5946,0.3938,-2.409,QUKE,0.6324,15.83,-2.956,80.77,,,
10.21.2020,4,0.5907,0.3938,-2.583,QUKE,0.6324,17.47,-2.956,80.77,,,
10.21.2020,4,0.5891,0.3938,-2.714,QUKE,0.6324,18.14,-2.956,80.77,,,
10.21.2020,4,0.5865,0.3938,-2.925,QUKE,0.6324,19.23,-2.956,80.77,,,
10.21.2020,4,0.5832,0.3938,-3.128,QUKE,0.6324,20.61,-2.956,80.77,,,
10.21.2020,4,0.581,0.3938,-3.273,QUKE,0.6324,21.53,-2.956,80.77,,,
10.21.2020,4,0.5772,0.3938,-3.337,QUKE,0.6324,23.12,-2.956,80.77,,,
10.21.2020,4,0.5724,0.3938,-3.681,QUKE,0.6324,25.14,-2.956,80.77,,,
10.21.2020,4,0.5665,0.3938,-3.857,QUKE,0.6324,27.61,-2.956,80.77,,,
10.21.2020,4,0.5617,0.3938,-4.003,QUKE,0.6324,29.62,-2.956,80.77,,,
10.21.2020,4,0.5433,0.3938,-4.27,QUKE,0.6324,37.33,-2.956,80.77,,,
10.21.2020,4,0.5371,0.3938,-4.787,QUKE,0.6324,39.93,-2.956,80.77,,,
10.21.2020,5,0.4764,0.2134,-0.182,QUKE,0.4727,-1.42,-2.947,83.72,,,
10.21.2020,5,0.473,0.2134,-0.307,QUKE,0.4727,-0.11,-2.947,83.72,,,
10.21.2020,5,0.4673,0.2134,-0.445,QUKE,0.4727,2.09,-2.947,83.72,,,
10.21.2020,5,0.4623,0.2134,-0.574,QUKE,0.4727,4.02,-2.947,83.72,,,
10.21.2020,5,0.4491,0.2134,-1.162,QUKE,0.4727,9.11,-2.947,83.72,,,
10.21.2020,5,0.454,0.2134,-1.223,QUKE,0.4727,7.22,-2.947,83.72,,,
10.21.2020,5,0.4453,0.2134,-1.543,QUKE,0.4727,10.57,-2.947,83.72,,,
10.21.2020,5,0.4456,0.2134,-1.592,QUKE,0.4727,10.46,-2.947,83.72,,,
10.21.2020,5,0.4435,0.2134,-1.664,QUKE,0.4727,11.27,-2.947,83.72,,,
10.21.2020,5,0.4412,0.2134,-1.886,QUKE,0.4727,12.15,-2.947,83.72,,,
10.21.2020,5,0.4488,0.2134,-1.924,QUKE,0.4727,9.22,-2.947,83.72,,,
10.21.2020,5,0.438,0.2134,-2.176,QUKE,0.4727,13.39,-2.947,83.72,,,
10.21.2020,5,0.435,0.2134,-2.432,QUKE,0.4727,14.54,-2.947,83.72,,,
10.21.2020,5,0.4329,0.2134,-2.732,QUKE,0.4727,15.35,-2.947,83.72,,,
10.21.2020,5,0.4305,0.2134,-2.983,QUKE,0.4727,16.28,-2.947,83.72,,,
10.21.2020,5,0.438,0.2134,-3.187,QUKE,0.4727,13.39,-2.947,83.72,,,
10.21.2020,5,0.4241,0.2134,-3.572,QUKE,0.4727,18.75,-2.947,83.72,,,
10.21.2020,5,0.4209,0.2134,-3.886,QUKE,0.4727,19.98,-2.947,83.72,,,
10.21.2020,5,0.4059,0.2134,-4.003,QUKE,0.4727,25.77,-2.947,83.72,,,
10.21.2020,5,0.4032,0.2134,-4.399,QUKE,0.4727,26.81,-2.947,83.72,,,
10.21.2020,5,0.3992,0.2134,-5.512,QUKE,0.4727,28.35,-2.947,83.72,,,
10.21.2020,6,0.516,0.2204,-0.128,QUKE,0.5141,-0.65,-2.791,83.29,,,
10.21.2020,6,0.5135,0.2204,-0.23,QUKE,0.5141,0.2,-2.791,83.29,,,
10.21.2020,6,0.5091,0.2204,-0.292,QUKE,0.5141,1.7,-2.791,83.29,,,
10.21.2020,6,0.5035,0.2204,-0.456,QUKE,0.5141,3.6,-2.791,83.29,,,
10.21.2020,6,0.4972,0.2204,-0.6,QUKE,0.5141,5.75,-2.791,83.29,,,
10.21.2020,6,0.488,0.2204,-0.931,QUKE,0.5141,8.88,-2.791,83.29,,,
10.21.2020,6,0.4854,0.2204,-1.09,QUKE,0.5141,9.77,-2.791,83.29,,,
10.21.2020,6,0.482,0.2204,-1.261,QUKE,0.5141,10.92,-2.791,83.29,,,
10.21.2020,6,0.4815,0.2204,-1.653,QUKE,0.5141,11.09,-2.791,83.29,,,
10.21.2020,6,0.479,0.2204,-1.969,QUKE,0.5141,11.95,-2.791,83.29,,,
10.21.2020,6,0.4755,0.2204,-2.198,QUKE,0.5141,13.14,-2.791,83.29,,,
10.21.2020,6,0.465,0.2204,-2.432,QUKE,0.5141,16.71,-2.791,83.29,,,
10.21.2020,6,0.4719,0.2204,-2.551,QUKE,0.5141,14.36,-2.791,83.29,,,
10.21.2020,6,0.4685,0.2204,-2.784,QUKE,0.5141,15.52,-2.791,83.29,,,
10.21.2020,6,0.4599,0.2204,-3.445,QUKE,0.5141,18.45,-2.791,83.29,,,
10.21.2020,6,0.4566,0.2204,-3.502,QUKE,0.5141,19.57,-2.791,83.29,,,
10.21.2020,6,0.4495,0.2204,-3.968,QUKE,0.5141,21.99,-2.791,83.29,,,
10.21.2020,6,0.4429,0.2204,-4.26,QUKE,0.5141,24.24,-2.791,83.29,,,
10.21.2020,6,0.4472,0.2204,-4.401,QUKE,0.5141,22.77,-2.791,83.29,,,
10.21.2020,6,0.4296,0.2204,-4.806,QUKE,0.5141,28.77,-2.791,83.29,,,
12.14.2016,1,0.3152,0.1880,-0.432,ADFA,0.295241343012417,1.141704027,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.3146,0.1880,-0.852,ADFA,0.295241343012417,1.39497037,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.3136,0.1880,-1.050,ADFA,0.295241343012417,1.817080942,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.3128,0.1880,-1.170,ADFA,0.295241343012417,2.1547694,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.3118,0.1880,-1.414,ADFA,0.295241343012417,2.576879972,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.3108,0.1880,-1.711,ADFA,0.295241343012417,2.998990544,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.3091,0.1880,-2.115,ADFA,0.295241343012417,3.716578516,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.3069,0.1880,-2.630,ADFA,0.295241343012417,4.645221775,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.3035,0.1880,-3.200,ADFA,0.295241343012417,6.08039772,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.2996,0.1880,-3.804,ADFA,0.295241343012417,7.726628951,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.2925,0.1880,-4.540,ADFA,0.295241343012417,10.72361401,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.2883,0.1880,-5.090,ADFA,0.295241343012417,12.49647841,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.2821,0.1880,-5.634,ADFA,0.295241343012417,15.11356396,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.2732,0.1880,-6.437,ADFA,0.295241343012417,18.87034805,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.2675,0.1880,-7.765,ADFA,0.295241343012417,21.27637831,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,1,0.259,0.1880,-9.313,ADFA,0.295241343012417,24.86431818,-3.523,88.91129773,-2.883641066,0.876138777,
12.14.2016,2,0.446,0.2780,-0.624,ADFA,0.385241343012417,1.598059307,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.445,0.2780,-0.912,ADFA,0.385241343012417,2.183785144,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.444,0.2780,-1.082,ADFA,0.385241343012417,2.769510982,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4429,0.2780,-1.248,ADFA,0.385241343012417,3.413809403,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4415,0.2780,-1.606,ADFA,0.385241343012417,4.233825575,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4402,0.2780,-1.952,ADFA,0.385241343012417,4.995269164,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4388,0.2780,-2.541,ADFA,0.385241343012417,5.815285337,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4353,0.2780,-2.949,ADFA,0.385241343012417,7.865325768,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4281,0.2780,-3.534,ADFA,0.385241343012417,12.0825518,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4242,0.2780,-4.200,ADFA,0.385241343012417,14.36688256,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4221,0.2780,-4.627,ADFA,0.385241343012417,15.59690682,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4154,0.2780,-5.305,ADFA,0.385241343012417,19.52126993,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4063,0.2780,-6.172,ADFA,0.385241343012417,24.85137505,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.4011,0.2780,-6.712,ADFA,0.385241343012417,27.89714941,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.3959,0.2780,-7.172,ADFA,0.385241343012417,30.94292376,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.3873,0.2780,-8.728,ADFA,0.385241343012417,35.98016597,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,2,0.3826,0.2780,-9.213,ADFA,0.385241343012417,38.7330774,-3.325858712,92.13467423,-2.801098623,0.97665792,
12.14.2016,3,0.3129,0.1850,-0.290,ADFA,0.292241343012417,2.141460185,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.3124,0.1850,-0.528,ADFA,0.292241343012417,2.52401898,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.3118,0.1850,-0.828,ADFA,0.292241343012417,2.983089535,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.3112,0.1850,-1.003,ADFA,0.292241343012417,3.442160089,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.3097,0.1850,-1.200,ADFA,0.292241343012417,4.589836475,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.3072,0.1850,-1.440,ADFA,0.292241343012417,6.502630451,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.3037,0.1850,-1.755,ADFA,0.292241343012417,9.180542017,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.3013,0.1850,-2.200,ADFA,0.292241343012417,11.01682423,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.2995,0.1850,-3.090,ADFA,0.292241343012417,12.3940359,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.2932,0.1850,-3.620,ADFA,0.292241343012417,17.21427672,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.2882,0.1850,-4.430,ADFA,0.292241343012417,21.03986467,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.2835,0.1850,-4.725,ADFA,0.292241343012417,24.63591734,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.2763,0.1850,-5.753,ADFA,0.292241343012417,30.14476399,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.2719,0.1850,-6.601,ADFA,0.292241343012417,33.51128139,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.2626,0.1850,-8.443,ADFA,0.292241343012417,40.62687498,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,3,0.259,0.1850,-9.123,ADFA,0.292241343012417,43.38129831,-3.282912549,87.6059641,-2.568506991,0.955543475,
12.14.2016,4,0.2683,0.1640,-0.772,ADFA,0.271241343012417,2.74,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2674,0.1640,-1.328,ADFA,0.271241343012417,3.58,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2668,0.1640,-1.668,ADFA,0.271241343012417,4.14,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2658,0.1640,-1.941,ADFA,0.271241343012417,5.07,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2634,0.1640,-2.550,ADFA,0.271241343012417,7.31,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2624,0.1640,-2.968,ADFA,0.271241343012417,8.24,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2609,0.1640,-3.407,ADFA,0.271241343012417,9.64,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2597,0.1640,-3.652,ADFA,0.271241343012417,10.76,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.257,0.1640,-4.105,ADFA,0.271241343012417,13.28,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2528,0.1640,-4.829,ADFA,0.271241343012417,17.20,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2482,0.1640,-4.921,ADFA,0.271241343012417,21.49,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2426,0.1640,-6.111,ADFA,0.271241343012417,26.71,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2401,0.1640,-6.542,ADFA,0.271241343012417,29.04,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2344,0.1640,-6.875,ADFA,0.271241343012417,34.35,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2285,0.1640,-8.060,ADFA,0.271241343012417,39.86,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,4,0.2217,0.1640,-9.787,ADFA,0.271241343012417,46.20,-3.722778461,90.3569,-3.145972623,0.919737733,
12.14.2016,5,0.3937,0.2290,-0.652,ADFA,0.40024039,3.819420334,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3931,0.2290,-0.966,ADFA,0.40024039,4.169804959,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3923,0.2290,-1.337,ADFA,0.40024039,4.63698446,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3915,0.2290,-1.559,ADFA,0.40024039,5.10416396,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3869,0.2290,-1.845,ADFA,0.40024039,7.790446088,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3849,0.2290,-2.132,ADFA,0.40024039,8.958394839,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3831,0.2290,-2.486,ADFA,0.40024039,10.00954872,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3807,0.2290,-2.845,ADFA,0.40024039,11.41108722,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3777,0.2290,-3.134,ADFA,0.40024039,13.16301034,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3742,0.2290,-3.478,ADFA,0.40024039,15.20692066,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3687,0.2290,-4.078,ADFA,0.40024039,18.41877972,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3606,0.2290,-4.740,ADFA,0.40024039,23.14897217,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.357,0.2290,-5.330,ADFA,0.40024039,25.25127992,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3518,0.2290,-5.513,ADFA,0.40024039,28.28794667,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3453,0.2290,-6.112,ADFA,0.40024039,32.08378011,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3374,0.2290,-7.145,ADFA,0.40024039,36.69717768,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3297,0.2290,-7.845,ADFA,0.40024039,41.19378037,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3182,0.2290,-8.873,ADFA,0.40024039,47.90948569,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,5,0.3123,0.2290,-9.664,ADFA,0.40024039,51.35493451,-3.532828837,86.83698966,-2.813,0.846184388,
12.14.2016,6,0.4662,0.2790,-0.520,ADFA,0.471526194,2.77,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4659,0.2790,-0.728,ADFA,0.471526194,2.92,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4645,0.2790,-1.088,ADFA,0.471526194,3.65,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4626,0.2790,-1.252,ADFA,0.471526194,4.64,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4598,0.2790,-1.466,ADFA,0.471526194,6.09,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.458,0.2790,-1.709,ADFA,0.471526194,7.03,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4572,0.2790,-1.972,ADFA,0.471526194,7.44,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4549,0.2790,-2.216,ADFA,0.471526194,8.64,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4523,0.2790,-2.584,ADFA,0.471526194,9.99,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4491,0.2790,-2.807,ADFA,0.471526194,11.65,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.441,0.2790,-3.115,ADFA,0.471526194,15.86,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4364,0.2790,-3.674,ADFA,0.471526194,18.24,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4337,0.2790,-4.430,ADFA,0.471526194,19.65,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4302,0.2790,-4.864,ADFA,0.471526194,21.47,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4248,0.2790,-5.365,ADFA,0.471526194,24.27,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.4158,0.2790,-5.852,ADFA,0.471526194,28.94,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.408,0.2790,-6.790,ADFA,0.471526194,33.00,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.3998,0.2790,-7.647,ADFA,0.471526194,37.26,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.3895,0.2790,-8.717,ADFA,0.471526194,42.61,-3.142347922,88.35161398,-2.47129025,0.994069219,
12.14.2016,6,0.3833,0.2790,-9.620,ADFA,0.471526194,45.83,-3.142347922,88.35161398,-2.47129025,0.994069219,
