"","individual","site","year","year_month","month","lfm_outliers_out","lfm_n_as_imputed","mpa","dw_flam_sample","ww_flam_sample","sample_wt","spp","start_temp","gww_gdw_saturated","gdw_gww_saturated","fd","fh","gd","gti","pfg","dry_norm_fd","dry_norm_fh","dry_norm_gd","dry_norm_gti","dry_norm_pfg","temp_max","ttfg","tti","temp_change","pc1","pc2","pc3","pc4","ttms","model","lfm","prop_ignite","bins10lfm","flam_index","precip_2mo"
"63","2020_October_QUKE_1.3",1,2020,"2020_October","October",134.3013699,134.3013699,1.369,0.949025067777298,0.0314749322227025,0.9805,"QUKE",232.5,1.632308846,17.1497129735936,4,34,51,0.5,47,4.21485178401911,35.8262401641624,53.7393602462437,0.526856473002389,49.5245084622246,238.9,16,16,6.40000000000001,-3.02258360132439,0.066577063580929,-0.41960935129041,0.533900487322828,0,"HP",134.3013699,75,"(130,140]",NA,NA
"64","2020_October_QUKE_1.3",1,2020,"2020_October","October",52.40929705,52.40929705,3.4,0.602599541491184,0.0147004585088161,0.6173,"QUKE",220.3,1.632308846,17.1497129735936,4,32,61,0.5,57,6.63790747351327,53.1032597881062,101.228088971077,0.829738434189159,94.5901814975641,223.8,14,14,3.5,-3.1160432827116,-0.234951577631004,-0.566600057148881,0.774167299003583,1,"HP",52.40929705,50,"(50,60]",NA,NA
"65","2020_October_ABCO_1.3",1,2020,"2020_October","October",151.0797581,151.0797581,2.755,3.46061137169096,0.145788628309039,3.6064,"ABCO",264.3,1.91840796,7.87645875251509,12,36,125,53,60,3.4675953787138,10.4027861361414,36.1207851949354,15.3152129226526,17.337976893569,304.6,44,97,40.3,0.126248221526708,0.538440974873148,-2.48632032572818,-1.45968812851156,2,"HP",151.0797581,100,"(150,160]",NA,NA
"66","2020_October_ABCO_1.3",1,2020,"2020_October","October",148.6011905,148.6011905,2.61,4.17417577693397,0.16872422306603,4.3429,"ABCO",265.1,1.91840796,7.87645875251509,18,43,88,4,66,4.31222856005873,10.3014348934736,21.0820062936205,0.958273013346384,15.8115047202153,333,77,81,67.9,0.190070500407921,0.906126398253902,0.541540614663403,-0.244437236692597,NA,"HP",148.6011905,100,"(140,150]",NA,NA
"67","2020_October_ABCO_1.3",1,2020,"2020_October","October",165.5562958,165.5562958,2.223,4.60042698794088,0.584073012059117,5.1845,"ABCO",274.4,1.91840796,7.87645875251509,10,47,79,0.5,69,2.17371127206519,10.2164429787064,17.172319049315,0.108685563603259,14.9986077772498,294,135,135,19.6,1.51949194702558,2.30664192088275,0.232001200341808,1.3035495299619,2,"HP",165.5562958,100,"(160,170]",NA,NA
"68","2020_October_QUKE_1.3",1,2020,"2020_October","October",163.2308846,163.2308846,1.969,1.63024064547962,0.0950593545203815,1.7253,"QUKE",228.6,1.632308846,17.1497129735936,3,40,73,0.5,70,1.84021911631175,24.5362548841567,44.7786651635859,0.306703186051958,42.9384460472742,263.1,30,30,34.5,-2.0693662877631,0.247763322666749,-0.40252682816509,0.410916906324379,NA,"HP",163.2308846,33,"(160,170]",NA,NA
"69","2020_October_CADE_1.3",1,2020,"2020_October","October",86.6773492,86.6773492,3.416,3.7645026224788,0.218197377521197,3.9827,"CADE",250.3,1.332118267,8.02320867538259,23,46,96,0.5,73,6.10970486848944,12.2194097369789,25.5013768423907,0.132819671054118,19.3916719739013,333.6,79,79,83.3,0.394959703689987,0.801923415615546,0.915887962655924,-0.319013366114173,NA,"HP",86.6773492,100,"(80,90]",NA,NA
"70","2020_October_ABCO_1.3",1,2020,"2020_October","October",133.2172261,133.2172261,2.961,3.68806456083763,0.206435439162372,3.8945,"ABCO",245,1.91840796,7.87645875251509,24,30,132,31,77,6.50747827325158,8.13434784156448,35.7911305028837,8.40549276961663,20.8781594600155,277.5,88,119,32.5,0.871218130717778,0.286802090858969,-1.02712251985257,0.0862398471645595,4,"HP",133.2172261,100,"(130,140]",NA,NA
"71","2020_October_ABCO_1.3",1,2020,"2020_October","October",94.39925633,94.39925633,3.377,3.55891027786146,0.115289722138537,3.6742,"ABCO",240.8,1.91840796,7.87645875251509,26,35,104,0.5,78,7.30560704543058,9.83447102269501,29.2224281817223,0.140492443181357,21.9168211362917,265.8,85,85,25,-0.0199818064453667,0.212711525544308,0.598049885907734,0.822101895319938,6,"HP",94.39925633,100,"(90,100]",NA,NA
"72","2020_October_CECO_1.3",1,2020,"2020_October","October",89.40914158,89.40914158,3.338,1.50166448912015,0.0290355108798483,1.5307,"CECO",242.4,1.182514359,30.1196615632554,11,23,96,3,82,7.32520485081529,15.3163374153411,63.9290605162062,1.99778314113144,54.6060725242594,273.2,95,98,30.8,-0.167168653473984,0.201987463345516,-0.154068846615385,1.5977970190895,3,"HP",89.40914158,92,"(80,90]",NA,NA
"73","2020_October_CADE_1.3",1,2020,"2020_October","October",132.1054123,132.1054123,0.682,3.31697890519694,0.204921094803055,3.5219,"CADE",256,1.332118267,8.02320867538259,24,36,129,20,85,7.23549973814953,10.8532496072243,38.8908110925537,6.02958311512461,25.6257282392796,346.9,75,95,90.9,0.836925671994694,0.138759532235404,-0.080432211660782,-0.752281022586072,11,"HP",132.1054123,100,"(130,140]",NA,NA
"74","2020_October_CADE_1.3",1,2020,"2020_October","October",102.022792,102.022792,3.528,2.84224437950631,0.157755620493693,3,"CADE",236.9,1.332118267,8.02320867538259,16,43,132,29,87,5.62935408206495,15.1288890955496,46.4421711770359,10.2032042737427,30.6096128212282,251.9,36,65,15,-0.580564606786639,0.00879852079049332,-1.49968023523125,-0.525430379387067,3,"HP",102.022792,100,"(100,110]",NA,NA
"75","2020_October_CADE_1.3",1,2020,"2020_October","October",119.1923916,119.1923916,2.091,3.77673960151733,0.225360398482672,4.0021,"CADE",250.7,1.332118267,8.02320867538259,17,35,193,84,92,4.50123699107297,9.26725262867965,51.1022787810049,22.2414063088312,24.3596354811008,348.1,1,85,97.4,0.476561115003319,-0.788143160206182,-3.87064069613576,-3.47077009470656,1,"HP",119.1923916,100,"(110,120]",NA,NA
"76","2020_October_PIJE_1.3",1,2020,"2020_October","October",96.59353349,96.59353349,3.761,5.79712862001074,0.259071379989261,6.0562,"PIJE",246.4,1.676606061,18.2505783689994,32,45,127,0.5,95,5.51997412814703,7.76246361770677,21.9073973210835,0.0862495957522974,16.3874231929365,290.7,53,53,44.3,-0.235833320835741,-0.35116381828836,0.890989793347977,-0.356431175038025,13,"HP",96.59353349,100,"(90,100]",NA,NA
"77","2020_October_CADE_1.3",1,2020,"2020_October","October",95.37712895,95.37712895,2.661,3.6729229548157,0.191377045184304,3.8643,"CADE",225.4,1.332118267,8.02320867538259,17,44,120,0.5,103,4.62846626763862,11.9795597515352,32.6715265950961,0.1361313608129,28.0430603274575,318.2,127,127,92.8,1.87100328842412,1.24319438997233,0.480551674833706,0.942009788720519,NA,"HP",95.37712895,100,"(90,100]",NA,NA
"78","2020_October_CADE_1.3",1,2020,"2020_October","October",133.2118267,133.2118267,1.802,2.82081775092102,0.351582249078983,3.1724,"CADE",256,1.332118267,8.02320867538259,17,34,205,84,104,6.02662117907099,12.053242358142,72.6739612770325,29.7785987671743,36.8687413307872,365.1,59,143,109.1,2.39242998277496,0.0160929174215167,-3.75624947544295,-2.67978725969305,2,"HP",133.2118267,100,"(130,140]",NA,NA
"79","2020_October_ABCO_1.3",1,2020,"2020_October","October",131.3047634,131.3047634,1.821,4.99386670542072,0.318133294579277,5.312,"ABCO",248.6,1.91840796,7.87645875251509,12,51,122,6,104,2.40294759709431,10.2125272876508,24.4299672371255,1.20147379854715,20.825545841484,270.9,119,125,22.3,1.61350910476348,1.58914923817725,-0.303118397803925,1.12789604412746,2,"HP",131.3047634,100,"(130,140]",NA,NA
"80","2020_October_PIJE_1.3",1,2020,"2020_October","October",122.3776224,122.3776224,3.007,9.69693328530259,0.362366714697407,10.0593,"PIJE",267.7,1.676606061,18.2505783689994,28,45,140,0.5,112,2.88751084246799,4.64064242539499,14.43755421234,0.0515626936154998,11.550043369872,407.9,94,94,140.2,1.79878585893979,0.2271260734894,1.38738902143039,-0.880723760956462,24,"HP",122.3776224,94,"(120,130]",NA,NA
"81","2020_October_PIJE_1.3",1,2020,"2020_October","October",112.3178808,112.3178808,3.748,5.97622703894579,0.205172961054211,6.1814,"PIJE",265.7,1.676606061,18.2505783689994,39,44,162,5,118,6.52585648869184,7.36250475647285,27.1074038761046,0.836648267781005,19.7448991196317,314.1,48,53,48.4,0.273191152040876,-1.0514171291326,0.958259816390397,-0.888351011242718,13,"HP",112.3178808,100,"(110,120]",NA,NA
"82","2020_October_ARPA_1.3",1,2020,"2020_October","October",84.92503594,84.92503594,4.883,2.58134785680279,0.0846521431972111,2.666,"ARPA",240.2,1.2818013,13.9170590365809,11,32,141,8,122,4.26133966060057,12.3966244672017,54.6226265586073,3.09915611680041,47.2621307812063,270.8,113,121,30.6,1.1753915753108,0.311086207738151,-0.590305555621032,1.65029979731604,5,"HP",84.92503594,67,"(80,90]",NA,NA
"83","2020_October_CADE_1.3",1,2020,"2020_October","October",90.77726218,90.77726218,5.176,3.64792013970913,0.219279860290868,3.8672,"CADE",231.5,1.332118267,8.02320867538259,40,45,169,0.5,129,10.965152324631,12.3357963652099,46.3277685715662,0.137064404057888,35.3626162469351,291.9,113,113,60.4,2.07153359540223,-0.0658056198014226,1.14053075504595,0.492017713367962,NA,"HP",90.77726218,100,"(90,100]",NA,NA
"84","2020_October_CADE_1.3",1,2020,"2020_October","October",123.1968811,123.1968811,1.38,3.89692063463017,0.290579365369835,4.1875,"CADE",268.5,1.332118267,8.02320867538259,20,33,164,0.5,144,5.13225746048536,8.46822480980084,42.0845111759799,0.128306436512134,36.9522537154946,316.2,64,64,47.7,0.232127865015139,-1.20563119675197,0.281355533100215,0.392122960739163,3,"HP",123.1968811,100,"(120,130]",NA,NA
"85","2020_October_ABCO_1.3",1,2020,"2020_October","October",173.6986301,173.6986301,1.117,8.65091209618768,1.00538790381232,9.6563,"ABCO",276.8,1.91840796,7.87645875251509,24,38,185,0.5,161,2.77427394165482,4.39260040762014,21.3850283002559,0.0577973737844755,18.6107543586011,406.5,109,109,129.7,2.51011125814056,-0.547713421804304,0.969128615105925,-0.123247166115425,NA,"HP",173.6986301,100,"(170,180]",NA,NA
"86","2020_October_PIJE_1.3",1,2020,"2020_October","October",146.4377999,146.4377999,1.68,8.16263360369179,0.259566396308209,8.4222,"PIJE",295.3,1.676606061,18.2505783689994,32,41,200,0.5,168,3.92030336698282,5.02288868894673,24.5018960436426,0.0612547401091065,20.5815926766598,367.3,81,81,72,1.7623157897415,-1.26391515857484,1.00589857569764,-0.38731416859004,8,"HP",146.4377999,92,"(140,150]",NA,NA
"87","2020_October_CADE_1.3",1,2020,"2020_October","October",71.19629484,71.19629484,6.316,4.66611080586081,0.255389194139195,4.9215,"CADE",230.2,1.332118267,8.02320867538259,33,31,228,0.5,195,7.07227097105169,6.64364848795765,48.8629630727208,0.107155620773511,41.7906921016691,513.2,63,63,283,2.18711169454125,-2.54573164422297,1.7328509936944,-1.95194465575029,5,"HP",71.19629484,100,"(70,80]",NA,NA
"88","2020_October_ARPA_1.3",1,2020,"2020_October","October",128.18013,128.18013,0.113,3.0109503836255,0.216349616374496,3.2273,"ARPA",279,1.2818013,13.9170590365809,14,23,213,0.5,199,4.64969468648052,7.63878412778943,70.7417834443108,0.166060524517162,66.0920887578303,335.3,50,50,56.3,0.164932644183303,-2.69340478037452,-0.17370630355184,0.628144298758345,11,"HP",128.18013,100,"(120,130]",NA,NA
"89","2020_October_ARPA_1.3",1,2020,"2020_October","October",75.26529037,75.26529037,5.558,3.82975429760378,0.118245702396216,3.948,"ARPA",243.9,1.2818013,13.9170590365809,6,31,329,29,294,1.56668014022573,8.09451405783295,85.906294355711,7.57228734442438,76.7673268710609,261.2,88,117,17.3,2.78407018595769,-2.83142097925155,-2.86453685754961,1.61086750652805,0,"HP",75.26529037,57,"(70,80]",NA,NA
"90","2020_October_ARPA_1.3",1,2020,"2020_October","October",95.36850584,95.36850584,3.749,2.94720357695861,0.0936964230413904,3.0409,"ARPA",254.1,1.2818013,13.9170590365809,46,35,496,0.5,450,15.6080158017011,11.8756641969465,168.295126905299,0.169652345670664,152.687111103598,266.7,40,40,12.6,3.18609558856511,-7.4722529437728,-0.493436963824204,1.02848193210473,NA,"HP",95.36850584,85,"(90,100]",NA,NA
"91","2020_October_PIJE_1.4",1,2020,"2020_October","October",122.634041,122.634041,3.987,6.90464837165205,0.606751628347951,7.5114,"PIJE",263.5,1.603111288,11.3796948356808,29,27,46,1,16,4.20006906058581,3.910409125373,6.66217850989474,0.144829967606407,2.31727948170252,348,64,65,84.5,-0.944188719567114,0.419904184120651,1.45002308466402,-0.532845476454882,8,"HP",122.634041,94,"(120,130]",NA,NA
"92","2020_October_QUKE_1.4",1,2020,"2020_October","October",65.86245772,65.86245772,7.222,0.678244924923058,0.0157550750769422,0.694,"QUKE",251.6,1.419338551,22.3810032017076,2,38,29,3,24,2.94878726918139,56.0269581144464,42.7574154031301,4.42318090377208,35.3854472301767,251.1,11,14,-0.5,-3.19976380105956,0.628831030623989,-0.447883881371004,0.0910214423741055,NA,"HP",65.86245772,100,"(60,70]",NA,NA
"93","2020_October_ABCO_1.4",1,2020,"2020_October","October",131.2541694,131.2541694,2.662,1.90722199617964,0.0608780038203642,1.9681,"ABCO",273.3,1.74,13.2762103796587,10,32,66,24,32,5.24322811923889,16.7783299815645,34.6053055869767,12.5837474861733,16.7783299815645,295.4,31,55,22.1,-1.62690667052514,0.468876602316558,-0.982355277198643,-0.68399566539962,NA,"HP",131.2541694,100,"(130,140]",NA,NA
"94","2020_October_ARPA_1.4",1,2020,"2020_October","October",44.49815183,44.49815183,3.377,2.76057349339642,0.0573265066035775,2.8179,"ARPA",254.1,1.270564584,10.214003164557,12,26,45,0.5,33,4.34692285088777,9.41833284359018,16.3009606908292,0.181121785453657,11.9540378399414,253.3,40,40,-0.799999999999983,-2.43460989923158,0.129117657063008,0.0859075957939407,0.723946565859018,NA,"HP",44.49815183,100,"(40,50]",NA,NA
"95","2020_October_ABCO_1.4",1,2020,"2020_October","October",100.2557545,100.2557545,3.476,1.85552937118811,0.0395706288118891,1.8951,"ABCO",247.9,1.74,13.2762103796587,18,37,54,0.5,36,9.70073569273358,19.9404011461746,29.1022070782007,0.269464880353711,19.4014713854672,281.4,49,49,33.5,-1.55469977476879,0.594937323869828,0.524376235467636,0.0661873496433212,5,"HP",100.2557545,100,"(100,110]",NA,NA
"96","2020_October_PIJE_1.4",1,2020,"2020_October","October",144.3765621,144.3765621,0.298,9.75910341066749,0.407396589332512,10.1665,"PIJE",271.1,1.603111288,11.3796948356808,19,48,79,22,38,1.94690016085202,4.91848461688931,8.09500593196365,2.2543054494076,3.89380032170403,410.2,132,154,139.1,2.65572717868706,2.70015285337479,0.31817723037155,-1.05260570749289,8,"HP",144.3765621,92,"(140,150]",NA,NA
"97","2020_October_ABCO_1.4",1,2020,"2020_October","October",131.374295,131.374295,0.312,2.97759602005641,0.174903979943591,3.1525,"ABCO",276.9,1.74,13.2762103796587,14,25,56,3,39,4.7017795247237,8.39603486557803,18.8071180988948,1.00752418386936,13.0978143903017,322.2,51,54,45.3,-1.52293801766588,0.141192994693045,0.425891403586499,0.0441401803211243,NA,"HP",131.374295,100,"(130,140]",NA,NA
"98","2020_October_ABCO_1.4",1,2020,"2020_October","October",154.1560645,154.1560645,2.437,2.71087189094713,0.131828109052868,2.8427,"ABCO",281.1,1.74,13.2762103796587,14,36,58,0.5,44,5.16439011623992,13.2798602989027,21.3953304815654,0.184442504151426,16.2309403653255,316.2,65,65,35.1,-0.887866846200521,0.819434695181135,0.54195676169448,0.0856750522893651,2,"HP",154.1560645,100,"(150,160]",NA,NA
"99","2020_October_QUKE_1.4",1,2020,"2020_October","October",74.74636083,74.74636083,6.412,0.963655157494592,0.0426448425054081,1.0063,"QUKE",217.5,1.419338551,22.3810032017076,4,38,50,0.5,46,4.1508624417054,39.4331931962013,51.8857805213175,0.518857805213175,47.7349180796121,221.9,15,15,4.40000000000001,-3.06239642371428,0.255061709154128,-0.50823115025273,0.587210116379912,0,"HP",74.74636083,60,"(70,80]",NA,NA
"100","2020_October_CADE_1.4",1,2020,"2020_October","October",96.12940497,96.12940497,2.941,1.96756785318389,0.0786321468161104,2.0462,"CADE",249.7,1.519475358,13.4504234297812,9,43,86,27,50,4.57417516017876,21.8543924319652,43.7087848639304,13.7225254805363,25.4120842232153,267.8,61,88,18.1,-0.357173868784774,1.27901110965425,-1.37384702687416,-0.220141075909546,NA,"HP",96.12940497,100,"(90,100]",NA,NA
"101","2020_October_PIJE_1.4",1,2020,"2020_October","October",73.67081827,73.67081827,3.034,9.36460000593736,0.398599994062639,9.7632,"PIJE",244.6,1.603111288,11.3796948356808,26,54,114,36,52,2.77641329939511,5.76639685258984,12.1735044665786,3.84426456839323,5.55282659879022,414.2,66,102,169.6,1.60816144561168,1.43249730048594,-0.246252888291705,-2.83264905451089,5,"HP",73.67081827,100,"(70,80]",NA,NA
"102","2020_October_QUKE_1.4",1,2020,"2020_October","October",92.13861386,92.13861386,4.7,0.842288795733447,0.030911204266553,0.8732,"QUKE",215.8,1.419338551,22.3810032017076,12,34,67,0.5,55,14.2468949614255,40.3662023907056,79.5451635346257,0.593620623392729,65.2982685732002,227.6,19,19,11.8,-2.75551626425485,-0.244743383447585,-0.187989520472993,0.531608660877559,0,"HP",92.13861386,29,"(90,100]",NA,NA
"103","2020_October_ABCO_1.4",1,2020,"2020_October","October",174,174,1.243,2.57969073120746,0.194309268792544,2.774,"ABCO",268.3,1.74,13.2762103796587,7,42,62,0.5,55,2.71350356665567,16.281021399934,24.0338887332359,0.193821683332548,21.3203851665803,282.1,93,93,13.8,-0.13473249274185,1.62761686580192,0.0404240615882419,0.957156207880888,1,"HP",174,100,"(170,180]",NA,NA
"104","2020_October_ABCO_1.4",1,2020,"2020_October","October",116.6593599,116.6593599,3.109,2.16560032702395,0.078099672976049,2.2437,"ABCO",246.4,1.74,13.2762103796587,8,30,70,4,58,3.6941257812765,13.8529716797869,32.3236005861694,1.84706289063825,26.7824119142546,292.9,57,61,46.5,-1.27487724734042,0.344080140609422,-0.129249822623333,0.523697823161563,2,"HP",116.6593599,92,"(110,120]",NA,NA
"105","2020_October_CADE_1.4",1,2020,"2020_October","October",131.9970712,131.9970712,2.224,2.74098308864441,0.154916911355594,2.8959,"CADE",264.9,1.519475358,13.4504234297812,21,37,82,3,58,7.66148470123756,13.4988063783709,29.9162735953086,1.09449781446251,21.1602910796085,309.7,66,69,44.8,-0.492846302952317,0.462310287895795,0.59453804133931,-0.0509019677627423,2,"HP",131.9970712,100,"(130,140]",NA,NA
"106","2020_October_CADE_1.4",1,2020,"2020_October","October",151.9475358,151.9475358,0.218,1.99592903497252,0.102270965027476,2.0982,"CADE",267.8,1.519475358,13.4504234297812,11,40,92,9,72,5.51121798784365,20.0407926830678,46.093823171056,4.50917835369026,36.0734268295221,289.1,51,60,21.3,-0.848265011620172,0.418158266498792,-0.346388978696302,0.00677941942875526,1,"HP",151.9475358,100,"(150,160]",NA,NA
"107","2020_October_CADE_1.4",1,2020,"2020_October","October",112.1617107,112.1617107,2.7,1.76568311943794,0.0475168805620609,1.8132,"CADE",258.4,1.519475358,13.4504234297812,9,35,98,16,73,5.09717734791786,19.8223563530139,55.5025977884389,9.06164861852063,41.3437718220004,291.5,110,126,33.1,0.947358908604697,1.33467412725843,-0.722822477995912,0.915168140464251,NA,"HP",112.1617107,100,"(110,120]",NA,NA
"108","2020_October_ABCO_1.4",1,2020,"2020_October","October",107.1895425,107.1895425,3.283,2.43567406356413,0.0580259364358686,2.4937,"ABCO",248.6,1.74,13.2762103796587,13,42,113,23,77,5.33733153974512,17.2436865130227,46.393727999323,9.44297118570291,31.6134252738749,294.2,31,54,45.6,-0.84202897976962,0.0918851134355461,-1.01658365903047,-0.848778517526436,2,"HP",107.1895425,100,"(100,110]",NA,NA
"109","2020_October_ABCO_1.4",1,2020,"2020_October","October",145.9880789,145.9880789,2.352,2.27003089975511,0.0585691002448852,2.3286,"ABCO",275.2,1.74,13.2762103796587,8,27,91,5,78,3.52418110293698,11.8941112224123,40.0875600459081,2.20261318933561,34.3607657536355,314.5,65,70,39.3,-0.734488359304777,0.0152736008781149,-0.150429155239391,0.543090639370326,2,"HP",145.9880789,100,"(140,150]",NA,NA
"110","2020_October_QUKE_1.4",1,2020,"2020_October","October",69.71511148,69.71511148,6.255,1.43566404442446,0.0632359555755442,1.4989,"QUKE",289,1.419338551,22.3810032017076,4,40,83,0.5,79,2.78616715068849,27.8616715068849,57.8129683767862,0.348270893836061,55.0268012260977,303.8,16,16,14.8,-2.11066543659773,-0.185628651372864,-0.182729843461617,-0.263697207355168,0,"HP",69.71511148,100,"(60,70]",NA,NA
