"","model.spp.gr.sample","model.spp.bins5lfm_gr.sample","individual","sample","round","model.spp.gr","model.spp.bins5lfm_gr","spp","model","mpa","lfm.notes","fh","ttfg","gti","tti","fd","gd","pfg","ignition","start.temp","temp.max","ignition.temp","prop.new","sample.wt","glow","year.month","year","month","dry.wt","fresh.wt","water.wt","site","lfm.outliers.out","lfm.NAs.imputed","gr","precip.2month","precip.2mo","season","prop.ignite","ros","bins5lfm_gr","individual.bins5lfm_gr","prop.ignite.bins5","hydration","bins5lfm","bins10lfm","bins20lfm","temp.change","gdw.gfw","gww.gdw","gdw.gww","dw.flam.sample","ww.flam.sample","gww.gdw.saturated","gdw.gww.saturated","RWC","RWD","max.mpa.sample"
"31","2016_December_EPI_ADFA_(80,90]_1","2016_December_EPI_ADFA_(80,85]_1","2016_December_ADFA_1",1,6,"2016_December_EPI_ADFA_(80,90]","2016_December_EPI_ADFA_(80,85]","ADFA","EPI",-1.1,"LFM appears correct",15,12,11,23,9,102,82,1,285.6,296.4,NA,100,0.476,1,"2016_December",2016,"December",0.026,0.174,0.148,"St. Marys",NA,84.1095206724794,"(80,90]","2016_December",0.61,"Dry",100,1.11111111111111,"(80,85]","2016_December_EPI_ADFA_(80,85]_1",100,"moderate","(80,85]","(80,90]","(80,100]",10.8,0.149425287356322,0.841095206724794,0.175675675675676,0.0711264367816092,0.404873563218391,1.144508671,0.175675675675676,73.4896316678753,26.5103683321247,-0.043
"32","2016_December_EPI_ADFA_(40,50]_2","2016_December_EPI_ADFA_(45,50]_2","2016_December_ADFA_2",2,6,"2016_December_EPI_ADFA_(40,50]","2016_December_EPI_ADFA_(45,50]","ADFA","EPI",-0.7,"0",10,11,22,33,4,91,65,1,278,292.9,NA,100,0.488,1,"2016_December",2016,"December",0.167,0.249,0.082,"St. Marys",49.10179641,49.10179641,"(40,50]","2016_December",0.61,"Dry",100,2.5,"(45,50]","2016_December_EPI_ADFA_(45,50]_2",100,"dry","(45,50]","(40,50]","(40,60]",14.9,0.670682730923695,0.4910179641,2.03658536585366,0.327293172690763,0.160706827309237,1.125,0.454802259887006,43.6460412533333,56.3539587466667,-0.043
"33","2016_December_EPI_ADFA_(70,80]_3","2016_December_EPI_ADFA_(70,75]_3","2016_December_ADFA_3",3,6,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(70,75]","ADFA","EPI",-0.9,"0",8,26,26,52,5,131,100,1,274.3,299.5,NA,100,0.526,1,"2016_December",2016,"December",0.309,0.53,0.221,"St. Marys",71.5210356,71.5210356,"(70,80]","2016_December",0.61,"Dry",100,2,"(70,75]","2016_December_EPI_ADFA_(70,75]_3",100,"moderate","(70,75]","(70,80]","(60,80]",25.2,0.583018867924528,0.715210356,1.39819004524887,0.306667924528302,0.219332075471698,1.124,0.32,63.6308145907473,36.3691854092527,-0.043
"34","2016_December_EPI_ADFA_(70,80]_4","2016_December_EPI_ADFA_(75,80]_4","2016_December_ADFA_4",4,6,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","ADFA","EPI",-1.8,"0",12,9,26,35,7,92,59,1,276.3,304.1,NA,100,0.508,1,"2016_December",2016,"December",0.397,0.701,0.304,"St. Marys",76.5743073,76.5743073,"(70,80]","2016_December",0.61,"Dry",100,1.42857142857143,"(75,80]","2016_December_EPI_ADFA_(75,80]_4",100,"moderate","(75,80]","(70,80]","(60,80]",27.8,0.566333808844508,0.765743073,1.30592105263158,0.28769757489301,0.22030242510699,1.063829787,0.94,71.9798488778356,28.0201511221644,-0.043
"35","2016_December_EPI_ADFA_(90,100]_5","2016_December_EPI_ADFA_(90,95]_5","2016_December_ADFA_5",5,6,"2016_December_EPI_ADFA_(90,100]","2016_December_EPI_ADFA_(90,95]","ADFA","EPI",-2,"0",13,14,16,30,3,111,92,1,272.8,301.9,NA,100,0.505,1,"2016_December",2016,"December",0.3215,0.6155,0.294,"St. Marys",91.44634526,91.44634526,"(90,100]","2016_December",0.61,"Dry",100,3.33333333333333,"(90,95]","2016_December_EPI_ADFA_(90,95]_5",100,"hydrated","(90,95]","(90,100]","(80,100]",29.1,0.52233956133225,0.9144634526,1.09353741496599,0.263781478472786,0.241218521527214,0.9144634526,1.09353741496599,100,0,-0.043
"36","2016_December_EPI_ADFA_(70,80]_6","2016_December_EPI_ADFA_(70,75]_6","2016_December_ADFA_6",6,6,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(70,75]","ADFA","EPI",-2.4,"0",6,14,30,44,4,115,81,1,271.6,277.6,NA,100,0.503,1,"2016_December",2016,"December",0.344,0.589,0.245,"St. Marys",71.22093023,71.22093023,"(70,80]","2016_December",0.61,"Dry",100,2.5,"(70,75]","2016_December_EPI_ADFA_(70,75]_6",100,"moderate","(70,75]","(70,80]","(60,80]",6,0.584040747028862,0.7122093023,1.40408163265306,0.293772495755518,0.209227504244482,0.9552238806,1.046875,74.5594113342982,25.4405886657018,-0.043
"37","2016_December_EPI_ADFA_(70,80]_1","2016_December_EPI_ADFA_(75,80]_1","2016_December_ADFA_1",1,7,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","ADFA","EPI",-2.1,"0",1,9,39,48,1,126,86,1,281.6,300.3,NA,100,0.526,1,"2016_December",2016,"December",0.1385,0.3865,0.248,"St. Marys",NA,79.7754779126865,"(70,80]","2016_December",0.61,"Dry",100,10,"(75,80]","2016_December_EPI_ADFA_(75,80]_1",100,"moderate","(75,80]","(70,80]","(60,80]",18.7,0.358344113842173,0.797754779126865,0.558467741935484,0.188489003880983,0.337510996119017,1.144508671,0.175675675675676,69.7028165308557,30.2971834691443,-0.043
"38","2016_December_EPI_ADFA_(90,100]_2","2016_December_EPI_ADFA_(95,100]_2","2016_December_ADFA_2",2,7,"2016_December_EPI_ADFA_(90,100]","2016_December_EPI_ADFA_(95,100]","ADFA","EPI",-2.2,"0",12,9,23,32,6,97,68,1,271.2,348.5,NA,100,0.512,1,"2016_December",2016,"December",0.285,0.565,0.28,"St. Marys",98.24561404,98.24561404,"(90,100]","2016_December",0.61,"Dry",100,1.66666666666667,"(95,100]","2016_December_EPI_ADFA_(95,100]_2",100,"hydrated","(95,100]","(90,100]","(80,100]",77.3,0.504424778761062,0.9824561404,1.01785714285714,0.258265486725664,0.253734513274336,1.125,0.454802259887006,87.3294347022222,12.6705652977778,-0.043
"39","2016_December_EPI_ADFA_(70,80]_3","2016_December_EPI_ADFA_(75,80]_3","2016_December_ADFA_3",3,7,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","ADFA","EPI",-1.7,"0",8,17,18,35,6,95,71,1,272.1,306.5,NA,100,0.484,1,"2016_December",2016,"December",0.5275,0.9255,0.398,"St. Marys",75.45023697,75.45023697,"(70,80]","2016_December",0.61,"Dry",100,1.66666666666667,"(75,80]","2016_December_EPI_ADFA_(75,80]_3",100,"moderate","(75,80]","(70,80]","(60,80]",34.4,0.569962182603998,0.7545023697,1.32537688442211,0.275861696380335,0.208138303619665,1.124,0.32,67.1265453469751,32.8734546530249,-0.043
"40","2016_December_EPI_ADFA_(70,80]_4","2016_December_EPI_ADFA_(70,75]_4","2016_December_ADFA_4",4,7,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(70,75]","ADFA","EPI",-2.5,"0",5,17,25,42,2,104,77,1,274.7,298,NA,100,0.526,1,"2016_December",2016,"December",0.748,1.274,0.526,"St. Marys",70.32085561,70.32085561,"(70,80]","2016_December",0.61,"Dry",100,5,"(70,75]","2016_December_EPI_ADFA_(70,75]_4",100,"moderate","(70,75]","(70,80]","(60,80]",23.3,0.58712715855573,0.7032085561,1.42205323193916,0.308828885400314,0.217171114599686,1.063829787,0.94,66.1016042879424,33.8983957120576,-0.043
"41","2016_December_EPI_ADFA_(70,80]_5","2016_December_EPI_ADFA_(75,80]_5","2016_December_ADFA_5",5,7,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","ADFA","EPI",-2.6,"0",4,17,37,54,2,147,108,1,282.3,293.6,NA,100,0.516,1,"2016_December",2016,"December",0.51,0.894,0.384,"St. Marys",75.29411765,75.29411765,"(70,80]","2016_December",0.61,"Dry",100,5,"(75,80]","2016_December_EPI_ADFA_(75,80]_5",100,"moderate","(75,80]","(70,80]","(60,80]",11.3,0.570469798657718,0.7529411765,1.328125,0.294362416107383,0.221637583892618,0.9144634526,1.09353741496599,82.3369347740732,17.6630652259268,-0.043
"42","2016_December_EPI_ADFA_(70,80]_6","2016_December_EPI_ADFA_(75,80]_6","2016_December_ADFA_6",6,7,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","ADFA","EPI",-4.9,"0",9,15,17,32,8,97,72,1,267.7,301.7,NA,100,0.483,1,"2016_December",2016,"December",0.54,0.952,0.412,"St. Marys",76.2962963,76.2962963,"(70,80]","2016_December",0.61,"Dry",100,1.25,"(75,80]","2016_December_EPI_ADFA_(75,80]_6",100,"moderate","(75,80]","(70,80]","(60,80]",34,0.567226890756303,0.762962963,1.31067961165049,0.273970588235294,0.209029411764706,0.9552238806,1.046875,79.8726851888129,20.1273148111871,-0.043
"43","2016_December_EPI_ADFA_(60,70]_1","2016_December_EPI_ADFA_(60,65]_1","2016_December_ADFA_1",1,8,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(60,65]","ADFA","EPI",-2.7,"0",11,7,42,49,3,133,88,1,272.3,302.3,NA,100,0.496,1,"2016_December",2016,"December",0.3915,0.6375,0.246,"St. Marys",62.83524904,62.83524904,"(60,70]","2016_December",0.61,"Dry",100,3.33333333333333,"(60,65]","2016_December_EPI_ADFA_(60,65]_1",100,"moderate","(60,65]","(60,70]","(60,80]",30,0.614117647058824,0.6283524904,1.59146341463415,0.304602352941176,0.191397647058824,1.144508671,0.175675675675676,54.9015054513292,45.0984945486708,-0.043
"44","2016_December_EPI_ADFA_(70,80]_2","2016_December_EPI_ADFA_(75,80]_2","2016_December_ADFA_2",2,8,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","ADFA","EPI",-2.8,"0",9,19,25,44,3,109,81,1,271.6,294.7,NA,100,0.497,1,"2016_December",2016,"December",0.128,0.346,0.218,"St. Marys",NA,76.7416479808314,"(70,80]","2016_December",0.61,"Dry",100,3.33333333333333,"(75,80]","2016_December_EPI_ADFA_(75,80]_2",100,"moderate","(75,80]","(70,80]","(60,80]",23.1,0.369942196531792,0.767416479808314,0.587155963302752,0.183861271676301,0.313138728323699,1.125,0.454802259887006,68.2147982051834,31.7852017948166,-0.043
"45","2016_December_EPI_ADFA_(60,70]_3","2016_December_EPI_ADFA_(65,70]_3","2016_December_ADFA_3",3,8,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(65,70]","ADFA","EPI",-2.7,"0",9,16,3,19,15,114,96,1,275.1,288.4,NA,100,0.537,1,"2016_December",2016,"December",0.53,0.888,0.358,"St. Marys",67.54716981,67.54716981,"(60,70]","2016_December",0.61,"Dry",100,0.666666666666667,"(65,70]","2016_December_EPI_ADFA_(65,70]_3",100,"moderate","(65,70]","(60,70]","(60,80]",13.3,0.596846846846847,0.6754716981,1.4804469273743,0.320506756756757,0.216493243243243,1.124,0.32,60.0953468060498,39.9046531939502,-0.043
"46","2016_December_EPI_ADFA_(90,100]_4","2016_December_EPI_ADFA_(90,95]_4","2016_December_ADFA_4",4,8,"2016_December_EPI_ADFA_(90,100]","2016_December_EPI_ADFA_(90,95]","ADFA","EPI",-4.1,"0",10,32,15,47,7,148,126,1,280.5,284.1,NA,100,0.51,1,"2016_December",2016,"December",0.5765,1.1155,0.539,"St. Marys",93.49522984,93.49522984,"(90,100]","2016_December",0.61,"Dry",100,1.42857142857143,"(90,95]","2016_December_EPI_ADFA_(90,95]_4",100,"hydrated","(90,95]","(90,100]","(80,100]",3.60000000000002,0.516808606006275,0.9349522984,1.069573283859,0.2635723890632,0.2464276109368,1.063829787,0.94,87.8855160689348,12.1144839310652,-0.043
"47","2016_December_EPI_ADFA_(50,60]_5","2016_December_EPI_ADFA_(55,60]_5","2016_December_ADFA_5",5,8,"2016_December_EPI_ADFA_(50,60]","2016_December_EPI_ADFA_(55,60]","ADFA","EPI",-3.6,"0",8,15,19,34,8,95,68,1,273,354.5,NA,100,0.506,1,"2016_December",2016,"December",0.5045,0.8035,0.299,"St. Marys",59.26660059,59.26660059,"(50,60]","2016_December",0.61,"Dry",100,1.25,"(55,60]","2016_December_EPI_ADFA_(55,60]_5",100,"dry","(55,60]","(50,60]","(40,60]",81.5,0.627878033602987,0.5926660059,1.68729096989967,0.317706285003111,0.188293714996889,0.9144634526,1.09353741496599,64.8102452006074,35.1897547993926,-0.043
"48","2016_December_EPI_ADFA_(60,70]_6","2016_December_EPI_ADFA_(60,65]_6","2016_December_ADFA_6",6,8,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(60,65]","ADFA","EPI",-5.9,"Missing upper video, no data for glow times ",15,NA,NA,37,7,NA,NA,1,281.5,297.5,NA,100,0.472,1,"2016_December",2016,"December",0.9525,1.5375,0.585,"St. Marys",61.41732283,61.41732283,"(60,70]","2016_December",0.61,"Dry",100,1.42857142857143,"(60,65]","2016_December_EPI_ADFA_(60,65]_6",100,"moderate","(60,65]","(60,70]","(60,80]",16,0.619512195121951,0.6141732283,1.62820512820513,0.292409756097561,0.179590243902439,0.9552238806,1.046875,64.2962598374553,35.7037401625447,-0.043
"49","2016_December_EPI_ADFA_(60,70]_1","2016_December_EPI_ADFA_(65,70]_1","2016_December_ADFA_1",1,9,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(65,70]","ADFA","EPI",-3.1,"0",12,6,25,31,5,96,66,1,270.2,281.7,NA,100,0.479,1,"2016_December",2016,"December",0.409,0.675,0.266,"St. Marys",65.03667482,65.03667482,"(60,70]","2016_December",0.61,"Dry",100,2,"(65,70]","2016_December_EPI_ADFA_(65,70]_1",100,"moderate","(65,70]","(60,70]","(60,80]",11.5,0.605925925925926,0.6503667482,1.53759398496241,0.290238518518519,0.188761481481481,1.144508671,0.175675675675676,56.8249734300178,43.1750265699822,-0.043
"50","2016_December_EPI_ADFA_(60,70]_2","2016_December_EPI_ADFA_(60,65]_2","2016_December_ADFA_2",2,9,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(60,65]","ADFA","EPI",-2.8,"0",6,6,23,29,3,91,65,1,274.1,NA,NA,100,0.445,1,"2016_December",2016,"December",0.1675,0.2755,0.108,"St. Marys",64.47761194,64.47761194,"(60,70]","2016_December",0.61,"Dry",100,3.33333333333333,"(60,65]","2016_December_EPI_ADFA_(60,65]_2",100,"moderate","(60,65]","(60,70]","(60,80]",NA,0.607985480943739,0.6447761194,1.55092592592593,0.270553539019964,0.174446460980036,1.125,0.454802259887006,57.3134328355556,42.6865671644444,-0.043
"51","2016_December_EPI_ADFA_(60,70]_3","2016_December_EPI_ADFA_(60,65]_3","2016_December_ADFA_3",3,9,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(60,65]","ADFA","EPI",-3,"0",7,11,32,43,1,110,77,1,277.4,288.2,NA,100,0.491,1,"2016_December",2016,"December",0.998,1.623,0.625,"St. Marys",62.6252505,62.6252505,"(60,70]","2016_December",0.61,"Dry",100,10,"(60,65]","2016_December_EPI_ADFA_(60,65]_3",100,"moderate","(60,65]","(60,70]","(60,80]",10.8,0.614910659272951,0.626252505,1.5968,0.301921133703019,0.189078866296981,1.124,0.32,55.7164150355872,44.2835849644128,-0.043
"52","2016_December_EPI_ADFA_(90,100]_4","2016_December_EPI_ADFA_(90,95]_4","2016_December_ADFA_4",4,9,"2016_December_EPI_ADFA_(90,100]","2016_December_EPI_ADFA_(90,95]","ADFA","EPI",-4.9,"Missing upper video, no data for glow times ",10,NA,NA,37,4,NA,NA,1,278.1,301.9,NA,100,0.501,1,"2016_December",2016,"December",0.2935,0.5635,0.27,"St. Marys",91.99318569,91.99318569,"(90,100]","2016_December",0.61,"Dry",100,2.5,"(90,95]","2016_December_EPI_ADFA_(90,95]_4",100,"hydrated","(90,95]","(90,100]","(80,100]",23.8,0.520851818988465,0.9199318569,1.08703703703704,0.260946761313221,0.240053238686779,1.063829787,0.94,86.4735945676242,13.5264054323758,-0.043
"53","2016_December_EPI_ADFA_(50,60]_5","2016_December_EPI_ADFA_(55,60]_5","2016_December_ADFA_5",5,9,"2016_December_EPI_ADFA_(50,60]","2016_December_EPI_ADFA_(55,60]","ADFA","EPI",-4.5,"0",12,9,27,36,4,87,56,1,279.3,295.8,NA,100,0.506,1,"2016_December",2016,"December",0.305,0.484,0.179,"St. Marys",58.68852459,58.68852459,"(50,60]","2016_December",0.61,"Dry",100,2.5,"(55,60]","2016_December_EPI_ADFA_(55,60]_5",100,"dry","(55,60]","(50,60]","(40,60]",16.5,0.630165289256198,0.5868852459,1.70391061452514,0.318863636363636,0.187136363636364,0.9144634526,1.09353741496599,64.1780974659369,35.8219025340631,-0.043
"54","2016_December_EPI_ADFA_(60,70]_6","2016_December_EPI_ADFA_(60,65]_6","2016_December_ADFA_6",6,9,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(60,65]","ADFA","EPI",-5.6,"0",14,16,14,30,6,85,65,1,270.9,311.9,NA,100,0.486,1,"2016_December",2016,"December",0.8755,1.4055,0.53,"St. Marys",60.53683609,60.53683609,"(60,70]","2016_December",0.61,"Dry",100,1.66666666666667,"(60,65]","2016_December_EPI_ADFA_(60,65]_6",100,"moderate","(60,65]","(60,70]","(60,80]",41,0.622909996442547,0.6053683609,1.65188679245283,0.302734258271078,0.183265741728922,0.9552238806,1.046875,63.3745002815207,36.6254997184793,-0.043
"55","2016_December_EPI_ADFA_(90,100]_1","2016_December_EPI_ADFA_(90,95]_1","2016_December_ADFA_1",1,10,"2016_December_EPI_ADFA_(90,100]","2016_December_EPI_ADFA_(90,95]","ADFA","EPI",-3.4,"0",12,15,3,18,9,57,45,1,275.1,316.4,NA,100,0.518,1,"2016_December",2016,"December",0.317,0.618,0.301,"St. Marys",94.95268139,94.95268139,"(90,100]","2016_December",0.61,"Dry",100,1.11111111111111,"(90,95]","2016_December_EPI_ADFA_(90,95]_1",100,"hydrated","(90,95]","(90,100]","(80,100]",41.3,0.51294498381877,0.9495268139,1.0531561461794,0.265705501618123,0.252294498381877,1.144508671,0.175675675675676,82.9637064322425,17.0362935677575,-0.043
"56","2016_December_EPI_ADFA_(60,70]_2","2016_December_EPI_ADFA_(65,70]_2","2016_December_ADFA_2",2,10,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(65,70]","ADFA","EPI",-3.6,"0",15,16,10,26,6,69,53,1,276.4,311.9,NA,100,0.524,1,"2016_December",2016,"December",0.274,0.458,0.184,"St. Marys",67.15328467,67.15328467,"(60,70]","2016_December",0.61,"Dry",100,1.66666666666667,"(65,70]","2016_December_EPI_ADFA_(65,70]_2",100,"moderate","(65,70]","(60,70]","(60,80]",35.5,0.59825327510917,0.6715328467,1.48913043478261,0.313484716157205,0.210515283842795,1.125,0.454802259887006,59.6918085955556,40.3081914044444,-0.043
"57","2016_December_EPI_ADFA_(80,90]_3","2016_December_EPI_ADFA_(85,90]_3","2016_December_ADFA_3",3,10,"2016_December_EPI_ADFA_(80,90]","2016_December_EPI_ADFA_(85,90]","ADFA","EPI",-3.8,"0",11,16,14,30,5,87,68,1,272.2,339.8,NA,100,0.506,1,"2016_December",2016,"December",0.3945,0.7435,0.349,"St. Marys",88.46641318,88.46641318,"(80,90]","2016_December",0.61,"Dry",100,2,"(85,90]","2016_December_EPI_ADFA_(85,90]_3",100,"moderate","(85,90]","(80,90]","(80,100]",67.6,0.530598520511096,0.8846641318,1.13037249283668,0.268482851378615,0.237517148621385,1.124,0.32,78.7067732918149,21.2932267081851,-0.043
"58","2016_December_EPI_ADFA_(50,60]_4","2016_December_EPI_ADFA_(50,55]_4","2016_December_ADFA_4",4,10,"2016_December_EPI_ADFA_(50,60]","2016_December_EPI_ADFA_(50,55]","ADFA","EPI",-5.1,"0",12,9,19,28,6,112,87,1,274.8,302.3,NA,100,0.499,1,"2016_December",2016,"December",0.5575,0.8425,0.285,"St. Marys",51.12107623,51.12107623,"(50,60]","2016_December",0.61,"Dry",100,1.66666666666667,"(50,55]","2016_December_EPI_ADFA_(50,55]_4",100,"dry","(50,55]","(50,60]","(40,60]",27.5,0.661721068249258,0.5112107623,1.95614035087719,0.33019881305638,0.16880118694362,1.063829787,0.94,48.0538116667718,51.9461883332282,-0.043
"59","2016_December_EPI_ADFA_(70,80]_5","2016_December_EPI_ADFA_(75,80]_5","2016_December_ADFA_5",5,10,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","ADFA","EPI",-4.7,"0",6,25,21,46,2,126,103,1,284.7,328,NA,100,0.472,1,"2016_December",2016,"December",0.1955,0.3485,0.153,"St. Marys",78.26086957,78.26086957,"(70,80]","2016_December",0.61,"Dry",100,5,"(75,80]","2016_December_EPI_ADFA_(75,80]_5",100,"moderate","(75,80]","(70,80]","(60,80]",43.3,0.560975609756098,0.7826086957,1.27777777777778,0.264780487804878,0.207219512195122,0.9144634526,1.09353741496599,85.5811889993951,14.4188110006049,-0.043
"60","2016_December_EPI_ADFA_(50,60]_6","2016_December_EPI_ADFA_(55,60]_6","2016_December_ADFA_6",6,10,"2016_December_EPI_ADFA_(50,60]","2016_December_EPI_ADFA_(55,60]","ADFA","EPI",-5.3,"0",6,17,30,47,5,92,57,1,272.6,304.6,NA,100,0.494,1,"2016_December",2016,"December",0.4115,0.6395,0.228,"St. Marys",55.40704739,55.40704739,"(50,60]","2016_December",0.61,"Dry",100,2,"(55,60]","2016_December_EPI_ADFA_(55,60]_6",100,"dry","(55,60]","(50,60]","(40,60]",32,0.64347146207975,0.5540704739,1.80482456140351,0.317874902267396,0.176125097732604,0.9552238806,1.046875,58.004252736225,41.995747263775,-0.043
"61","2016_December_EPI_ADFA_(70,80]_1","2016_December_EPI_ADFA_(75,80]_1","2016_December_ADFA_1",1,11,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","ADFA","EPI",-4,"0",9,3,24,27,4,86,58,1,276.8,295.1,NA,100,0.516,1,"2016_December",2016,"December",0.635,1.14,0.505,"St. Marys",79.52755906,79.52755906,"(70,80]","2016_December",0.61,"Dry",100,2.5,"(75,80]","2016_December_EPI_ADFA_(75,80]_1",100,"moderate","(75,80]","(70,80]","(60,80]",18.3,0.557017543859649,0.7952755906,1.25742574257426,0.287421052631579,0.228578947368421,1.144508671,0.175675675675676,69.4862005637002,30.5137994362998,-0.043
"62","2016_December_EPI_ADFA_(100,110]_2","2016_December_EPI_ADFA_(105,110]_2","2016_December_ADFA_2",2,11,"2016_December_EPI_ADFA_(100,110]","2016_December_EPI_ADFA_(105,110]","ADFA","EPI",-4.1,"0",11,3,16,19,8,85,61,1,267.5,328.5,NA,100,0.457,1,"2016_December",2016,"December",0.2715,0.5595,0.288,"St. Marys",106.0773481,106.0773481,"(100,110]","2016_December",0.61,"Dry",100,1.25,"(105,110]","2016_December_EPI_ADFA_(105,110]_2",100,"hydrated","(105,110]","(100,110]","(100,120]",61,0.485254691689008,1.060773481,0.942708333333333,0.221761394101877,0.235238605898123,1.125,0.454802259887006,94.2909760888889,5.70902391111112,-0.043
"63","2016_December_EPI_ADFA_(80,90]_3","2016_December_EPI_ADFA_(85,90]_3","2016_December_ADFA_3",3,11,"2016_December_EPI_ADFA_(80,90]","2016_December_EPI_ADFA_(85,90]","ADFA","EPI",-3.9,"0",7,14,25,39,7,135,103,1,284.5,295.4,NA,100,0.512,1,"2016_December",2016,"December",0.4435,0.8335,0.39,"St. Marys",87.93686584,87.93686584,"(80,90]","2016_December",0.61,"Dry",100,1.42857142857143,"(85,90]","2016_December_EPI_ADFA_(85,90]_3",100,"moderate","(85,90]","(80,90]","(80,100]",10.9,0.532093581283743,0.8793686584,1.13717948717949,0.272431913617277,0.239568086382723,1.124,0.32,78.2356457651245,21.7643542348755,-0.043
"64","2016_December_EPI_ADFA_(40,50]_4","2016_December_EPI_ADFA_(45,50]_4","2016_December_ADFA_4",4,11,"2016_December_EPI_ADFA_(40,50]","2016_December_EPI_ADFA_(45,50]","ADFA","EPI",-5.6,"0",9,22,4,26,14,103,85,1,270.2,305.3,NA,100,0.511,1,"2016_December",2016,"December",0.5565,0.8185,0.262,"St. Marys",47.07996406,47.07996406,"(40,50]","2016_December",0.61,"Dry",100,0.714285714285714,"(45,50]","2016_December_EPI_ADFA_(45,50]_4",100,"dry","(45,50]","(40,50]","(40,60]",35.1,0.679902260232132,0.4707996406,2.12404580152672,0.347430054978619,0.163569945021381,1.063829787,0.94,44.2551662261361,55.7448337738639,-0.043
"65","2016_December_EPI_ADFA_(70,80]_5","2016_December_EPI_ADFA_(75,80]_5","2016_December_ADFA_5",5,11,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","ADFA","EPI",-5.1,"0",1,14,24,38,1,89,64,1,279.2,305.4,NA,100,0.474,1,"2016_December",2016,"December",0.2775,0.4905,0.213,"St. Marys",76.75675676,76.75675676,"(70,80]","2016_December",0.61,"Dry",100,10,"(75,80]","2016_December_EPI_ADFA_(75,80]_5",100,"moderate","(75,80]","(70,80]","(60,80]",26.2,0.565749235474006,0.7675675676,1.30281690140845,0.268165137614679,0.205834862385321,0.9144634526,1.09353741496599,83.9363853653915,16.0636146346085,-0.043
"66","2016_December_EPI_ADFA_(50,60]_6","2016_December_EPI_ADFA_(55,60]_6","2016_December_ADFA_6",6,11,"2016_December_EPI_ADFA_(50,60]","2016_December_EPI_ADFA_(55,60]","ADFA","EPI",-5.8,"0",9,16,26,42,6,96,64,1,279.3,290.4,NA,100,0.529,1,"2016_December",2016,"December",0.3265,0.5095,0.183,"St. Marys",56.04900459,56.04900459,"(50,60]","2016_December",0.61,"Dry",100,1.66666666666667,"(55,60]","2016_December_EPI_ADFA_(55,60]_6",100,"dry","(55,60]","(50,60]","(40,60]",11.1,0.640824337585869,0.5604900459,1.78415300546448,0.338996074582924,0.190003925417076,0.9552238806,1.046875,58.6763016799729,41.3236983200271,-0.043
"67","2016_December_EPI_ADFA_(110,120]_1","2016_December_EPI_ADFA_(110,115]_1","2016_December_ADFA_1",1,12,"2016_December_EPI_ADFA_(110,120]","2016_December_EPI_ADFA_(110,115]","ADFA","EPI",-4.2,"0",15,7,13,20,7,88,68,1,275,380,NA,100,0.524,1,"2016_December",2016,"December",0.2495,0.5305,0.281,"St. Marys",112.6252505,112.6252505,"(110,120]","2016_December",0.61,"Dry",100,1.42857142857143,"(110,115]","2016_December_EPI_ADFA_(110,115]_1",100,"hydrated","(110,115]","(110,120]","(100,120]",105,0.470311027332705,1.126252505,0.887900355871886,0.246442978322337,0.277557021677663,1.144508671,0.175675675675676,98.4048905471333,1.59510945286668,-0.043
"68","2016_December_EPI_ADFA_(90,100]_2","2016_December_EPI_ADFA_(95,100]_2","2016_December_ADFA_2",2,12,"2016_December_EPI_ADFA_(90,100]","2016_December_EPI_ADFA_(95,100]","ADFA","EPI",-4.2,"0",4,17,28,45,1,94,65,1,272.2,285.3,NA,100,0.51,1,"2016_December",2016,"December",0.324,0.647,0.323,"St. Marys",99.69135802,99.69135802,"(90,100]","2016_December",0.61,"Dry",100,10,"(95,100]","2016_December_EPI_ADFA_(95,100]_2",100,"hydrated","(95,100]","(90,100]","(80,100]",13.1,0.500772797527048,0.9969135802,1.0030959752322,0.255394126738794,0.254605873261206,1.125,0.454802259887006,88.6145404622222,11.3854595377778,-0.043
