individual,year_month,dry_wt,spp,model,lfm_NAs_imputed,RWC,max_mpa_sample,mpa,gww_gdw,gww_gdw_saturated,fresh_wt,site,sample
2021_August_ARPA_2.3,2021_August,13.285,ARPA,HP,86.24066712,54.389643704663946,1,-3.83,0.8624066712,1.585608238,14.1744,2,2.3
2021_August_CADE_2.3,2021_August,8.2963,CADE,HP,78.5843747,57.695538864164064,1,-4.18,0.7858437469999999,1.3620528770000002,9.1201,2,2.3
2021_August_CECO_2.3,2021_August,8.0466,CECO,HP,105.05345,75.841883078151,1,-2.58,1.0505345,1.3851640509999998,8.9114,2,2.3
2021_August_PIJE_2.3,2021_August,15.2579,PIJE,HP,108.6352737,76.89522303127016,1,-3.27,1.086352737,1.412770123,18.52,2,2.3
2021_August_ARPA_2.3,2021_August,8.9298,ARPA,HP,76.29470159,48.11699369463039,1,-5.85,0.7629470159,1.585608238,10.2056,2,2.3
2021_August_CADE_2.3,2021_August,8.1401,CADE,HP,75.83040472,55.67361297090082,1,-4.62,0.7583040472,1.3620528770000002,8.809,2,2.3
2021_August_CECO_2.3,2021_August,6.9823,CECO,HP,78.52694611,56.691441027009446,1,-7.32,0.7852694611,1.3851640509999998,7.638,2,2.3
2021_August_PIJE_2.3,2021_August,14.0549,PIJE,HP,68.80008664,48.698712918633824,1,-3.58,0.6880008664,1.412770123,15.3255,2,2.3
2021_August_CECO_2.3,2021_August,8.1197,CECO,HP,72.52956504,52.3617148363317,1,-5.58,0.7252956504,1.3851640509999998,8.8434,2,2.3
2021_August_PIJE_2.3,2021_August,17.6447,PIJE,HP,123.3687789,87.324028793890335,1,-3.57,1.233687789,1.412770123,24.4665,2,2.3
2021_August_CADE_2.3,2021_August,14.7449,CADE,HP,52.8480664,38.8003045200425,1,-6.82,0.528480664,1.3620528770000002,16.1839,2,2.3
2021_August_CADE_2.3,2021_August,14.2971,CADE,HP,61.91836929,45.459592895085514,1,-5.27,0.6191836929,1.3620528770000002,15.5972,2,2.3
2021_August_ABCO_2.3,2021_August,14.5606,ABCO,HP,170.6303343,87.41810665219892,1,-0.92,1.7063033429999999,1.951887782,18.3991,2,2.3
2021_August_CECO_2.3,2021_August,6.8507,CECO,HP,110.4792148,79.75893882045312,1,-0.89,1.104792148,1.3851640509999998,7.6161,2,2.3
2021_August_PIJE_2.3,2021_August,15.7335,PIJE,HP,136.3973539,96.54603511175753,1,-0.2,1.363973539,1.412770123,20.6614,2,2.3
2021_August_ABCO_2.3,2021_August,8.0108,ABCO,HP,195.1887782,100,1,-1.79,1.951887782,1.951887782,9.4997,2,2.3
2021_August_CECO_2.3,2021_August,6.9746,CECO,HP,102.9906302,74.35265889671865,1,-5.47,1.0299063019999999,1.3851640509999998,7.777,2,2.3
2021_August_PIJE_2.3,2021_August,14.7742,PIJE,HP,141.2770123,100,1,-1.29,1.412770123,1.412770123,18.5268,2,2.3
2021_August_ABCO_2.3,2021_August,8.8948,ABCO,HP,146.006533,74.80272910484359,1,-1.63,1.46006533,1.951887782,11.1744,2,2.3
2021_August_ARPA_2.3,2021_August,8.2453,ARPA,HP,139.889972,88.22480146574514,1,-1.71,1.39889972,1.585608238,9.6947,2,2.3
2021_August_CADE_2.3,2021_August,14.0966,CADE,HP,77.93387609,57.21795196501757,1,-3.33,0.7793387609,1.3620528770000002,15.6665,2,2.3
2021_August_CECO_2.3,2021_August,8.211,CECO,HP,90.96003899,65.66734021456352,1,-3.54,0.9096003899,1.3851640509999998,8.9576,2,2.3
2021_August_PIJE_2.3,2021_August,16.8459,PIJE,HP,138.7500265,98.2113255660914,1,-2.06,1.387500265,1.412770123,23.3795,2,2.3
2021_August_ABCO_2.3,2021_August,13.7658,ABCO,HP,177.9599811,91.1732645396517,1,-0.22,1.779599811,1.951887782,16.7719,2,2.3
2021_August_ARPA_2.3,2021_August,8.8835,ARPA,HP,136.2272504,85.91482254899839,1,-2.34,1.362272504,1.585608238,11.0991,2,2.3
2021_August_CADE_2.3,2021_August,8.8995,CADE,HP,130.1518438,95.55564691927889,1,-1.86,1.301518438,1.3620528770000002,10.9995,2,2.3
2021_August_CECO_2.3,2021_August,7.8766,CECO,HP,93.20717413,67.28962830266234,1,-4.34,0.9320717413,1.3851640509999998,8.5366,2,2.3
2021_August_PIJE_2.3,2021_August,16.3218,PIJE,HP,108.7322716,76.96388098094002,1,-2.46,1.087322716,1.412770123,20.8144,2,2.3
2021_August_ABCO_2.3,2021_August,13.8632,ABCO,HP,176.297907,90.32174319947663,1,-0.88,1.76297907,1.951887782,17.1062,2,2.3
2021_August_ARPA_2.3,2021_August,8.0508,ARPA,HP,158.5608238,100,1,-0.97,1.585608238,1.585608238,9.3751,2,2.3
2021_August_CADE_2.3,2021_August,9.2462,CADE,HP,117.2013274,86.04756054562482,1,-1.46,1.172013274,1.3620528770000002,11.5771,2,2.3
2021_August_CECO_2.3,2021_August,7.8014,CECO,HP,118.316474,85.41693954198644,1,-1.74,1.18316474,1.3851640509999998,8.4564,2,2.3
2021_August_PIJE_2.3,2021_August,16.1864,PIJE,HP,111.496708,78.92062989217106,1,-2.56,1.11496708,1.412770123,20.6233,2,2.3
2021_August_ABCO_2.3,2021_August,14.0472,ABCO,HP,165.8486591,84.96833712953689,1,-2.54,1.658486591,1.951887782,16.96,2,2.3
2021_August_ARPA_2.3,2021_August,13.4865,ARPA,HP,99.01816776,62.44806591374432,1,-1.46,0.9901816776,1.585608238,14.7673,2,2.3
2021_August_CADE_2.3,2021_August,8.1714,CADE,HP,136.2052877,100,1,-1.8,1.3620528770000002,1.3620528770000002,9.4851,2,2.3
2021_August_CECO_2.3,2021_August,8.0235,CECO,HP,82.20649256,59.347838619297235,1,-5.05,0.8220649256,1.3851640509999998,8.6971,2,2.3
2021_August_PIJE_2.3,2021_August,15.4097,PIJE,HP,128.476862,90.93967936353366,1,-2.76,1.2847686200000001,1.412770123,19.5825,2,2.3
2021_August_ABCO_2.3,2021_August,8.0624,ABCO,HP,139.0375644,71.23235550843773,1,-3.2,1.3903756440000001,1.951887782,9.195,2,2.3
2021_August_ARPA_2.3,2021_August,8.0535,ARPA,HP,104.1633398,65.69298601234942,1,-0.12,1.041633398,1.585608238,8.9667,2,2.3
2021_August_CADE_2.3,2021_August,15.6032,CADE,HP,102.0456968,74.9205104465265,1,-2.57,1.020456968,1.3620528770000002,19.1449,2,2.3
2021_August_CECO_2.3,2021_August,6.9355,CECO,HP,44.83443709,32.367600832285824,1,-10,0.4483443709,1.3851640509999998,7.274,2,2.3
2021_August_PIJE_2.3,2021_August,16.4871,PIJE,HP,121.3197729,85.87368243771955,1,-1.45,1.213197729,1.412770123,21.6165,2,2.3
2021_August_ABCO_2.3,2021_August,13.6685,ABCO,HP,135.778925,69.5628745935764,1,-3.06,1.35778925,1.951887782,15.9041,2,2.3
2021_August_ARPA_2.3,2021_August,13.3811,ARPA,HP,98.83913765,62.33515649153685,1,-3.46,0.9883913765,1.585608238,14.6923,2,2.3
2021_August_CADE_2.3,2021_August,14.9015,CADE,HP,91.29083577,67.0244432588207,1,-3.09,0.9129083577,1.3620528770000002,17.369,2,2.3
2021_August_CECO_2.3,2021_August,8.1819,CECO,HP,92.22770717,66.5825156979908,1,-3.98,0.9222770717000001,1.3851640509999998,9.06,2,2.3
2021_August_PIJE_2.3,2021_August,16.6231,PIJE,HP,113.7840309,80.53966391813341,1,-3.05,1.137840309,1.412770123,21.7262,2,2.3
2021_August_CECO_2.4,2021_August,13.7402,CECO,HP,140.1437908,91.30124059967456,1,-0.2,1.4014379080000001,1.5349604220000002,15.8844,2,2.4
2021_August_ABCO_2.4,2021_August,14.8284,ABCO,HP,115.7063404,74.60054089430294,1,-3.54,1.157063404,1.551012084,17.949,2,2.4
2021_August_ARPA_2.4,2021_August,13.6962,ARPA,HP,78.7427049,45.567943305175945,1,-4.52,0.787427049,1.728028504,14.9375,2,2.4
2021_August_CADE_2.4,2021_August,14.9169,CADE,HP,43.51664521,31.5506747034876,1,-5.22,0.4351664521,1.3792619529999999,16.0999,2,2.4
2021_August_CECO_2.4,2021_August,7.9274,CECO,HP,138.6456427,90.32522318676435,1,-1.11,1.386456427,1.5349604220000002,8.9122,2,2.4
2021_August_ARPA_2.4,2021_August,8.5654,ARPA,HP,65.87753909,38.12294701013798,1,-5.79,0.6587753909,1.728028504,9.467,2,2.4
2021_August_CADE_2.4,2021_August,8.8375,CADE,HP,98.94242804,71.7357771123844,1,-3.12,0.9894242804,1.3792619529999999,10.4186,2,2.4
2021_August_CECO_2.4,2021_August,7.4462,CECO,HP,153.4960422,100,1,-0.97,1.5349604220000002,1.5349604220000002,7.6789,2,2.4
2021_August_ARPA_2.4,2021_August,8.7669,ARPA,HP,65.94816688,38.163818899598425,1,-5.83,0.6594816688,1.728028504,9.8102,2,2.4
2021_August_CADE_2.4,2021_August,14.6872,CADE,HP,77.6500484,56.298260262385426,1,-5.44,0.776500484,1.3792619529999999,16.6123,2,2.4
2021_August_ARPA_2.4,2021_August,13.4358,ARPA,HP,50.5991154,29.281412478367315,1,-6.91,0.505991154,1.728028504,14.065,2,2.4
2021_August_ARPA_2.4,2021_August,13.1952,ARPA,HP,73.35622664,42.4508198043011,1,-5.22,0.7335622664,1.728028504,13.9215,2,2.4
2021_August_CADE_2.4,2021_August,15.7341,CADE,HP,36.26750581,26.29486424323923,1,-10,0.3626750581,1.3792619529999999,17.0134,2,2.4
2021_August_ABCO_2.4,2021_August,14.1371,ABCO,HP,155.1012084,100,1,-0.46,1.551012084,1.551012084,17.1791,2,2.4
2021_August_CECO_2.4,2021_August,7.0905,CECO,HP,126.3253491,82.29876633262143,1,-0.76,1.263253491,1.5349604220000002,8.2033,2,2.4
2021_August_ABCO_2.4,2021_August,8.1686,ABCO,HP,142.3762975,91.79573709884777,1,-2.48,1.4237629749999998,1.551012084,9.5814,2,2.4
2021_August_CECO_2.4,2021_August,7.6825,CECO,HP,84.31132844,54.92736309783497,1,-3.97,0.8431132844,1.5349604220000002,8.0963,2,2.4
2021_August_ABCO_2.4,2021_August,7.9285,ABCO,HP,125.3748897,80.83424429335395,1,-1.66,1.253748897,1.551012084,8.7813,2,2.4
2021_August_ARPA_2.4,2021_August,7.9982,ARPA,HP,151.7299688,87.80524652734547,1,-1.64,1.517299688,1.728028504,9.1647,2,2.4
2021_August_CADE_2.4,2021_August,15.3474,CADE,HP,137.9261953,100,1,-2.25,1.3792619529999999,1.3792619529999999,19.6718,2,2.4
2021_August_CECO_2.4,2021_August,8.6453,CECO,HP,112.3325933,73.18272946323563,1,-2.18,1.123325933,1.5349604220000002,10.2138,2,2.4
2021_August_ABCO_2.4,2021_August,15.1399,ABCO,HP,138.270345,89.14846404252773,1,-0.21,1.38270345,1.551012084,19.34,2,2.4
2021_August_ARPA_2.4,2021_August,8.1099,ARPA,HP,172.8028504,100,1,-1.2,1.728028504,1.728028504,9.7104,2,2.4
2021_August_CADE_2.4,2021_August,9.1548,CADE,HP,116.8602874,84.726680922228,1,-1.86,1.168602874,1.3792619529999999,11.4483,2,2.4
2021_August_CECO_2.4,2021_August,8.2625,CECO,HP,85.46251217,55.67733926236698,1,-4.2,0.8546251216999999,1.5349604220000002,9.1402,2,2.4
2021_August_ABCO_2.4,2021_August,13.9293,ABCO,HP,122.8842929,79.22845615946858,1,-2.54,1.228842929,1.551012084,16.1277,2,2.4
2021_August_ARPA_2.4,2021_August,7.9781,ARPA,HP,115.0281618,66.56612523099909,1,-3.67,1.1502816180000002,1.728028504,8.8767,2,2.4
2021_August_CADE_2.4,2021_August,8.0364,CADE,HP,133.6970153,96.93373692299625,1,-0.44,1.336970153,1.3792619529999999,9.1025,2,2.4
2021_August_CECO_2.4,2021_August,8.0164,CECO,HP,86.94649446,56.644127896608396,1,-3.64,0.8694649446,1.5349604220000002,8.7704,2,2.4
2021_August_ABCO_2.4,2021_August,8.7768,ABCO,HP,118.11699376673877,76.15478627485585,1,-3.38,1.1811699376673876,1.551012084,10.4571,2,2.4
2021_August_ARPA_2.4,2021_August,12.948,ARPA,HP,165.7943431,95.94421776968557,1,-1.53,1.6579434309999999,1.728028504,14.2024,2,2.4
2021_August_CADE_2.4,2021_August,8.3733,CADE,HP,71.77354441,52.03764538990369,1,-5.5,0.7177354441,1.3792619529999999,9.1758,2,2.4
2021_August_CECO_2.4,2021_August,8.1849,CECO,HP,69.6436015,45.371594278148756,1,-5.62,0.6964360150000001,1.5349604220000002,8.8532,2,2.4
2021_August_ABCO_2.4,2021_August,8.5394,ABCO,HP,110.7012786,71.37357583604744,1,-2.99,1.1070127859999999,1.551012084,9.968,2,2.4
2021_August_ARPA_2.4,2021_August,7.7558,ARPA,HP,158.5260658,91.7381081579659,1,-0.29,1.585260658,1.728028504,10.2919,2,2.4
2021_August_CADE_2.4,2021_August,15.2312,CADE,HP,106.8813862,77.49172372044688,1,-1.64,1.0688138619999998,1.3792619529999999,18.4634,2,2.4
2021_August_CECO_2.4,2021_August,7.6304,CECO,HP,66.64941785,43.420935741885856,1,-6.06,0.6664941785,1.5349604220000002,7.888,2,2.4
2021_August_ABCO_2.4,2021_August,13.4089,ABCO,HP,114.1158059,73.57505919986113,1,-3.22,1.141158059,1.551012084,14.8673,2,2.4
2021_August_ARPA_2.4,2021_August,13.9305,ARPA,HP,86.7308473,50.190634644762774,1,-4.41,0.8673084729999999,1.728028504,15.426,2,2.4
2021_August_CADE_2.4,2021_August,14.3205,CADE,HP,81.82783759,59.32726369491902,1,-5.87,0.8182783759,1.3792619529999999,16.0154,2,2.4
2021_August_CECO_2.4,2021_August,7.2812,CECO,HP,26.69933185,17.394150016722712,1,-10,0.2669933185,1.5349604220000002,7.5809,2,2.4
2021_August_CECO_2.5,2021_August,13.593,CECO,HP,151.7122797,100,1,-0.22,1.517122797,1.517122797,15.7106,2,2.5
2021_August_ABCO_2.5,2021_August,14.5396,ABCO,HP,106.4922893,72.83907269472235,1,-3.97,1.0649228929999999,1.4620214859999998,17.0394,2,2.5
2021_August_ARPA_2.5,2021_August,13.7557,ARPA,HP,89.60684383,55.63301702627529,1,-3.93,0.8960684383,1.6106774110000002,15.2326,2,2.5
2021_August_CADE_2.5,2021_August,15.9191,CADE,HP,86.7185411,46.33266987060973,1,-3.96,0.8671854109999999,1.8716499899999999,19.1622,2,2.5
2021_August_CECO_2.5,2021_August,7.8018,CECO,HP,142.256245,93.767126353451,1,-1.59,1.42256245,1.517122797,8.6845,2,2.5
2021_August_ABCO_2.5,2021_August,14.389,ABCO,HP,82.47176857,56.40940941000644,1,-3.87,0.8247176856999999,1.4620214859999998,16.2221,2,2.5
2021_August_ARPA_2.5,2021_August,14.4006,ARPA,HP,77.25777266,47.96601239476872,1,-4.45,0.7725777266,1.6106774110000002,16.2792,2,2.5
2021_August_CADE_2.5,2021_August,14.6301,CADE,HP,93.99581838,50.220831289080934,1,-3.45,0.9399581838000001,1.8716499899999999,17.0128,2,2.5
2021_August_CECO_2.5,2021_August,6.5089,CECO,HP,80.29925187,52.92864363305721,1,-5.1,0.8029925187000001,1.517122797,6.7987,2,2.5
2021_August_ARPA_2.5,2021_August,8.5773,ARPA,HP,74.00326071,45.945426566859574,1,-4.86,0.7400326071000001,1.6106774110000002,9.5759,2,2.5
2021_August_CADE_2.5,2021_August,13.7545,CADE,HP,22.47664407,12.008999647418053,1,-7.43,0.2247664407,1.8716499899999999,14.1226,2,2.5
2021_August_CECO_2.5,2021_August,7.486,CECO,HP,81.05395232,53.42609871809868,1,-5.54,0.8105395231999999,1.517122797,7.6798,2,2.5
2021_August_ARPA_2.5,2021_August,13.5293,ARPA,HP,96.29924922,59.788042324509874,1,-3.46,0.9629924921999999,1.6106774110000002,14.9787,2,2.5
2021_August_CECO_2.5,2021_August,12.9668,CECO,HP,109.977267,72.490682506038425,1,-2.51,1.09977267,1.517122797,13.8376,2,2.5
2021_August_ARPA_2.5,2021_August,13.7559,ARPA,HP,62.55832763,38.839762203630976,1,-6.29,0.6255832763,1.6106774110000002,14.7614,2,2.5
2021_August_CADE_2.5,2021_August,9.0125,CADE,HP,76.66291503,40.96007022659188,1,-4.74,0.7666291502999999,1.8716499899999999,10.3748,2,2.5
2021_August_ARPA_2.5,2021_August,13.4419,ARPA,HP,72.19970682,44.825677896093616,1,-5.26,0.7219970682,1.6106774110000002,14.2792,2,2.5
2021_August_ABCO_2.5,2021_August,14.1345,ABCO,HP,139.5002633,95.41601449487865,1,-0.67,1.395002633,1.4620214859999998,17.0488,2,2.5
2021_August_CECO_2.5,2021_August,6.5599,CECO,HP,128.8915956,84.95791893370381,1,-1.29,1.2889159559999999,1.517122797,7.089,2,2.5
2021_August_ABCO_2.5,2021_August,6.7095,ABCO,HP,133.499466,91.31156229806601,1,-2.25,1.3349946600000002,1.4620214859999998,7.4595,2,2.5
2021_August_CECO_2.5,2021_August,6.6623,CECO,HP,96.03507434,63.30079182113825,1,-3.92,0.9603507433999999,1.517122797,7.1661,2,2.5
2021_August_ABCO_2.5,2021_August,7.7836,ABCO,HP,137.4918033,94.04225903421505,1,-1.85,1.374918033,1.4620214859999998,8.6223,2,2.5
2021_August_ARPA_2.5,2021_August,8.5343,ARPA,HP,149.7760964,92.98950576764499,1,-1.39,1.497760964,1.6106774110000002,10.4742,2,2.5
2021_August_CADE_2.5,2021_August,15.9072,CADE,HP,103.0033123,55.03342657566013,1,-2.04,1.030033123,1.8716499899999999,19.6078,2,2.5
2021_August_CECO_2.5,2021_August,8.2678,CECO,HP,91.57492494,60.36091812810588,1,-2.65,0.9157492494,1.517122797,9.2743,2,2.5
2021_August_ABCO_2.5,2021_August,13.3433,ABCO,HP,127.793603,87.40884058389277,1,-0.84,1.27793603,1.4620214859999998,14.9135,2,2.5
2021_August_ARPA_2.5,2021_August,8.2648,ARPA,HP,137.2048193,85.18454307670177,1,-2.76,1.372048193,1.6106774110000002,9.6883,2,2.5
2021_August_CADE_2.5,2021_August,8.6881,CADE,HP,147.7726575,78.95314737773168,1,-1.86,1.4777265750000002,1.8716499899999999,10.8045,2,2.5
2021_August_CECO_2.5,2021_August,7.8126,CECO,HP,81.87702265,53.968619291665675,1,-4.52,0.8187702265,1.517122797,8.2933,2,2.5
2021_August_ABCO_2.5,2021_August,13.507,ABCO,HP,146.2021486,100,1,-0.12,1.4620214859999998,1.4620214859999998,15.4395,2,2.5
2021_August_ARPA_2.5,2021_August,8.2186,ARPA,HP,121.2606349,75.28548800142079,1,-3.32,1.212606349,1.6106774110000002,9.5441,2,2.5
2021_August_CADE_2.5,2021_August,14.6437,CADE,HP,187.164999,100,1,-0.11,1.8716499899999999,1.8716499899999999,19.4136,2,2.5
2021_August_CECO_2.5,2021_August,8.0158,CECO,HP,117.4042395,77.3861151728511,1,-2.81,1.174042395,1.517122797,8.9629,2,2.5
2021_August_ABCO_2.5,2021_August,8.6675,ABCO,HP,98.23352292,67.1902046999055,1,-3.2,0.9823352291999999,1.4620214859999998,10.1356,2,2.5
2021_August_CADE_2.5,2021_August,8.3861,CADE,HP,101.4313379,54.193539626498236,1,-2.77,1.014313379,1.8716499899999999,9.5908,2,2.5
2021_August_CECO_2.5,2021_August,7.6013,CECO,HP,108.7945413,71.711097819592,1,-3.15,1.0879454130000001,1.517122797,8.0318,2,2.5
2021_August_ABCO_2.5,2021_August,8.1032,ABCO,HP,121.4687532,83.08274150767167,1,-2.32,1.214687532,1.4620214859999998,10.4784,2,2.5
2021_August_ARPA_2.5,2021_August,13.2145,ARPA,HP,161.0677411,100,1,-0.27,1.6106774110000002,1.6106774110000002,15.1333,2,2.5
2021_August_CADE_2.5,2021_August,14.1045,CADE,HP,117.1570847,62.59561634170714,1,-2.7,1.171570847,1.8716499899999999,16.4337,2,2.5
2021_August_CECO_2.5,2021_August,7.0793,CECO,HP,52.78352887,34.791863239004506,1,-10,0.5278352887,1.517122797,7.5382,2,2.5
2021_August_ABCO_2.5,2021_August,13.2889,ABCO,HP,94.62795845,64.72405457521437,1,-3.5,0.9462795844999999,1.4620214859999998,14.4004,2,2.5
2021_August_ARPA_2.5,2021_August,14.6699,ARPA,HP,86.52403445,53.71903390405218,1,-3.88,0.8652403445,1.6106774110000002,16.8497,2,2.5
2021_August_CADE_2.5,2021_August,16.2106,CADE,HP,55.78201607,29.803657931790976,1,-6.4,0.5578201607,1.8716499899999999,18.3837,2,2.5
2021_August_CECO_2.5,2021_August,6.7615,CECO,HP,67.36259814,44.40154631728206,1,-6.43,0.6736259814000001,1.517122797,7.139,2,2.5
