full_name,lfm,mpa
Pinus jeffreyii,167.3132184,-0.356
Pinus jeffreyii,140.5385996,-2.01
Quercus kelloggii,63.64861223,-6.321
Quercus kelloggii,99.53445065,-5.016
Quercus kelloggii,148.8646685,-0.235
Quercus kelloggii,152.5632706,-0.982
Quercus kelloggii,113.5262206,-2.445
Pinus jeffreyii,119.9895525,-3.563
Pinus jeffreyii,130.3972758,-2.232
Pinus jeffreyii,129.0542311,-4.468
Pinus jeffreyii,94.9608444,-4.339
Quercus kelloggii,103.4313725,-2.808
Pinus jeffreyii,149.3987976,-1.094
Pinus jeffreyii,138.048369,-3.089
Pinus jeffreyii,106.6319143,-0.342
Quercus kelloggii,109.4988781,-4.761
Pinus jeffreyii,122.0210665,-2.489
Quercus kelloggii,113.5262206,-2.445
Quercus kelloggii,109.4988781,-4.761
Pinus jeffreyii,130.3972758,-2.232
Pinus jeffreyii,138.048369,-3.089
Quercus kelloggii,81.99940494,-5.398
Quercus kelloggii,103.4313725,-2.808
Quercus kelloggii,53.93438862,-6.608
Quercus kelloggii,53.93438862,-6.608
Pinus jeffreyii,106.6319143,-0.342
Pinus jeffreyii,149.3987976,-1.094
Pinus jeffreyii,129.0542311,-4.468
Pinus jeffreyii,130.3972758,-2.232
Quercus kelloggii,149.2810927,-0.443
Quercus kelloggii,149.2810927,-0.443
Quercus kelloggii,162.0715918,-1.402
Quercus kelloggii,162.0715918,-1.402
Quercus kelloggii,151.9797276,-0.706
Quercus kelloggii,91.27173542,-5.542
Pinus jeffreyii,115.4129054,-3.805
Pinus jeffreyii,127.9491133,-4.285
Quercus kelloggii,107.9230334,-2.498
Pinus jeffreyii,169.8667892,-0.744
Pinus jeffreyii,149.8314752,-2.684
Pinus jeffreyii,120.7798383,-2.891
Quercus kelloggii,107.9230334,-2.498
Pinus jeffreyii,141.979835,-2.376
Quercus kelloggii,131.6494845,-1.885
Quercus kelloggii,131.6494845,-1.885
Pinus jeffreyii,177.7408638,-0.401
Quercus kelloggii,42.4259208,-5.789
Pinus jeffreyii,140.8064516,-3.636
Quercus kelloggii,42.4259208,-5.789
Quercus kelloggii,151.9797276,-0.706
Pinus jeffreyii,177.7408638,-0.401
Pinus jeffreyii,141.979835,-2.376
Pinus jeffreyii,169.8667892,-0.744
Quercus kelloggii,43.30590875,-8.5
Pinus jeffreyii,149.8314752,-2.684
Quercus kelloggii,171.8429273,-0.179
Quercus kelloggii,171.8429273,-0.179
Ceanothus cordulatus,24.51293981,-9
Arctostaphylos patula,70.70874862,-5.318
Ceanothus cordulatus,24.51293981,-9
Abies concolor,180.3030303,-0.995
Calocedrus decurrens,81.54031772,-3.919
Calocedrus decurrens,93.48560079,-2.461
Abies concolor,64.23272159,-4.714
Calocedrus decurrens,102.2511432,-3.037
Abies concolor,123.9273927,-1.769
Arctostaphylos patula,84.96691481,-1.038
Arctostaphylos patula,22.99791605,-0.13
Arctostaphylos patula,80.58469092,-5.948
Ceanothus cordulatus,107.4008811,-0.311
Calocedrus decurrens,127.8910007,-1.768
Abies concolor,93.86503067,-3.061
Arctostaphylos patula,84.75991649,-2.556
Calocedrus decurrens,122.2691045,-2.192
Arctostaphylos patula,70.70874862,-5.318
Calocedrus decurrens,55.9023408,-6.708
Calocedrus decurrens,96.19500595,-4.171
Ceanothus cordulatus,107.4008811,-0.311
Ceanothus cordulatus,63.10144039,-3.995
Abies concolor,144.363104,-2.701
Abies concolor,116.1696179,-2.592
Ceanothus cordulatus,104.1194645,-1.321
Abies concolor,174.6666667,-0.155
Arctostaphylos patula,84.96691481,-1.038
Ceanothus cordulatus,63.10144039,-3.995
Arctostaphylos patula,80.58469092,-5.948
Ceanothus cordulatus,70.75606277,-6.051
Calocedrus decurrens,151.0759919,-0.18
Ceanothus cordulatus,63.94120349,-7.167
Arctostaphylos patula,104.319603465587,-1.954
Arctostaphylos patula,84.75991649,-2.556
Ceanothus cordulatus,87.86797502,-1.882
Abies concolor,174.6666667,-0.155
Abies concolor,180.3030303,-0.995
Ceanothus cordulatus,70.75606277,-6.051
Ceanothus cordulatus,70.75606277,-6.051
Ceanothus cordulatus,87.86797502,-1.882
Arctostaphylos patula,22.99791605,-0.13
Ceanothus cordulatus,63.94120349,-7.167
Ceanothus cordulatus,104.1194645,-1.321
Arctostaphylos patula,104.319603465587,-1.954
Ceanothus cordulatus,106.2539482,-1.088
Abies concolor,158.7854833,-2.262
Ceanothus cordulatus,68.0432645,-3.898
Abies concolor,184.5419019,-0.164
Abies concolor,154.4204322,-2.225
Abies concolor,93.35400975,-4.498
Abies concolor,180.3813038,-0.7282
Abies concolor,120.1553931,-2.843
Calocedrus decurrens,119.1984486,-1.009
Abies concolor,157.138786,-2.4
Arctostaphylos patula,170.5291971,-1.212
Calocedrus decurrens,139.6958411,-0.774
Calocedrus decurrens,116.8100681,-2.871
Calocedrus decurrens,83.57766143,-4.018
Ceanothus cordulatus,113.4615385,-0.199
Ceanothus cordulatus,45.84165003,-9
Abies concolor,114.5489443,-3.489
Ceanothus cordulatus,65.39064951,-5.05
Ceanothus cordulatus,113.4615385,-0.199
Calocedrus decurrens,83.61344538,-3.129
Ceanothus cordulatus,112.5228519,-0.906
Ceanothus cordulatus,86.48648649,-2.724
Arctostaphylos patula,107.4138792,-0.098
Calocedrus decurrens,111.1423915,-0.998
Arctostaphylos patula,86.23481781,-2.208
Arctostaphylos patula,78.97819063,-4.78
Calocedrus decurrens,128.0448319,-1.127
Calocedrus decurrens,103.1925676,-2.601
Calocedrus decurrens,109.8697487,-2.02
Ceanothus cordulatus,68.0432645,-3.898
Abies concolor,184.5419019,-0.164
Arctostaphylos patula,79.67062157,-4.78
Arctostaphylos patula,79.67062157,-4.78
Abies concolor,180.3813038,-0.7282
Arctostaphylos patula,121.5851941,-3.298
Ceanothus cordulatus,106.2539482,-1.088
Arctostaphylos patula,86.23481781,-2.208
Arctostaphylos patula,107.4138792,-0.098
Ceanothus cordulatus,112.5228519,-0.906
Arctostaphylos patula,170.5291971,-1.212
Abies concolor,111.5264798,-3.349
Abies concolor,161.9933238,-0.798
Abies concolor,156.744579,-2.2
Ceanothus cordulatus,81.45108339,-2.983
Abies concolor,181.2757974,-0.192
Ceanothus cordulatus,73.10855263,-4.046
Ceanothus cordulatus,108.4795322,-0.775
Calocedrus decurrens,123.184459,-0.301
Calocedrus decurrens,114.5935728,-2.684
Ceanothus cordulatus,95.05094614,-2.474
Abies concolor,130.751936,-2.759
Arctostaphylos patula,102.1771109,-0.124
Ceanothus cordulatus,104.5765387,-0.107
Abies concolor,98.26746075,-4.048
Calocedrus decurrens,99.12715517,-1.58
Ceanothus cordulatus,81.45108339,-2.983
Ceanothus cordulatus,73.10855263,-4.046
Calocedrus decurrens,60.10801343,-6.08
Arctostaphylos patula,77.61262291,-4.467
Calocedrus decurrens,101.5276631,-2.937
Ceanothus cordulatus,55.9663437,-5.94
Abies concolor,124.1585233,-3.361
Abies concolor,112.1657361,-3.148
Calocedrus decurrens,132.6933936,-1.52
Calocedrus decurrens,118.140965,-1.721
Ceanothus cordulatus,53.98639456,-9
Arctostaphylos patula,109.7751873,-1.262
Arctostaphylos patula,47.46774194,-5.401
Arctostaphylos patula,123.8226559,-0.895
Calocedrus decurrens,125.5093379,-1.224
Abies concolor,181.2757974,-0.192
Arctostaphylos patula,70.18411183,-4.603
Ceanothus cordulatus,55.9663437,-5.94
Abies concolor,161.9933238,-0.798
Arctostaphylos patula,85.09040334,-3.964
Arctostaphylos patula,85.09040334,-3.964
Arctostaphylos patula,123.8226559,-0.895
Ceanothus cordulatus,53.98639456,-9
Ceanothus cordulatus,104.5765387,-0.107
Arctostaphylos patula,102.1771109,-0.124
Ceanothus cordulatus,95.05094614,-2.474
Arctostaphylos patula,77.61262291,-4.467
Ceanothus cordulatus,108.4795322,-0.775
Arctostaphylos patula,109.7751873,-1.262
Ceanothus cordulatus,61.6872428,-7.2
Arctostaphylos patula,100.3858211,-4.224
Abies concolor,137.43148,-2.934
Ceanothus cordulatus,123.5459286,-0.169
Abies concolor,155.8872305,-2.182
Abies concolor,129.9528302,-2.897
Arctostaphylos patula,100.3858211,-4.224
Calocedrus decurrens,142.2244339,-0.154
Calocedrus decurrens,126.1800361,-1.209
Arctostaphylos patula,90.79639369,-2.671
Calocedrus decurrens,125.1348183,-1.72
Abies concolor,133.4739379,-2.082
Arctostaphylos patula,109.4005896,-0.046
Abies concolor,197.2067039,-0.192
Calocedrus decurrens,112.811245,-2.404
Calocedrus decurrens,88.80042463,-3.729
Abies concolor,162.2038253,-2.487
Abies concolor,115.2752649,-4.145
Ceanothus cordulatus,93.60818153,-0.854
Ceanothus cordulatus,123.5459286,-0.169
Calocedrus decurrens,82.32488074,-4.413
Abies concolor,150.0223914,-2.494
Ceanothus cordulatus,48.4223965,-5.626
Calocedrus decurrens,48.16482774,-7.685
Arctostaphylos patula,56.58802178,-6.578
Calocedrus decurrens,109.2066601,-2.761
Ceanothus cordulatus,80.06003431,-4.574
Ceanothus cordulatus,80.06003431,-4.574
Arctostaphylos patula,77.29566095,-6.954
Arctostaphylos patula,90.79639369,-2.671
Arctostaphylos patula,97.52355906,-1.218
Arctostaphylos patula,85.17414789,-4.2
Arctostaphylos patula,95.83764755,-2.804
Ceanothus cordulatus,75.3679047,-3.998
Arctostaphylos patula,85.17414789,-4.2
Arctostaphylos patula,77.29566095,-6.954
Abies concolor,197.2067039,-0.192
Arctostaphylos patula,56.58802178,-6.578
Abies concolor,155.8872305,-2.182
Ceanothus cordulatus,75.3679047,-3.998
Arctostaphylos patula,97.52355906,-1.218
Ceanothus cordulatus,48.4223965,-5.626
Ceanothus cordulatus,94.06691963,-2.274
Ceanothus cordulatus,94.06691963,-2.274
Ceanothus cordulatus,61.6872428,-7.2
Arctostaphylos patula,109.4005896,-0.046
Arctostaphylos patula,95.83764755,-2.804
Ceanothus cordulatus,93.60818153,-0.854
Ceanothus cordulatus,93.60818153,-0.854
Arctostaphylos patula,111.6273471,-0.11
Abies concolor,123.3785822,-2.888
Calocedrus decurrens,158.2789179,-0.308
Calocedrus decurrens,79.54830615,-6
Calocedrus decurrens,93.18369028,-2.899
Arctostaphylos patula,110.7422338,-2.164
Abies concolor,118.8759516,-3.379
Calocedrus decurrens,136.416185,-0.886
Abies concolor,153.3731853,-2.59
Abies concolor,147.525217,-2.884
Calocedrus decurrens,126.5993266,-2.305
Ceanothus cordulatus,100.4243827,-1.648
Ceanothus cordulatus,70.38404727,-5.245
Abies concolor,147.2995639,-2.447
Arctostaphylos patula,95.08750384,-3.564
Calocedrus decurrens,136.4261168,-0.901
Calocedrus decurrens,127.2907489,-1.916
Abies concolor,158.0711354,-0.152
Ceanothus cordulatus,82.25032708,-3.953
Ceanothus cordulatus,109.1390261,-1.561
Calocedrus decurrens,78.86977887,-4.879
Abies concolor,128.9180766,-3.24
Abies concolor,168.1119649,-0.992
Abies concolor,30.42667771,-4.888
Arctostaphylos patula,79.76852882,-4.637
Arctostaphylos patula,79.76852882,-4.637
Ceanothus cordulatus,100.4243827,-1.648
Arctostaphylos patula,95.08750384,-3.564
Ceanothus cordulatus,125.7065217,-0.138
Arctostaphylos patula,99.64625249,-1.998
Ceanothus cordulatus,60.05597015,-6.938
Arctostaphylos patula,77.29566095,-6.954
Arctostaphylos patula,88.04037006,-3.725
Arctostaphylos patula,88.04037006,-3.725
Abies concolor,168.1119649,-0.992
Ceanothus cordulatus,82.25032708,-3.953
Arctostaphylos patula,110.7422338,-2.164
Ceanothus cordulatus,36.62471765,-9
Ceanothus cordulatus,36.62471765,-9
Ceanothus cordulatus,70.38404727,-5.245
Ceanothus cordulatus,125.7065217,-0.138
Arctostaphylos patula,111.6273471,-0.11
Arctostaphylos patula,79.76852882,-4.637
