spp,n,sd,bottle_number,unique_id,age,pod,site,lfm,date,predawn1,predawn2,predawn3,midday1,midday2,midday3,predawn,midday,type,doy,location,month,timing,wettest_lfm,rwc,rwd,water_potential,swc,tlp
CADE,536,0.2415930929517311,128,CADE_old_2_2.5,old,2.5,2,210.5555932,2021-10-17,-1.58,-1.5,NA,-2.01,-1.96,NA,-1.54,-1.985,tree,290,CZO,10,fall,NA,NA,NA,-1.985,NA,-2.381144720833955
CADE,536,0.2415930929517311,22,CADE_old_2_2.2,old,2.2,2,101.2021842,2021-06-15,-0.52,-0.53,NA,-1.39,-1.29,NA,-0.525,-1.34,tree,166,CZO,6,spring,211.0340017,47.95539267831644,52.04460732168356,-1.34,2.110340017,-2.381144720833955
CADE,536,0.2415930929517311,62,CADE_old_2_2.3,old,2.3,2,102.7421733,2021-09-17,-2.4,-2.42,NA,-2.65,-2.59,NA,-2.41,-2.62,tree,260,CZO,9,fall,203.5279057,50.48063210135022,49.51936789864978,-2.62,2.035279057,-2.381144720833955
CADE,536,0.2415930929517311,46,CADE_new_2_2.3,new,2.3,2,98.14264142,2021-04-24,-0.67,-0.79,NA,-1.58,-1.63,NA,-0.73,-1.605,tree,114,CZO,4,spring,113.1719083,86.71996690189239,13.280033098107609,-1.605,1.131719083,-2.381144720833955
CADE,536,0.2415930929517311,31,CADE_old_2_2.5,old,2.5,2,104.7031569,2021-05-14,-0.59,-0.51,NA,-1.69,-1.64,NA,-0.55,-1.665,tree,134,CZO,5,spring,NA,NA,NA,-1.665,NA,-2.381144720833955
CADE,536,0.2415930929517311,64,CADE_old_2_2.5,old,2.5,2,NA,2021-07-31,-0.91,-0.89,NA,-1.86,-1.97,-1.99,-0.9,-1.94,tree,212,CZO,7,spring,NA,NA,NA,-1.94,NA,-2.381144720833955
CADE,536,0.2415930929517311,26,CADE_old_2_2.3,old,2.3,2,99.50166347,2021-05-14,-0.6,-0.58,NA,-1.27,-1.22,NA,-0.59,-1.245,tree,134,CZO,5,spring,203.5279057,48.88846231074837,51.11153768925163,-1.245,2.035279057,-2.381144720833955
CADE,536,0.2415930929517311,49,CADE_old_2_2.4,old,2.4,2,102.4798688,2021-09-17,-3.05,-3.08,NA,-3.18,-3.11,NA,-3.065,-3.145,tree,260,CZO,9,fall,209.566174,48.900958987780164,51.099041012219836,-3.145,2.0956617399999997,-2.381144720833955
CADE,536,0.2415930929517311,12,CADE_old_1_1.4,old,1.4,1,91.70051318,2021-09-16,-1.89,-1.83,NA,-2.35,-2.33,NA,-1.86,-2.34,tree,259,CZO,9,fall,NA,NA,NA,-2.34,NA,-2.381144720833955
CADE,536,0.2415930929517311,13,CADE_old_1_1.5,old,1.5,1,93.51479846,2021-07-30,-0.99,-1.52,-1.49,-2.35,-2.31,NA,-1.333333333,-2.33,tree,211,CZO,7,spring,201.320608,46.45068350876429,53.54931649123571,-2.33,2.01320608,-2.381144720833955
CADE,536,0.2415930929517311,9,CADE_old_1_1.3,old,1.3,1,96.35523029,2021-07-08,-1.27,-1.17,NA,-2.17,-2,-2.04,-1.22,-2.07,tree,189,CZO,7,spring,198.6644251,48.50150208901191,51.49849791098809,-2.07,1.986644251,-2.381144720833955
CADE,536,0.2415930929517311,7,CADE_old_1_1.3,old,1.3,1,92.5454581,2021-08-19,-2.3,-2.36,NA,-2.54,-2.38,-2.55,-2.33,-2.49,tree,231,CZO,8,fall,198.6644251,46.583809886151585,53.416190113848415,-2.49,1.986644251,-2.381144720833955
CADE,536,0.2415930929517311,28,CADE_old_2_2.4,old,2.4,2,85.32786475,2021-05-14,-0.34,-0.56,-0.6,-1.71,-1.65,NA,-0.5,-1.68,tree,134,CZO,5,spring,209.566174,40.716430100021775,59.283569899978225,-1.68,2.0956617399999997,-2.381144720833955
CADE,536,0.2415930929517311,9,CADE_old_1_1.3,old,1.3,1,84.77383962,2021-06-16,-0.75,-0.79,NA,-0.94,-1.89,-1.79,-0.77,-1.54,tree,167,CZO,6,spring,198.6644251,42.67187725096133,57.32812274903867,-1.54,1.986644251,-2.381144720833955
CADE,536,0.2415930929517311,1,CADE_old_1_1.1,old,1.1,1,98.11031415,2021-09-16,-2.52,-2.41,-2.41,-2.61,-2.69,NA,-2.446666667,-2.65,tree,259,CZO,9,fall,200.0620806,49.03993493207727,50.96006506792273,-2.65,2.000620806,-2.381144720833955
CADE,536,0.2415930929517311,15,CADE_new_1_1.5,new,1.5,1,86.20055574,2021-04-24,-0.6,-0.55,NA,-0.56,-0.49,NA,-0.575,-0.525,tree,114,CZO,4,spring,105.9839167,81.3336196887315,18.666380311268497,-0.525,1.059839167,-2.381144720833955
CADE,536,0.2415930929517311,40,CADE_old_1_1.4,old,1.4,1,196.5103749,2021-10-16,-1.21,-1.26,NA,-1.97,-1.9,NA,-1.235,-1.935,tree,289,CZO,10,fall,NA,NA,NA,-1.935,NA,-2.381144720833955
CADE,536,0.2415930929517311,56,CADE_old_1_1.3,old,1.3,1,93.16340598,2021-09-16,-2.75,-2.69,NA,-2.91,-2.86,-3.2,-2.72,-2.99,tree,259,CZO,9,fall,198.6644251,46.89486098636187,53.10513901363813,-2.99,1.986644251,-2.381144720833955
CADE,536,0.2415930929517311,55,CADE_new_1_1.2,new,1.2,1,96.20601023,2021-05-15,-0.56,-0.53,NA,-1.61,-1.5,-1.49,-0.545,-1.533333333,tree,135,CZO,5,spring,101.7575982,94.54430129228425,5.455698707715754,-1.533333333,1.017575982,-2.381144720833955
CADE,536,0.2415930929517311,13,CADE_old_1_1.5,old,1.5,1,79.30211836,2021-05-15,-0.67,-0.62,NA,-1.66,-1.49,-1.84,-0.645,-1.663333333,tree,135,CZO,5,spring,201.320608,39.39095910141499,60.60904089858501,-1.663333333,2.01320608,-2.381144720833955
CADE,536,0.2415930929517311,36,CADE_new_2_2.1,new,2.1,2,140.7070367,2021-06-15,-0.56,-0.54,NA,-1.08,-1.56,-1.57,-0.55,-1.403333333,tree,166,CZO,6,spring,140.7070367,100,0,-1.403333333,1.407070367,-2.381144720833955
CADE,536,0.2415930929517311,3,CADE_old_1_1.1,old,1.1,1,92.59593525,2021-07-30,-1.14,-1.08,NA,-2.1,-2.15,NA,-1.11,-2.125,tree,211,CZO,7,spring,200.0620806,46.28360105638129,53.71639894361871,-2.125,2.000620806,-2.381144720833955
CADE,536,0.2415930929517311,41,CADE_new_1_1.6,new,1.6,1,104.327026,2021-04-24,-0.55,-0.52,NA,-0.88,-0.84,NA,-0.535,-0.86,tree,114,CZO,4,spring,110.3902591,94.50745641016437,5.492543589835634,-0.86,1.103902591,-2.381144720833955
CADE,536,0.2415930929517311,49,CADE_old_2_2.4,old,2.4,2,123.0550719,2021-07-09,-1.04,-0.91,NA,-1.89,-1.83,NA,-0.975,-1.86,tree,190,CZO,7,spring,209.566174,58.71895714429562,41.28104285570438,-1.86,2.0956617399999997,-2.381144720833955
CADE,536,0.2415930929517311,18,CADE_old_1_1.6,old,1.6,1,88.6514092,2021-09-16,-3.01,-3.25,NA,-3.31,-3.36,NA,-3.13,-3.335,tree,259,CZO,9,fall,203.2644839,43.61382150932665,56.38617849067335,-3.335,2.032644839,-2.381144720833955
CADE,536,0.2415930929517311,24,CADE_new_2_2.2,new,2.2,2,100.0605907,2021-04-24,-0.67,-0.69,NA,-1.43,-1.47,NA,-0.68,-1.45,tree,114,CZO,4,spring,107.4029024,93.16376789087593,6.836232109124069,-1.45,1.074029024,-2.381144720833955
CADE,536,0.2415930929517311,22,CADE_old_2_2.2,old,2.2,2,107.2385841,2021-07-09,-0.86,-0.73,NA,-1.67,-1.74,NA,-0.795,-1.705,tree,190,CZO,7,spring,211.0340017,50.815784772184415,49.184215227815585,-1.705,2.110340017,-2.381144720833955
CADE,536,0.2415930929517311,58,CADE_old_1_1.5,old,1.5,1,91.19488509,2021-07-08,-0.96,-0.9,NA,-2.03,-2.04,NA,-0.93,-2.035,tree,189,CZO,7,spring,201.320608,45.29833582163631,54.70166417836369,-2.035,2.01320608,-2.381144720833955
CADE,536,0.2415930929517311,35,CADE_old_1_1.2,old,1.2,1,NA,2021-07-30,-1.05,-1.1,NA,-2.09,-2.06,NA,-1.075,-2.075,tree,211,CZO,7,spring,NA,NA,NA,-2.075,NA,-2.381144720833955
CADE,536,0.2415930929517311,38,CADE_new_1_1.2,new,1.2,1,101.7575982,2021-04-24,-0.43,-0.49,NA,-0.96,-1.05,NA,-0.46,-1.005,tree,114,CZO,4,spring,101.7575982,100,0,-1.005,1.017575982,-2.381144720833955
CADE,536,0.2415930929517311,39,CADE_old_1_1.3,old,1.3,1,85.21826065,2021-05-15,-0.54,-0.56,NA,-1.57,-1.62,NA,-0.55,-1.595,tree,135,CZO,5,spring,198.6644251,42.895581635768174,57.104418364231826,-1.595,1.986644251,-2.381144720833955
CADE,536,0.2415930929517311,26,CADE_old_2_2.3,old,2.3,2,90.53058256,2021-04-24,-0.67,-0.79,NA,-1.58,-1.63,NA,-0.73,-1.605,tree,114,CZO,4,spring,203.5279057,44.48067317778134,55.51932682221866,-1.605,2.035279057,-2.381144720833955
CADE,536,0.2415930929517311,41,CADE_old_1_1.6,old,1.6,1,95.14466226,2021-07-30,-2.18,-2.17,NA,-2.73,-2.74,NA,-2.175,-2.735,tree,211,CZO,7,spring,203.2644839,46.808306318190006,53.191693681809994,-2.735,2.032644839,-2.381144720833955
CADE,536,0.2415930929517311,43,CADE_new_2_2.1,new,2.1,2,123.4010128,2021-05-14,-0.57,-0.61,NA,-1.7,-1.7,NA,-0.59,-1.7,tree,134,CZO,5,spring,140.7070367,87.7006692018552,12.299330798144794,-1.7,1.407070367,-2.381144720833955
CADE,536,0.2415930929517311,21,CADE_old_2_2.1,old,2.1,2,105.1013232,2021-05-14,-0.57,-0.61,NA,-1.7,-1.7,NA,-0.59,-1.7,tree,134,CZO,5,spring,209.1636227,50.24837581377386,49.75162418622614,-1.7,2.091636227,-2.381144720833955
CADE,536,0.2415930929517311,37,CADE_old_1_1.1,old,1.1,1,86.44494266,2021-06-16,-0.82,-0.7,-0.69,-1.95,-1.83,NA,-0.736666667,-1.89,tree,167,CZO,6,spring,200.0620806,43.20905910842556,56.79094089157444,-1.89,2.000620806,-2.381144720833955
CADE,536,0.2415930929517311,35,CADE_old_2_2.4,old,2.4,2,100.0194008,2021-04-24,-0.8,-0.715,NA,-1.42,-1.02,NA,-0.7575,-1.22,tree,114,CZO,4,spring,209.566174,47.72688210646056,52.27311789353944,-1.22,2.0956617399999997,-2.381144720833955
CADE,536,0.2415930929517311,51,CADE_old_1_1.1,old,1.1,1,94.00446832,2021-08-19,-1.83,-1.91,NA,-2.17,-2.29,-2.22,-1.87,-2.226666667,tree,231,CZO,8,fall,200.0620806,46.987649052771076,53.012350947228924,-2.226666667,2.000620806,-2.381144720833955
CADE,536,0.2415930929517311,3,CADE_old_1_1.1,old,1.1,1,88.71261156,2021-05-15,-0.57,-0.65,NA,-1.58,-1.81,-1.6,-0.61,-1.663333333,tree,135,CZO,5,spring,200.0620806,44.34254172202186,55.65745827797814,-1.663333333,2.000620806,-2.381144720833955
CADE,536,0.2415930929517311,45,CADE_old_2_2.2,old,2.2,2,92.59311159,2021-04-24,-0.67,-0.69,NA,-1.43,-1.47,NA,-0.68,-1.45,tree,114,CZO,4,spring,211.0340017,43.875920867779286,56.124079132220714,-1.45,2.110340017,-2.381144720833955
CADE,536,0.2415930929517311,46,CADE_old_2_2.5,old,2.5,2,112.1219523,2021-08-20,-1.36,-1.27,NA,-2.3,-2.34,NA,-1.315,-2.32,tree,232,CZO,8,fall,NA,NA,NA,-2.32,NA,-2.381144720833955
CADE,536,0.2415930929517311,28,CADE_old_2_2.4,old,2.4,2,86.5219701,2021-06-15,-0.54,-0.62,NA,-1.37,-1.36,NA,-0.58,-1.365,tree,166,CZO,6,spring,209.566174,41.28622880713564,58.71377119286436,-1.365,2.0956617399999997,-2.381144720833955
CADE,536,0.2415930929517311,31,CADE_old_2_2.5,old,2.5,2,123.2329856,2021-07-09,-0.66,-0.68,NA,-1.61,-1.56,NA,-0.67,-1.585,tree,190,CZO,7,spring,NA,NA,NA,-1.585,NA,-2.381144720833955
CADE,536,0.2415930929517311,10,CADE_old_1_1.4,old,1.4,1,89.8272583,2021-07-30,-1.11,-1.19,NA,-2.2,-2.11,NA,-1.15,-2.155,tree,211,CZO,7,spring,NA,NA,NA,-2.155,NA,-2.381144720833955
CADE,536,0.2415930929517311,NA,CADE_new_1_1.3,new,1.3,1,99.44937004,2021-05-15,-0.54,-0.56,NA,-1.57,-1.62,NA,-0.55,-1.595,tree,135,CZO,5,spring,100.9016942,98.56065433636694,1.4393456636330626,-1.595,1.009016942,-2.381144720833955
CADE,536,0.2415930929517311,47,CADE_old_2_2.3,old,2.3,2,121.2129693,2021-07-09,-0.64,-0.61,NA,-1.8,-1.72,NA,-0.625,-1.76,tree,190,CZO,7,spring,203.5279057,59.55594584590668,40.44405415409332,-1.76,2.035279057,-2.381144720833955
CADE,536,0.2415930929517311,19,CADE_old_2_2.1,old,2.1,2,88.54985573,2021-04-24,-0.75,-0.77,NA,-1.38,-1.39,NA,-0.76,-1.385,tree,114,CZO,4,spring,209.1636227,42.335208477912836,57.664791522087164,-1.385,2.091636227,-2.381144720833955
CADE,536,0.2415930929517311,NA,CADE_NA_1_1.4,NA,1.4,1,NA,2021-07-08,-0.86,-0.82,NA,-1.81,-1.84,-1.93,-0.84,-1.86,tree,189,CZO,7,spring,NA,NA,NA,-1.86,NA,-2.381144720833955
CADE,536,0.2415930929517311,11,CADE_old_1_1.4,old,1.4,1,86.64269738,2021-04-24,-0.6,-0.47,NA,-0.89,-0.94,NA,-0.535,-0.915,tree,114,CZO,4,spring,NA,NA,NA,-0.915,NA,-2.381144720833955
CADE,536,0.2415930929517311,9,CADE_old_1_1.3,old,1.3,1,198.6644251,2021-10-16,-1.57,-1.6,NA,-2.02,-2.11,NA,-1.585,-2.065,tree,289,CZO,10,fall,198.6644251,100,0,-2.065,1.986644251,-2.381144720833955
CADE,536,0.2415930929517311,4,CADE_old_2_2.1,old,2.1,2,209.1636227,2021-10-17,-1.49,-1.55,NA,-1.84,-1.81,NA,-1.52,-1.825,tree,290,CZO,10,fall,209.1636227,100,0,-1.825,2.091636227,-2.381144720833955
CADE,536,0.2415930929517311,NA,CADE_old_1_1.4,old,1.4,1,NA,2021-05-15,-0.61,-0.83,-0.71,-1.4,-1.45,NA,-0.716666667,-1.425,tree,135,CZO,5,spring,NA,NA,NA,-1.425,NA,-2.381144720833955
CADE,536,0.2415930929517311,46,CADE_old_2_2.3,old,2.3,2,113.1341908,2021-07-31,-1.01,-1.02,NA,-1.98,-1.98,NA,-1.015,-1.98,tree,212,CZO,7,spring,203.5279057,55.58657443601849,44.41342556398151,-1.98,2.035279057,-2.381144720833955
CADE,536,0.2415930929517311,22,CADE_old_2_2.2,old,2.2,2,211.0340017,2021-10-17,-1.39,-1.44,NA,-2.24,-2.1,NA,-1.415,-2.17,tree,290,CZO,10,fall,211.0340017,100,0,-2.17,2.110340017,-2.381144720833955
CADE,536,0.2415930929517311,18,CADE_old_1_1.6,old,1.6,1,79.61354159,2021-05-15,-0.68,-0.59,NA,-1.34,-1.37,NA,-0.635,-1.355,tree,135,CZO,5,spring,203.2644839,39.167463032630664,60.832536967369336,-1.355,2.032644839,-2.381144720833955
CADE,536,0.2415930929517311,23,CADE_old_2_2.2,old,2.2,2,89.61800654,2021-05-14,-0.49,-0.51,NA,-1.5,-1.53,NA,-0.5,-1.515,tree,134,CZO,5,spring,211.0340017,42.466145653342835,57.533854346657165,-1.515,2.110340017,-2.381144720833955
CADE,536,0.2415930929517311,111,CADE_old_2_2.3,old,2.3,2,106.0126489,2021-08-20,-1.74,-1.83,NA,-2.45,-2.41,NA,-1.785,-2.43,tree,232,CZO,8,fall,203.5279057,52.0875250670847,47.9124749329153,-2.43,2.035279057,-2.381144720833955
CADE,536,0.2415930929517311,35,CADE_old_1_1.2,old,1.2,1,95.18772632,2021-06-16,-0.65,-0.63,NA,-1.72,-1.64,NA,-0.64,-1.68,tree,167,CZO,6,spring,NA,NA,NA,-1.68,NA,-2.381144720833955
CADE,536,0.2415930929517311,50,CADE_old_1_1.5,old,1.5,1,76.30264579,2021-06-16,-0.66,-0.72,NA,-1.86,-2.4,-2.1,-0.69,-2.12,tree,167,CZO,6,spring,201.320608,37.90106067531845,62.09893932468155,-2.12,2.01320608,-2.381144720833955
CADE,536,0.2415930929517311,NA,CADE_new_1_1.5,new,1.5,1,105.9839167,2021-05-15,-0.67,-0.62,NA,-1.66,-1.49,-1.84,-0.645,-1.663333333,tree,135,CZO,5,spring,105.9839167,100,0,-1.663333333,1.059839167,-2.381144720833955
CADE,536,0.2415930929517311,108,CADE_old_1_1.2,old,1.2,1,88.78529509,2021-09-16,-2.07,-2.12,NA,-2.33,-2.28,NA,-2.095,-2.305,tree,259,CZO,9,fall,NA,NA,NA,-2.305,NA,-2.381144720833955
CADE,536,0.2415930929517311,39,CADE_old_1_1.3,old,1.3,1,102.3122911,2021-07-30,-1.84,-1.85,NA,-2.17,-2.22,NA,-1.845,-2.195,tree,211,CZO,7,spring,198.6644251,51.50005646380823,48.49994353619177,-2.195,1.986644251,-2.381144720833955
CADE,536,0.2415930929517311,18,CADE_old_1_1.6,old,1.6,1,90.80694202,2021-08-19,-2.97,-3.01,NA,-2.87,-2.92,NA,-2.99,-2.895,tree,231,CZO,8,fall,203.2644839,44.67427869232397,55.32572130767603,-2.895,2.032644839,-2.381144720833955
CADE,536,0.2415930929517311,63,CADE_new_2_2.4,new,2.4,2,109.1698531,2021-04-24,-0.8,-0.715,NA,-1.42,-1.02,NA,-0.7575,-1.22,tree,114,CZO,4,spring,126.39876,86.36940196248761,13.630598037512385,-1.22,1.2639875999999999,-2.381144720833955
CADE,536,0.2415930929517311,45,CADE_new_2_2.2,new,2.2,2,107.4029024,2021-05-14,-0.49,-0.51,NA,-1.5,-1.53,NA,-0.5,-1.515,tree,134,CZO,5,spring,107.4029024,100,0,-1.515,1.074029024,-2.381144720833955
CADE,536,0.2415930929517311,40,CADE_old_1_1.4,old,1.4,1,86.20695597,2021-06-16,-0.73,-0.75,NA,-0.83,-2.01,-1.21,-0.74,-1.35,tree,167,CZO,6,spring,NA,NA,NA,-1.35,NA,-2.381144720833955
CECO,770,0.27308154430541115,10,CECO_old_1_1.4,old,1.4,1,88.70067813,2021-09-16,-1.07,-1.12,NA,-2.63,-2.43,NA,-1.095,-2.53,shrub,259,CZO,9,fall,220.1980929,40.28221905186173,59.71778094813827,-2.53,2.201980929,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_2_2.4,new,2.4,2,697.9457683,2021-05-14,-0.56,-0.47,NA,-1.23,-1.18,NA,-0.515,-1.205,shrub,134,CZO,5,spring,697.9457683,100,0,-1.205,6.979457683000001,-2.644487248890909
CECO,770,0.27308154430541115,49,CECO_old_2_2.4,old,2.4,2,118.1703813,2021-07-31,-1.1,-1.16,NA,-2.3,-2.15,-2.18,-1.13,-2.21,shrub,212,CZO,7,spring,206.3876683,57.256512597560075,42.743487402439925,-2.21,2.063876683,-2.644487248890909
CECO,770,0.27308154430541115,19,CECO_old_2_2.1,old,2.1,2,172.1364938,2021-07-09,-0.63,-0.56,NA,-1.67,-1.74,NA,-0.595,-1.705,shrub,190,CZO,7,spring,236.9571988,72.64455128256691,27.35544871743309,-1.705,2.3695719879999997,-2.644487248890909
CECO,770,0.27308154430541115,4,CECO_old_1_1.2,old,1.2,1,123.2034472,2021-04-24,-0.37,-0.44,NA,-0.87,-1.1,NA,-0.405,-0.985,shrub,114,CZO,4,spring,NA,NA,NA,-0.985,NA,-2.644487248890909
CECO,770,0.27308154430541115,58,CECO_old_1_1.5,old,1.5,1,83.54507727,2021-09-16,-3.31,-3.22,NA,-3.62,-3.45,-3.17,-3.265,-3.413333333,shrub,259,CZO,9,fall,231.3707012,36.108753976495265,63.891246023504735,-3.413333333,2.313707012,-2.644487248890909
CECO,770,0.27308154430541115,23,CECO_old_2_2.2,old,2.2,2,118.9376234,2021-07-31,-0.6,-0.52,NA,-1.84,-2.05,-1.83,-0.56,-1.906666667,shrub,212,CZO,7,spring,259.2129309,45.884139725222326,54.115860274777674,-1.906666667,2.592129309,-2.644487248890909
CECO,770,0.27308154430541115,4,CECO_old_2_2.1,old,2.1,2,108.6582768,2021-07-31,-1.22,-1.31,NA,-2.27,-2.2,NA,-1.265,-2.235,shrub,212,CZO,7,spring,236.9571988,45.85565551511744,54.14434448488256,-2.235,2.3695719879999997,-2.644487248890909
CECO,770,0.27308154430541115,22,CECO_old_2_2.2,old,2.2,2,104.150713,2021-08-20,-1.2,-0.97,NA,-2.93,-2.86,NA,-1.085,-2.895,shrub,232,CZO,8,fall,259.2129309,40.1795977686698,59.8204022313302,-2.895,2.592129309,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_old_1_1.5,old,1.5,1,231.3707012,2021-10-16,-1.27,-1.36,NA,-2.03,-2.19,NA,-1.315,-2.11,shrub,289,CZO,10,fall,231.3707012,100,0,-2.11,2.313707012,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_1_1.2,new,1.2,1,232.5147348,2021-05-15,-0.65,-0.59,NA,-1.07,-1.11,NA,-0.62,-1.09,shrub,135,CZO,5,spring,232.5147348,100,0,-1.09,2.3251473480000002,-2.644487248890909
CECO,770,0.27308154430541115,4,CECO_old_1_1.2,old,1.2,1,127.28302,2021-05-15,-0.65,-0.59,NA,-1.07,-1.11,NA,-0.62,-1.09,shrub,135,CZO,5,spring,NA,NA,NA,-1.09,NA,-2.644487248890909
CECO,770,0.27308154430541115,9,CECO_old_1_1.3,old,1.3,1,86.50145153,2021-08-19,-2.17,-2.08,NA,-3.11,-3.01,NA,-2.125,-3.06,shrub,231,CZO,8,fall,237.4621495,36.427469267054704,63.572530732945296,-3.06,2.374621495,-2.644487248890909
CECO,770,0.27308154430541115,54,CECO_old_2_2.2,old,2.2,2,99.79593152,2021-09-17,-1.31,-1.13,-1.23,-2.67,-2.82,-2.74,-1.223333333,-2.743333333,shrub,260,CZO,9,fall,259.2129309,38.49959613260945,61.50040386739055,-2.743333333,2.592129309,-2.644487248890909
CECO,770,0.27308154430541115,112,CECO_old_2_2.5,old,2.5,2,88.00060911,2021-09-17,-1.1,-1.14,-1.16,-2.69,-2.48,-2.43,-1.133333333,-2.533333333,shrub,260,CZO,9,fall,NA,NA,NA,-2.533333333,NA,-2.644487248890909
CECO,770,0.27308154430541115,49,CECO_old_2_2.4,old,2.4,2,155.2757299,2021-06-15,-0.4,-0.44,NA,-1.27,-1.3,NA,-0.42,-1.285,shrub,166,CZO,6,spring,206.3876683,75.23498432779184,24.765015672208165,-1.285,2.063876683,-2.644487248890909
CECO,770,0.27308154430541115,29,CECO_old_2_2.4,old,2.4,2,92.68296068,2021-08-20,-1.45,-1.38,NA,-2.22,-2.3,NA,-1.415,-2.26,shrub,232,CZO,8,fall,206.3876683,44.90721826716814,55.09278173283186,-2.26,2.063876683,-2.644487248890909
CECO,770,0.27308154430541115,9,CECO_old_1_1.3,old,1.3,1,109.6531351,2021-05-15,-0.55,-0.75,-0.62,-1.67,-1.77,NA,-0.64,-1.72,shrub,135,CZO,5,spring,237.4621495,46.17710036352551,53.82289963647449,-1.72,2.374621495,-2.644487248890909
CECO,770,0.27308154430541115,52,CECO_old_2_2.5,old,2.5,2,113.311826,2021-04-24,-0.98,-1,NA,-1.45,-1.28,NA,-0.99,-1.365,shrub,114,CZO,4,spring,NA,NA,NA,-1.365,NA,-2.644487248890909
CECO,770,0.27308154430541115,35,CECO_old_1_1.2,old,1.2,1,134.9208993,2021-07-08,-1.48,-1.36,NA,-2.57,-2.51,NA,-1.42,-2.54,shrub,189,CZO,7,spring,NA,NA,NA,-2.54,NA,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_old_1_1.1,old,1.1,1,232.6723922,2021-10-16,-1.56,-1.79,-1.6,-2.54,-2.37,NA,-1.65,-2.455,shrub,289,CZO,10,fall,232.6723922,100,0,-2.455,2.3267239219999998,-2.644487248890909
CECO,770,0.27308154430541115,20,CECO_old_2_2.1,old,2.1,2,116.4557223,2021-04-24,-1.2,-1.24,NA,-1.4,-1.44,NA,-1.22,-1.42,shrub,114,CZO,4,spring,236.9571988,49.14631118605205,50.85368881394795,-1.42,2.3695719879999997,-2.644487248890909
CECO,770,0.27308154430541115,37,CECO_old_1_1.1,old,1.1,1,166.8542361,2021-07-08,NA,NA,NA,-1.93,-2.01,NA,NA,-1.97,shrub,189,CZO,7,spring,232.6723922,71.7120903439957,28.287909656004302,-1.97,2.3267239219999998,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_2_2.1,new,2.1,2,147.9619429,2021-06-15,-0.66,-0.53,-0.59,-1.27,-1.36,-1.45,-0.593333333,-1.36,shrub,166,CZO,6,spring,210.6060606,70.25531101928792,29.744688980712084,-1.36,2.1060606060000002,-2.644487248890909
CECO,770,0.27308154430541115,59,CECO_new_1_1.6,new,1.6,1,120.2821429,2021-06-16,-0.76,-0.78,NA,-1.8,-1.75,NA,-0.77,-1.775,shrub,167,CZO,6,spring,176.3513514,68.20596607007346,31.79403392992654,-1.775,1.763513514,-2.644487248890909
CECO,770,0.27308154430541115,58,CECO_old_1_1.5,old,1.5,1,94.53154499,2021-07-30,-2.8,-2.35,-2.08,-3.02,-2.72,-3,-2.41,-2.913333333,shrub,211,CZO,7,spring,231.3707012,40.8571804898865,59.1428195101135,-2.913333333,2.313707012,-2.644487248890909
CECO,770,0.27308154430541115,18,CECO_old_1_1.6,old,1.6,1,231.7437232,2021-04-24,-0.85,-0.79,NA,-1.17,-1.23,NA,-0.82,-1.2,shrub,114,CZO,4,spring,231.7437232,100,0,-1.2,2.317437232,-2.644487248890909
CECO,770,0.27308154430541115,54,CECO_old_2_2.2,old,2.2,2,111.2426499,2021-04-24,-1.01,-1.33,NA,-1.28,-1.38,NA,-1.17,-1.33,shrub,114,CZO,4,spring,259.2129309,42.91554804529237,57.08445195470763,-1.33,2.592129309,-2.644487248890909
CECO,770,0.27308154430541115,9,CECO_old_1_1.3,old,1.3,1,109.4910508,2021-04-24,-0.6,-0.75,NA,-1.31,-1.39,NA,-0.675,-1.35,shrub,114,CZO,4,spring,237.4621495,46.10884346433493,53.89115653566507,-1.35,2.374621495,-2.644487248890909
CECO,770,0.27308154430541115,13,CECO_old_1_1.5,old,1.5,1,126.2455748,2021-04-24,-0.64,-0.54,NA,-0.73,-0.71,NA,-0.59,-0.72,shrub,114,CZO,4,spring,231.3707012,54.56420114786772,45.43579885213228,-0.72,2.313707012,-2.644487248890909
CECO,770,0.27308154430541115,46,CECO_old_2_2.3,old,2.3,2,102.1774339,2021-09-17,-1.63,-1.62,-2,-2.7,-3.11,-2.91,-1.75,-2.906666667,shrub,260,CZO,9,fall,199.2097774,51.291374968425615,48.708625031574385,-2.906666667,1.992097774,-2.644487248890909
CECO,770,0.27308154430541115,NA,CECO_new_1_1.3,new,1.3,1,195.2803407,2021-05-15,-0.55,-0.75,-0.62,-1.67,-1.77,NA,-0.64,-1.72,shrub,135,CZO,5,spring,195.2803407,100,0,-1.72,1.9528034070000002,-2.644487248890909
CECO,770,0.27308154430541115,27,CECO_old_2_2.3,old,2.3,2,107.0045262,2021-04-24,-0.95,-0.94,NA,-1.11,-0.97,NA,-0.945,-1.04,shrub,114,CZO,4,spring,199.2097774,53.714495140036234,46.285504859963766,-1.04,1.992097774,-2.644487248890909
