individual,year.month,dry.wt,spp,model,lfm.NAs.imputed,RWC,max.mpa.sample,mpa,gww.gdw,gww.gdw.saturated,fresh.wt,site,sample
2020_October_CECO_1.5,2020_October,7.5649,CECO,EPI,106.2035541,89.70665271794607,-0.183,-0.756,1.062035541,1.183898305,7.8936,1,1.5
2020_October_CECO_1.6,2020_October,12.3282,CECO,HP,96.20970599,75.08465667947776,-0.138,-2.84,0.9620970599,1.281349749,12.5998,1,1.6
2020_October_CECO_1.6,2020_October,7.5101,CECO,EPI,57.43785851,44.826058267718125,-0.138,-9,0.5743785851,1.281349749,7.6603,1,1.6
2020_October_CECO_1.6,2020_October,7.5101,CECO,HP,57.43785851,44.826058267718125,-0.138,-9,0.5743785851,1.281349749,7.6603,1,1.6
2020_October_CECO_1.6,2020_October,12.2821,CECO,EPI,57.74559194,45.06622175956737,-0.138,-1.841,0.5774559194,1.281349749,12.3738,1,1.6
2020_October_CECO_1.6,2020_October,12.7826,CECO,HP,86.60054864,67.58541039055527,-0.138,-5.326,0.8660054864,1.281349749,13.193,1,1.6
2020_October_CECO_1.6,2020_October,12.2821,CECO,HP,57.74559194,45.06622175956737,-0.138,-1.841,0.5774559194,1.281349749,12.3738,1,1.6
2020_October_CECO_1.6,2020_October,7.4486,CECO,HP,83.7044055,65.32518195389288,-0.138,-4.08,0.8370440549999999,1.281349749,7.6253,1,1.6
2020_October_CECO_1.6,2020_October,7.4486,CECO,EPI,83.7044055,65.32518195389288,-0.138,-4.08,0.8370440549999999,1.281349749,7.6253,1,1.6
2020_October_CECO_1.6,2020_October,7.5927,CECO,HP,105.0582465,81.99029701452729,-0.138,-0.73,1.050582465,1.281349749,7.9354,1,1.6
2020_October_CECO_1.6,2020_October,7.5927,CECO,EPI,105.0582465,81.99029701452729,-0.138,-0.73,1.050582465,1.281349749,7.9354,1,1.6
2020_October_CECO_1.6,2020_October,12.7826,CECO,EPI,86.60054864,67.58541039055527,-0.138,-5.326,0.8660054864,1.281349749,13.193,1,1.6
2020_October_CECO_1.6,2020_October,7.3905,CECO,HP,128.1349749,100,-0.138,-0.138,1.281349749,1.281349749,7.6715,1,1.6
2020_October_CECO_1.6,2020_October,12.3282,CECO,EPI,96.20970599,75.08465667947776,-0.138,-2.84,0.9620970599,1.281349749,12.5998,1,1.6
2020_October_CECO_1.6,2020_October,7.3905,CECO,EPI,128.1349749,100,-0.138,-0.138,1.281349749,1.281349749,7.6715,1,1.6
2020_October_CECO_2.1,2020_October,12.397,CECO,EPI,24.51293981,22.823779059294882,-0.311,-9,0.24512939809999998,1.0740088110000001,12.4813,2,2.1
2020_October_CECO_2.1,2020_October,12.397,CECO,HP,24.51293981,22.823779059294882,-0.311,-9,0.24512939809999998,1.0740088110000001,12.4813,2,2.1
2020_October_CECO_2.1,2020_October,7.4677,CECO,HP,107.4008811,100,-0.311,-0.311,1.0740088110000001,1.0740088110000001,7.7115,2,2.1
2020_October_CECO_2.1,2020_October,7.4677,CECO,EPI,107.4008811,100,-0.311,-0.311,1.0740088110000001,1.0740088110000001,7.7115,2,2.1
2020_October_CECO_2.1,2020_October,7.5347,CECO,HP,63.10144039,58.75318688609901,-0.311,-3.995,0.6310144039,1.0740088110000001,7.7406,2,2.1
2020_October_CECO_2.1,2020_October,7.4188,CECO,HP,104.1194645,96.94470234658064,-0.311,-1.321,1.041194645,1.0740088110000001,7.621,2,2.1
2020_October_CECO_2.1,2020_October,7.5347,CECO,EPI,63.10144039,58.75318688609901,-0.311,-3.995,0.6310144039,1.0740088110000001,7.7406,2,2.1
2020_October_CECO_2.1,2020_October,12.4216,CECO,HP,70.75606277,65.88033733551929,-0.311,-6.051,0.70756062769999994,1.0740088110000001,12.6696,2,2.1
2020_October_CECO_2.1,2020_October,7.4253,CECO,EPI,63.94120349,59.535082799241565,-0.311,-7.167,0.6394120349,1.0740088110000001,7.5645,2,2.1
2020_October_CECO_2.1,2020_October,12.3011,CECO,HP,87.86797502,81.81308581461907,-0.311,-1.882,0.8786797502,1.0740088110000001,12.4981,2,2.1
2020_October_CECO_2.1,2020_October,12.4216,CECO,EPI,70.75606277,65.88033733551929,-0.311,-6.051,0.70756062769999994,1.0740088110000001,12.6696,2,2.1
2020_October_CECO_2.1,2020_October,12.4216,CECO,EPI,70.75606277,65.88033733551929,-0.311,-6.051,0.70756062769999994,1.0740088110000001,12.6696,2,2.1
2020_October_CECO_2.1,2020_October,12.3011,CECO,EPI,87.86797502,81.81308581461907,-0.311,-1.882,0.8786797502,1.0740088110000001,12.4981,2,2.1
2020_October_CECO_2.1,2020_October,7.4253,CECO,HP,63.94120349,59.535082799241565,-0.311,-7.167,0.6394120349,1.0740088110000001,7.5645,2,2.1
2020_October_CECO_2.1,2020_October,7.4188,CECO,EPI,104.1194645,96.94470234658064,-0.311,-1.321,1.041194645,1.0740088110000001,7.621,2,2.1
2020_October_CECO_2.2,2020_October,12.4404,CECO,HP,106.2539482,93.64754753435676,-0.199,-1.088,1.062539482,1.134615385,12.7768,2,2.2
2020_October_CECO_2.2,2020_October,12.3457,CECO,EPI,68.0432645,59.97033479323041,-0.199,-3.898,0.6804326450000001,1.134615385,12.4841,2,2.2
2020_October_CECO_2.2,2020_October,7.4614,CECO,EPI,113.4615385,100,-0.199,-0.199,1.134615385,1.134615385,7.7623,2,2.2
2020_October_CECO_2.2,2020_October,7.5092,CECO,EPI,45.84165003,40.40281018223633,-0.199,-9,0.4584165003,1.134615385,7.647,2,2.2
2020_October_CECO_2.2,2020_October,7.4398,CECO,EPI,65.39064951,57.63243683673477,-0.199,-5.05,0.6539064951,1.134615385,7.6482,2,2.2
2020_October_CECO_2.2,2020_October,7.4614,CECO,HP,113.4615385,100,-0.199,-0.199,1.134615385,1.134615385,7.7623,2,2.2
2020_October_CECO_2.2,2020_October,7.2994,CECO,HP,112.5228519,99.17268299689061,-0.199,-0.906,1.125228519,1.134615385,7.4225,2,2.2
2020_October_CECO_2.2,2020_October,12.3887,CECO,EPI,86.48648649,76.22537789755071,-0.199,-2.724,0.8648648649,1.134615385,12.6191,2,2.2
2020_October_CECO_2.2,2020_October,12.3457,CECO,HP,68.0432645,59.97033479323041,-0.199,-3.898,0.6804326450000001,1.134615385,12.4841,2,2.2
2020_October_CECO_2.2,2020_October,12.4404,CECO,EPI,106.2539482,93.64754753435676,-0.199,-1.088,1.062539482,1.134615385,12.7768,2,2.2
2020_October_CECO_2.2,2020_October,7.2994,CECO,EPI,112.5228519,99.17268299689061,-0.199,-0.906,1.125228519,1.134615385,7.4225,2,2.2
2020_October_CECO_2.3,2020_October,12.5409,CECO,EPI,81.45108339,75.08428708913625,-0.107,-2.983,0.8145108338999999,1.084795322,12.789,2,2.3
2020_October_CECO_2.3,2020_October,12.4681,CECO,HP,73.10855263,67.3938679005476,-0.107,-4.046,0.7310855263,1.084795322,12.6459,2,2.3
2020_October_CECO_2.3,2020_October,7.496,CECO,EPI,108.4795322,100,-0.107,-0.775,1.084795322,1.084795322,7.7557,2,2.3
2020_October_CECO_2.3,2020_October,7.517,CECO,HP,95.05094614,87.62108778710238,-0.107,-2.474,0.9505094613999999,1.084795322,7.7782,2,2.3
2020_October_CECO_2.3,2020_October,7.3902,CECO,HP,104.5765387,96.40209224648557,-0.107,-0.107,1.045765387,1.084795322,7.589,2,2.3
2020_October_CECO_2.3,2020_October,12.5409,CECO,HP,81.45108339,75.08428708913625,-0.107,-2.983,0.8145108338999999,1.084795322,12.789,2,2.3
2020_October_CECO_2.3,2020_October,12.4681,CECO,EPI,73.10855263,67.3938679005476,-0.107,-4.046,0.7310855263,1.084795322,12.6459,2,2.3
2020_October_CECO_2.3,2020_October,12.3646,CECO,EPI,55.9663437,51.59161600809337,-0.107,-5.94,0.559663437,1.084795322,12.5841,2,2.3
2020_October_CECO_2.3,2020_October,7.6058,CECO,HP,53.98639456,49.76643378261177,-0.107,-9,0.5398639456000001,1.084795322,7.8042,2,2.3
2020_October_CECO_2.3,2020_October,12.3646,CECO,HP,55.9663437,51.59161600809337,-0.107,-5.94,0.559663437,1.084795322,12.5841,2,2.3
2020_October_CECO_2.3,2020_October,7.6058,CECO,EPI,53.98639456,49.76643378261177,-0.107,-9,0.5398639456000001,1.084795322,7.8042,2,2.3
2020_October_CECO_2.3,2020_October,7.3902,CECO,EPI,104.5765387,96.40209224648557,-0.107,-0.107,1.045765387,1.084795322,7.589,2,2.3
2020_October_CECO_2.3,2020_October,7.517,CECO,EPI,95.05094614,87.62108778710238,-0.107,-2.474,0.9505094613999999,1.084795322,7.7782,2,2.3
2020_October_CECO_2.3,2020_October,7.496,CECO,HP,108.4795322,100,-0.107,-0.775,1.084795322,1.084795322,7.7557,2,2.3
2020_October_CECO_2.4,2020_October,7.4721,CECO,HP,61.6872428,49.93061568198047,-0.169,-7.2,0.616872428,1.235459286,7.622,2,2.4
2020_October_CECO_2.4,2020_October,7.4788,CECO,EPI,123.5459286,100,-0.169,-0.169,1.235459286,1.235459286,7.7868,2,2.4
2020_October_CECO_2.4,2020_October,7.5148,CECO,HP,93.60818153,75.76792095923427,-0.169,-0.854,0.9360818153,1.235459286,7.8077,2,2.4
2020_October_CECO_2.4,2020_October,7.4788,CECO,HP,123.5459286,100,-0.169,-0.169,1.235459286,1.235459286,7.7868,2,2.4
2020_October_CECO_2.4,2020_October,12.6735,CECO,EPI,48.4223965,39.193842361876094,-0.169,-5.626,0.484223965,1.235459286,12.939,2,2.4
2020_October_CECO_2.4,2020_October,7.479,CECO,HP,80.06003431,64.80183945940247,-0.169,-4.574,0.8006003431000001,1.235459286,7.6657,2,2.4
2020_October_CECO_2.4,2020_October,7.479,CECO,EPI,80.06003431,64.80183945940247,-0.169,-4.574,0.8006003431000001,1.235459286,7.6657,2,2.4
2020_October_CECO_2.4,2020_October,12.4019,CECO,HP,75.3679047,61.00395662896818,-0.169,-3.998,0.753679047,1.235459286,12.617,2,2.4
2020_October_CECO_2.4,2020_October,12.4019,CECO,EPI,75.3679047,61.00395662896818,-0.169,-3.998,0.753679047,1.235459286,12.617,2,2.4
2020_October_CECO_2.4,2020_October,12.6735,CECO,HP,48.4223965,39.193842361876094,-0.169,-5.626,0.484223965,1.235459286,12.939,2,2.4
2020_October_CECO_2.4,2020_October,12.315,CECO,EPI,94.06691963,76.1392307265397,-0.169,-2.274,0.9406691963,1.235459286,12.5877,2,2.4
2020_October_CECO_2.4,2020_October,12.315,CECO,HP,94.06691963,76.1392307265397,-0.169,-2.274,0.9406691963,1.235459286,12.5877,2,2.4
2020_October_CECO_2.4,2020_October,7.4721,CECO,EPI,61.6872428,49.93061568198047,-0.169,-7.2,0.616872428,1.235459286,7.622,2,2.4
2020_October_CECO_2.4,2020_October,7.5148,CECO,EPI,93.60818153,75.76792095923427,-0.169,-0.854,0.9360818153,1.235459286,7.8077,2,2.4
2020_October_CECO_2.4,2020_October,7.5148,CECO,EPI,93.60818153,75.76792095923427,-0.169,-0.854,0.9360818153,1.235459286,7.8077,2,2.4
2020_October_CECO_2.5,2020_October,12.4462,CECO,EPI,100.4243827,79.88796551038449,-0.138,-1.648,1.004243827,1.257065217,12.7065,2,2.5
2020_October_CECO_2.5,2020_October,7.2686,CECO,HP,70.38404727,55.99076827371956,-0.138,-5.245,0.7038404726999999,1.257065217,7.3639,2,2.5
2020_October_CECO_2.5,2020_October,12.432,CECO,HP,82.25032708,65.43043747268047,-0.138,-3.953,0.8225032708000001,1.257065217,12.6206,2,2.5
2020_October_CECO_2.5,2020_October,7.5425,CECO,HP,109.1390261,86.82049636252086,-0.138,-1.561,1.091390261,1.257065217,7.8518,2,2.5
2020_October_CECO_2.5,2020_October,12.4462,CECO,HP,100.4243827,79.88796551038449,-0.138,-1.648,1.004243827,1.257065217,12.7065,2,2.5
2020_October_CECO_2.5,2020_October,7.3941,CECO,HP,125.7065217,100,-0.138,-0.138,1.257065217,1.257065217,7.6254,2,2.5
2020_October_CECO_2.5,2020_October,7.636,CECO,HP,60.05597015,47.77474496774657,-0.138,-6.938,0.6005597015,1.257065217,7.9579,2,2.5
2020_October_CECO_2.5,2020_October,12.432,CECO,EPI,82.25032708,65.43043747268047,-0.138,-3.953,0.8225032708000001,1.257065217,12.6206,2,2.5
2020_October_CECO_2.5,2020_October,7.5189,CECO,EPI,36.62471765,29.135097491127222,-0.138,-9,0.3662471765,1.257065217,7.6324,2,2.5
2020_October_CECO_2.5,2020_October,7.5189,CECO,HP,36.62471765,29.135097491127222,-0.138,-9,0.3662471765,1.257065217,7.6324,2,2.5
2020_October_CECO_2.5,2020_October,7.2686,CECO,EPI,70.38404727,55.99076827371956,-0.138,-5.245,0.7038404726999999,1.257065217,7.3639,2,2.5
2020_October_CECO_2.5,2020_October,7.3941,CECO,EPI,125.7065217,100,-0.138,-0.138,1.257065217,1.257065217,7.6254,2,2.5
