spp,n.x,mean_lfm_fall_spp.x,sd_lfm_fall_spp.x,mean_tlp_spp,sd_spp,n.y,mean_lfm_fall_spp.y,sd_lfm_fall_spp.y,bottle_number,unique_id,age,pod,site,lfm,date,predawn1,predawn2,midday1,midday2,predawn,midday,type,doy,location,month,timing,wettest_lfm,rwc,rwd,water_potential,swc,predawn3,midday3
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,26,PIJE_Old_1_1,Old,1,1,121.9914709,2020-08-26,-2.449,-2.389,-2.675,-1.75,-2.419,-2.2125,tree,238,CZO,8,fall,121.9914709,100,0,-2.2125,1.219914709,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,30,PIJE_Old_1_4,Old,4,1,98.31186947,2020-07-27,-1.6,-1.7,-2.4,NA,-1.65,-2.4,tree,209,CZO,7,spring,104.972759,93.65464946005659,6.345350539943411,-2.4,1.04972759,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,30,PIJE_Old_1_4,Old,4,1,103.5976542,2020-08-04,-1.64,-1.74,-2.47,-2.53,-1.69,-2.5,tree,216,CZO,8,fall,104.972759,98.69003652652398,1.3099634734760173,-2.5,1.04972759,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,30,PIJE_Old_1_4,Old,4,1,104.972759,2020-08-26,-2.498,-2.36,-2.388,-2.544,-2.429,-2.466,tree,238,CZO,8,fall,104.972759,100,0,-2.466,1.04972759,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,34,PIJE_New_2_6,New,6,2,128.9390273,2020-10-19,-1.874,-1.741,-2.323,-2.455,-1.8075,-2.389,tree,292,SEKI,10,fall,128.9390273,100,0,-2.389,1.289390273,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,39,PIJE_New_1_5,New,5,1,156.9122037,2020-07-27,-0.7,-1.7,-2.1,NA,-1.2,-2.1,tree,209,CZO,7,spring,156.9122037,100,0,-2.1,1.5691220369999999,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,39,PIJE_New_1_6,New,6,1,138.1664815,2020-08-26,-2.16,-2.096,-2.43,-2.232,-2.128,-2.331,tree,238,CZO,8,fall,182.1174082,75.86670756277543,24.13329243722457,-2.331,1.821174082,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,39,PIJE_New_1_6,New,6,1,147.4465809,2020-08-04,-1.44,-1.21,-2.55,-2.5,-1.325,-2.525,tree,216,CZO,8,fall,182.1174082,80.96237606131274,19.03762393868726,-2.525,1.821174082,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,46,PIJE_New_2_3,New,3,2,128.6168834,2020-10-19,-2.466,-2.574,-3.399,-3.287,-2.52,-3.343,tree,292,SEKI,10,fall,128.6168834,100,0,-3.343,1.2861688340000001,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,55,PIJE_New_1_2,New,2,1,146.6145505,2020-08-26,-2.96,-2.249,-2.622,-2.16,-2.6045,-2.391,tree,238,CZO,8,fall,168.443406,87.0408370274821,12.959162972517902,-2.391,1.68443406,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,55,PIJE_New_1_2,New,2,1,168.2416553,2020-08-04,-1.43,-1.45,-2.52,-2.48,-1.44,-2.5,tree,216,CZO,8,fall,168.443406,99.88022641859901,0.1197735814009917,-2.5,1.68443406,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,55,PIJE_New_1_2,New,2,1,168.443406,2020-07-27,-1,-1,-2.4,NA,-1,-2.4,tree,209,CZO,7,spring,168.443406,100,0,-2.4,1.68443406,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,57,PIJE_old_1_1.4b,old,1.4b,1,133.9247056,2021-07-08,NA,NA,NA,NA,NA,NA,tree,189,CZO,7,spring,133.9247056,100,0,NA,1.339247056,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,63,PIJE_New_2_4,New,4,2,134.9276003,2020-10-19,-3.612,-2.339,-2.734,-2.734,-2.9755,-2.734,tree,292,SEKI,10,fall,134.9276003,100,0,-2.734,1.349276003,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,64,PIJE_New_2_5,New,5,2,135.4219388,2020-10-19,-2.134,-3.344,-2.973,-2.769,-2.739,-2.871,tree,292,SEKI,10,fall,135.4219388,100,0,-2.871,1.354219388,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,65,PIJE_New_1_1,New,1,1,130.5198147,2020-10-19,-2.346,-2.188,-2.307,-2.288,-2.267,-2.2975,tree,292,SEKI,10,fall,171.5999812,76.06050640989231,23.939493590107688,-2.2975,1.715999812,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,68,PIJE_Old_1_3,Old,3,1,93.86681451,2020-07-27,NA,NA,NA,NA,NA,NA,tree,209,CZO,7,spring,117.0021908,80.2265443648428,19.773455635157205,NA,1.1700219079999998,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,68,PIJE_Old_1_3,Old,3,1,104.9124033,2020-08-04,-1.75,-1.71,-2.17,-2.19,-1.73,-2.18,tree,216,CZO,8,fall,117.0021908,89.66704177303319,10.33295822696681,-2.18,1.1700219079999998,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,68,PIJE_Old_1_3,Old,3,1,117.0021908,2020-08-26,-2.164,-2.178,-2.531,-2.635,-2.171,-2.583,tree,238,CZO,8,fall,117.0021908,100,0,-2.583,1.1700219079999998,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,69,PIJE_New_1_4,New,4,1,133.5603703,2020-08-26,-2.498,-2.36,-2.388,-2.544,-2.429,-2.466,tree,238,CZO,8,fall,143.1944589,93.27202415930913,6.727975840690874,-2.466,1.431944589,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,69,PIJE_New_1_4,New,4,1,140.8168656,2020-08-04,-1.64,-1.74,-2.47,-2.53,-1.69,-2.5,tree,216,CZO,8,fall,143.1944589,98.33960523454304,1.6603947654569566,-2.5,1.431944589,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,69,PIJE_New_1_4,New,4,1,143.1944589,2020-07-27,-1.6,-1.7,-2.4,NA,-1.65,-2.4,tree,209,CZO,7,spring,143.1944589,100,0,-2.4,1.431944589,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,70,PIJE_New_1_5,New,5,1,103.1400113,2020-08-04,-1.17,-1.46,-2.65,-2.63,-1.315,-2.64,tree,216,CZO,8,fall,156.9122037,65.73103230211022,34.26896769788978,-2.64,1.5691220369999999,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,70,PIJE_New_1_5,New,5,1,143.7079863,2020-08-26,-2.1,-1.67,-2.631,-2.892,-1.885,-2.7615,tree,238,CZO,8,fall,156.9122037,91.58496465625764,8.41503534374236,-2.7615,1.5691220369999999,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,70,PIJE_New_1_6,New,6,1,182.1174082,2020-07-27,-0.8,-1.1,-2.6,NA,-0.95,-2.6,tree,209,CZO,7,spring,182.1174082,100,0,-2.6,1.821174082,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,8,PIJE_New_1_1,New,1,1,160.0049722,2020-08-04,-1.1,-1.12,-2.57,-2.52,-1.11,-2.545,tree,216,CZO,8,fall,171.5999812,93.24300100797447,6.75699899202553,-2.545,1.715999812,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,8,PIJE_New_1_1,New,1,1,162.7884124,2020-08-26,-2.449,-2.389,-2.675,-1.75,-2.419,-2.2125,tree,238,CZO,8,fall,171.5999812,94.86505258428315,5.1349474157168515,-2.2125,1.715999812,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,8,PIJE_New_1_1,New,1,1,171.5999812,2020-07-27,NA,NA,NA,NA,NA,NA,tree,209,CZO,7,spring,171.5999812,100,0,NA,1.715999812,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,84,PIJE_Old_1_6,Old,6,1,97.79242889,2020-07-27,-0.8,-1.1,-2.6,NA,-0.95,-2.6,tree,209,CZO,7,spring,107.5002897,90.9694561409168,9.030543859083195,-2.6,1.075002897,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,84,PIJE_Old_1_6,Old,6,1,99.32443868,2020-08-04,-1.44,-1.21,-2.55,-2.5,-1.325,-2.525,tree,216,CZO,8,fall,107.5002897,92.39457768642646,7.605422313573541,-2.525,1.075002897,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,84,PIJE_Old_1_6,Old,6,1,107.5002897,2020-08-26,-2.16,-2.096,-2.43,-2.232,-2.128,-2.331,tree,238,CZO,8,fall,107.5002897,100,0,-2.331,1.075002897,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,89,PIJE_new_1_1.2,new,1.2,1,92.5957753,2021-05-15,-0.87,-0.95,-1.85,-1.87,-0.91,-1.86,tree,135,CZO,5,spring,238.3103822,38.855115939636136,61.144884060363864,-1.86,2.383103822,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,89,PIJE_new_1_1.6,new,1.6,1,108.9111581,2021-04-24,-0.7,-0.5,-1.24,-1.32,-0.6,-1.28,tree,114,CZO,4,spring,257.5630252,42.28524572400464,57.71475427599536,-1.28,2.5756302520000003,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,89,PIJE_new_1_1.6,new,1.6,1,131.73046,2021-09-16,-2.26,-2.39,-2.78,-2.73,-2.306666667,-2.755,tree,259,CZO,9,fall,257.5630252,51.14494205746733,48.85505794253267,-2.755,2.5756302520000003,-2.27,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,89,PIJE_new_1_1.6,new,1.6,1,135.610396,2021-08-19,-2.15,-2.11,-2.36,-2.34,-2.13,-2.35,tree,231,CZO,8,fall,257.5630252,52.65134461543822,47.34865538456178,-2.35,2.5756302520000003,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,89,PIJE_new_1_1.6,new,1.6,1,142.4598624,2021-07-30,-1.83,-1.94,-2.32,-2.38,-1.866666667,-2.35,tree,211,CZO,7,spring,257.5630252,55.31068067296485,44.68931932703515,-2.35,2.5756302520000003,-1.83,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,89,PIJE_new_1_1.6,new,1.6,1,181.6213998,2021-07-08,-1.46,-1.35,-1.45,-1.54,-1.4,-1.495,tree,189,CZO,7,spring,257.5630252,70.51532325300549,29.48467674699451,-1.495,2.5756302520000003,-1.39,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,89,PIJE_new_1_1.6,new,1.6,1,228.7328916,2021-10-16,-1.43,-1.37,-1.72,-1.7,-1.4,-1.71,tree,289,CZO,10,fall,257.5630252,88.80657129352586,11.193428706474137,-1.71,2.5756302520000003,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,89,PIJE_New_1_1.6,New,1.6,1,108.9111581,2021-04-24,-0.7,-0.5,-1.24,-1.32,-0.6,-0.96,tree,114,CZO,4,spring,108.9111581,100,0,-0.96,1.089111581,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,90,PIJE_old_1_1.2,old,1.2,1,77.02601382,2021-05-15,-0.87,-0.95,-1.85,-1.87,-0.91,-1.86,tree,135,CZO,5,spring,NA,NA,NA,-1.86,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,90,PIJE_old_1_1.6,old,1.6,1,93.12428363,2021-06-16,-1.09,-1.26,-2.48,-2.47,-1.213333333,-2.475,tree,167,CZO,6,spring,NA,NA,NA,-2.475,NA,-1.29,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,90,PIJE_old_1_1.6,old,1.6,1,96.64743372,2021-07-08,-1.46,-1.35,-1.45,-1.54,-1.4,-1.495,tree,189,CZO,7,spring,NA,NA,NA,-1.495,NA,-1.39,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,90,PIJE_old_1_1.6,old,1.6,1,NA,2021-07-30,-1.83,-1.94,-2.32,-2.38,-1.866666667,-2.35,tree,211,CZO,7,spring,NA,NA,NA,-2.35,NA,-1.83,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_new_1_1.3,new,1.3,1,151.2818307,2021-07-30,-1.86,-1.84,-2.98,-3.08,-1.85,-3.03,tree,211,CZO,7,spring,251.8070978,60.07846165645295,39.92153834354705,-3.03,2.518070978,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_new_1_1.3,new,1.3,1,180.4331793,2021-07-08,-1.3,-1.31,-2.47,-2.62,-1.305,-2.545,tree,189,CZO,7,spring,251.8070978,71.65531904240072,28.34468095759928,-2.545,2.518070978,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_new_1_1.5,new,1.5,1,57.86318217,2021-09-16,-1.84,-1.75,-2.17,-2.22,-1.803333333,-2.195,tree,259,CZO,9,fall,273.316913,21.170728710081693,78.82927128991831,-2.195,2.73316913,-1.82,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_new_1_1.5,new,1.5,1,117.2271104,2021-04-24,-0.77,-0.78,-1.17,-1.38,-0.775,-1.275,tree,114,CZO,4,spring,273.316913,42.89054384278078,57.10945615721922,-1.275,2.73316913,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_new_1_1.5,new,1.5,1,136.6686997,2021-08-19,-1.83,-1.72,-2.17,-2.03,-1.793333333,-2.07,tree,231,CZO,8,fall,273.316913,50.00374773733816,49.99625226266184,-2.07,2.73316913,-1.83,-2.01
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_new_1_1.5,new,1.5,1,246.5459481,2021-10-16,-1.28,-1.36,-1.68,-1.68,-1.32,-1.68,tree,289,CZO,10,fall,273.316913,90.20515612950743,9.79484387049257,-1.68,2.73316913,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_New_1_1.5,New,1.5,1,117.2271104,2021-04-24,-0.77,-0.78,-1.17,-1.38,-0.775,-1.0775,tree,114,CZO,4,spring,117.2271104,100,0,-1.0775,1.172271104,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_new_1_1.6,new,1.6,1,108.0045563,2021-05-15,-1.06,-1.1,-1.26,-1.27,-1.08,-1.265,tree,135,CZO,5,spring,257.5630252,41.93325350800391,58.06674649199609,-1.265,2.5756302520000003,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_Old_1_5,Old,5,1,102.3741047,2020-07-27,-0.7,-1.7,-2.1,NA,-1.2,-2.1,tree,209,CZO,7,spring,109.2441034,93.71133224935232,6.288667750647676,-2.1,1.092441034,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_Old_1_5,Old,5,1,103.8800773,2020-08-04,-1.17,-1.46,-2.65,-2.63,-1.315,-2.64,tree,216,CZO,8,fall,109.2441034,95.0898712762926,4.910128723707402,-2.64,1.092441034,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,91,PIJE_Old_1_5,Old,5,1,109.2441034,2020-08-26,-2.1,-1.67,-2.631,-2.892,-1.885,-2.7615,tree,238,CZO,8,fall,109.2441034,100,0,-2.7615,1.092441034,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,92,PIJE_old_1_1.3,old,1.3,1,NA,2021-07-30,-1.86,-1.84,-2.98,-3.08,-1.85,-3.03,tree,211,CZO,7,spring,NA,NA,NA,-3.03,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,92,PIJE_old_1_1.5,old,1.5,1,90.4424476,2021-06-16,-1.17,-1.27,-3,-3.04,-1.22,-3.02,tree,167,CZO,6,spring,NA,NA,NA,-3.02,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,92,PIJE_old_1_1.5,old,1.5,1,104.7266543,2021-07-08,-1.39,-1.4,-2.36,-2.16,-1.395,-2.2,tree,189,CZO,7,spring,NA,NA,NA,-2.2,NA,NA,-2.08
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,92,PIJE_old_1_1.6,old,1.6,1,88.784219,2021-05-15,-1.06,-1.1,-1.26,-1.27,-1.08,-1.265,tree,135,CZO,5,spring,NA,NA,NA,-1.265,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,93,PIJE_old_1_1.4,old,1.4,1,78.19259337,2021-06-16,-1.99,-2.1,-2.43,-2.5,-2.045,-2.465,tree,167,CZO,6,spring,NA,NA,NA,-2.465,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,93,PIJE_old_1_1.4,old,1.4,1,82.67709691,2021-05-15,-0.9,-0.83,-1.44,-1.54,-0.865,-1.49,tree,135,CZO,5,spring,NA,NA,NA,-1.49,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,93,PIJE_old_1_1.4,old,1.4,1,97.50575193,2021-07-08,-1.74,-1.79,-2.65,-2.59,-1.765,-2.62,tree,189,CZO,7,spring,NA,NA,NA,-2.62,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,93,PIJE_old_1_1.4,old,1.4,1,NA,2021-07-30,-1.98,-2.07,-2.45,-2.29,-2.025,-2.336666667,tree,211,CZO,7,spring,NA,NA,NA,-2.336666667,NA,NA,-2.27
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,94,PIJE_new_1_1.4,new,1.4,1,56.9088379,2021-08-19,-2.48,-2.53,-2.41,-2.31,-2.505,-2.36,tree,231,CZO,8,fall,225.2084087,25.26941077755593,74.73058922244407,-2.36,2.252084087,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,94,PIJE_new_1_1.4,new,1.4,1,95.35045518,2021-05-15,-0.9,-0.83,-1.44,-1.54,-0.865,-1.49,tree,135,CZO,5,spring,225.2084087,42.338763339434756,57.661236660565244,-1.49,2.252084087,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,94,PIJE_new_1_1.4,new,1.4,1,103.1629367,2021-04-24,-0.81,-0.84,-1.12,-1.14,-0.825,-1.13,tree,114,CZO,4,spring,225.2084087,45.80776414855064,54.19223585144936,-1.13,2.252084087,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,94,PIJE_new_1_1.4,new,1.4,1,111.2925375,2021-07-30,-1.98,-2.07,-2.45,-2.29,-2.025,-2.336666667,tree,211,CZO,7,spring,225.2084087,49.41757643172761,50.58242356827239,-2.336666667,2.252084087,NA,-2.27
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,94,PIJE_new_1_1.4,new,1.4,1,116.836012,2021-09-16,-2.2,-2.21,-2.72,-2.59,-2.205,-2.67,tree,259,CZO,9,fall,225.2084087,51.87906289753025,48.12093710246975,-2.67,2.252084087,NA,-2.7
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,94,PIJE_new_1_1.4,new,1.4,1,154.1603603,2021-07-08,-1.74,-1.79,-2.65,-2.59,-1.765,-2.62,tree,189,CZO,7,spring,225.2084087,68.45231099046435,31.547689009535645,-2.62,2.252084087,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,94,PIJE_new_1_1.4,new,1.4,1,225.2084087,2021-10-16,-1.08,-1.15,-1.69,-1.66,-1.115,-1.675,tree,289,CZO,10,fall,225.2084087,100,0,-1.675,2.252084087,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,94,PIJE_New_1_1.4,New,1.4,1,103.1629367,2021-04-24,-0.81,-0.84,-1.12,-1.14,-0.825,-0.9825,tree,114,CZO,4,spring,103.1629367,100,0,-0.9825,1.031629367,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,95,PIJE_old_1_1.3,old,1.3,1,85.15040352,2021-06-16,-1.81,-1.79,-2.2,-2.23,-1.8,-2.215,tree,167,CZO,6,spring,NA,NA,NA,-2.215,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,95,PIJE_old_1_1.3,old,1.3,1,90.36554954,2021-05-15,NA,NA,-1.56,-1.63,NA,-1.595,tree,135,CZO,5,spring,NA,NA,NA,-1.595,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,95,PIJE_old_1_1.3,old,1.3,1,96.02915284,2021-07-08,-1.3,-1.31,-2.47,-2.62,-1.305,-2.545,tree,189,CZO,7,spring,NA,NA,NA,-2.545,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,95,PIJE_old_1_1.5,old,1.5,1,NA,2021-07-30,-1.65,-1.56,-2.36,-2.3,-1.605,-2.33,tree,211,CZO,7,spring,NA,NA,NA,-2.33,NA,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,96,PIJE_new_1_1.3,new,1.3,1,98.84848219,2021-05-15,NA,NA,-1.56,-1.63,NA,-1.595,tree,135,CZO,5,spring,251.8070978,39.2556377693973,60.7443622306027,-1.595,2.518070978,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,96,PIJE_new_1_1.3,new,1.3,1,154.3142212,2021-09-16,-2.11,-2.16,-2.48,-2.45,-2.135,-2.465,tree,259,CZO,9,fall,251.8070978,61.2827130562322,38.7172869437678,-2.465,2.518070978,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,96,PIJE_new_1_1.3,new,1.3,1,238.1039872,2021-10-16,-1.76,-1.7,-1.97,-1.93,-1.73,-1.95,tree,289,CZO,10,fall,251.8070978,94.55809199989915,5.441908000100852,-1.95,2.518070978,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,96,PIJE_new_1_1.3,new,1.3,1,NA,2021-08-19,-2.17,-2.17,-2.13,-2.32,-2.17,-2.256666667,tree,231,CZO,8,fall,251.8070978,0.9728738194448148,99.02712618055519,-2.256666667,2.518070978,NA,-2.32
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,96,PIJE_new_1_1.5,new,1.5,1,163.2239773,2021-07-30,-1.65,-1.56,-2.36,-2.3,-1.605,-2.33,tree,211,CZO,7,spring,273.316913,59.719676879271645,40.280323120728355,-2.33,2.73316913,NA,NA
PIJE,182,136.5284626383401,39.454068521818805,-2.599769138322917,0.25779407641214835,182,136.5284626383401,39.454068521818805,96,PIJE_new_1_1.5,new,1.5,1,203.848283,2021-07-08,-1.39,-1.4,-2.36,-2.16,-1.395,-2.2,tree,189,CZO,7,spring,273.316913,74.58312065744721,25.41687934255279,-2.2,2.73316913,NA,-2.08
