"","bins10lfm","bins20lfm","bins40lfm","bins5lfm","bottle.wt","dry.wt","dw.flam.sample","fd","fh","fresh.wt","gd","gdw.gfw","gdw.gww","gdw.gww.saturated","glow","gr","gti","gww.gdw","gww.gdw.saturated","hydration","ignition","ignition.temp","individual","lfm","lfm.NAs.imputed","lfm.notes","lfm.outliers.out","max.mpa.sample","model","model.spp.gr","model.spp.gr.sample","month","mpa","n","pfg","prop.ignite","prop.new","ros","round","RWC","RWD","sample","sample.wt","site","spp","start.temp","temp.max","total","ttfg","tti","ttms","water.wt","ww.flam.sample","year","year.month","mean.wt","dry.norm.fh","dry.norm.gd","dry.norm.fd","dry.norm.pfg","dry.norm.ttfg","dry.norm.tti","dry.norm.gti","temp.change","PC1.norm","PC2.norm","PC3.norm","PC4.norm","PC5.norm","PC6.norm","PC7.norm","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"222","(140,150]","(140,160]","(120,160]","(140,145]",7.2447,7.3813,2.64932033120011,24,33,7.5785,145,0.973979019594907,0.69269776876268,0.554621848739496,1,"(140,150]",27,1.44363104,1.803030303,"hydrated",1,257,"2020_October_ABCO_2.1",144.363104,144.363104,"0",144.363104,-0.046,"HP","2020_October_HP_ABCO_(140,150]","2020_October_HP_ABCO_(140,150]_2.1","October",-2.701,11,94,3718,40,0.416666666666667,5,80.0669316315978,19.9330683684022,2.1,2.7201,"SEKI","ABCO",260.8,269,409,35,62,2,0.1972,0.0707796687998941,2020,"2020_October",3.70336718504992,12.4560248949026,54.7310184776021,9.05892719629277,35.48079818548,13.2109354945936,23.402228590423,10.1912930958294,8.19999999999999,-1.27547623372357,-0.335044678968749,-0.727232862550369,0.1301567019376,-0.588320510410489,-0.061734921246807,0.100097839409081,0.143031710942114,0.864715007639232,1.07488421622455,-0.854706968737824,1.13547836732,-0.890127849743558,-0.0617451475656125,7.82207045152952e-05
"223","(150,160]","(140,160]","(120,160]","(155,160]",7.197,7.4313,2.90222482018539,13,29,7.7997,107,0.952767414131313,0.63599348534202,0.499480789200416,0,"(150,160]",0.5,1.57234315,2.002079002,"hydrated",1,228.8,"2020_October_ABCO_1.2",157.234315,157.234315,"0",157.234315,-0.046,"HP","2020_October_HP_ABCO_(150,160]","2020_October_HP_ABCO_(150,160]_1.2","October",-2.674,12,94,3408,NA,0.769230769230769,5,78.5355197486857,21.4644802513143,1.2,3.0461,"SEKI","ABCO",267,343.6,409,57,57,2,0.3684,0.143875179814608,2020,"2020_October",3.70336718504992,9.99233408738731,36.8682671500152,4.47932217710466,32.3889449729106,19.640104930382,19.640104930382,0.172281622196333,76.6,0.482566846482531,-0.620482567937581,-0.56759018664481,-1.42340984875484,0.36595488248329,-0.141593238496963,-0.219788212404457,2.27349020487027,-1.78027666333377,-0.0688540946700845,-0.0238528222928398,1.2647666765846,0.808317747012422,-0.0975379940255001,-0.000246044651742524
"224","(120,130]","(120,140]","(120,160]","(125,130]",6.2204,6.6744,2.63900307488659,11,28,7.2523,128,0.92031493457248,0.785603045509605,-0.162527112488039,1,"(120,130]",23,1.272907489,1.582789179,"hydrated",1,255.1,"2020_October_CADE_2.5",127.2907489,127.2907489,"0",127.2907489,-0.046,"HP","2020_October_HP_CADE_(120,130]","2020_October_HP_CADE_(120,130]_2.5","October",-1.916,19,94,2153,NA,0.909090909090909,3,80.4217962751185,19.5782037248815,2.5,2.8675,"SEKI","CADE",255.2,283.7,409,108,131,4,0.5779,0.228496925113412,2020,"2020_October",3.70336718504992,10.6100672130529,48.5031644025276,4.16824069084221,35.6195113581062,40.9245449646327,49.6399573182118,8.71541235357918,28.5,0.475680432998894,-0.507598956389121,1.83411400432159,-0.184485532981807,0.23426107829732,0.0141502745268584,0.0572636274823307,0.696931192688801,-0.826777282821076,-0.660836473988613,-1.88359969359354,0.589037484552899,1.01235711938522,0.131170303578535,0.00176394766419484
"225","(90,100]","(80,100]","(80,120]","(95,100]",7.1408,7.4872,5.79712862001074,32,45,7.8218,127,0.957222122785037,1.03526598924088,0.596443030653556,0,"(90,100]",0.5,0.9659353349,1.676606061,"hydrated",1,238.5,"2020_October_PIJE_1.3",96.59353349,96.59353349,"0",96.59353349,-0.046,"HP","2020_October_HP_PIJE_(90,100]","2020_October_HP_PIJE_(90,100]_1.3","October",-3.761,3,95,13633,100,0.3125,8,57.6125398427747,42.3874601572253,1.3,6.0562,"SEKI","PIJE",246.4,290.7,409,53,53,13,0.3346,0.259071379989261,2020,"2020_October",3.70336718504992,7.76246361770677,21.9073973210835,5.51997412814703,16.3874231929365,9.14245714974353,9.14245714974353,0.0862495957522974,44.3,0.0826210217996985,0.261059636038083,-0.555206942802376,-0.774408450113078,-0.661480602623462,-0.111312171815707,-0.0255547562395964,0.0104952201430389,0.744515495562677,0.46264281779535,-0.44816965815804,1.54763006026598,0.0987180362815955,-0.0595914588701252,0.000131169953156118
"226","(100,110]","(100,120]","(80,120]","(105,110]",7.2058,7.5346,2.62505976206783,21,32,7.8846,96,0.955609669482282,0.939428571428572,0.807510431154382,0,"(100,110]",0.5,1.064476886,1.238374096,"hydrated",1,250.7,"2020_October_ARPA_1.6",106.4476886,106.4476886,"0",106.4476886,-0.046,"HP","2020_October_HP_ARPA_(100,110]","2020_October_HP_ARPA_(100,110]_1.6","October",-0.781,8,96,5112,NA,0.476190476190476,2,85.957618900323,14.042381099677,1.6,2.747,"SEKI","ARPA",240.4,262.5,409,85,85,2,0.35,0.121940237932171,2020,"2020_October",3.70336718504992,12.1901986622936,36.5705959868808,7.99981787213017,36.5705959868808,32.3802151967174,32.3802151967174,0.190471854098338,22.1,-0.00359052260389472,-0.631534132462413,1.22597470115476,-0.0506783581870696,0.0557106058277816,0.316852538586862,0.105196877333713,0.559253827297995,-0.574885543711701,-0.0729218430423379,-0.919519740199018,1.00167101090689,-0.309271867908839,0.0845418529438579,0.000856342579184471
"227","(110,120]","(100,120]","(80,120]","(110,115]",12.0159,12.6908,2.37134002931351,13,50,13.4409,158,0.944192725189533,0.89974670043994,0.715840924239057,1,"(110,120]",49,1.111423915,1.396958411,"hydrated",1,223.5,"2020_October_CADE_2.2",111.1423915,111.1423915,"0",111.1423915,-0.046,"HP","2020_October_HP_CADE_(110,120]","2020_October_HP_CADE_(110,120]_2.2","October",-0.998,11,96,3718,NA,0.769230769230769,8,79.5602722492216,20.4397277507784,2.2,2.5115,"SEKI","CADE",233.1,235,409,13,62,1,0.7501,0.140159970686487,2020,"2020_October",3.70336718504992,21.085124605464,66.6289937532661,5.48213239742063,40.4834392424908,5.48213239742063,26.1455545107753,20.6634221133547,1.90000000000001,2.01011752512474,-0.849122301462071,-0.832033474316331,0.299772285421249,-0.819431967922792,-0.0310489247139048,0.000261883336455999,-1.06301951544855,0.22899174343405,0.264822938493628,-0.266245388235149,1.57263387646699,-0.92358066715364,-0.026663091682851,4.22404151314518e-05
"228","(90,100]","(80,100]","(80,120]","(95,100]",12.2864,12.7318,3.93021811171242,33,31,13.1749,129,0.966367866169762,1.00519070187316,0.212520486831717,0,"(90,100]",0.5,0.9948361024,1.438068756,"hydrated",1,239.9,"2020_October_ARPA_1.5",99.48361024,99.48361024,"0",99.48361024,-0.046,"HP","2020_October_HP_ARPA_(90,100]","2020_October_HP_ARPA_(90,100]_1.5","October",-2.108,13,96,3146,NA,0.303030303030303,5,69.1786187725227,30.8213812274773,1.5,4.067,"SEKI","ARPA",245.3,337.2,409,48,48,2,0.4431,0.136781888287577,2020,"2020_October",3.70336718504992,7.88760295710232,32.8226058537484,8.39648056723795,24.4261252865104,12.2130626432552,12.2130626432552,0.127219402533908,91.9,-0.361507109321395,-0.516553334925926,-1.00718877965597,0.554895247710259,-0.187372602129999,-0.0854769267955939,0.0956752527592092,-0.204534818989971,0.328618304480105,0.89825687779177,-0.164015661432128,0.20558487161075,-1.00901521191471,-0.0313034908406088,-0.000701151430041863
"229","(70,80]","(60,80]","(40,80]","(75,80]",12.1095,12.5468,3.00871216339961,17,35,12.8862,128,0.973661746674737,1.28845020624631,-0.221204772356556,1,"(70,80]",14,0.7761262291,1.238226559,"hydrated",1,250.6,"2020_October_ARPA_2.3",77.61262291,77.61262291,"0",77.61262291,-0.046,"HP","2020_October_HP_ARPA_(70,80]","2020_October_HP_ARPA_(70,80]_2.3","October",-4.467,12,97,3408,NA,0.588235294117647,5,62.6804701820323,37.3195298179677,2.3,3.0901,"SEKI","ARPA",235.8,276.5,409,108,122,4,0.3394,0.0813878366003946,2020,"2020_October",3.70336718504992,11.6328841375284,42.5431191315324,5.65025800965665,32.2397074668644,35.8957567672305,40.5489104222418,4.65315365501136,40.7,-0.28768211428684,-1.73010842327367,1.55029472313837,1.2269206454383,0.130773282474124,-0.00402408387083264,0.229029219617465,0.213677209158991,-0.987094602143715,0.607533708334071,-2.11533895635335,-0.147907026722245,-0.804810339225701,0.159798104942274,0.00142750501069305
"230","(100,110]","(100,120]","(80,120]","(100,105]",7.2098,7.6942,3.78224539457611,39,43,8.186,166,0.939921817737601,0.984953233021553,-0.164640731306383,1,"(100,110]",29,1.015276631,1.326933936,"hydrated",1,225.7,"2020_October_CADE_2.3",101.5276631,101.5276631,"0",101.5276631,-0.046,"HP","2020_October_HP_CADE_(100,110]","2020_October_HP_CADE_(100,110]_2.3","October",-2.937,10,98,4090,NA,0.256410256410256,7,76.5129750212372,23.4870249787628,2.3,4.024,"SEKI","CADE",255.2,351,409,27,56,1,0.4918,0.241754605423894,2020,"2020_October",3.70336718504992,11.3689080199988,43.8892728213909,10.3113351809292,25.9105345572067,7.13861666372021,14.8060197469752,7.66740308325504,95.8,-0.1855305985782,-0.316430759173864,1.36907520404369,0.100298532528401,-0.350808819722458,0.265069396721602,0.117433950025253,-0.633621689668233,0.172093312999077,-0.535793565717635,-0.432310722725437,1.00342342241221,-1.192651438619,0.110294408314251,0.000505546776564106
"231","(120,130]","(120,140]","(120,160]","(125,130]",12.1024,12.5533,9.26348481811744,38,33,13.1321,137,0.955924794968055,0.779025570145129,0.59768140832975,0,"(120,130]",0.5,1.283654912,1.673132184,"hydrated",1,266.9,"2020_October_PIJE_1.7",128.3654912,128.3654912,"0",128.3654912,-0.046,"HP","2020_October_HP_PIJE_(120,130]","2020_October_HP_PIJE_(120,130]_1.7","October",-2.786,15,99,2727,100,0.263157894736842,4,76.7216675571402,23.2783324428598,1.7,9.6906,"SEKI","PIJE",269.1,350.3,409,90,90,32,0.5788,0.427115181882563,2020,"2020_October",3.70336718504992,3.56237427360586,14.7892507722425,4.10212795142493,10.6871228208176,9.71556620074325,9.71556620074325,0.0539753677819069,81.2,-0.570059445095453,0.956686550768152,1.37444582276539,-0.0740278620596451,-0.433967640625467,0.2427068680532,0.0473010030964996,-0.610505860613699,1.15826048148589,-0.660160279846383,-0.240938861605623,0.824333198988786,-0.838353078684936,0.147252745804408,0.000463386737589442
"232","(170,180]","(160,180]","(160,200]","(170,175]",12.2014,12.5846,7.24934646046448,24,48,13.2362,138,0.95077136942627,0.588090853284224,0.488187564060772,1,"(170,180]",14,1.700417537,1.700417537,"hydrated",1,291.4,"2020_October_PIJE_1.1",170.0417537,170.0417537,"0",170.0417537,-0.046,"HP","2020_October_HP_PIJE_(170,180]","2020_October_HP_PIJE_(170,180]_1.1","October",-1.014,3,100,13633,100,0.416666666666667,2,100,0,1.1,7.6247,"SEKI","PIJE",276.4,387.1,409,106,120,6,0.6516,0.375353539535516,2020,"2020_October",3.70336718504992,6.62128652034718,19.0361987459981,3.31064326017359,13.79434691739,14.6220077324333,16.5532163008679,1.93120856843459,110.7,-0.035455018999133,0.0196815169293432,-1.16269601841351,0.609424237609699,0.205506032000642,-0.131132538547798,0.116727098516549,-0.502266003500215,0.261805910889992,0.756166339965869,0.399261228992398,-0.598012681048377,0.12134482908979,-0.0173936144468437,-0.00127133585087995
"233","(100,110]","(100,120]","(80,120]","(100,105]",7.232,7.7071,4.08149110904963,18,38,8.1926,164,0.940739203671606,0.97857878475798,0.533823529411765,1,"(100,110]",46,1.021890128,1.873278237,"hydrated",1,235.2,"2020_October_ABCO_1.1",102.1890128,102.1890128,"0",102.1890128,-0.046,"HP","2020_October_HP_ABCO_(100,110]","2020_October_HP_ABCO_(100,110]_1.1","October",-3.62,5,100,8180,95,0.555555555555556,8,54.5508994775131,45.4491005224869,1.1,4.3386,"SEKI","ABCO",235.7,332.6,409,57,103,4,0.4855,0.25710889095037,2020,"2020_October",3.70336718504992,9.31032286600969,40.181393421726,4.4101529365309,24.5008496473939,13.9654842990145,25.2358751368157,11.2703908378012,96.9,-0.362157378436988,0.131220025322636,0.0979015815713719,0.513824463006272,0.160644219746323,0.258831056344044,0.181000110767996,-0.669004495968318,0.19428648489368,0.504257499437232,0.175422962946893,-0.288594814601009,0.261700285758924,0.0115000477766322,-0.000820042087689588
"234","(110,120]","(100,120]","(80,120]","(115,120]",7.2325,7.4471,2.55622742840809,19,35,7.6964,131,0.967608232420352,0.860810268752507,0.554621848739496,1,"(110,120]",11,1.161696179,1.803030303,"hydrated",1,268.5,"2020_October_ABCO_2.1",116.1696179,116.1696179,"0",116.1696179,-0.046,"HP","2020_October_HP_ABCO_(110,120]","2020_October_HP_ABCO_(110,120]_2.1","October",-2.592,12,101,3408,20,0.526315789473684,4,64.4302082481417,35.5697917518583,2.1,2.6418,"SEKI","ABCO",272.1,312.3,409,56,67,2,0.2493,0.0855725715919129,2020,"2020_October",3.70336718504992,13.6920524406534,51.247396277874,7.43282846778325,39.5113513287425,21.9072839050454,26.2105003863936,4.3032164813482,40.2,0.867531351012432,-0.0212532515359706,-0.102846152835793,0.696677267612063,0.253119720900518,0.230295480868071,0.164381097270912,-0.6017057796408,0.0577010663783194,0.306626943230817,0.259080163680811,-0.196324507927447,0.00451716936020552,-0.00442016649003375,-0.000917076576541699
"235","(100,110]","(100,120]","(80,120]","(105,110]",12.2429,12.4574,6.63937650128902,14,44,12.6841,170,0.982127230154288,0.946184384649313,0.573335644937587,1,"(100,110]",54,1.056876457,1.744179014,"hydrated",1,230,"2020_October_PIJE_1.2",105.6876457,105.6876457,"0",105.6876457,-0.046,"HP","2020_October_HP_PIJE_(100,110]","2020_October_HP_PIJE_(100,110]_1.2","October",-3.201,7,102,5843,100,0.714285714285714,7,60.5944945167194,39.4055054832806,1.2,6.7602,"SEKI","PIJE",249.1,384.6,409,30,84,8,0.2267,0.120823498710985,2020,"2020_October",3.70336718504992,6.62712831415081,25.6048139410372,2.10863173632071,15.3628883646223,4.5184965778301,12.6517904179243,8.13329384009418,135.5,-0.241324667871026,-0.969101223836028,-0.569385706841797,-0.654882734331486,0.2165135027726,-0.0350117931722978,-0.0454107006747447,0.475303044577704,-1.15918132333352,0.677397582968187,-0.329488891924443,0.391895143314405,1.02803422685614,-0.0635392417152362,-0.000335863559175974
"236","(150,160]","(140,160]","(120,160]","(155,160]",7.2843,7.8691,3.46057845112867,11,46,8.7935,114,0.894876897708535,0.632626568585029,0.594841658504734,0,"(150,160]",0.5,1.580711354,1.681119649,"hydrated",1,242.2,"2020_October_ABCO_2.5",158.0711354,158.0711354,"0",158.0711354,-0.046,"HP","2020_October_HP_ABCO_(150,160]","2020_October_HP_ABCO_(150,160]_2.5","October",-0.152,12,103,3408,NA,0.909090909090909,1,94.0272963283888,5.97270367161119,2.5,3.8671,"SEKI","ABCO",255.7,344.8,409,102,102,2,0.9244,0.406521548871325,2020,"2020_October",3.70336718504992,13.2925754031084,32.9424694772687,3.17865933552592,29.7638101417427,29.4748411112404,29.4748411112404,0.144484515251178,89.1,2.8648084256823,1.57631102821818,0.343763574228219,0.673432780484653,0.318270075626496,0.170002344368513,0.0393209712865506,-0.109345249935763,1.28834004749774,-1.39316076657191,0.0303552565816071,-0.38620490303051,-0.0923638313037005,-0.183705511442481,-0.00149683395055264
"237","(90,100]","(80,100]","(80,120]","(95,100]",12.0909,12.7896,3.6729229548157,17,44,13.456,120,0.950475624256837,1.0484693877551,0.750684098510186,0,"(90,100]",0.5,0.9537712895,1.332118267,"hydrated",1,273.2,"2020_October_CADE_1.3",95.37712895,95.37712895,"0",95.37712895,-0.046,"HP","2020_October_HP_CADE_(90,100]","2020_October_HP_CADE_(90,100]_1.3","October",-2.661,10,103,4090,NA,0.588235294117647,4,71.5980940376971,28.4019059623029,1.3,3.8643,"SEKI","CADE",225.4,318.2,409,127,127,2,0.6664,0.191377045184304,2020,"2020_October",3.70336718504992,11.9795597515352,32.6715265950961,4.62846626763862,28.0430603274575,34.5773656464767,34.5773656464767,0.1361313608129,92.8,1.56643471511396,-0.23846782360986,-1.13162275884205,0.536256117658135,-0.488706626868437,-0.124429109680213,0.0715519342231569,-0.557103047735773,0.681942149049111,0.396329967152342,-0.0802099620189375,1.1298195334251,-1.05830825341716,-0.0297351541767528,-0.000331203332134752
"238","(140,150]","(140,160]","(120,160]","(140,145]",7.2297,7.8193,6.56572939615589,14,48,8.6678,118,0.90210895498281,0.694873305833824,0.533823529411765,0,"(140,150]",0.5,1.439111262,1.873278237,"hydrated",1,239,"2020_October_ABCO_1.1",143.9111262,143.9111262,"0",143.9111262,-0.046,"HP","2020_October_HP_ABCO_(140,150]","2020_October_HP_ABCO_(140,150]_1.1","October",-2.187,11,104,3718,NA,0.714285714285714,4,76.8231453062037,23.1768546937963,1.1,7.2782,"SEKI","ABCO",230.4,273.7,409,224,224,2,0.8485,0.712470603844112,2020,"2020_October",3.70336718504992,7.31068813589898,17.972108334085,2.1322840396372,15.8398242944478,34.1165446341952,34.1165446341952,0.0761530014156143,43.3,1.27902652447469,-0.364321769062322,-0.994139090727007,-0.0731127067859769,-0.121827800345757,-0.135628944901054,-0.00263093199446328,-0.0177341122324755,0.0211139424579321,0.0841920239417632,0.376159814967339,0.835077286550698,-0.808515702659983,-0.0273066059392,-0.000708713196044085
"239","(130,140]","(120,140]","(120,160]","(130,135]",7.1758,7.9165,2.82081775092102,17,34,8.9032,205,0.889174678767185,0.750684098510186,0.750684098510186,1,"(130,140]",84,1.332118267,1.332118267,"hydrated",1,250.8,"2020_October_CADE_1.3",133.2118267,133.2118267,"0",133.2118267,-0.046,"HP","2020_October_HP_CADE_(130,140]","2020_October_HP_CADE_(130,140]_1.3","October",-1.802,12,104,3408,NA,0.588235294117647,2,100,0,1.3,3.1724,"SEKI","CADE",256,365.1,409,59,143,2,0.9867,0.351582249078983,2020,"2020_October",3.70336718504992,12.053242358142,72.6739612770325,6.02662117907099,36.8687413307872,20.9159205626581,50.6945193298324,29.7785987671743,109.1,1.35691448292824,1.39965349943878,0.681347815012698,0.745676311678301,0.471017923742166,0.183741800663576,0.0295268634633463,-0.272518429660271,1.06638248957617,-1.19605572814944,0.144849198126986,-0.837376540587018,0.0491815757010285,-0.00771976071595271,-0.00104739022699208
"240","(130,140]","(120,140]","(120,160]","(130,135]",12.3101,12.9378,4.99386670542072,12,51,13.762,122,0.940110449062636,0.761586993448191,0.521265560165975,1,"(130,140]",6,1.313047634,1.91840796,"hydrated",1,236.9,"2020_October_ABCO_1.3",131.3047634,131.3047634,"0",131.3047634,-0.046,"HP","2020_October_HP_ABCO_(130,140]","2020_October_HP_ABCO_(130,140]_1.3","October",-1.821,9,104,4544,66,0.833333333333333,6,68.4446510532619,31.5553489467381,1.3,5.312,"SEKI","ABCO",248.6,270.9,409,119,125,2,0.8242,0.318133294579277,2020,"2020_October",3.70336718504992,10.2125272876508,24.4299672371255,2.40294759709431,20.825545841484,23.8292303378519,25.0307041363991,1.20147379854715,22.3,1.49425465397981,1.38058634656056,-1.01654641299767,-0.712507679594402,-0.0147886741457492,-0.268438089131111,-0.0319009568321925,0.220804335960845,0.998110709662948,0.0579172062985465,0.770846082259089,0.251380376478707,0.875737565457535,-0.0400372623710735,-0.00113391866054162
"241","(170,180]","(160,180]","(160,200]","(170,175]",7.14,7.3725,2.74708225130486,10,43,7.7786,114,0.947792661918597,0.572519083969465,0.554621848739496,0,"(170,180]",0.5,1.746666667,1.803030303,"hydrated",1,243.9,"2020_October_ABCO_2.1",174.6666667,174.6666667,"0",174.6666667,-0.046,"HP","2020_October_HP_ABCO_(170,180]","2020_October_HP_ABCO_(170,180]_2.1","October",-0.155,4,104,10225,NA,1,1,96.8739495999475,3.12605040005252,2.1,2.8984,"SEKI","ABCO",256.8,253.3,409,85,85,2,0.4061,0.151317748695138,2020,"2020_October",3.70336718504992,15.6529714316253,41.4985754233788,3.64022591433147,37.8583495090473,30.9419202718175,30.9419202718175,0.182011295716574,-3.5,0.751031524808392,0.616064531581492,-0.737585602825221,-0.806830551209607,-0.411088564183948,-0.178874260216115,-0.0499786861024192,0.110675506002336,0.776458843991988,0.101126314350139,0.223657574450108,1.15542509802006,-0.0243057428090593,-0.0436810166634892,-0.000453181562503018
"242","(80,90]","(80,100]","(80,120]","(80,85]",7.1863,7.6699,4.08220385481636,26,26,8.0808,132,0.949151074151074,1.17692869311268,0.376241765136463,0,"(80,90]",0.5,0.8496691481,1.23821488940888,"hydrated",1,268.8,"2020_October_ARPA_2.1",84.96691481,84.96691481,"DW may be off-find another written down?",84.96691481,-0.046,"HP","2020_October_HP_ARPA_(80,90]","2020_October_HP_ARPA_(80,90]_2.1","October",-1.038,12,106,3408,NA,0.384615384615385,4,68.6204919168459,31.3795080831541,2.1,4.3009,"SEKI","ARPA",264.3,329,409,40,40,12,0.4109,0.218696145183645,2020,"2020_October",3.70336718504992,6.3691086787163,32.3354748304059,6.3691086787163,25.9663661516895,9.79862873648662,9.79862873648662,0.122482859206083,64.7,1.81249040871893,1.53495956595803,0.643412936667385,-0.127667300971285,1.1342920248062,0.21501894452558,0.00109524483759196,0.98702136551949,0.64160406022554,-1.46368012510283,0.948965627008013,-1.26108502619321,0.80250679673079,0.021295844055516,-0.00156674857375146
