date,site,pod,bottle #,spp,spp,new/old,wet weight,dry weight,bottle weight,lfm,predawn1,predawn2,predawn3,midday1,midday2,midday3,predawn,midday,type,doy,location,LFMtlp,Mpatlp,notes
8/19/21,1,1.3,39,ARPA,ABCO,old,100.7452,84.9403,67.0389,88.28862547,-1.16,-1.19,,-2.27,-2.21,,-1.175,-2.24,shrub,231,CZO,108.3036245,-2.378742269,
8/19/21,1,1.3,7,CADE,ARPA,old,106.307,87.3635,66.8941,92.5454581,-2.3,-2.36,,-2.54,-2.38,-2.55,-2.33,-2.49,tree,231,CZO,123.2700516,-2.626049161,
8/19/21,1,1.3,9,CECO,CADE,old,80.5899,74.4816,67.4201,86.50145153,-2.17,-2.08,,-3.11,-3.01,,-2.125,-3.06,shrub,231,CZO,350.9901204,-2.37890626,
8/19/21,1,1.3,96,PIJE,CECO,new,78.875,78.5874,66.8475,2.44976533,-2.17,-2.17,,-2.13,-2.32,-2.32,-2.17,-2.256666667,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.3,103,PIJE,PIJE,old,83.736,75.8413,67.6754,96.67887189,-2.17,-2.17,,-2.13,-2.32,-2.32,-2.17,-2.256666667,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.3,Q3,QUKE,PIJE,old,86.5719,77.5658,67.5661,90.06370191,-2.72,-2.79,,-4.02,-3.81,-3.43,-2.755,-3.753333333,tree,231,CZO,,,
8/19/21,1,1.4,11,ABCO,QUKE,old,116.8279,89.6118,66.9994,120.3591835,-1.92,-1.86,,-2.01,-1.99,,-1.89,-2,tree,231,CZO,165.7,-2.173,
8/19/21,1,1.4,10,ARPA,ABCO,old,102.9134,85.6966,67.27015,93.43525204,-1.6,-1.52,,-2.01,-1.99,,-1.56,-2,shrub,231,CZO,108.3036245,-2.378742269,
8/19/21,1,1.4,57,CADE,ARPA,old,116.5069,92.6047,66.8291,92.73188597,-1.57,-1.59,,-2.06,-2.06,,-1.58,-2.06,tree,231,CZO,123.2700516,-2.626049161,
8/19/21,1,1.4,40,CECO,CADE,old,86.5549,77.202,67.2651,94.1229156,-1.17,-1.11,,-2.62,-2.35,-2.37,-1.14,-2.446666667,shrub,231,CZO,350.9901204,-2.37890626,
8/19/21,1,1.4,94,PIJE,CECO,new,75.6705,72.6238,67.27015,56.9088379,-2.48,-2.53,,-2.41,-2.31,,-2.505,-2.36,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.4,104,PIJE,PIJE,old,78.1918,72.9498,67.7099,100.0400771,-2.48,-2.53,,-2.41,-2.31,,-2.505,-2.36,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.4,Q4,QUKE,PIJE,old,79.0859,73.3678,66.9473,89.06004205,-2.65,-2.95,-3.04,-3.57,-3.51,,-2.88,-3.54,tree,231,CZO,,,
8/19/21,1,1.5,15,ABCO,QUKE,new,71.4852,68.7756,66.7473,133.5897057,-1.61,-1.68,,-2.21,-2.21,,-1.645,-2.21,tree,231,CZO,165.7,-2.173,
8/19/21,1,1.5,50,ABCO,ABCO,old,96.3334,79.9258,66.2772,120.2145275,-1.61,-1.68,,-2.21,-2.21,,-1.645,-2.21,tree,231,CZO,165.7,-2.173,
8/19/21,1,1.5,58,ARPA,ABCO,old,91.02,79.1852,66.8359,95.83377195,-3.61,-3.54,,-4.1,-4.18,,-3.575,-4.14,shrub,231,CZO,108.3036245,-2.378742269,
8/19/21,1,1.5,14,CADE,ARPA,old,103.084,86.7285,66.9712,82.7820603,-2.07,-1.99,,-2.4,-2.38,,-2.03,-2.39,tree,231,CZO,123.2700516,-2.626049161,
8/19/21,1,1.5,13,CECO,CADE,old,81.6243,74.7741,67.0603,88.80448028,-2.98,-3.01,,-3.2,-3.28,,-2.995,-3.24,shrub,231,CZO,350.9901204,-2.37890626,
8/19/21,1,1.5,91,PIJE,CECO,new,87.748,76.0959,67.5701,136.6686997,-1.83,-1.72,-1.83,-2.17,-2.03,-2.01,-1.793333333,-2.07,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.5,105,PIJE,PIJE,old,113.4962,90.2092,67.3272,101.7699502,-1.83,-1.72,-1.83,-2.17,-2.03,-2.01,-1.793333333,-2.07,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.5,Q5,QUKE,PIJE,old,81.8332,74.4211,66.8308,97.65226671,-1.58,-1.63,,-2.94,-3.2,-2.89,-1.605,-3.01,tree,231,CZO,,,
8/19/21,1,1.6,41,ABCO,QUKE,new,71.5978,68.8883,66.9616,140.6290549,-1.77,-1.86,,-2.1,-2.13,,-1.815,-2.115,tree,231,CZO,165.7,-2.173,
8/19/21,1,1.6,17,ABCO,ABCO,old,96.187,79.9891,67.1039,125.7093409,-1.77,-1.86,,-2.1,-2.13,,-1.815,-2.115,tree,231,CZO,165.7,-2.173,"general: no clouds, hazy from fires, relatively cool temp."
8/19/21,1,1.6,59,ARPA,ABCO,old,104.4871,86.6724,66.9956,90.53657099,-2.89,-1.85,-1.76,-2.94,-3.03,,-2.166666667,-2.985,shrub,231,CZO,108.3036245,-2.378742269,
8/19/21,1,1.6,18,CADE,ARPA,old,92.2179,80.1522,66.865,90.80694202,-2.97,-3.01,,-2.87,-2.92,,-2.99,-2.895,tree,231,CZO,123.2700516,-2.626049161,
8/19/21,1,1.6,16,CECO,CADE,old,80.0183,73.8767,66.8974,87.99736363,-2.14,-1.8,-1.81,-2.94,-2.55,-2.87,-1.916666667,-2.786666667,shrub,231,CZO,350.9901204,-2.37890626,
8/19/21,1,1.6,89,PIJE,CECO,new,78.4833,71.3506,66.0909,135.610396,-2.15,-2.11,,-2.36,-2.34,,-2.13,-2.35,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.6,106,PIJE,PIJE,old,85.1809,76.1305,67.8606,109.4378408,-2.15,-2.11,,-2.36,-2.34,,-2.13,-2.35,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.6,Q6,QUKE,PIJE,old,77.2849,72.4994,67.218,90.6104442,-1.66,-1.69,,-3.05,-3.13,,-1.675,-3.09,tree,231,CZO,,,
8/20/21,2,2.1,36,ABCO,QUKE,new,72.726,69.4688,67.4223,159.1595407,-1.48,-1.41,,-2,-2.08,,-1.445,-2.04,tree,232,CZO,165.7,-2.173,
8/20/21,2,2.1,20,ABCO,ABCO,old,91.2002,77.6779,67.2395,129.5437998,-1.48,-1.41,,-2,-2.08,,-1.445,-2.04,tree,232,CZO,165.7,-2.173,
8/20/21,2,2.1,43,ARPA,ABCO,old,92.7416,79.4753,67.7621,113.2593997,-1.84,-1.77,,-2.51,-2.6,,-1.805,-2.555,shrub,232,CZO,108.3036245,-2.378742269,
8/20/21,2,2.1,4,CADE,ARPA,old,105.8664,85.2503,67.0771,113.4423217,-1.99,-1.95,,-2.53,-2.47,,-1.97,-2.5,tree,232,CZO,123.2700516,-2.626049161,
8/20/21,2,2.1,19,CECO,CADE,old,78.4844,72.7742,67.0452,99.671845,-2.12,-1.04,,-3.11,-3.14,,-1.58,-3.125,shrub,232,CZO,350.9901204,-2.37890626,
8/20/21,2,2.2,44,ABCO,CECO,new,78.7878,71.7138,67.2478,158.3967756,-1.01,-1.07,,-1.95,-2.07,-2.03,-1.04,-2.016666667,tree,232,CZO,165.7,-2.173,
8/20/21,2,2.2,23,ABCO,ABCO,old,110.9793,85.6665,66.9007,134.8879344,-1.01,-1.07,,-1.95,-2.07,-2.03,-1.04,-2.016666667,tree,232,CZO,165.7,-2.173,
8/20/21,2,2.2,45,ARPA,ABCO,old,100.3155,82.2468,66.79,116.8980643,-1.34,-1.31,,-2.51,-2.64,-2.16,-1.325,-2.436666667,shrub,232,CZO,108.3036245,-2.378742269,
8/20/21,2,2.2,54,CADE,ARPA,old,106.3227,86.4601,66.7763,100.9083612,-1.31,-1.1,-1.14,-2.02,-2,,-1.183333333,-2.01,tree,232,CZO,123.2700516,-2.626049161,
8/20/21,2,2.2,22,CECO,CADE,old,83.1769,74.9893,67.128,104.150713,-1.2,-0.97,,-2.93,-2.86,,-1.085,-2.895,shrub,232,CZO,350.9901204,-2.37890626,
8/20/21,2,2.3,53,ABCO,CECO,new,90.1595,75.552,67.5941,183.5597331,-1.06,-1.1,,-1.98,-1.83,-1.86,-1.08,-1.89,tree,232,CZO,165.7,-2.173,
8/20/21,2,2.3,110,ABCO,ABCO,old,104.6485,82.6119,67.4751,145.5829502,-1.06,-1.1,,-1.98,-1.83,-1.86,-1.08,-1.89,tree,232,CZO,165.7,-2.173,
8/20/21,2,2.3,32,ARPA,ABCO,old,105.3287,86.8227,67.0726,93.70079139,-1.06,-1.11,,-2.66,-2.59,,-1.085,-2.625,shrub,232,CZO,108.3036245,-2.378742269,
8/20/21,2,2.3,111,CADE,ARPA,old,109.6908,88.1344,67.8006,106.0126489,-1.74,-1.83,,-2.45,-2.41,,-1.785,-2.43,tree,232,CZO,123.2700516,-2.626049161,
8/20/21,2,2.3,112,CECO,CADE,old,80.9088,74.0512,67.0288,97.65322397,-1.62,-1.62,,-2.63,-2.73,,-1.62,-2.68,shrub,232,CZO,350.9901204,-2.37890626,
8/20/21,2,2.4,28,ABCO,CECO,old,107.988,85.3956,66.149,117.3838496,-1.63,-1.66,,-1.74,-1.68,,-1.645,-1.71,tree,232,CZO,165.7,-2.173,
8/20/21,2,2.4,63,ARPA,ABCO,old,98.8092,82.8728,67.202,101.694872,-2.43,-2.5,,-3.6,-3.67,,-2.465,-3.635,shrub,232,CZO,108.3036245,-2.378742269,
8/20/21,2,2.4,49,CADE,ARPA,old,95.3732,81.2906,66.7381,96.77100155,-2.69,-2.76,,-2.95,-2.86,,-2.725,-2.905,tree,232,CZO,123.2700516,-2.626049161,
8/20/21,2,2.4,29,CECO,CADE,old,80.9971,74.3192,67.1141,92.68296068,-1.45,-1.38,,-2.22,-2.3,,-1.415,-2.26,shrub,232,CZO,350.9901204,-2.37890626,
8/20/21,2,2.5,62,ABCO,CECO,new,68.6694,67.8256,67.1831,131.3307393,-1.74,-1.78,,-2.1,-2.13,,-1.76,-2.115,tree,232,CZO,165.7,-2.173,
8/20/21,2,2.5,26,ABCO,ABCO,old,99.7828,82.5739,67.0248,110.6745728,-1.74,-1.78,,-2.1,-2.13,,-1.76,-2.115,tree,232,CZO,165.7,-2.173,
8/20/21,2,2.5,34,ARPA,ABCO,old,88.9821,77.3487,66.8361,110.6614919,-1.09,-1.11,,-2.69,-2.72,,-1.1,-2.705,shrub,232,CZO,108.3036245,-2.378742269,
8/20/21,2,2.5,46,CADE,ARPA,old,105.8584,85.2015,66.7779,112.1219523,-1.36,-1.27,,-2.3,-2.34,,-1.315,-2.32,tree,232,CZO,123.2700516,-2.626049161,
8/20/21,2,2.5,47,CECO,CADE,old,81.7443,74.2741,67.1503,104.8625733,-1.1,-1.25,-1.25,-2.24,-2.33,,-1.2,-2.285,shrub,232,CZO,350.9901204,-2.37890626,
9/16/21,1,1.1,51,ABCO,CECO,new,72.655,69.3733,66.9616,136.0741386,-1.4,-1.72,-1.53,-1.84,-1.88,,-1.55,-1.86,tree,259,CZO,165.7,-2.173,
9/16/21,1,1.1,11,ABCO,ABCO,old,99.7648,81.5533,67.0389,125.4719451,-1.4,-1.72,-1.53,-1.84,-1.88,,-1.55,-1.86,tree,259,CZO,165.7,-2.173,
9/16/21,1,1.1,2,ARPA,ABCO,old,101.9165,85.7941,66.8361,85.04272603,-3.5,-3.46,,-4.37,-4.27,,-3.48,-4.32,shrub,259,CZO,108.3036245,-2.378742269,
9/16/21,1,1.1,1,CADE,ARPA,old,107.701,87.6759,67.2651,98.11031415,-2.52,-2.41,-2.41,-2.61,-2.69,,-2.446666667,-2.65,tree,259,CZO,123.2700516,-2.626049161,
9/16/21,1,1.1,3,CECO,CADE,old,87.844,77.8837,67.4223,95.21001013,-2.81,-2.74,,-3.39,-3.44,,-2.775,-3.415,shrub,259,CZO,350.9901204,-2.37890626,
9/16/21,1,1.1,99,PIJE,CECO,new,74.35,69.6157,66.7381,164.5225188,-2.17,-2.24,,-2.76,-2.81,,-2.205,-2.785,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.1,101,PIJE,PIJE,old,88.4632,77.0346,67.7621,123.2526287,-2.17,-2.24,,-2.76,-2.81,,-2.205,-2.785,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.1,Q1,QUKE,PIJE,old,79.0856,72.9919,66.9719,101.2242525,-3.55,-3.46,,-4.34,-4.55,-4.26,-3.505,-4.383333333,tree,259,CZO,,,
9/16/21,1,1.2,55,ABCO,QUKE,new,76.2557,70.1953,67.0726,194.0756397,-1.64,-1.65,,-1.81,-2.2,-1.87,-1.645,-1.96,tree,259,CZO,165.7,-2.173,
9/16/21,1,1.2,107,ABCO,ABCO,old,104.2427,83.4732,66.9007,125.3250867,-1.64,-1.65,,-1.81,-2.2,-1.87,-1.645,-1.96,tree,259,CZO,165.7,-2.173,
9/16/21,1,1.2,5,ARPA,ABCO,old,91.2691,80.0718,67.1141,86.41425562,-2.27,-2.35,,-3.74,-3.69,,-2.31,-3.715,shrub,259,CZO,108.3036245,-2.378742269,
9/16/21,1,1.2,108,CADE,ARPA,old,117.4637,93.7424,67.0248,88.78529509,-2.07,-2.12,,-2.33,-2.28,,-2.095,-2.305,tree,259,CZO,123.2700516,-2.626049161,
9/16/21,1,1.2,109,CECO,CADE,old,77.1134,72.8885,67.128,73.34259179,-3.19,-3.2,,-4.02,-4.03,,-3.195,-4.025,shrub,259,CZO,350.9901204,-2.37890626,
9/16/21,1,1.2,98,PIJE,CECO,new,85.5489,76.0487,66.2772,97.22355831,-2.24,-2.27,,-3.15,-2.88,-2.98,-2.255,-3.003333333,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.2,102,PIJE,PIJE,old,109.2477,87.9246,67.2478,103.1257255,-2.24,-2.27,,-3.15,-2.88,-2.98,-2.255,-3.003333333,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.2,Q2,QUKE,PIJE,old,85.741,76.9782,67.2096,89.70374465,-1.83,-1.95,-1.71,-3.11,-2.97,-3.15,-1.83,-3.076666667,tree,259,CZO,,,
9/16/21,1,1.3,39,ABCO,QUKE,new,74.5869,70.1244,67.0473,145.0229112,-1.46,-1.55,,-2.26,-2.21,,-1.505,-2.235,tree,259,CZO,165.7,-2.173,
9/16/21,1,1.3,8,ABCO,ABCO,old,106.3636,84.4022,66.9956,126.167086,-1.46,-1.55,,-2.26,-2.21,,-1.505,-2.235,tree,259,CZO,165.7,-2.173,
9/16/21,1,1.3,7,ARPA,ABCO,old,103.5041,86.1047,67.1831,91.95522577,-1.11,-1.06,,-3.21,-3.18,,-1.085,-3.195,shrub,259,CZO,108.3036245,-2.378742269,
9/16/21,1,1.3,56,CADE,ARPA,old,99.7567,83.8756,66.8291,93.16340598,-2.75,-2.69,,-2.91,-2.86,-3.2,-2.72,-2.99,tree,259,CZO,123.2700516,-2.626049161,
9/16/21,1,1.3,9,CECO,CADE,old,77.1073,72.7909,66.8359,72.4836272,-2.61,-2.64,,-3.37,-3.22,-3.2,-2.625,-3.263333333,shrub,259,CZO,350.9901204,-2.37890626,
9/16/21,1,1.3,96,PIJE,CECO,new,80.2502,72.2541,67.0724,154.3142212,-2.11,-2.16,,-2.48,-2.45,,-2.135,-2.465,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.3,103,PIJE,PIJE,old,86.2986,76.8447,66.79,94.02468497,-2.11,-2.16,,-2.48,-2.45,,-2.135,-2.465,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.3,Q3,QUKE,PIJE,old,88.4128,78.6045,67.0881,85.16810809,-2.78,-2.39,-2.83,-4.44,-4.41,,-2.666666667,-4.425,tree,259,CZO,,,
9/16/21,1,1.4,40,ABCO,QUKE,old,107.6499,85.2518,67.4201,125.6083267,-1.84,-2.09,-1.97,-2.27,-2.18,,-1.966666667,-2.225,tree,259,CZO,165.7,-2.173,
9/16/21,1,1.4,57,ARPA,ABCO,old,96.9912,83.2877,66.8941,83.59054753,-1.85,-1.82,,-3.21,-3.25,,-1.835,-3.23,shrub,259,CZO,108.3036245,-2.378742269,
9/16/21,1,1.4,12,CADE,ARPA,old,116.0524,92.2331,66.258,91.70051318,-1.89,-1.83,,-2.35,-2.33,,-1.86,-2.34,tree,259,CZO,123.2700516,-2.626049161,
9/16/21,1,1.4,10,CECO,CADE,old,77.1625,72.5125,67.27015,88.70067813,-1.07,-1.12,,-2.63,-2.43,,-1.095,-2.53,shrub,259,CZO,350.9901204,-2.37890626,
9/16/21,1,1.4,94,PIJE,CECO,new,92.3919,79.0303,67.5941,116.836012,-2.2,-2.21,,-2.72,-2.59,-2.7,-2.205,-2.67,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.4,104,PIJE,PIJE,old,94.5534,81.3322,66.7779,90.84050762,-2.2,-2.21,,-2.72,-2.59,-2.7,-2.205,-2.67,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.4,Q4,QUKE,PIJE,old,80.2393,74.0042,67.0771,90.0102496,-3.08,-3.11,,-4.14,-4.09,,-3.095,-4.115,tree,259,CZO,,,
9/16/21,1,1.5,50,ABCO,QUKE,old,92.6664,78.0545,66.8767,130.7225035,-1.71,-1.78,,-2.05,-2.01,,-1.745,-2.03,tree,259,CZO,165.7,-2.173,
9/16/21,1,1.5,15,ARPA,ABCO,old,98.295,84.4909,66.9994,78.91890347,-4.43,-4.37,,-4.86,-4.78,,-4.4,-4.82,shrub,259,CZO,108.3036245,-2.378742269,
9/16/21,1,1.5,13,CADE,ARPA,old,102.1371,85.4393,67.0603,90.85260351,-2.37,-2.45,,-2.75,-2.78,,-2.41,-2.765,tree,259,CZO,123.2700516,-2.626049161,
9/16/21,1,1.5,58,CECO,CADE,old,81.1655,74.6027,66.7473,83.54507727,-3.31,-3.22,,-3.62,-3.45,-3.17,-3.265,-3.413333333,shrub,259,CZO,350.9901204,-2.37890626,
9/16/21,1,1.5,91,PIJE,CECO,new,68.8301,68.0773,66.7763,57.86318217,-1.84,-1.75,-1.82,-2.17,-2.22,,-1.803333333,-2.195,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.5,105,PIJE,PIJE,old,90.2677,78.5227,67.1503,103.2763533,-1.84,-1.75,-1.82,-2.17,-2.22,,-1.803333333,-2.195,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.5,Q5,QUKE,PIJE,old,79.8455,73.4158,67.3699,106.3481037,-1.81,-1.6,-1.48,-3.28,-2.19,,-1.63,-2.735,tree,259,CZO,,,
9/16/21,1,1.6,59,ABCO,QUKE,new,68.9487,67.9016,67.2395,158.148316,-2.11,-1.97,-2.01,-2.25,-2.14,,-2.03,-2.195,tree,259,CZO,165.7,-2.173,
9/16/21,1,1.6,17,ABCO,ABCO,old,96.4461,80.4935,67.0452,118.6216845,-2.11,-1.97,-2.01,-2.25,-2.14,,-2.03,-2.195,tree,259,CZO,165.7,-2.173,
9/16/21,1,1.6,16,ARPA,ABCO,old,104.4323,87.5801,66.8974,81.47969076,-2.75,-2.68,,-4,-4.07,,-2.715,-4.035,shrub,259,CZO,108.3036245,-2.378742269,
9/16/21,1,1.6,18,CADE,ARPA,old,110.6188,90.1702,67.1039,88.6514092,-3.01,-3.25,,-3.31,-3.36,,-3.13,-3.335,tree,259,CZO,123.2700516,-2.626049161,
9/16/21,1,1.6,41,CECO,CADE,old,80.2351,74.0515,66.865,86.04466708,-2.32,-3,,-3.58,-3.63,,-2.66,-3.605,shrub,259,CZO,350.9901204,-2.37890626,
9/16/21,1,1.6,89,PIJE,CECO,new,76.401,70.6673,66.3147,131.73046,-2.26,-2.39,-2.27,-2.78,-2.73,,-2.306666667,-2.755,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.6,106,PIJE,PIJE,old,104.6434,85.9984,67.0762,98.53505406,-2.26,-2.39,-2.27,-2.78,-2.73,,-2.306666667,-2.755,tree,259,CZO,153.68,-2.474,
9/16/21,1,1.6,Q6,QUKE,PIJE,old,84.0401,76.001,67.2973,92.36416696,-1.98,-1.9,,-3.64,-3.7,,-1.94,-3.67,tree,259,CZO,,,
9/17/21,2,2.1,36,ABCO,QUKE,new,73.7242,69.9145,67.202,140.4497696,-1.69,-1.62,,-1.85,-1.92,,-1.655,-1.885,tree,260,CZO,165.7,-2.173,
9/17/21,2,2.1,20,ABCO,ABCO,old,94.4046,78.9719,66.8475,127.2862987,-1.69,-1.62,,-1.85,-1.92,,-1.655,-1.885,tree,260,CZO,165.7,-2.173,
9/17/21,2,2.1,4,ARPA,ABCO,old,93.04,79.6494,67.27015,108.1697195,-1.11,-1.06,,-3.46,-3.33,-3.4,-1.085,-3.396666667,shrub,260,CZO,108.3036245,-2.378742269,
9/17/21,2,2.1,19,CADE,ARPA,old,106.526,85.9383,67.5701,112.0833832,-2.26,-2.22,,-2.47,-2.41,,-2.24,-2.44,tree,260,CZO,123.2700516,-2.626049161,
9/17/21,2,2.1,43,CECO,CADE,old,80.6729,74.5125,66.0909,73.14999525,-2.53,-2.52,,-3.34,-3.02,-3.19,-2.525,-3.183333333,shrub,260,CZO,350.9901204,-2.37890626,
9/17/21,2,2.2,44,ABCO,CECO,new,97.4346,79.9076,66.784,133.5532933,-1.36,-1.32,,-1.85,-1.88,,-1.34,-1.865,tree,260,CZO,165.7,-2.173,
9/17/21,2,2.2,22,ABCO,ABCO,old,97.5367,79.9076,67.0288,136.8846476,-1.36,-1.32,,-1.85,-1.88,,-1.34,-1.865,tree,260,CZO,165.7,-2.173,
9/17/21,2,2.2,23,ARPA,ABCO,old,101.2057,84.3638,68.141,103.8162339,-1.93,-1.79,-1.82,-2.94,-3.02,,-1.846666667,-2.98,shrub,260,CZO,108.3036245,-2.378742269,
9/17/21,2,2.2,45,CADE,ARPA,old,100.7468,83.1816,67.8006,114.2006371,-1.8,-1.83,,-2.1,-2.15,,-1.815,-2.125,tree,260,CZO,123.2700516,-2.626049161,
9/17/21,2,2.2,54,CECO,CADE,old,86.0773,76.7857,67.4751,99.79593152,-1.31,-1.13,-1.23,-2.67,-2.82,-2.74,-1.223333333,-2.743333333,shrub,260,CZO,350.9901204,-2.37890626,
9/17/21,2,2.3,47,ABCO,CECO,new,104.3832,80.5267,67.7099,186.1346046,-1.51,-1.33,-1.46,-1.86,-1.87,,-1.433333333,-1.865,tree,260,CZO,165.7,-2.173,
9/17/21,2,2.3,26,ABCO,ABCO,old,103.5313,81.8252,67.3272,149.7178921,-1.51,-1.33,-1.46,-1.86,-1.87,,-1.433333333,-1.865,tree,260,CZO,165.7,-2.173,
9/17/21,2,2.3,34,ARPA,ABCO,old,96.7708,81.9832,67.8416,104.5680828,-1.38,-1.29,,-2.79,-2.6,-2.43,-1.335,-2.606666667,shrub,260,CZO,108.3036245,-2.378742269,
9/17/21,2,2.3,62,CADE,ARPA,old,105.4444,86.351,67.7672,102.7421733,-2.4,-2.42,,-2.65,-2.59,,-2.41,-2.62,tree,260,CZO,123.2700516,-2.626049161,
9/17/21,2,2.3,46,CECO,CADE,old,82.4661,75.0847,67.8606,102.1774339,-1.63,-1.62,-2,-2.7,-3.11,-2.91,-1.75,-2.906666667,shrub,260,CZO,350.9901204,-2.37890626,
9/17/21,2,2.4,48,ABCO,CECO,new,69.1281,67.9182,67.6754,498.3113674,-1.74,-1.69,,-1.9,-1.96,,-1.715,-1.93,tree,260,CZO,165.7,-2.173,
9/17/21,2,2.4,29,ABCO,ABCO,old,110.1584,85.8413,66.9236,128.5415246,-1.74,-1.69,,-1.9,-1.96,,-1.715,-1.93,tree,260,CZO,165.7,-2.173,
9/17/21,2,2.4,63,ARPA,ABCO,old,96.2399,82.284,66.6252,89.12496488,-2.53,-2.59,,-3.51,-3.55,,-2.56,-3.53,shrub,260,CZO,108.3036245,-2.378742269,
9/17/21,2,2.4,49,CADE,ARPA,old,105.1093,85.9305,67.2158,102.4798688,-3.05,-3.08,,-3.18,-3.11,,-3.065,-3.145,tree,260,CZO,123.2700516,-2.626049161,
9/17/21,2,2.4,6,CECO,CADE,old,83.3035,75.6557,67.2101,90.55366108,-1.72,-1.7,,-2.64,-2.59,,-1.71,-2.615,shrub,260,CZO,350.9901204,-2.37890626,
9/17/21,2,2.5,53,ABCO,CECO,new,73.5991,70.1635,67.2966,119.8367575,-2,-1.92,,-1.94,-2,,-1.96,-1.97,tree,260,CZO,165.7,-2.173,
9/17/21,2,2.5,32,ABCO,ABCO,old,103.4355,84.1739,67.5661,115.9792387,-2,-1.92,,-1.94,-2,,-1.96,-1.97,tree,260,CZO,165.7,-2.173,
9/17/21,2,2.5,110,ARPA,ABCO,old,106.6994,87.3508,67.218,96.1048637,-1.35,-1.19,-1.19,-2.89,-2.99,,-1.243333333,-2.94,shrub,260,CZO,108.3036245,-2.378742269,
9/17/21,2,2.5,111,CADE,ARPA,old,98.3912,82.407,66.9473,103.392692,-1.69,-1.75,,-2.25,-2.26,,-1.72,-2.255,tree,260,CZO,123.2700516,-2.626049161,
9/17/21,2,2.5,112,CECO,CADE,old,86.5844,77.338,66.8308,88.00060911,-1.1,-1.14,-1.16,-2.69,-2.48,-2.43,-1.133333333,-2.533333333,shrub,260,CZO,350.9901204,-2.37890626,
10/16/21,1,1.1,,ABCO,CECO,old,20.3157,15.9519,12.281,118.8754801,-1.31,-1.3,,-1.89,-1.88,,-1.305,-1.885,tree,289,CZO,165.7,-2.173,
10/16/21,1,1.1,51,ARPA,ABCO,old,103.0715,85.074,67.0724,99.97722425,-1.24,-1.28,,-2.27,-2.3,,-1.26,-2.285,shrub,289,CZO,108.3036245,-2.378742269,
10/16/21,1,1.1,3,CADE,ARPA,old,98.992,83.0351,67.0881,100.0620806,-1.39,-1.42,,-1.92,-1.95,,-1.405,-1.935,tree,289,CZO,123.2700516,-2.626049161,
10/16/21,1,1.1,,CECO,CADE,old,16.5981,14.2901,12.1879,109.7897441,-1.56,-1.79,-1.6,-2.54,-2.37,,-1.65,-2.455,shrub,289,CZO,350.9901204,-2.37890626,
10/16/21,1,1.1,99,PIJE,CECO,new,76.1672,70.5195,66.6252,145.0247798,-1.48,-1.45,,-2.21,-2.27,,-1.465,-2.24,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.1,101,PIJE,PIJE,old,83.4859,74.9046,67.2101,111.5251153,-1.48,-1.45,,-2.21,-2.27,,-1.465,-2.24,tree,289,CZO,153.68,-2.474,
10/16/21,1,1.1,Q1,QUKE,PIJE,old,79.4441,73.0657,66.784,101.5393922,-2.28,-2.31,,-3.42,-3.41,,-2.295,-3.415,tree,289,CZO,,,
10/16/21,1,1.2,122,ABCO,QUKE,new,83.0332,72.5757,67.847,221.149576,-1.44,-1.39,,-1.94,-2,,-1.415,-1.97,tree,289,CZO,165.7,-2.173,
10/16/21,1,1.2,123,ABCO,ABCO,old,80.2325,72.5757,67.2597,144.0331076,-1.44,-1.39,,-1.94,-2,,-1.415,-1.97,tree,289,CZO,165.7,-2.173,
10/16/21,1,1.2,107,ARPA,ABCO,old,91.0331,79.8249,67.8416,93.5318318,-0.92,-0.89,,-2.39,-2.39,,-0.905,-2.39,shrub,289,CZO,108.3036245,-2.378742269,
10/16/21,1,1.2,109,CADE,ARPA,old,87.401,77.813,68.141,99.13151365,-1.2,-1.21,,-1.72,-1.63,,-1.205,-1.675,tree,289,CZO,123.2700516,-2.626049161,
10/16/21,1,1.2,,CECO,CADE,old,13.3112,12.714,12.0582,91.06434889,-2.02,-1.99,,-2.95,-2.92,,-2.005,-2.935,shrub,289,CZO,350.9901204,-2.37890626,
10/16/21,1,1.2,98,PIJE,CECO,new,74.0037,70.1958,67.2158,127.7818792,-1.61,-1.79,-1.49,-2.33,-2.29,,-1.63,-2.31,tree,289,CZO,153.68,-2.474,
