sample,site,round,spp,model,year,month,video.notes,ambient.temp,ambient.humidity,fh,ignition,glow,ignition.temp,ignition.temp.higher,temp.max,temp.max.higher,video.notes,sample.length,mpa,bottle.wt,fresh.wt,dry.wt,sample.wt,prop.new,prop.new.lfm,lfm.notes,lfm,ttfg,gti,tti,fd,gd,pfg,start.temp,temp.start.higher,ttms
1.1,1,13,QUKE,HP,2020,September,,26,56,36,1,0,246.8,199.2,256.3,239.7,,10,-10,7.2033,8.024,7.8923,1.3171,,,,19.11465893,Ê8,Ê0,Ê8,Ê12,Ê247,Ê235,247,200.3,14
1.2,1,1,QUKE,HP,2020,September,,25,54,48,1,0,248.4,209,256.4,217.5,"difficulties loading sample, start time is last posiiton it was put into before being left alone, started loading at 14:17:35",10,-0.49,7.3875,8.7118,7.9828,2.911,,,,122.4592642,Ê32,Ê0,Ê32,Ê8,Ê58,Ê50,251.8,220.6,33
1.2,1,2,QUKE,HP,2020,September,Missing lower,26,50,,1,0,265.2,191.7,348,225.3,,10,-0.539,7.2417,8.9086,7.7863,3.8445,,,,206.0778553,Ê31,Ê0,Ê31,Ê13,Ê69,Ê56,249,206.8,33
1.2,1,3,QUKE,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-3.71,6.1368,7.1488,6.6666,2.19,,,,91.01547754,Ê274,-Ê62747,-Ê62473,Ê0,Ê188,Ê62935,228,207.1,-62473
1.2,1,4,QUKE,HP,2020,September,,25,53,40,1,0,234,208.3,241,226.3,,10,-0.46,6.1167,7.2026,6.59,4.181,,,,129.4316501,Ê23,Ê0,Ê23,Ê17,Ê213,Ê196,233.4,219.4,30
1.2,1,5,QUKE,HP,2020,September,,26,52,36,1,0,232.7,211.8,246,227.9,,10,-0.681,6.1873,7.5049,6.7662,2.1677,,,,127.6040767,Ê26,Ê0,Ê26,Ê14,Ê226,Ê212,234.8,223.9,38
1.2,1,6,QUKE,HP,2020,September,,25,56,26,1,0,228.6,211.6,235,220,,10,-0.867,6.1312,7.5938,6.8376,2.5971,,,,107.0498301,Ê47,Ê0,Ê47,Ê21,Ê126,Ê105,226.2,223.1,48
1.2,1,7,QUKE,HP,2020,September,,23,60,42,1,0,282.5,236.6,283.5,253.6,only half of sample ignited,5,-1.95,6.1486,7.229,6.6991,2.5451,,,,96.25794732,Ê30,Ê0,Ê30,Ê5,Ê263,Ê258,287.3,236.4,32
1.2,1,8,QUKE,HP,2020,September,,,,,,,,,,,,10,-3.872,7.2438,8.3507,7.8314,3.2815,,,,88.37644656,Ê0,Ê0,Ê0,Ê0,Ê0,Ê0,,,0
1.2,1,9,QUKE,HP,2020,September,Blue 0635 empty,22,65,40,1,0,264.6,221.6,272.9,256.4,tiny flame,10,-9.5,-7.1712,8.1544,7.8928,1.8817,,,,1.736590547,Ê10,Ê0,Ê10,Ê12,Ê120,Ê108,261.9,227,12
1.2,1,10,QUKE,HP,2020,September,,22,67,36,1,0,252,206,271.1,247.8,,10,-6.8,7.2371,8.3572,8.0597,1.5611,,,,36.16581571,Ê19,Ê0,Ê19,Ê7,Ê415,Ê408,256.5,208.4,19
1.2,1,11,QUKE,HP,2020,September,,26,56,41,1,0,274.2,220.3,337.9,266.7,,10,-10,7.2097,7.9432,7.8301,1.4808,,,,18.23017408,Ê7,Ê0,Ê7,Ê8,Ê196,Ê188,272.9,224.3,9
1.2,1,8b,QUKE,HP,2020,September,,22,66,42,1,1,282.5,212.2,284.6,228.2,,10,-2.961,7.1773,8.6137,7.904,3.1963,,,,97.66065777,Ê14,Ê7,Ê21,Ê10,Ê115,Ê98,290.7,217.9,24
1.3,1,1,QUKE,HP,2020,September,,26,53,0,0,1,,,,,gpe,10,-0.185,7.2405,8.5803,7.8217,2.5616,,,,130.5230557,Ê124,-Ê51947,-Ê51823,Ê0,Ê275,Ê52222,256.1,215.9,-51823
1.3,1,2,QUKE,HP,2020,September,Missing lower,26,50,,M,1,298.2,224,291.3,223.3,gpe,10,-0.472,7.2263,8.4503,7.7623,2.6022,,,,128.358209,Ê249,Ê139,Ê388,Ê12,Ê156,Ê5,249.4,205.1,
1.3,1,3,QUKE,HP,2020,September,,25,54,46,1,0,228.4,202.5,252.6,272,,10,-3.19,6.1458,7.5038,6.84,1.8545,,,,95.62085854,Ê26,Ê0,Ê26,Ê7,Ê127,Ê120,227.8,218,27
1.3,1,4,QUKE,HP,2020,September,,25,53,0,0,1,,,,,gpe,10,-0.502,6.1454,7.6578,6.7714,1.8684,,,,141.5974441,Ê151,-Ê67531,-Ê67380,Ê0,Ê266,Ê67797,233.2,211.4,-67380
1.3,1,5,QUKE,HP,2020,September,labelled as 1.4 -5 in video,25,52,48,1,0,234.6,214.2,241.2,247.7,check lower cam for glow end time,10,-4.84,6.1269,7.3188,6.7598,1.7293,,,,88.32358982,Ê20,Ê0,Ê20,Ê8,-Ê71599,-Ê71607,235.3,223.8,21
1.3,1,6,QUKE,HP,2020,September,,25,56,42,1,0,234.8,220.6,234.5,259.7,,10,-3.898,6.1853,6.7639,6.4972,1.6469,,,Reweighed fresh weight in am (there was some confusion over if it was entered correctly); newer wt: 6.7574,85.5081757,Ê21,Ê0,Ê21,Ê11,Ê277,Ê266,233.8,231.4,22
1.3,1,7,QUKE,HP,2020,September,,22,62,48,1,0,272.4,224,285.6,246,,10,-1.85,6.1594,7.7376,6.9316,2.4259,,,,104.3771044,Ê28,Ê0,Ê28,Ê10,Ê240,Ê230,279.9,236.5,31
1.3,1,8,QUKE,HP,2020,September,,22,65,44,1,0,256.7,219.7,278.7,244.3,,10,-1.174,7.2089,8.1347,7.6508,1.8311,,,,109.5044128,Ê23,Ê0,Ê23,Ê12,Ê73,Ê61,258.6,229.2,25
1.3,1,9,QUKE,HP,2020,September,,22,66,44,1,0,258.9,224,279.4,242.7,,10,-9.5,-7.1981,8.132,7.9142,1.3948,,,,1.44121014,Ê8,Ê0,Ê8,Ê10,Ê199,Ê189,258.4,227.2,10
1.3,1,11,QUKE,HP,2020,September,,23,62,55,1,0,286.3,217.7,319.7,302.5,sample loaded before video start!! (time reported from beginning of video),10,-7.82,7.2051,8.1749,7.926,1.8899,,,,34.52628659,Ê2,Ê0,Ê2,Ê8,Ê102,Ê94,283.7,217.5,3
1.3,1,8b,QUKE,HP,2020,September,,22,63,3,M,1,262.2,236.6,264.9,238,gpe,10,-2.84,7.1198,7.6684,7.3839,1.6867,,,,107.7243468,Ê111,Ê277,Ê388,Ê1,Ê283,Ê5,259.9,229.5,
1.4,1,1,QUKE,HP,2020,September,,26,52,0,0,1,,,,,gpe,10,-0.294,7.1484,8.7646,7.8321,2.2502,,,,136.3902296,Ê48,-Ê52339,-Ê52291,Ê0,Ê389,Ê52728,268.9,221.7,-52291
1.4,1,2,QUKE,HP,2020,September,Missing lower,25,53,,1,0,277.4,216.2,290.3,245.5,ignition by touching pilot flame,10,-1.63,7.1903,8.3794,7.7307,2.2638,,,,120.0407106,Ê27,Ê0,Ê27,Ê14,Ê59,Ê45,278.1,224.7,31
1.4,1,3,QUKE,HP,2020,September,says 1.3 -3 in video (but this doesn't make sense),25,54,0,0,1,,,,,gpe,10,-3.57,6.1706,7.303,6.7284,2.3749,,,,103.0118322,Ê132,-Ê63315,-Ê63183,Ê0,Ê310,Ê63625,227.3,215.1,-63183
1.4,1,4,QUKE,HP,2020,September,,25,53,39,1,0,230.1,204.5,231.9,217.2,,10,-0.107,6.1495,7.1869,6.6049,2.0534,,,,127.7997365,Ê32,Ê0,Ê32,Ê5,Ê147,Ê142,228.3,213.9,33
1.4,1,5,QUKE,HP,2020,September,,25,53,42,1,0,229.5,210.9,234.1,219.4,,10,,6.1489,,,1.4511,,,missing ww and dw,0,Ê18,Ê0,Ê18,Ê8,Ê80,Ê72,227.3,214.4,19
1.4,1,6,QUKE,HP,2020,September,,25,56,36,1,0,226.7,212.2,231.3,219.9,,10,-2.784,6.1876,7.1377,6.6378,2.0318,,,,111.039538,Ê16,Ê0,Ê16,Ê9,Ê37,Ê28,224.9,219.3,18
1.4,1,7,QUKE,HP,2020,September,,23,60,48,1,0,259.1,219.3,300.2,243.9,,10,-3.82,6.1499,6.9065,6.5261,1.9747,,,,101.1164274,Ê28,Ê0,Ê28,Ê5,Ê50,Ê45,258.9,233.2,29
1.4,1,8,QUKE,HP,2020,September,,22,64,36,1,0,265.2,219.9,299.3,229.8,,10,-1.321,7.1913,8.2528,7.6568,1.6268,,,,128.0343716,Ê37,Ê0,Ê37,Ê10,Ê58,Ê48,250.8,228.5,38
1.4,1,9,QUKE,HP,2020,September,,22,65,40,1,0,257.6,223.4,276.2,233.1,,10,-3.33,-7.2383,8.6243,7.9238,1.5404,,,,4.620072417,Ê36,Ê0,Ê36,Ê11,Ê69,Ê58,261.1,230.4,36
1.4,1,10,QUKE,HP,2020,September,,23,63,21,1,1,308.6,228,316.3,237.6,,10,-4.049,7.2275,8.1249,7.6868,1.296,,,,95.38428043,Ê43,Ê12,Ê55,Ê5,Ê126,Ê109,297.4,234,56
1.4,1,11,QUKE,HP,2020,September,,23,63,0,0,1,,,,,,10,-5.876,7.2275,7.5698,7.4275,0.9141,,,,71.15,Ê61,-Ê47814,-Ê47753,Ê0,Ê128,Ê47942,279.8,222.3,-47753
1.4,1,12,QUKE,HP,2020,September,,23,65,37,1,0,258.8,216.9,279.3,235.5,"gpe, looked to be close to done glowing",10,-4.232,7.2413,8.051,7.6485,1.573,,,,98.84577603,Ê22,Ê0,Ê22,Ê9,Ê114,Ê105,262.3,222.5,23
1.4,1,13,QUKE,HP,2020,September,,23,61,38,1,0,269.2,215.7,353.4,233.5,,10,-5.25,7.1815,8.2609,7.8005,1.517,,,,74.37802908,Ê30,Ê0,Ê30,Ê5,Ê180,Ê175,256.7,222.2,31
1.4,1,14,QUKE,HP,2020,September,,26,57,0,0,1,,,,,"glow started by touching pilot flame, but glow time is first glow that resulted from NOT TOUCHING PILOT FLAME",10,-5.594,7.2075,7.7765,7.5601,1.772,,,,61.37266024,Ê21,-Ê38954,-Ê38933,Ê0,Ê559,Ê39513,274,222.1,-38933
1.4,1,15,QUKE,HP,2020,September,B 0337: 3s video,26,55,48,1,0,278.9,220.3,337.2,245.3,,10,-10,7.132,7.8327,7.7271,2.0393,,,,17.74491682,Ê9,Ê0,Ê9,Ê10,Ê178,Ê168,279.6,224.2,10
1.5,1,1,QUKE,HP,2020,September,,26,51,0,0,1,,,,,gpe,10,-0.269,7.2269,8.6545,7.8321,2.521,,,,135.8889623,Ê128,-Ê52900,-Ê52772,Ê0,Ê360,Ê53260,266,216.7,-52772
1.5,1,2,QUKE,HP,2020,September,Missing lower,24,55,,1,0,258.2,212,259,230,ignition by touching pilot flame,10,-0.598,7.2063,8.3512,7.6944,2.4795,,,,134.5625896,Ê20,Ê0,Ê20,Ê7,Ê95,Ê88,279,224.4,21
1.5,1,3,QUKE,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-3.75,6.1864,7.107,6.6594,2.5485,,,,94.63002114,Ê258,-Ê64083,-Ê63825,Ê0,Ê168,Ê64251,233.5,216.5,-63825
1.5,1,4,QUKE,HP,2020,September,,25,52,30,1,0,232.5,212.4,237.4,217.1,,10,-1.09,6.2074,7.642,6.8328,2.0602,,,,129.3891909,Ê22,Ê0,Ê22,Ê9,Ê81,Ê72,235,227.7,22
1.5,1,5,QUKE,HP,2020,September,A 0315 glow continues,25,53,0,0,1,,,,,glow end time A 0315,10,-1.279,6.1515,6.9869,6.5398,1.9037,,,,115.1429307,Ê93,-Ê72278,-Ê72185,Ê0,Ê176,Ê72454,235.8,223,-72185
1.5,1,6,QUKE,HP,2020,September,,25,56,40,1,1,229.7,215.6,231.9,230.1,glow started by touching pilot flame (maybe ignition too); half of sample left un-ignited,10,-4.182,6.1656,7.4683,6.8224,1.9235,,,,98.34043849,Ê1,Ê14,Ê15,Ê9,Ê149,Ê126,231.3,223.6,
1.5,1,7,QUKE,HP,2020,September,,23,61,0,0,0,,,,,NOGORI,10,-3.54,6.1555,6.7543,6.4506,1.5336,,,,102.9142664,-Ê36737,Ê0,-Ê36737,Ê0,Ê0,Ê0,296.9,253.7,-36737
1.5,1,8,QUKE,HP,2020,September,,22,65,0,0,1,,,,,,10,-3.971,7.2372,8.0092,7.6229,1.102,,,,100.1555613,Ê94,-Ê56813,-Ê56719,Ê0,Ê307,Ê57120,253.1,229,-56719
1.5,1,9,QUKE,HP,2020,September,,22,66,38,1,0,255.1,224.1,262.3,267.2,,10,-9.36,-7.1714,7.6548,7.5646,0.9286,,,,0.612106406,Ê8,Ê0,Ê8,Ê9,Ê51,Ê42,254,229.7,10
1.5,1,10,QUKE,HP,2020,September,,22,65,48,1,0,272.1,223.8,321,235.6,,10,-8.5,7.1503,7.8329,7.7233,1.0711,,,,19.12739965,Ê7,Ê0,Ê7,Ê5,Ê110,Ê105,280.5,231.1,8
1.6,1,1,QUKE,HP,2020,September,,26,51,37,1,0,239.2,205.1,244.5,215.1,,10,-0.13,7.1248,8.5405,7.7051,1.7895,,,,143.9600207,Ê21,Ê0,Ê21,Ê15,Ê41,Ê26,237.9,208,26
1.6,1,2,QUKE,HP,2020,September,Missing lower,24,55,,1,0,261.5,217.4,269.6,227.8,,10,-0.735,7.2085,9.0595,8.0214,1.4321,,,,127.7032845,Ê24,Ê0,Ê24,Ê8,Ê34,Ê26,257.4,223.8,25
1.6,1,3,QUKE,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-2.06,6.1486,7.2813,6.7109,2.2972,,,,101.4405122,Ê178,-Ê64444,-Ê64266,Ê0,Ê232,Ê64676,220.1,204.1,-64266
1.6,1,4,QUKE,HP,2020,September,,25,53,35,1,0,233.7,206.5,239.1,233.7,,10,-0.49,6.2115,7.3645,6.705,1.8841,,,,133.6372847,Ê20,Ê0,Ê20,Ê10,Ê69,Ê59,232.8,214.7,21
1.6,1,5,QUKE,HP,2020,September,A 0317 empty,25,53,0,0,1,,,,,gpe,10,-1.136,6.224,7.6885,6.9167,1.5423,,,,111.4190847,Ê128,-Ê72648,-Ê72520,Ê0,Ê227,Ê72875,242.2,220.9,-72520
1.6,1,6,QUKE,HP,2020,September,,24,56,35,1,0,226.7,217,232.3,225.3,,10,-1.542,6.1799,7.3313,6.7281,1.5962,,,,110.0328347,Ê15,Ê0,Ê15,Ê15,Ê59,Ê44,226.9,223.1,16
1.6,1,7,QUKE,HP,2020,September,,22,62,39,1,0,257.1,217.3,274.4,251.1,,10,-3.17,6.1468,7.3046,6.7205,1.1944,,,,101.8127941,Ê17,Ê0,Ê17,Ê5,Ê203,Ê198,261.2,231.1,17
1.6,1,8,QUKE,HP,2020,September,,22,67,36,1,0,255.3,222.3,255,227,,10,-0.909,7.1929,8.4437,7.7681,1.1078,,,,117.4547983,Ê14,Ê0,Ê14,Ê6,Ê34,Ê28,254.7,227.5,16
1.6,1,9,QUKE,HP,2020,September,,22,66,46,1,0,271.6,219.8,348.6,229.5,,10,-4.003,-7.0991,8.1495,7.6421,1.9163,,,,3.442053564,Ê19,Ê0,Ê19,Ê7,Ê198,Ê191,267.3,230.2,21
1.6,1,10,QUKE,HP,2020,September,,22,65,55,1,0,289.7,221.6,319.6,280,,10,-8.4,7.2528,8.3967,8.1695,1.1624,,,,24.78455329,Ê11,Ê0,Ê11,Ê6,Ê188,Ê182,285.9,228.7,11
1.6,1,11,QUKE,HP,2020,September,,23,64,0,0,1,,,,,,10,-4.285,7.3054,7.8584,7.5375,0.9264,,,,138.259371,Ê269,-Ê48262,-Ê47993,Ê0,Ê157,Ê48419,264.8,220.4,-47993
1.6,1,12,QUKE,HP,2020,September,,23,64,29,1,0,264,218.3,284.7,233,,10,-4.76,7.2279,7.8215,7.544,1.1807,,,,87.78867447,Ê30,Ê0,Ê30,Ê11,Ê54,Ê43,259,222.4,30
1.6,1,13,QUKE,HP,2020,September,,26,55,37,1,0,270.9,223,296.7,251.3,,10,-9.7,7.2125,7.7938,7.6587,2,,,,30.27790229,Ê7,Ê0,Ê7,Ê7,Ê114,Ê107,274,227.3,8
1.7,1,1,QUKE,HP,2020,September,,26,51,37,1,0,241.8,204.8,242.9,208.2,"difficulties loading sample, moved around a bit until 14:52:08 but ultimately placed in same spot as listed start time; sample touching pilot flame barely",10,-0.46,7.2482,8.4478,,1.5268,,,No dry weight lists,-116.5503159,Ê26,Ê0,Ê26,Ê3,Ê35,Ê32,252.2,220.7,
1.7,1,2,QUKE,HP,2020,September,Missing lower,24,56,0,0,1,,,,,gpe,10,-0.14,7.2196,8.4072,7.7485,2.0313,,,,124.5415012,Ê179,-Ê56341,-Ê56162,Ê0,Ê227,Ê56568,271.8,223,-56162
1.7,1,3,QUKE,HP,2020,September,,24,54,0,0,1,,,,,gpe,10,-1.95,6.1688,7.3189,6.7828,1.9227,,,,87.31270358,Ê381,-Ê65072,-Ê64691,Ê0,Ê77,Ê65149,224.9,211.5,-64691
1.7,1,4,QUKE,HP,2020,September,,26,52,33,1,0,235.8,208.3,262.1,229.8,,10,-0.19,6.1631,7.444,6.7295,2.5337,,,,126.1475989,Ê24,Ê0,Ê24,Ê14,Ê103,Ê89,238.1,221.4,29
1.7,1,5,QUKE,HP,2020,September,,25,53,34,1,1,229.6,209.7,236,256.1,glow started by touching pilot flame,10,-2.557,6.2042,6.8268,6.5204,1.8788,,,,96.90069576,Ê2,Ê23,Ê25,Ê19,Ê124,Ê82,235.5,221.5,26
1.7,1,6,QUKE,HP,2020,September,,24,56,0,0,1,,,,,,10,-1.058,6.2008,7.5404,6.8193,2.0025,,,,116.5885206,Ê36,-Ê76299,-Ê76263,Ê0,Ê519,Ê76818,237.7,225.1,-76263
1.7,1,7,QUKE,HP,2020,September,,23,60,34,1,1,271.3,218.6,305.3,323.6,touched pilot flame,10,-2.29,6.1543,7.0136,6.6008,2.3727,,,,92.45240761,Ê5,Ê16,Ê21,Ê9,Ê71,Ê46,278.5,234.3,23
1.7,1,8,QUKE,HP,2020,September,,22,65,38,1,1,265.3,221.1,281.7,230.8,gpe,10,-1.6,7.1396,8.1452,7.641,1.8494,,,,100.5584364,Ê1,Ê25,Ê26,Ê8,Ê265,Ê232,249.8,232.3,26
1.7,1,9,QUKE,HP,2020,September,,22,64,44,1,0,264,214.6,371.1,232.4,,10,-4.066,-7.2136,8.2191,7.7285,1.9166,,,,3.28334036,Ê18,Ê0,Ê18,Ê10,Ê43,Ê33,254.5,227.6,18
1.7,1,10,QUKE,HP,2020,September,,23,64,35,1,0,254.5,222.7,314.8,241.9,gpe,10,-3.528,7.2576,7.9881,7.6387,1.6356,,,,91.68197324,Ê21,Ê0,Ê21,Ê12,Ê373,Ê361,284.8,230.7,
1.7,1,11,QUKE,HP,2020,September,,22,64,0,0,1,,,,,gpe,10,-3.734,7.1982,7.762,7.4973,1.0567,,,,88.49882982,Ê173,-Ê42104,-Ê41931,Ê0,Ê320,Ê42424,283.2,227.1,-41931
1.7,1,12,QUKE,HP,2020,September,,26,55,35,1,0,262.9,219.3,275.4,229.4,,10,-4.96,7.1761,7.8595,7.5581,1.4551,,,,78.90052356,Ê15,Ê0,Ê15,Ê10,Ê180,Ê170,265.2,225.2,16
1.7,1,13,QUKE,HP,2020,September,,26,54,44,1,0,262.6,221.5,346.6,237.7,,10,-10,7.1972,8.0033,7.8194,1.1614,,,,29.55641273,Ê12,Ê0,Ê12,Ê6,Ê217,Ê211,276.1,221.6,14
1.7,1,14,QUKE,HP,2020,September,,23,63,33,1,0,274.1,211.3,320.2,250.4,,10,-10,7.1972,8.0033,7.8194,1.5994,,,,29.55641273,Ê21,Ê0,Ê21,Ê9,Ê75,Ê66,291.6,222.1,23
1.8,1,1,QUKE,HP,2020,September,,25,54,24,M,0,290.5,214.7,289.1,224.2,gpe,10,-0.19,7.2748,8.6809,7.8619,4.3435,,,,139.4992335,-Ê50472,Ê50900,Ê428,Ê22,Ê50958,Ê36,281,230.1,440
1.8,1,2,QUKE,HP,2020,September,"A 0279 empty, ",24,55,,1,0,257.8,210.1,258.2,219.9,,10,-1.165,7.2386,8.8065,7.9565,2.787,,,,118.4008915,Ê31,Ê0,Ê31,Ê7,Ê115,Ê108,260,219.3,32
1.8,1,3,QUKE,HP,2020,September,,25,53,44,1,0,210.9,195.1,252.4,265.3,,10,-4.1,6.1958,8.4386,7.3855,2.5814,,,,88.51811381,Ê24,Ê0,Ê24,Ê8,Ê36,Ê28,220.6,204,24
1.8,1,4,QUKE,HP,2020,September,,25,53,40,1,0,226.3,204.5,235.1,226.1,tough to tell glow end time - check lower cam,10,-0.495,6.1767,7.7633,6.9147,,,,,114.9864499,Ê26,Ê0,Ê26,Ê11,Ê117,Ê106,228.2,211.2,28
1.8,1,5,QUKE,HP,2020,September,,25,53,37,1,0,224.3,202.1,230.7,217.7,,10,-1.377,6.17,7.7917,6.9019,2.7351,,,,121.5739855,Ê36,Ê0,Ê36,Ê13,Ê242,Ê229,229.9,211.9,36
1.8,1,6,QUKE,HP,2020,September,"A 0324, B 0301 glow continues",24,56,35,1,0,238.1,214.8,241.6,296.4,half of sample left un-ignited,5,-3.22,6.2137,7.9823,7.1469,2.9537,,,,89.51993142,Ê28,Ê0,Ê28,Ê13,Ê95,Ê82,238.3,224.8,
1.8,1,7,QUKE,HP,2020,September,,22,62,38,1,0,271.5,213.6,298.1,228.1,half of sample left un-ignited,5,-3.28,6.1609,7.5246,6.8709,2.746,,,,92.07042254,Ê23,Ê0,Ê23,Ê14,Ê125,Ê111,262.7,227.9,29
1.8,1,8,QUKE,HP,2020,September,,22,64,40,1,0,282.6,219.4,300.3,283.6,,10,-4.355,7.2078,8.4642,7.8852,1.4752,,,,85.47387068,Ê44,Ê0,Ê44,Ê5,Ê48,Ê43,279,227.1,45
1.8,1,9,QUKE,HP,2020,September,,22,64,42,1,0,254.8,221,257.6,234.2,,10,-4.765,-7.2211,8.6999,8.016,2.8294,,,,4.488386898,Ê17,Ê0,Ê17,Ê16,Ê403,Ê387,254.5,227.7,23
1.8,1,10,QUKE,HP,2020,September,,22,63,45,1,0,281.1,217.4,338.2,298.4,,10,-5.082,7.1409,8.6,7.9337,1.6242,,,,84.04389506,Ê20,Ê0,Ê20,Ê7,Ê40,Ê33,275.6,222.9,21
1.8,1,11,QUKE,HP,2020,September,,23,65,46,1,0,286.4,221.4,406.9,302.5,,10,-7.8,6.1652,6.9359,6.788,1.726,,,,23.74759152,Ê9,Ê0,Ê9,Ê13,Ê62,Ê49,288,225.3,10
1.8,1,12,QUKE,HP,2020,September,,26,54,44,1,0,267.3,223.1,398,306,,10,-10,7.2676,8.0384,7.8999,1.9735,,,,21.90415942,Ê8,Ê0,Ê8,Ê13,Ê56,Ê43,268.7,229.5,10
1.9,1,1,QUKE,HP,2020,September,,26,51,0,0,1,,,,,gpe,10,-0.98,7.2272,8.1432,7.6033,2.1972,,,,143.5522467,Ê206,-Ê53951,-Ê53745,Ê0,Ê307,Ê54258,251.8,228.1,-53745
1.9,1,2,QUKE,HP,2020,September,Missing lower,24,55,,M,0,303.1,211.7,307.8,214.5,gpe,10,-0.198,7.2485,8.3181,7.6966,1.7919,,,,138.6967195,-Ê56865,Ê57254,Ê389,Ê6,Ê57266,Ê6,246.9,216.4,
1.9,1,3,QUKE,HP,2020,September,,25,53,0,0,1,,,,,,10,-2.84,6.1658,6.7936,6.4993,,,,Missing mpa and Flam Weght - did not burn? ,88.24587706,Ê44,-Ê65363,-Ê65319,Ê0,Ê374,Ê65737,223.8,209.2,-65319
1.9,1,4,QUKE,HP,2020,September,,,,,,,,,,,no burn?,10,,,,,,,,missing weights,,Ê0,Ê0,Ê0,Ê0,Ê0,Ê0,,,0
1.9,1,5,QUKE,HP,2020,September,"A 0321 empty, B 0298 empty",25,54,0,0,1,,,,,propane ran out at end of video,10,-2.973,6.1967,7.0313,6.6135,1.8023,,,,100.2399232,Ê140,-Ê74002,-Ê73862,Ê0,Ê380,Ê74382,235.9,218.1,-73862
1.9,1,6,QUKE,HP,2020,September,,24,56,14,M,1,230.8,239.9,237.6,239.9,gpe,10,-1.154,6.1143,8.3126,7.2034,2.4856,,,,101.8455606,Ê328,Ê68,Ê396,Ê3,Ê76,Ê5,221,211.5,
1.9,1,7,QUKE,HP,2020,September,,23,61,38,1,0,272.2,211.8,345.2,285,,10,-3.39,7.2658,8.4663,7.8829,2.5222,,,,94.53897261,Ê22,Ê0,Ê22,Ê10,Ê357,Ê347,280.3,232.4,23
1.9,1,8,QUKE,HP,2020,September,,22,63,36,1,0,265.5,223.2,269.5,236.4,,10,-2.935,7.2346,8.8606,8.0577,1.6574,,,,97.5458632,Ê27,Ê0,Ê27,Ê11,Ê55,Ê44,263,228.8,28
1.9,1,9,QUKE,HP,2020,September,,22,66,30,1,0,255.3,212.2,321.4,245.8,glow end time very close to flame end time?,10,-4.217,-7.215,8.1386,7.6995,2.4793,,,,2.944114788,Ê19,Ê0,Ê19,Ê11,Ê12,Ê1,259.7,223.9,22
1.9,1,10,QUKE,HP,2020,September,,22,63,42,1,0,287.4,223.4,300.5,235.6,only half of sample ignited,5,-3.691,7.2664,8.0118,7.6361,1.4565,,,,101.6229375,Ê15,Ê0,Ê15,Ê7,Ê321,Ê314,287.5,229.4,15
1.9,1,11,QUKE,HP,2020,September,,23,62,0,0,1,,,,,,10,-4.253,7.2544,7.4231,7.3428,0.8234,,,,90.83710407,Ê231,-Ê43762,-Ê43531,Ê0,Ê271,Ê44033,261,220.5,-43531
1.9,1,12,QUKE,HP,2020,September,,23,64,38,1,0,285.6,217.2,349.5,227.9,,10,-4.972,6.1803,6.7177,6.4646,1.7172,,,,89.0256771,Ê19,Ê0,Ê19,Ê8,Ê188,Ê180,270.3,225.9,20
1.9,1,13,QUKE,HP,2020,September,,26,55,44,1,0,275.8,225.6,362.3,278.4,,10,-7.9,7.2473,7.9981,7.816,1.5994,,,,32.0203974,Ê9,Ê0,Ê9,Ê10,Ê160,Ê150,277.5,229.4,15
1.9,1,14,QUKE,HP,2020,September,,24,59,46,1,0,259.8,215.2,372.3,233.6,,10,-8.6,7.3873,8.9951,7.8586,1.6335,,,,241.1415234,Ê11,Ê0,Ê11,Ê12,Ê50,Ê38,268.8,222.5,14
1.9,1,12b,QUKE,HP,2020,September,,23,65,34,1,0,278.4,216,295,254.2,,10,-4.7,7.246,8.7516,8.0541,1.6492,,,,86.31357505,Ê20,Ê0,Ê20,Ê14,Ê42,Ê28,283.3,219.3,27
,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,
