sample,site,round,spp,model,year,month,video.notes,ambient.temp,ambient.humidity,fh,ignition,glow,ignition.temp,ignition.temp.higher,temp.max,temp.max.higher,video.notes,sample.length,mpa,bottle.wt,fresh.wt,dry.wt,sample.wt,prop.new,prop.new.lfm,lfm.notes,lfm,start.temp,temp.start.higher,ttms,ttfg,gti,tti,fd,gd,pfg
1.3,1,8,QUKE,HP,2020,September,,22,65,44,1,0,256.7,219.7,278.7,244.3,,10,-1.174,7.2089,8.1347,7.6508,1.8311,,,,109.5044128,258.6,229.2,25.00,23.00,0.00,23.00,12.00,73.00,61.00
1.3,1,9,QUKE,HP,2020,September,,22,66,44,1,0,258.9,224,279.4,242.7,,10,-9.5,-7.1981,8.132,7.9142,1.3948,,,,1.44121014,258.4,227.2,10.00,8.00,0.00,8.00,10.00,199.00,189.00
1.3,1,11,QUKE,HP,2020,September,,23,62,55,1,0,286.3,217.7,319.7,302.5,sample loaded before video start!! (time reported from beginning of video),10,-7.82,7.2051,8.1749,7.926,1.8899,,,,34.52628659,283.7,217.5,3.00,2.00,0.00,2.00,8.00,102.00,94.00
1.3,1,8.5,QUKE,HP,2020,September,,22,63,3,2,1,262.2,236.6,264.9,238,gpe,10,-2.84,7.1198,7.6684,7.3839,1.6867,,,,107.7243468,259.9,229.5,,111.00,277.00,388.00,1.00,283.00,5.00
1.4,1,1,QUKE,HP,2020,September,,26,52,0,0,1,,,,,gpe,10,-0.294,7.1484,8.7646,7.8321,2.2502,,,,136.3902296,268.9,221.7,-52291.00,48.00,-52339.00,-52291.00,0.00,389.00,52728.00
1.4,1,2,QUKE,HP,2020,September,Missing lower,25,53,,1,0,277.4,216.2,290.3,245.5,ignition by touching pilot flame,10,-1.63,7.1903,8.3794,7.7307,2.2638,,,,120.0407106,278.1,224.7,31.00,27.00,0.00,27.00,14.00,59.00,45.00
1.4,1,3,QUKE,HP,2020,September,says1.3 -3 in video (but this doesn't make sense),25,54,0,0,1,,,,,gpe,10,-3.57,6.1706,7.303,6.7284,2.3749,,,,103.0118322,227.3,215.1,-63183.00,132.00,-63315.00,-63183.00,0.00,310.00,63625.00
1.4,1,4,QUKE,HP,2020,September,,25,53,39,1,0,230.1,204.5,231.9,217.2,,10,-0.107,6.1495,7.1869,6.6049,2.0534,,,,127.7997365,228.3,213.9,33.00,32.00,0.00,32.00,5.00,147.00,142.00
1.4,1,5,QUKE,HP,2020,September,,25,53,42,1,0,229.5,210.9,234.1,219.4,,10,-1,6.1489,,,1.4511,,,"missing ww and dw, lfm estimated",0,227.3,214.4,19.00,18.00,0.00,18.00,8.00,80.00,72.00
1.4,1,6,QUKE,HP,2020,September,,25,56,36,1,0,226.7,212.2,231.3,219.9,,10,-2.784,6.1876,7.1377,6.6378,2.0318,,,,111.039538,224.9,219.3,18.00,16.00,0.00,16.00,9.00,37.00,28.00
1.4,1,7,QUKE,HP,2020,September,,23,60,48,1,0,259.1,219.3,300.2,243.9,,10,-3.82,6.1499,6.9065,6.5261,1.9747,,,,101.1164274,258.9,233.2,29.00,28.00,0.00,28.00,5.00,50.00,45.00
1.4,1,8,QUKE,HP,2020,September,,22,64,36,1,0,265.2,219.9,299.3,229.8,,10,-1.321,7.1913,8.2528,7.6568,1.6268,,,,128.0343716,250.8,228.5,38.00,37.00,0.00,37.00,10.00,58.00,48.00
1.4,1,9,QUKE,HP,2020,September,,22,65,40,1,0,257.6,223.4,276.2,233.1,,10,-3.33,-7.2383,8.6243,7.9238,1.5404,,,,4.620072417,261.1,230.4,36.00,36.00,0.00,36.00,11.00,69.00,58.00
1.4,1,10,QUKE,HP,2020,September,,23,63,21,1,1,308.6,228,316.3,237.6,,10,-4.049,7.2275,8.1249,7.6868,1.296,,,,95.38428043,297.4,234,56.00,43.00,12.00,55.00,5.00,126.00,109.00
1.4,1,11,QUKE,HP,2020,September,,23,63,0,0,1,,,,,,10,-5.876,7.2275,7.5698,7.4275,0.9141,,,,71.15,279.8,222.3,-47753.00,61.00,-47814.00,-47753.00,0.00,128.00,47942.00
1.4,1,12,QUKE,HP,2020,September,,23,65,37,1,0,258.8,216.9,279.3,235.5,"gpe, looked to be close to done glowing",10,-4.232,7.2413,8.051,7.6485,1.573,,,,98.84577603,262.3,222.5,23.00,22.00,0.00,22.00,9.00,114.00,105.00
1.4,1,13,QUKE,HP,2020,September,,23,61,38,1,0,269.2,215.7,353.4,233.5,,10,-5.25,7.1815,8.2609,7.8005,1.517,,,,74.37802908,256.7,222.2,31.00,30.00,0.00,30.00,5.00,180.00,175.00
1.4,1,14,QUKE,HP,2020,September,,26,57,0,0,1,,,,,"glow started by touching pilot flame, but glow time is first glow that resulted from NOT TOUCHING PILOT FLAME",10,-5.594,7.2075,7.7765,7.5601,1.772,,,,61.37266024,274,222.1,-38933.00,21.00,-38954.00,-38933.00,0.00,559.00,39513.00
1.4,1,15,QUKE,HP,2020,September,B0337:3s video,26,55,48,1,0,278.9,220.3,337.2,245.3,,10,-10,7.132,7.8327,7.7271,2.0393,,,,17.74491682,279.6,224.2,10.00,9.00,0.00,9.00,10.00,178.00,168.00
1.5,1,1,QUKE,HP,2020,September,,26,51,0,0,1,,,,,gpe,10,-0.269,7.2269,8.6545,7.8321,2.521,,,,135.8889623,266,216.7,-52772.00,128.00,-52900.00,-52772.00,0.00,360.00,53260.00
1.5,1,2,QUKE,HP,2020,September,Missing lower,24,55,,1,0,258.2,212,259,230,ignition by touching pilot flame,10,-0.598,7.2063,8.3512,7.6944,2.4795,,,,134.5625896,279,224.4,21.00,20.00,0.00,20.00,7.00,95.00,88.00
1.5,1,3,QUKE,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-3.75,6.1864,7.107,6.6594,2.5485,,,,94.63002114,233.5,216.5,-63825.00,258.00,-64083.00,-63825.00,0.00,168.00,64251.00
1.5,1,4,QUKE,HP,2020,September,,25,52,30,1,0,232.5,212.4,237.4,217.1,,10,-1.09,6.2074,7.642,6.8328,2.0602,,,,129.3891909,235,227.7,22.00,22.00,0.00,22.00,9.00,81.00,72.00
1.5,1,5,QUKE,HP,2020,September,A0315 glow continues,25,53,0,0,1,,,,,glow end time A0315,10,-1.279,6.1515,6.9869,6.5398,1.9037,,,,115.1429307,235.8,223,-72185.00,93.00,-72278.00,-72185.00,0.00,176.00,72454.00
1.5,1,6,QUKE,HP,2020,September,,25,56,40,1,1,229.7,215.6,231.9,230.1,glow started by touching pilot flame (maybe ignition too); half of sample left un-ignited,10,-4.182,6.1656,7.4683,6.8224,1.9235,,,,98.34043849,231.3,223.6,,1.00,14.00,15.00,9.00,149.00,126.00
1.5,1,7,QUKE,HP,2020,September,,23,61,0,0,0,,,,,NOGORI,10,-3.54,6.1555,6.7543,6.4506,1.5336,,,,102.9142664,296.9,253.7,-36737.00,-36737.00,0.00,-36737.00,0.00,0.00,0.00
1.5,1,8,QUKE,HP,2020,September,,22,65,0,0,1,,,,,,10,-3.971,7.2372,8.0092,7.6229,1.102,,,,100.1555613,253.1,229,-56719.00,94.00,-56813.00,-56719.00,0.00,307.00,57120.00
1.5,1,9,QUKE,HP,2020,September,,22,66,38,1,0,255.1,224.1,262.3,267.2,,10,-9.36,-7.1714,7.6548,7.5646,0.9286,,,,0.612106406,254,229.7,10.00,8.00,0.00,8.00,9.00,51.00,42.00
1.5,1,10,QUKE,HP,2020,September,,22,65,48,1,0,272.1,223.8,321,235.6,,10,-8.5,7.1503,7.8329,7.7233,1.0711,,,,19.12739965,280.5,231.1,8.00,7.00,0.00,7.00,5.00,110.00,105.00
1.6,1,1,QUKE,HP,2020,September,,26,51,37,1,0,239.2,205.1,244.5,215.1,,10,-0.13,7.1248,8.5405,7.7051,1.7895,,,,143.9600207,237.9,208,26.00,21.00,0.00,21.00,15.00,41.00,26.00
1.6,1,2,QUKE,HP,2020,September,Missing lower,24,55,,1,0,261.5,217.4,269.6,227.8,,10,-0.735,7.2085,9.0595,8.0214,1.4321,,,,127.7032845,257.4,223.8,25.00,24.00,0.00,24.00,8.00,34.00,26.00
1.6,1,3,QUKE,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-2.06,6.1486,7.2813,6.7109,2.2972,,,,101.4405122,220.1,204.1,-64266.00,178.00,-64444.00,-64266.00,0.00,232.00,64676.00
1.6,1,4,QUKE,HP,2020,September,,25,53,35,1,0,233.7,206.5,239.1,233.7,,10,-0.49,6.2115,7.3645,6.705,1.8841,,,,133.6372847,232.8,214.7,21.00,20.00,0.00,20.00,10.00,69.00,59.00
1.6,1,5,QUKE,HP,2020,September,A0317 empty,25,53,0,0,1,,,,,gpe,10,-1.136,6.224,7.6885,6.9167,1.5423,,,,111.4190847,242.2,220.9,-72520.00,128.00,-72648.00,-72520.00,0.00,227.00,72875.00
1.6,1,6,QUKE,HP,2020,September,,24,56,35,1,0,226.7,217,232.3,225.3,,10,-1.542,6.1799,7.3313,6.7281,1.5962,,,,110.0328347,226.9,223.1,16.00,15.00,0.00,15.00,15.00,59.00,44.00
1.6,1,7,QUKE,HP,2020,September,,22,62,39,1,0,257.1,217.3,274.4,251.1,,10,-3.17,6.1468,7.3046,6.7205,1.1944,,,,101.8127941,261.2,231.1,17.00,17.00,0.00,17.00,5.00,203.00,198.00
1.6,1,8,QUKE,HP,2020,September,,22,67,36,1,0,255.3,222.3,255,227,,10,-0.909,7.1929,8.4437,7.7681,1.1078,,,,117.4547983,254.7,227.5,16.00,14.00,0.00,14.00,6.00,34.00,28.00
1.6,1,9,QUKE,HP,2020,September,,22,66,46,1,0,271.6,219.8,348.6,229.5,,10,-4.003,-7.0991,8.1495,7.6421,1.9163,,,,3.442053564,267.3,230.2,21.00,19.00,0.00,19.00,7.00,198.00,191.00
1.6,1,10,QUKE,HP,2020,September,,22,65,55,1,0,289.7,221.6,319.6,280,,10,-8.4,7.2528,8.3967,8.1695,1.1624,,,,24.78455329,285.9,228.7,11.00,11.00,0.00,11.00,6.00,188.00,182.00
1.6,1,11,QUKE,HP,2020,September,,23,64,0,0,1,,,,,,10,-4.285,7.3054,7.8584,7.5375,0.9264,,,,138.259371,264.8,220.4,-47993.00,269.00,-48262.00,-47993.00,0.00,157.00,48419.00
1.6,1,12,QUKE,HP,2020,September,,23,64,29,1,0,264,218.3,284.7,233,,10,-4.76,7.2279,7.8215,7.544,1.1807,,,,87.78867447,259,222.4,30.00,30.00,0.00,30.00,11.00,54.00,43.00
1.6,1,13,QUKE,HP,2020,September,,26,55,37,1,0,270.9,223,296.7,251.3,,10,-9.7,7.2125,7.7938,7.6587,2,,,,30.27790229,274,227.3,8.00,7.00,0.00,7.00,7.00,114.00,107.00
1.7,1,1,QUKE,HP,2020,September,,26,51,37,1,0,241.8,204.8,242.9,208.2,"difficulties loading sample, moved around a bit until14:52:08 but ultimately placed in same spot as listed start time; sample touching pilot flame barely",10,-0.46,7.2482,8.4478,,1.5268,,,No dry weight lists,-116.5503159,252.2,220.7,,26.00,0.00,26.00,3.00,35.00,32.00
1.7,1,2,QUKE,HP,2020,September,Missing lower,24,56,0,0,1,,,,,gpe,10,-0.14,7.2196,8.4072,7.7485,2.0313,,,,124.5415012,271.8,223,-56162.00,179.00,-56341.00,-56162.00,0.00,227.00,56568.00
1.7,1,3,QUKE,HP,2020,September,,24,54,0,0,1,,,,,gpe,10,-1.95,6.1688,7.3189,6.7828,1.9227,,,,87.31270358,224.9,211.5,-64691.00,381.00,-65072.00,-64691.00,0.00,77.00,65149.00
1.7,1,4,QUKE,HP,2020,September,,26,52,33,1,0,235.8,208.3,262.1,229.8,,10,-0.19,6.1631,7.444,6.7295,2.5337,,,,126.1475989,238.1,221.4,29.00,24.00,0.00,24.00,14.00,103.00,89.00
1.7,1,5,QUKE,HP,2020,September,,25,53,34,1,1,229.6,209.7,236,256.1,glow started by touching pilot flame,10,-2.557,6.2042,6.8268,6.5204,1.8788,,,,96.90069576,235.5,221.5,26.00,2.00,23.00,25.00,19.00,124.00,82.00
1.7,1,6,QUKE,HP,2020,September,,24,56,0,0,1,,,,,,10,-1.058,6.2008,7.5404,6.8193,2.0025,,,,116.5885206,237.7,225.1,-76263.00,36.00,-76299.00,-76263.00,0.00,519.00,76818.00
1.7,1,7,QUKE,HP,2020,September,,23,60,34,1,1,271.3,218.6,305.3,323.6,touched pilot flame,10,-2.29,6.1543,7.0136,6.6008,2.3727,,,,92.45240761,278.5,234.3,23.00,5.00,16.00,21.00,9.00,71.00,46.00
1.7,1,8,QUKE,HP,2020,September,,22,65,38,1,1,265.3,221.1,281.7,230.8,gpe,10,-1.6,7.1396,8.1452,7.641,1.8494,,,,100.5584364,249.8,232.3,26.00,1.00,25.00,26.00,8.00,265.00,232.00
1.7,1,9,QUKE,HP,2020,September,,22,64,44,1,0,264,214.6,371.1,232.4,,10,-4.066,-7.2136,8.2191,7.7285,1.9166,,,,3.28334036,254.5,227.6,18.00,18.00,0.00,18.00,10.00,43.00,33.00
1.7,1,10,QUKE,HP,2020,September,,23,64,35,1,0,254.5,222.7,314.8,241.9,gpe,10,-3.528,7.2576,7.9881,7.6387,1.6356,,,,91.68197324,284.8,230.7,,21.00,0.00,21.00,12.00,373.00,361.00
1.7,1,11,QUKE,HP,2020,September,,22,64,0,0,1,,,,,gpe,10,-3.734,7.1982,7.762,7.4973,1.0567,,,,88.49882982,283.2,227.1,-41931.00,173.00,-42104.00,-41931.00,0.00,320.00,42424.00
1.7,1,12,QUKE,HP,2020,September,,26,55,35,1,0,262.9,219.3,275.4,229.4,,10,-4.96,7.1761,7.8595,7.5581,1.4551,,,,78.90052356,265.2,225.2,16.00,15.00,0.00,15.00,10.00,180.00,170.00
1.7,1,13,QUKE,HP,2020,September,,26,54,44,1,0,262.6,221.5,346.6,237.7,,10,-10,7.1972,8.0033,7.8194,1.1614,,,,29.55641273,276.1,221.6,14.00,12.00,0.00,12.00,6.00,217.00,211.00
1.7,1,14,QUKE,HP,2020,September,,23,63,33,1,0,274.1,211.3,320.2,250.4,,10,-10,7.1972,8.0033,7.8194,1.5994,,,,29.55641273,291.6,222.1,23.00,21.00,0.00,21.00,9.00,75.00,66.00
1.8,1,1,QUKE,HP,2020,September,,25,54,24,2,0,290.5,214.7,289.1,224.2,gpe,10,-0.19,7.2748,8.6809,7.8619,4.3435,,,,139.4992335,281,230.1,440.00,-50472.00,50900.00,428.00,22.00,50958.00,36.00
1.8,1,2,QUKE,HP,2020,September,"A0279 empty, ",24,55,,1,0,257.8,210.1,258.2,219.9,,10,-1.165,7.2386,8.8065,7.9565,2.787,,,,118.4008915,260,219.3,32.00,31.00,0.00,31.00,7.00,115.00,108.00
1.8,1,3,QUKE,HP,2020,September,,25,53,44,1,0,210.9,195.1,252.4,265.3,,10,-4.1,6.1958,8.4386,7.3855,2.5814,,,,88.51811381,220.6,204,24.00,24.00,0.00,24.00,8.00,36.00,28.00
1.8,1,4,QUKE,HP,2020,September,,25,53,40,1,0,226.3,204.5,235.1,226.1,tough to tell glow end time - check lower cam,10,-0.495,6.1767,7.7633,6.9147,,,,,114.9864499,228.2,211.2,28.00,26.00,0.00,26.00,11.00,117.00,106.00
1.8,1,5,QUKE,HP,2020,September,,25,53,37,1,0,224.3,202.1,230.7,217.7,,10,-1.377,6.17,7.7917,6.9019,2.7351,,,,121.5739855,229.9,211.9,36.00,36.00,0.00,36.00,13.00,242.00,229.00
1.8,1,6,QUKE,HP,2020,September,"A0324, B0301 glow continues",24,56,35,1,0,238.1,214.8,241.6,296.4,half of sample left un-ignited,5,-3.22,6.2137,7.9823,7.1469,2.9537,,,,89.51993142,238.3,224.8,,28.00,0.00,28.00,13.00,95.00,82.00
1.8,1,7,QUKE,HP,2020,September,,22,62,38,1,0,271.5,213.6,298.1,228.1,half of sample left un-ignited,5,-3.28,6.1609,7.5246,6.8709,2.746,,,,92.07042254,262.7,227.9,29.00,23.00,0.00,23.00,14.00,125.00,111.00
1.8,1,8,QUKE,HP,2020,September,,22,64,40,1,0,282.6,219.4,300.3,283.6,,10,-4.355,7.2078,8.4642,7.8852,1.4752,,,,85.47387068,279,227.1,45.00,44.00,0.00,44.00,5.00,48.00,43.00
1.8,1,9,QUKE,HP,2020,September,,22,64,42,1,0,254.8,221,257.6,234.2,,10,-4.765,-7.2211,8.6999,8.016,2.8294,,,,4.488386898,254.5,227.7,23.00,17.00,0.00,17.00,16.00,403.00,387.00
1.8,1,10,QUKE,HP,2020,September,,22,63,45,1,0,281.1,217.4,338.2,298.4,,10,-5.082,7.1409,8.6,7.9337,1.6242,,,,84.04389506,275.6,222.9,21.00,20.00,0.00,20.00,7.00,40.00,33.00
1.8,1,11,QUKE,HP,2020,September,,23,65,46,1,0,286.4,221.4,406.9,302.5,,10,-7.8,6.1652,6.9359,6.788,1.726,,,,23.74759152,288,225.3,10.00,9.00,0.00,9.00,13.00,62.00,49.00
1.8,1,12,QUKE,HP,2020,September,,26,54,44,1,0,267.3,223.1,398,306,,10,-10,7.2676,8.0384,7.8999,1.9735,,,,21.90415942,268.7,229.5,10.00,8.00,0.00,8.00,13.00,56.00,43.00
1.9,1,1,QUKE,HP,2020,September,,26,51,0,0,1,,,,,gpe,10,-0.98,7.2272,8.1432,7.6033,2.1972,,,,143.5522467,251.8,228.1,-53745.00,206.00,-53951.00,-53745.00,0.00,307.00,54258.00
1.9,1,2,QUKE,HP,2020,September,Missing lower,24,55,,2,0,303.1,211.7,307.8,214.5,gpe,10,-0.198,7.2485,8.3181,7.6966,1.7919,,,,138.6967195,246.9,216.4,,-56865.00,57254.00,389.00,6.00,57266.00,6.00
1.9,1,3,QUKE,HP,2020,September,,25,53,0,0,1,,,,,,10,-2.84,6.1658,6.7936,6.4993,,,,Missing mpa and Flam Weght - did not burn? ,88.24587706,223.8,209.2,-65319.00,44.00,-65363.00,-65319.00,0.00,374.00,65737.00
1.9,1,5,QUKE,HP,2020,September,"A0321 empty, B0298 empty",25,54,0,0,1,,,,,propane ran out at end of video,10,-2.973,6.1967,7.0313,6.6135,1.8023,,,,100.2399232,235.9,218.1,-73862.00,140.00,-74002.00,-73862.00,0.00,380.00,74382.00
1.9,1,6,QUKE,HP,2020,September,,24,56,14,2,1,230.8,239.9,237.6,239.9,gpe,10,-1.154,6.1143,8.3126,7.2034,2.4856,,,,101.8455606,221,211.5,,328.00,68.00,396.00,3.00,76.00,5.00
1.9,1,7,QUKE,HP,2020,September,,23,61,38,1,0,272.2,211.8,345.2,285,,10,-3.39,7.2658,8.4663,7.8829,2.5222,,,,94.53897261,280.3,232.4,23.00,22.00,0.00,22.00,10.00,357.00,347.00
1.9,1,8,QUKE,HP,2020,September,,22,63,36,1,0,265.5,223.2,269.5,236.4,,10,-2.935,7.2346,8.8606,8.0577,1.6574,,,,97.5458632,263,228.8,28.00,27.00,0.00,27.00,11.00,55.00,44.00
1.9,1,9,QUKE,HP,2020,September,,22,66,30,1,0,255.3,212.2,321.4,245.8,glow end time very close to flame end time?,10,-4.217,-7.215,8.1386,7.6995,2.4793,,,,2.944114788,259.7,223.9,22.00,19.00,0.00,19.00,11.00,12.00,1.00
1.9,1,10,QUKE,HP,2020,September,,22,63,42,1,0,287.4,223.4,300.5,235.6,only half of sample ignited,5,-3.691,7.2664,8.0118,7.6361,1.4565,,,,101.6229375,287.5,229.4,15.00,15.00,0.00,15.00,7.00,321.00,314.00
1.9,1,11,QUKE,HP,2020,September,,23,62,0,0,1,,,,,,10,-4.253,7.2544,7.4231,7.3428,0.8234,,,,90.83710407,261,220.5,-43531.00,231.00,-43762.00,-43531.00,0.00,271.00,44033.00
1.9,1,12,QUKE,HP,2020,September,,23,64,38,1,0,285.6,217.2,349.5,227.9,,10,-4.972,6.1803,6.7177,6.4646,1.7172,,,,89.0256771,270.3,225.9,20.00,19.00,0.00,19.00,8.00,188.00,180.00
1.9,1,13,QUKE,HP,2020,September,,26,55,44,1,0,275.8,225.6,362.3,278.4,,10,-7.9,7.2473,7.9981,7.816,1.5994,,,,32.0203974,277.5,229.4,15.00,9.00,0.00,9.00,10.00,160.00,150.00
1.9,1,14,QUKE,HP,2020,September,,24,59,46,1,0,259.8,215.2,372.3,233.6,,10,-8.6,7.3873,8.9951,7.8586,1.6335,,,,241.1415234,268.8,222.5,14.00,11.00,0.00,11.00,12.00,50.00,38.00
1.9,1,12.5,QUKE,HP,2020,September,,23,65,34,1,0,278.4,216,295,254.2,,10,-4.7,7.246,8.7516,8.0541,1.6492,,,,86.31357505,283.3,219.3,27.00,20.00,0.00,20.00,14.00,42.00,28.00
